,date,sent_addresses,difficulty,transactions,block_size,median_transaction_value,send_usd,fee_reward,active_addresses,hashrate,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_size,google_trends,market_cap,mining_profitability,tweets,top_100_percent,full_name,coin
3286,2018/01/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3287,2018/01/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3288,2018/01/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3289,2018/01/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3290,2018/01/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3291,2018/01/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3292,2018/01/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3293,2018/01/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3294,2018/01/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3295,2018/01/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3296,2018/01/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3297,2018/01/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3298,2018/01/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3299,2018/01/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3300,2018/01/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3301,2018/01/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3302,2018/01/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3303,2018/01/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3304,2018/01/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3305,2018/01/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3306,2018/01/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3307,2018/01/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3308,2018/01/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3309,2018/01/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3310,2018/02/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3311,2018/02/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3312,2018/02/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3313,2018/02/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3314,2018/02/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3315,2018/02/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3316,2018/02/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3317,2018/02/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3318,2018/02/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3319,2018/02/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3320,2018/02/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3321,2018/02/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3322,2018/02/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3323,2018/02/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3324,2018/02/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3325,2018/02/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3326,2018/02/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3327,2018/02/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3328,2018/02/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3329,2018/02/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3330,2018/02/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3331,2018/02/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3332,2018/02/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3333,2018/02/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3334,2018/02/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3335,2018/02/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3336,2018/02/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3337,2018/02/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3338,2018/03/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3339,2018/03/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3340,2018/03/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3341,2018/03/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3342,2018/03/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3343,2018/03/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3344,2018/03/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3345,2018/03/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3346,2018/03/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3347,2018/03/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3348,2018/03/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3349,2018/03/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3350,2018/03/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3351,2018/03/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3352,2018/03/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3353,2018/03/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3354,2018/03/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3355,2018/03/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3356,2018/03/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3357,2018/03/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3358,2018/03/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3359,2018/03/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3360,2018/03/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3361,2018/03/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3362,2018/03/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3363,2018/03/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3364,2018/03/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3365,2018/03/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3366,2018/03/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3367,2018/03/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3368,2018/03/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3369,2018/04/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3370,2018/04/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3371,2018/04/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3372,2018/04/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3373,2018/04/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3374,2018/04/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3375,2018/04/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3376,2018/04/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3377,2018/04/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3378,2018/04/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3379,2018/04/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3380,2018/04/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3381,2018/04/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3382,2018/04/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3383,2018/04/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3384,2018/04/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3385,2018/04/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3386,2018/04/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3387,2018/04/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3388,2018/04/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3389,2018/04/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3390,2018/04/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3391,2018/04/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3392,2018/04/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3393,2018/04/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3394,2018/04/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3395,2018/04/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3396,2018/04/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3397,2018/04/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3398,2018/04/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3399,2018/05/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3400,2018/05/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3401,2018/05/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3402,2018/05/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3403,2018/05/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3404,2018/05/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3405,2018/05/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3406,2018/05/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3407,2018/05/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3408,2018/05/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3409,2018/05/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3410,2018/05/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3411,2018/05/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3412,2018/05/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3413,2018/05/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3414,2018/05/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3415,2018/05/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3416,2018/05/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3417,2018/05/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3418,2018/05/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3419,2018/05/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3420,2018/05/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3421,2018/05/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3422,2018/05/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3423,2018/05/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3424,2018/05/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3425,2018/05/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3426,2018/05/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3427,2018/05/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3428,2018/05/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3429,2018/05/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3430,2018/06/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3431,2018/06/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3432,2018/06/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3433,2018/06/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3434,2018/06/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3435,2018/06/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3436,2018/06/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3437,2018/06/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3438,2018/06/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3439,2018/06/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3440,2018/06/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3441,2018/06/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3442,2018/06/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3443,2018/06/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3444,2018/06/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3445,2018/06/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3446,2018/06/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3447,2018/06/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3448,2018/06/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3449,2018/06/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3450,2018/06/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3451,2018/06/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3452,2018/06/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3453,2018/06/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3454,2018/06/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3455,2018/06/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3456,2018/06/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3457,2018/06/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3458,2018/06/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3459,2018/06/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3460,2018/07/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3461,2018/07/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3462,2018/07/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3463,2018/07/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3464,2018/07/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3465,2018/07/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3466,2018/07/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3467,2018/07/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3468,2018/07/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3469,2018/07/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3470,2018/07/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3471,2018/07/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3472,2018/07/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3473,2018/07/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3474,2018/07/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3475,2018/07/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3476,2018/07/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3477,2018/07/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3478,2018/07/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3479,2018/07/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3480,2018/07/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3481,2018/07/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3482,2018/07/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3483,2018/07/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3484,2018/07/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3485,2018/07/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3486,2018/07/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3487,2018/07/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3488,2018/07/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3489,2018/07/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3490,2018/07/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3491,2018/08/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3492,2018/08/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3493,2018/08/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3494,2018/08/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3495,2018/08/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3496,2018/08/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3497,2018/08/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3498,2018/08/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3499,2018/08/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3500,2018/08/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3501,2018/08/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3502,2018/08/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3503,2018/08/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3504,2018/08/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3505,2018/08/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3506,2018/08/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3507,2018/08/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3508,2018/08/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3509,2018/08/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3510,2018/08/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3511,2018/08/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3512,2018/08/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3513,2018/08/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3514,2018/08/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3515,2018/08/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3516,2018/08/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3517,2018/08/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3518,2018/08/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3519,2018/08/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3520,2018/08/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3521,2018/08/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3522,2018/09/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3523,2018/09/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3524,2018/09/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3525,2018/09/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3526,2018/09/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3527,2018/09/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3528,2018/09/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3529,2018/09/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3530,2018/09/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3531,2018/09/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3532,2018/09/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3533,2018/09/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3534,2018/09/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3535,2018/09/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3536,2018/09/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3537,2018/09/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3538,2018/09/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3539,2018/09/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3540,2018/09/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3541,2018/09/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3542,2018/09/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3543,2018/09/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3544,2018/09/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3545,2018/09/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3546,2018/09/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3547,2018/09/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3548,2018/09/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3549,2018/09/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3550,2018/09/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3551,2018/09/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3552,2018/10/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3553,2018/10/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3554,2018/10/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3555,2018/10/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3556,2018/10/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3557,2018/10/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3558,2018/10/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3559,2018/10/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3560,2018/10/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3561,2018/10/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3562,2018/10/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3563,2018/10/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3564,2018/10/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3565,2018/10/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3566,2018/10/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3567,2018/10/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3568,2018/10/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3569,2018/10/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3570,2018/10/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3571,2018/10/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3572,2018/10/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3573,2018/10/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3574,2018/10/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3575,2018/10/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3576,2018/10/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3577,2018/10/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3578,2018/10/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3579,2018/10/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3580,2018/10/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3581,2018/10/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3582,2018/10/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3583,2018/11/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3584,2018/11/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3585,2018/11/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3586,2018/11/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3587,2018/11/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3588,2018/11/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3589,2018/11/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3590,2018/11/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3591,2018/11/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3592,2018/11/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3593,2018/11/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3594,2018/11/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3595,2018/11/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3596,2018/11/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3597,2018/11/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3598,2018/11/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3599,2018/11/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3600,2018/11/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3601,2018/11/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3602,2018/11/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3603,2018/11/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3604,2018/11/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3605,2018/11/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3606,2018/11/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3607,2018/11/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3608,2018/11/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3609,2018/11/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3610,2018/11/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3611,2018/11/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3612,2018/11/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3613,2018/12/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3614,2018/12/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
3615,2018/12/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
