,date,block_size,top_100_percent,difficulty,mining_profitability,sent_addresses,google_trends,fee_reward,hashrate,send_usd,confirmation_time,transactions,active_addresses,av_transaction_value,av_transaction_size,median_transaction_value,median_transaction_size,market_cap,tweets,full_name,coin
1551,2019/10/28,1553,,1.2231698719793E+14,,6185,,,9824373431539,21203309,,51209,15122,414.054,,0.556,,556099377,51,ethereum classic,etc
1552,2019/10/29,1545,,1.2527093229845E+14,,5893,,,9823905449744,6902606,,49876,14730,138.395,,0.58,,570211183,62,ethereum classic,etc
1553,2019/10/30,1533,,1.2337372424775E+14,,5928,,,9821165734972,5635988,,50026,14711,112.661,,0.545,,560858036,129,ethereum classic,etc
1554,2019/10/31,1544,,1.2472902008559E+14,,5909,,,9911888565426,46756126,,49480,14857,944.95,,0.56,,557475338,153,ethereum classic,etc
1555,2019/11/01,1537,,1.2441257399283E+14,,5901,,,9990895869708,5189746,,50962,14914,101.836,,0.543,,560761620,170,ethereum classic,etc
1556,2019/11/02,1526,,1.2888267908957E+14,,5619,,,10312068273316,2852861,,49637,14344,57.474,,0.534,,563409099,180,ethereum classic,etc
1557,2019/11/03,1518,,1.25992974488E+14,,5756,,,10112848526078,2530662,,49886,14313,50.729,,0.53,,568256526,76,ethereum classic,etc
1558,2019/11/04,1547,,1.2487575814651E+14,,5780,,,9802462919174,2991628,,50019,14671,59.81,,0.561,,568563695,129,ethereum classic,etc
1559,2019/11/05,1534,,1.2339900337399E+14,,5969,,,9748877991068,3869527,,50102,14854,77.233,,0.567,,574883599,65,ethereum classic,etc
1560,2019/11/06,1529,,1.2545413855556E+14,,5908,,,9975237183287,4270132,,50246,14773,84.985,,0.578,,587769877,112,ethereum classic,etc
1561,2019/11/07,1540,,1.2750830086137E+14,,6067,,,10199480683663,7672749,,51050,15128,150.299,,0.568,,593062659,92,ethereum classic,etc
1562,2019/11/08,1545,,1.2872564630768E+14,,6091,,,10120862848407,7057747,,50379,14842,140.093,,0.574,,588549383,104,ethereum classic,etc
1563,2019/11/09,1495,,1.260812720209E+14,,5435,,,9940853834324,3492094,,48274,14062,72.339,,0.557,,577466337,67,ethereum classic,etc
1564,2019/11/10,1505,,1.2758196210188E+14,,5408,,,10211102415794,3677588,,49505,14185,74.287,,0.566,,578849233,72,ethereum classic,etc
1565,2019/11/11,1536,,1.2458190565498E+14,,5695,,,9872630779299,3271126,,50516,14616,64.754,,0.554,,573102333,41,ethereum classic,etc
1566,2019/11/12,1524,,1.2574208613991E+14,,5586,,,9942529311646,2954792,,49342,14296,59.884,,0.541,,566084143,62,ethereum classic,etc
1567,2019/11/13,2144,,1.2601497833549E+14,,5579,,,10017147158011,2462956,,73038,14341,33.722,,null,,563090884,86,ethereum classic,etc
1568,2019/11/14,1573,,1.2327220990657E+14,,6742,,,9733272657918,3331802,,52122,15606,63.923,,0.545,,550354724,79,ethereum classic,etc
1569,2019/11/15,1536,,1.2117440815366E+14,,5867,,,9649337839720,4997747,,50865,14739,98.255,,0.526,,537926238,63,ethereum classic,etc
1570,2019/11/16,1511,,1.1997331895271E+14,,5462,,,9497114786526,1319055,,49074,14217,26.879,,0.537,,538283676,68,ethereum classic,etc
1571,2019/11/17,1565,,122575196655391,,9404,,,9835604717406,3625360,,53533,18091,67.722,,0.542,,541673525,87,ethereum classic,etc
1572,2019/11/18,1561,,1.2056703069077E+14,,5752,,,9531031659038,8509869,,50523,14536,168.436,,0.509,,533115905,59,ethereum classic,etc
1573,2019/11/19,1533,,1.1653511028172E+14,,5948,,,9171592128543,3201466,,49786,14750,64.305,,0.535,,510556882,77,ethereum classic,etc
1574,2019/11/20,1537,,1.1396421255209E+14,,5980,,,9093227664854,1637344,,50807,14891,32.227,,0.53,,508064758,53,ethereum classic,etc
1575,2019/11/21,1563,,1.1705193117365E+14,,6049,,,9335470517875,6237790,,51181,15020,121.877,,0.479,,496428923,90,ethereum classic,etc
1576,2019/11/22,1587,,1.1881874511266E+14,,5913,,,9416047663959,10100317,,52450,15054,192.57,,0.443,,461857146,61,ethereum classic,etc
1577,2019/11/23,1539,,1.1965687184017E+14,,5550,,,9559890779656,4276470,,51476,14465,83.077,,0.412,,450779089,55,ethereum classic,etc
1578,2019/11/24,1529,,1.2179667493961E+14,,5476,,,9747754294344,2139515,,51147,14313,41.831,,0.419,,451498239,58,ethereum classic,etc
1579,2019/11/25,1548,,1.218720544859E+14,,6025,,,9609896949548,9650723,,51058,15057,189.015,,0.427,,438233893,64,ethereum classic,etc
1580,2019/11/26,1543,,1.1970282901891E+14,,5870,,,9523382260204,2364104,,51372,14885,46.019,,0.449,,452115070,102,ethereum classic,etc
1581,2019/11/27,1531,,1.2169139881798E+14,,5684,,,9629511656759,6510014,,50360,14493,129.27,,0.439,,452527489,70,ethereum classic,etc
1582,2019/11/28,1522,,1.2251782463573E+14,,5603,,,9812082627700,2757013,,50304,14481,54.807,,0.445,,459420401,55,ethereum classic,etc
1583,2019/11/29,1533,,1.2303958494323E+14,,5492,,,9702185042606,2132503,,49964,14359,42.681,,0.447,,463108243,46,ethereum classic,etc
1584,2019/11/30,1523,,1.227610340415E+14,,6347,,,9785267476595,37406088,,50734,15064,737.298,,0.449,,470474142,42,ethereum classic,etc
1585,2019/12/01,1459,,1.22448272386E+14,,5488,,,9671229606176,1753329,,45404,14203,38.616,,0.507,,458659174,60,ethereum classic,etc
1586,2019/12/02,1462,,1.2259525865079E+14,,6710,,,9833808948418,2791187,,46747,15704,59.708,,0.614,,456071388,72,ethereum classic,etc
1587,2019/12/03,1461,,1.2331839428428E+14,,8324,,,9833563205881,2151268,,46675,17390,46.09,,0.514,,456874535,68,ethereum classic,etc
1588,2019/12/04,1433,,1.2458432541355E+14,,5782,,,9854313558512,3328720,,45024,14772,73.932,,0.621,,453202754,64,ethereum classic,etc
1589,2019/12/05,1381,,1.2261039748514E+14,,5560,,,9682412884088,1631737,,42202,14393,38.665,,0.727,,445078006,64,ethereum classic,etc
1590,2019/12/06,1460,,1.2234039062566E+14,,5467,,,9775717129896,1736667,,46180,14199,37.606,,0.497,,445940904,53,ethereum classic,etc
1591,2019/12/07,2556,,1.2650576517411E+14,,5670,,,10093887311347,2191739,,98864,14191,22.169,,null,,452382057,67,ethereum classic,etc
1592,2019/12/08,1931,,1.2566199210278E+14,,5391,,,10113379462378,879065,,69617,14065,12.627,,null,,452987030,41,ethereum classic,etc
1593,2019/12/09,1723,,1.2471893977333E+14,,5476,,,9753718464635,1921432,,57532,14207,33.398,,0.389,,450931238,73,ethereum classic,etc
1594,2019/12/10,1588,,1.2627332716577E+14,,5491,,,10214587457182,2924209,,52640,14337,55.551,,0.39,,438954859,69,ethereum classic,etc
1595,2019/12/11,1524,,1.2611700605661E+14,,5480,,,9930968154305,1877829,,48924,14190,38.383,,0.426,,440733649,64,ethereum classic,etc
1596,2019/12/12,1530,,1.2523400656893E+14,,5608,,,9895142155307,2900902,,48730,14427,59.53,,0.42,,440536108,99,ethereum classic,etc
1597,2019/12/13,1515,,1.2495595787448E+14,,5679,,,10091089008463,2634964,,49062,14247,53.707,,0.427,,448282630,61,ethereum classic,etc
1598,2019/12/14,1411,,1.3182822408524E+14,,5306,,,10529357655085,1140074,,44232,13909,25.775,,0.481,,445055408,53,ethereum classic,etc
1599,2019/12/15,1416,,1.362757444366E+14,,5735,,,10881601753000,1691243,,44933,14615,37.639,,0.458,,443340212,29,ethereum classic,etc
1600,2019/12/16,1635,,1.3917637032162E+14,,6218,,,11201907563672,5524295,,54271,15086,101.791,,0.382,,440867703,74,ethereum classic,etc
1601,2019/12/17,1468,,1.4168508164106E+14,,5580,,,11255993677659,3675852,,45616,14189,80.583,,0.425,,422515891,72,ethereum classic,etc
1602,2019/12/18,1481,,1.3794632561552E+14,,5856,,,10978845467982,4239526,,46672,14676,90.837,,0.399,,414851537,65,ethereum classic,etc
1603,2019/12/19,1474,,1.3842647777323E+14,,5817,,,11030785004964,3296359,,46576,14596,70.774,,0.413,,433441708,57,ethereum classic,etc
1604,2019/12/20,1386,,1.4050272435972E+14,,5793,,,11175986510875,6415255,,42408,14472,151.275,,0.57,,452847591,60,ethereum classic,etc
1605,2019/12/21,1351,,1.4351962843076E+14,,5986,,,11512787249610,5141343,,41658,14747,123.418,,0.652,,476424696,64,ethereum classic,etc
1606,2019/12/22,1352,,1.5027802187528E+14,,5784,,,12067421261255,10327486,,41549,14601,248.562,,0.666,,487240673,56,ethereum classic,etc
1607,2019/12/23,1372,,1.5334427150449E+14,,5818,,,12313481441396,6304247,,41873,14310,150.556,,0.532,,482738131,98,ethereum classic,etc
1608,2019/12/24,1360,,1.4797323066503E+14,,5536,,,11566700971568,2463912,,40431,13963,60.941,,0.53,,463078294,58,ethereum classic,etc
1609,2019/12/25,1343,,1.4666983009347E+14,,5456,,,11872513287358,5679480,,40919,13805,138.798,,0.504,,468878568,51,ethereum classic,etc
1610,2019/12/26,1451,,1.5442706452293E+14,,6056,,,12468754774650,10206312,,45449,14738,224.566,,0.473,,493852538,173,ethereum classic,etc
1611,2019/12/27,1525,,1.6011505395328E+14,,5687,,,12782907286476,8406499,,48783,14083,172.324,,0.458,,523970449,108,ethereum classic,etc
1612,2019/12/28,1474,,1.6596565408343E+14,,5283,,,13303732956410,4943059,,46663,13223,105.931,,0.45,,522381968,48,ethereum classic,etc
1613,2019/12/29,1337,,1.6387760667449E+14,,5348,,,12994636621731,5233623,,40947,13642,127.815,,0.555,,534053317,66,ethereum classic,etc
1614,2019/12/30,1284,,1.6887024685526E+14,,5618,,,13396157633068,6033287,,38842,13766,155.329,,0.64,,542920851,66,ethereum classic,etc
1615,2019/12/31,1277,,1.6019619794987E+14,,5799,,,12781645923597,51613387,,38607,14151,1337,,0.742,,538526004,81,ethereum classic,etc
1616,2020/01/01,1182,,1.5919822401406E+14,,4952,,,12380655963923,2201324,,33569,12768,65.576,,0.91,,527795720,114,ethereum classic,etc
1617,2020/01/02,1241,,1.4898947235927E+14,,5221,,,11659429058954,4333373,,35939,13627,120.576,,0.938,,511215495,83,ethereum classic,etc
1618,2020/01/03,1256,,1.3501501722441E+14,,5503,,,10612774490700,4493972,,37496,14052,119.852,,1.098,,516199480,67,ethereum classic,etc
1619,2020/01/04,1230,,1.3562014948263E+14,,5441,,,10911261061205,5691269,,37524,13947,151.67,,1.121,,542245848,90,ethereum classic,etc
1620,2020/01/05,1256,,1.4317660335442E+14,,6936,,,11234612156566,5793048,,38384,16116,150.924,,2.453,,573123176,87,ethereum classic,etc
1621,2020/01/06,1251,,1.404327219767E+14,,5780,,,11184221445771,8840612,,37919,14446,233.145,,1.257,,584921783,99,ethereum classic,etc
1622,2020/01/07,1443,,1.4162233077803E+14,,5709,,,11167197548182,9254570,,45741,14385,202.325,,0.558,,569096881,69,ethereum classic,etc
1623,2020/01/08,1254,,1.3892376028803E+14,,6066,,,11116113570335,8145436,,38359,14708,212.347,,1.162,,573208934,61,ethereum classic,etc
1624,2020/01/09,1342,,1.4121213898731E+14,,6049,,,11381040491074,14564392,,41882,14798,347.748,,0.715,,590089508,101,ethereum classic,etc
1625,2020/01/10,1461,,1.4612958806356E+14,,5616,,,11639612632665,9634978,,48067,14649,200.449,,0.54,,599695271,120,ethereum classic,etc
1626,2020/01/11,1238,,1.5246542453007E+14,,4670,,,12218885079064,10688302,,37544,13513,284.687,,0.76,,648971374,185,ethereum classic,etc
1627,2020/01/12,1220,,1.5299920623096E+14,,3150,,,12109636894155,1963634,,35152,11541,55.861,,0.719,,646126912,260,ethereum classic,etc
1628,2020/01/13,1231,,1.5032442344495E+14,,4207,,,12042933958642,2919364,,34875,12702,83.709,,0.845,,637566519,174,ethereum classic,etc
1629,2020/01/14,1293,,1.5563343961083E+14,,7478,,,12552714564362,33021164,,39386,16701,838.399,,1.555,,713376022,147,ethereum classic,etc
1630,2020/01/15,1365,,1.7449553523639E+14,,7313,,,14310753711108,40209591,,42886,16683,937.592,,1.497,,869160460,177,ethereum classic,etc
1631,2020/01/16,1418,,1.8730890795066E+14,,6708,,,15009168203496,32012959,,44194,16103,724.373,,1.101,,920413053,169,ethereum classic,etc
1632,2020/01/17,1467,,2.1032697924756E+14,,12236,,,17581000506260,104910372,,51166,23432,2050,,5.349,,1156598602,398,ethereum classic,etc
1633,2020/01/18,1295,,2.1655044389057E+14,,7653,,,16471786476479,64481519,,38975,18261,1654,,4.541,,1052931467,273,ethereum classic,etc
1634,2020/01/19,1210,,1.9632642508475E+14,,6198,,,15842156363421,28559092,,36865,15955,774.694,,2.739,,1000227163,235,ethereum classic,etc
1635,2020/01/20,1227,,2.0775965717726E+14,,5899,,,16673482785095,23154534,,37298,15354,620.798,,2.047,,999352468,181,ethereum classic,etc
1636,2020/01/21,1149,,209088005934750,,5438,,,16622839708611,18896050,,31559,14897,598.753,,4.463,,1033806407,166,ethereum classic,etc
1637,2020/01/22,1229,,2.1684637061779E+14,,5697,,,17450238002027,102933424,,37580,15380,2739,,3.834,,1079385789,199,ethereum classic,etc
1638,2020/01/23,1326,,2.1492061390655E+14,,5833,,,16948114522061,16714422,,41067,15623,407.004,,1.746,,1024059204,153,ethereum classic,etc
1639,2020/01/24,1191,,2.1393882765847E+14,,5493,,,17126716498879,17630857,,34449,15128,511.796,,3.373,,986725594,119,ethereum classic,etc
1640,2020/01/25,1225,,2.1118600662747E+14,,4942,,,16781178676459,7014319,,35709,14287,196.43,,1.521,,985891815,115,ethereum classic,etc
1641,2020/01/26,1243,,2.1411214990254E+14,,5496,,,17322340170949,13011791,,37392,14892,347.983,,1.753,,1023350696,145,ethereum classic,etc
1642,2020/01/27,1220,,2.3377601197637E+14,,7176,,,19086215079576,140516489,,36079,17308,3895,,5.065,,1170799968,221,ethereum classic,etc
1643,2020/01/28,1196,,2.5098015677225E+14,,6440,,,20221548981398,159752274,,34820,16626,4588,,5.462,,1273742287,347,ethereum classic,etc
1644,2020/01/29,1246,,2.6629411740053E+14,,7988,,,21198949033363,52579606,,37175,18336,1414,,7.434,,1428406802,339,ethereum classic,etc
1645,2020/01/30,1269,,2.6762818382845E+14,,6370,,,20969366970184,45232929,,36291,16263,1246,,4.325,,1433629783,189,ethereum classic,etc
1646,2020/01/31,1188,,2.5354678482744E+14,,6052,,,19984833925264,97499408,,33773,15992,2887,,5.781,,1355292080,150,ethereum classic,etc
1647,2020/02/01,1132,,2.4803761860641E+14,,5549,,,19455078163787,22436205,,31394,14737,714.665,,5.762,,1350671850,160,ethereum classic,etc
1648,2020/02/02,1126,,2.4391692133914E+14,,6270,,,19577919152221,33106561,,32416,15806,1021,,5.798,,1350184814,191,ethereum classic,etc
1649,2020/02/03,1230,,2.4620908165439E+14,,6060,,,19395143341249,26863508,,33814,15618,794.449,,5.212,,1389303101,255,ethereum classic,etc
1650,2020/02/04,1170,,2.4795025199738E+14,,5684,,,19787356004110,30560720,,32469,15301,941.228,,5.758,,1350952027,148,ethereum classic,etc
1651,2020/02/05,1176,,249392492233898,,6393,,,19755883869191,40200626,,32723,16084,1229,,6.277,,1400975721,247,ethereum classic,etc
1652,2020/02/06,1329,,2.3955123181518E+14,,6710,,,18678315932738,76441876,,41057,17040,1862,,3.328,,1447611658,191,ethereum classic,etc
1653,2020/02/07,1345,,2.1392532531834E+14,,6112,,,16820859942481,45754179,,42229,16378,1083,,2.349,,1379870799,242,ethereum classic,etc
1654,2020/02/08,1327,,2.1316833718429E+14,,5691,,,16969493361565,25128110,,41827,15456,600.763,,1.838,,1373769252,182,ethereum classic,etc
1655,2020/02/09,1414,,2.135950162986E+14,,6458,,,16878719885704,22996639,,45530,16395,505.088,,1.538,,1380294851,93,ethereum classic,etc
1656,2020/02/10,1276,,2.1022707410437E+14,,6522,,,16893374576450,41840771,,38822,16474,1078,,3.505,,1379113515,225,ethereum classic,etc
1657,2020/02/11,1381,,215599680215284,,5928,,,16908771893372,32066397,,42965,15800,746.338,,1.613,,1394885590,121,ethereum classic,etc
1658,2020/02/12,1374,,2.0392889719981E+14,,8380,,,15937489569576,37356047,,43908,18619,850.78,,2.79,,1437477129,157,ethereum classic,etc
1659,2020/02/13,1336,,1.9306875412308E+14,,7532,,,15223920018126,53124090,,42524,17761,1249,,3.046,,1415243752,174,ethereum classic,etc
1660,2020/02/14,1264,,1.8855426873857E+14,,6890,,,14818051114206,34980647,,38464,16707,909.439,,3.825,,1401664287,115,ethereum classic,etc
1661,2020/02/15,1316,,1.8147375189716E+14,,6593,,,14204351674071,40556699,,40911,16592,991.34,,2.853,,1342761527,145,ethereum classic,etc
1662,2020/02/16,1823,,1.7234074160255E+14,,7023,,,13547857753207,29532085,,64850,17220,455.391,,0.584,,1176626190,147,ethereum classic,etc
1663,2020/02/17,1821,,1.6438186185E+14,,6473,,,12941954720522,27240713,,63891,16597,426.362,,0.0963,,1098431923,135,ethereum classic,etc
1664,2020/02/18,1525,,1.5966136784854E+14,,7038,,,12721663945606,28972904,,50352,17233,575.407,,1.214,,1130925667,113,ethereum classic,etc
1665,2020/02/19,1697,,1.6002822454293E+14,,6617,,,12460748452678,47188909,,57877,16854,815.331,,0.969,,1123914827,134,ethereum classic,etc
1666,2020/02/20,1933,,1.6190172123697E+14,,6234,,,12915366824380,22539016,,69388,16006,324.826,,null,,1040257361,65,ethereum classic,etc
1667,2020/02/21,1631,,1.5722816513297E+14,,8873,,,12441579529670,26245246,,55853,18511,469.899,,0.954,,1107936246,119,ethereum classic,etc
1668,2020/02/22,1801,,1.6282007597377E+14,,5823,,,13078367167097,10250651,,64052,15226,160.036,,null,,1121285833,128,ethereum classic,etc
1669,2020/02/23,1822,,1.6073899911871E+14,,6158,,,12711729505968,16629513,,64265,15684,258.765,,null,,1142651646,90,ethereum classic,etc
1670,2020/02/24,1895,,1.6576717556114E+14,,6083,,,13186409783654,17336776,,66838,15567,259.385,,null,,1105363807,159,ethereum classic,etc
1671,2020/02/25,1447,,1.5903649725943E+14,,7008,,,12549666897871,14874562,,45663,16747,325.746,,1.511,,1085700836,101,ethereum classic,etc
1672,2020/02/26,1977,,1.5890232460908E+14,,7810,,,12535938144881,34803523,,76124,44104,457.195,,0.126,,977770801,111,ethereum classic,etc
1673,2020/02/27,1361,,1.5621271846485E+14,,9527,,,12355728007010,17699008,,41572,19245,425.743,,1.867,,915583378,413,ethereum classic,etc
1674,2020/02/28,1325,,1.5054251382013E+14,,7718,,,11836302059866,16831540,,40398,17448,416.643,,1.637,,886510966,172,ethereum classic,etc
1675,2020/02/29,1318,,1.487177018641E+14,,7189,,,11873073762846,42073769,,39652,16698,1061,,1.626,,882843119,68,ethereum classic,etc
1676,2020/03/01,1300,,1.5404830639372E+14,,7278,,,12311316274963,8524864,,39157,16710,217.71,,1.762,,906107219,126,ethereum classic,etc
1677,2020/03/02,1331,,1.5805609878264E+14,,7514,,,12699205909998,15858825,,40594,17235,390.669,,2.055,,965325904,129,ethereum classic,etc
1678,2020/03/03,1317,,1.6119094406847E+14,,7168,,,12860513243056,13799056,,39437,16647,349.901,,1.872,,986378750,128,ethereum classic,etc
1679,2020/03/04,1316,,1.5893742709762E+14,,6708,,,12442731689319,17835216,,40044,16424,445.39,,2.037,,958414259,140,ethereum classic,etc
1680,2020/03/05,1347,,1.6118366237907E+14,,7244,,,12780430889509,13144261,,41759,16634,314.765,,1.635,,965700522,133,ethereum classic,etc
1681,2020/03/06,1317,,1.4930284378976E+14,,6472,,,11744352102779,11618234,,39736,16240,292.386,,2.413,,965783368,133,ethereum classic,etc
1682,2020/03/07,1254,,1.4379441499309E+14,,6363,,,11507293916269,10827401,,38696,16056,279.807,,3.089,,948781453,65,ethereum classic,etc
1683,2020/03/08,1341,,1.4488623013377E+14,,6496,,,11400199056953,20025985,,40291,16638,497.034,,3.331,,854258404,72,ethereum classic,etc
1684,2020/03/09,1295,,1.5010276628460E+14,,6462,,,12013108086965,19797177,,39584,16493,500.131,,3.283,,797696803,97,ethereum classic,etc
1685,2020/03/10,1310,,1.4957887822404E+14,,6140,,,11770383636791,11564368,,39323,15972,294.087,,2.473,,805873747,133,ethereum classic,etc
1686,2020/03/11,1317,,1.4579694841274E+14,,6137,,,11576587788963,13709656,,39970,15894,342.999,,2.236,,784953420,103,ethereum classic,etc
1687,2020/03/12,1415,,1.3970585811644E+14,,7206,,,10703852549945,23765820,,44254,17808,537.032,,2.456,,627456768,150,ethereum classic,etc
1688,2020/03/13,1391,,1.3149317325609E+14,,7353,,,10881381721258,44863860,,45631,18856,983.188,,2.398,,522821048,128,ethereum classic,etc
1689,2020/03/14,1278,,1.5103545848741E+14,,6356,,,12154860700404,19801139,,39361,16618,503.065,,2.378,,561425632,106,ethereum classic,etc
1690,2020/03/15,1285,,1.6019093359512E+14,,6687,,,12794950775601,16985125,,39504,16673,429.96,,2.434,,574894437,128,ethereum classic,etc
1691,2020/03/16,1344,,1.6150269668232E+14,,6624,,,12710675262516,14907649,,40261,16577,370.275,,2.265,,536197996,258,ethereum classic,etc
1692,2020/03/17,1291,,1.4580244653438E+14,,6139,,,11161316615869,19214492,,35743,15673,537.574,,2.3,,545299276,129,ethereum classic,etc
1693,2020/03/18,1229,,1.3377319120753E+14,,5751,,,10686892469887,7758228,,34382,15117,225.648,,2.041,,533171736,87,ethereum classic,etc
1694,2020/03/19,1212,,1.32377230142E+14,,6304,,,10318199806350,15639636,,33961,15835,460.518,,2.406,,565375508,75,ethereum classic,etc
1695,2020/03/20,1197,,1.3433052382888E+14,,6274,,,10821737651194,17626136,,33585,15526,524.822,,2.567,,602097966,57,ethereum classic,etc
1696,2020/03/21,1148,,1.2979061504484E+14,,5588,,,10219083106292,8002774,,31983,14615,250.22,,2.471,,583237655,50,ethereum classic,etc
1697,2020/03/22,1165,,1.2920922122718E+14,,5458,,,10276667287349,10066023,,32281,14434,311.825,,2.449,,579798453,65,ethereum classic,etc
1698,2020/03/23,1177,,1.2818959511576E+14,,5780,,,10155858831810,11824903,,33104,14924,357.205,,2.425,,573747519,100,ethereum classic,etc
1699,2020/03/24,1155,,1.2905156739282E+14,,5805,,,10285174886905,10288184,,32736,14945,314.277,,2.527,,598366643,104,ethereum classic,etc
1700,2020/03/25,1163,,1.282938588149E+14,,5801,,,10131110294871,14688597,,32957,14832,445.69,,2.543,,601499105,69,ethereum classic,etc
1701,2020/03/26,1161,,1.2829135527018E+14,,6470,,,10226035291596,9394884,,32886,15368,285.68,,2.513,,595949985,89,ethereum classic,etc
1702,2020/03/27,1149,,1.2777043529816E+14,,6489,,,10113670706167,14069510,,32613,15388,431.408,,2.554,,606110459,109,ethereum classic,etc
1703,2020/03/28,1142,,1.2926439550666E+14,,5943,,,10292002090682,8733270,,32648,14799,267.498,,2.402,,568841282,54,ethereum classic,etc
1704,2020/03/29,1124,,1.3099156996389E+14,,5466,,,10470749507863,5471906,,31561,14125,173.376,,2.449,,580927692,65,ethereum classic,etc
1705,2020/03/30,1176,,1.3320179763944E+14,,5835,,,10506344736815,13540966,,32691,14596,414.211,,2.471,,586308196,98,ethereum classic,etc
1706,2020/03/31,1156,,1.2822376008909E+14,,5763,,,10112028615984,33815095,,32410,14563,1043,,2.474,,586665408,79,ethereum classic,etc
1707,2020/04/01,1165,,1.2604143085213E+14,,5935,,,10065673076525,9582177,,34178,14817,280.361,,2.458,,584329011,77,ethereum classic,etc
1708,2020/04/02,1159,,1.277427387669E+14,,5824,,,10063102807935,9878395,,32953,14745,299.772,,2.541,,603431737,71,ethereum classic,etc
1709,2020/04/03,1272,,1.2354336737366E+14,,5672,,,9838917732321,7720302,,35507,14474,217.43,,1.464,,610482545,118,ethereum classic,etc
1710,2020/04/04,1204,,1.2287534580472E+14,,5382,,,9659099549711,4257712,,34077,14140,124.944,,1.953,,610723983,61,ethereum classic,etc
1711,2020/04/05,1165,,1.2316539685653E+14,,6226,,,9837534184189,4091926,,34176,14987,119.731,,1.757,,606533940,77,ethereum classic,etc
1712,2020/04/06,1194,,1.1950831265199E+14,,6178,,,9348155187139,9219605,,34413,15153,267.911,,2.666,,633483000,85,ethereum classic,etc
1713,2020/04/07,1199,,1.1801288047948E+14,,6165,,,9426870212973,9645164,,35737,15326,269.893,,2.81,,668441362,131,ethereum classic,etc
1714,2020/04/08,1189,,1.1950008673713E+14,,6109,,,9502483179479,11130655,,34392,14854,323.641,,2.659,,678436430,113,ethereum classic,etc
1715,2020/04/09,1213,,1.1831451435676E+14,,6594,,,9301630409773,10079690,,35276,15447,285.738,,2.675,,689282224,65,ethereum classic,etc
1716,2020/04/10,1150,,1.2200671731348E+14,,6355,,,9653790497854,13215580,,33242,15249,397.557,,2.741,,644751410,58,ethereum classic,etc
1717,2020/04/11,1128,,1.1909965361651E+14,,5856,,,9593055087742,6120875,,32382,14417,189.021,,2.636,,626459804,73,ethereum classic,etc
1718,2020/04/12,1132,,1.1910896932835E+14,,5795,,,9397062348424,5638130,,32424,14333,173.888,,2.663,,633825479,102,ethereum classic,etc
1719,2020/04/13,1201,,1.1817828294488E+14,,6158,,,9403927590608,7893822,,36066,14807,218.872,,1.616,,610877899,77,ethereum classic,etc
1720,2020/04/14,1189,,1.1995514878148E+14,,5904,,,9462934280831,17507781,,35108,14630,498.684,,1.585,,623440816,75,ethereum classic,etc
1721,2020/04/15,1182,,1.174917364168E+14,,6035,,,9329757727581,4184052,,34878,14565,119.962,,1.809,,625545827,105,ethereum classic,etc
1722,2020/04/16,1209,,1.160784103382E+14,,7027,,,9111304555402,7235072,,36508,16037,198.178,,2.646,,629743935,106,ethereum classic,etc
1723,2020/04/17,1262,,1.141311899492E+14,,6600,,,9120146474074,4178179,,38809,15375,107.66,,1.282,,645180317,65,ethereum classic,etc
1724,2020/04/18,1280,,1.1580284459668E+14,,7201,,,9103077578716,4405316,,39279,15816,112.154,,1.112,,657480151,50,ethereum classic,etc
1725,2020/04/19,1165,,1.1082594382551E+14,,6628,,,8683700850904,5437530,,33645,15416,161.615,,2.788,,662029458,86,ethereum classic,etc
1726,2020/04/20,1256,,1.1062329069659E+14,,6810,,,8848685286674,9502761,,37432,16005,253.867,,2.698,,650692058,70,ethereum classic,etc
1727,2020/04/21,1160,,1.1116870023447E+14,,6158,,,8727728780336,11076265,,33021,15086,335.431,,2.646,,623334573,97,ethereum classic,etc
1728,2020/04/22,1170,,1.0882565120042E+14,,5863,,,8619365470444,13439480,,33805,14801,397.559,,2.663,,633460282,94,ethereum classic,etc
1729,2020/04/23,1178,,1.1431870678513E+14,,6060,,,9125666259563,8908612,,34284,15096,259.848,,2.77,,654189705,112,ethereum classic,etc
1730,2020/04/24,1220,,1.0925897456636E+14,,6768,,,8574638817886,8881724,,36141,15821,245.752,,2.81,,670466916,161,ethereum classic,etc
1731,2020/04/25,1172,,1.0898031479529E+14,,6504,,,8766165461134,9487910,,34523,15395,274.829,,2.854,,678744983,68,ethereum classic,etc
1732,2020/04/26,1204,,1.0791201190452E+14,,7327,,,8621751857574,10875733,,36068,16478,301.534,,3.031,,710200966,94,ethereum classic,etc
1733,2020/04/27,1231,,1.0986007659016E+14,,6324,,,8678631051024,13817176,,35914,15450,384.73,,3.056,,727347497,66,ethereum classic,etc
1734,2020/04/28,1187,,1.1177513033079E+14,,5943,,,8849958514701,6704750,,34342,14874,195.235,,3.042,,725110348,134,ethereum classic,etc
1735,2020/04/29,1279,,1.093050152339E+14,,7311,,,8756699179555,20322328,,39203,16933,518.387,,3.275,,773872571,112,ethereum classic,etc
1736,2020/04/30,1259,,1.075134341515E+14,,7108,,,8547365192274,47173567,,37839,16674,1247,,3.44,,792621343,77,ethereum classic,etc
1737,2020/05/01,1188,,1.1242478728944E+14,,6366,,,9012169229152,15615102,,35434,15480,440.681,,3.339,,786881923,84,ethereum classic,etc
1738,2020/05/02,1192,,1.1249458056236E+14,,6959,,,9131744725770,35551262,,36128,16368,984.036,,3.898,,824565567,105,ethereum classic,etc
