,transactions,top_100_percent,active_addresses,median_transaction_value,sent_addresses,difficulty,block_size,hashrate,mining_profitability,date,tweets,send_usd,av_transaction_size,fee_reward,confirmation_time,google_trends,median_transaction_size,av_transaction_value,market_cap,full_name,coin
1307,,,,,,,,,,2017/11/06,3,,,,,,,,,unobtanium,unobtanium
1308,,,,,,,,,,2017/11/07,5,,,,,,,,,unobtanium,unobtanium
1309,,,,,,,,,,2017/11/08,3,,,,,,,,,unobtanium,unobtanium
1310,,,,,,,,,,2017/11/09,7,,,,,,,,,unobtanium,unobtanium
1311,,,,,,,,,,2017/11/10,5,,,,,,,,,unobtanium,unobtanium
1312,,,,,,,,,,2017/11/11,3,,,,,,,,,unobtanium,unobtanium
1313,,,,,,,,,,2017/11/12,4,,,,,,,,,unobtanium,unobtanium
1314,,,,,,,,,,2017/11/13,2,,,,,,,,,unobtanium,unobtanium
1315,,,,,,,,,,2017/11/14,11,,,,,,,,,unobtanium,unobtanium
1316,,,,,,,,,,2017/11/15,12,,,,,,,,,unobtanium,unobtanium
1317,,,,,,,,,,2017/11/16,7,,,,,,,,,unobtanium,unobtanium
1318,,,,,,,,,,2017/11/17,15,,,,,,,,,unobtanium,unobtanium
1319,,,,,,,,,,2017/11/18,6,,,,,,,,,unobtanium,unobtanium
1320,,,,,,,,,,2017/11/19,5,,,,,,,,,unobtanium,unobtanium
1321,,,,,,,,,,2017/11/20,13,,,,,,,,,unobtanium,unobtanium
1322,,,,,,,,,,2017/11/21,6,,,,,,,,,unobtanium,unobtanium
1323,,,,,,,,,,2017/11/22,3,,,,,,,,,unobtanium,unobtanium
1324,,,,,,,,,,2017/11/23,6,,,,,,,,,unobtanium,unobtanium
1325,,,,,,,,,,2017/11/24,7,,,,,,,,,unobtanium,unobtanium
1326,,,,,,,,,,2017/11/25,3,,,,,,,,,unobtanium,unobtanium
1327,,,,,,,,,,2017/11/26,7,,,,,,,,,unobtanium,unobtanium
1328,,,,,,,,,,2017/11/27,6,,,,,,,,,unobtanium,unobtanium
1329,,,,,,,,,,2017/11/28,4,,,,,,,,,unobtanium,unobtanium
1330,,,,,,,,,,2017/11/29,4,,,,,,,,,unobtanium,unobtanium
1331,,,,,,,,,,2017/11/30,5,,,,,,,,,unobtanium,unobtanium
1332,,,,,,,,,,2017/12/01,7,,,,,,,,,unobtanium,unobtanium
1333,,,,,,,,,,2017/12/02,4,,,,,,,,,unobtanium,unobtanium
1334,,,,,,,,,,2017/12/03,5,,,,,,,,,unobtanium,unobtanium
1335,,,,,,,,,,2017/12/04,4,,,,,,,,,unobtanium,unobtanium
1336,,,,,,,,,,2017/12/05,5,,,,,,,,,unobtanium,unobtanium
1337,,,,,,,,,,2017/12/06,6,,,,,,,,,unobtanium,unobtanium
1338,,,,,,,,,,2017/12/07,5,,,,,,,,,unobtanium,unobtanium
1339,,,,,,,,,,2017/12/08,4,,,,,,,,,unobtanium,unobtanium
1340,,,,,,,,,,2017/12/09,4,,,,,,,,,unobtanium,unobtanium
1341,,,,,,,,,,2017/12/10,3,,,,,,,,,unobtanium,unobtanium
1342,,,,,,,,,,2017/12/11,5,,,,,,,,,unobtanium,unobtanium
1343,,,,,,,,,,2017/12/12,3,,,,,,,,,unobtanium,unobtanium
1344,,,,,,,,,,2017/12/13,3,,,,,,,,,unobtanium,unobtanium
1345,,,,,,,,,,2017/12/14,3,,,,,,,,,unobtanium,unobtanium
1346,,,,,,,,,,2017/12/15,6,,,,,,,,,unobtanium,unobtanium
1347,,,,,,,,,,2017/12/16,3,,,,,,,,,unobtanium,unobtanium
1348,,,,,,,,,,2017/12/17,3,,,,,,,,,unobtanium,unobtanium
1349,,,,,,,,,,2017/12/18,3,,,,,,,,,unobtanium,unobtanium
1350,,,,,,,,,,2017/12/19,3,,,,,,,,,unobtanium,unobtanium
1351,,,,,,,,,,2017/12/20,5,,,,,,,,,unobtanium,unobtanium
1352,,,,,,,,,,2017/12/21,4,,,,,,,,,unobtanium,unobtanium
1353,,,,,,,,,,2017/12/22,5,,,,,,,,,unobtanium,unobtanium
1354,,,,,,,,,,2017/12/23,3,,,,,,,,,unobtanium,unobtanium
1355,,,,,,,,,,2017/12/24,7,,,,,,,,,unobtanium,unobtanium
1356,,,,,,,,,,2017/12/25,3,,,,,,,,,unobtanium,unobtanium
1357,,,,,,,,,,2017/12/26,6,,,,,,,,,unobtanium,unobtanium
1358,,,,,,,,,,2017/12/27,4,,,,,,,,,unobtanium,unobtanium
1359,,,,,,,,,,2017/12/28,3,,,,,,,,,unobtanium,unobtanium
1360,,,,,,,,,,2017/12/29,10,,,,,,,,,unobtanium,unobtanium
1361,,,,,,,,,,2017/12/30,5,,,,,,,,,unobtanium,unobtanium
1362,,,,,,,,,,2017/12/31,4,,,,,,,,,unobtanium,unobtanium
1363,,,,,,,,,,2018/01/01,5,,,,,,,,,unobtanium,unobtanium
1364,,,,,,,,,,2018/01/02,4,,,,,,,,,unobtanium,unobtanium
1365,,,,,,,,,,2018/01/03,2,,,,,,,,,unobtanium,unobtanium
1366,,,,,,,,,,2018/01/04,5,,,,,,,,,unobtanium,unobtanium
1367,,,,,,,,,,2018/01/05,3,,,,,,,,,unobtanium,unobtanium
1368,,,,,,,,,,2018/01/06,5,,,,,,,,,unobtanium,unobtanium
1369,,,,,,,,,,2018/01/07,3,,,,,,,,,unobtanium,unobtanium
1370,,,,,,,,,,2018/01/08,null,,,,,,,,,unobtanium,unobtanium
1371,,,,,,,,,,2018/01/09,null,,,,,,,,,unobtanium,unobtanium
1372,,,,,,,,,,2018/01/10,null,,,,,,,,,unobtanium,unobtanium
1373,,,,,,,,,,2018/01/11,null,,,,,,,,,unobtanium,unobtanium
1374,,,,,,,,,,2018/01/12,null,,,,,,,,,unobtanium,unobtanium
1375,,,,,,,,,,2018/01/13,null,,,,,,,,,unobtanium,unobtanium
1376,,,,,,,,,,2018/01/14,null,,,,,,,,,unobtanium,unobtanium
1377,,,,,,,,,,2018/01/15,null,,,,,,,,,unobtanium,unobtanium
1378,,,,,,,,,,2018/01/16,null,,,,,,,,,unobtanium,unobtanium
1379,,,,,,,,,,2018/01/17,null,,,,,,,,,unobtanium,unobtanium
1380,,,,,,,,,,2018/01/18,null,,,,,,,,,unobtanium,unobtanium
1381,,,,,,,,,,2018/01/19,null,,,,,,,,,unobtanium,unobtanium
1382,,,,,,,,,,2018/01/20,null,,,,,,,,,unobtanium,unobtanium
1383,,,,,,,,,,2018/01/21,null,,,,,,,,,unobtanium,unobtanium
1384,,,,,,,,,,2018/01/22,null,,,,,,,,,unobtanium,unobtanium
1385,,,,,,,,,,2018/01/23,null,,,,,,,,,unobtanium,unobtanium
1386,,,,,,,,,,2018/01/24,null,,,,,,,,,unobtanium,unobtanium
1387,,,,,,,,,,2018/01/25,null,,,,,,,,,unobtanium,unobtanium
1388,,,,,,,,,,2018/01/26,null,,,,,,,,,unobtanium,unobtanium
1389,,,,,,,,,,2018/01/27,null,,,,,,,,,unobtanium,unobtanium
1390,,,,,,,,,,2018/01/28,null,,,,,,,,,unobtanium,unobtanium
1391,,,,,,,,,,2018/01/29,null,,,,,,,,,unobtanium,unobtanium
1392,,,,,,,,,,2018/01/30,null,,,,,,,,,unobtanium,unobtanium
1393,,,,,,,,,,2018/01/31,null,,,,,,,,,unobtanium,unobtanium
1394,,,,,,,,,,2018/02/01,null,,,,,,,,,unobtanium,unobtanium
1395,,,,,,,,,,2018/02/02,null,,,,,,,,,unobtanium,unobtanium
1396,,,,,,,,,,2018/02/03,null,,,,,,,,,unobtanium,unobtanium
1397,,,,,,,,,,2018/02/04,null,,,,,,,,,unobtanium,unobtanium
1398,,,,,,,,,,2018/02/05,null,,,,,,,,,unobtanium,unobtanium
1399,,,,,,,,,,2018/02/06,null,,,,,,,,,unobtanium,unobtanium
1400,,,,,,,,,,2018/02/07,null,,,,,,,,,unobtanium,unobtanium
1401,,,,,,,,,,2018/02/08,null,,,,,,,,,unobtanium,unobtanium
1402,,,,,,,,,,2018/02/09,null,,,,,,,,,unobtanium,unobtanium
1403,,,,,,,,,,2018/02/10,null,,,,,,,,,unobtanium,unobtanium
1404,,,,,,,,,,2018/02/11,null,,,,,,,,,unobtanium,unobtanium
1405,,,,,,,,,,2018/02/12,null,,,,,,,,,unobtanium,unobtanium
1406,,,,,,,,,,2018/02/13,null,,,,,,,,,unobtanium,unobtanium
1407,,,,,,,,,,2018/02/14,null,,,,,,,,,unobtanium,unobtanium
1408,,,,,,,,,,2018/02/15,null,,,,,,,,,unobtanium,unobtanium
1409,,,,,,,,,,2018/02/16,null,,,,,,,,,unobtanium,unobtanium
1410,,,,,,,,,,2018/02/17,null,,,,,,,,,unobtanium,unobtanium
1411,,,,,,,,,,2018/02/18,null,,,,,,,,,unobtanium,unobtanium
1412,,,,,,,,,,2018/02/19,null,,,,,,,,,unobtanium,unobtanium
1413,,,,,,,,,,2018/02/20,null,,,,,,,,,unobtanium,unobtanium
1414,,,,,,,,,,2018/02/21,null,,,,,,,,,unobtanium,unobtanium
1415,,,,,,,,,,2018/02/22,null,,,,,,,,,unobtanium,unobtanium
1416,,,,,,,,,,2018/02/23,null,,,,,,,,,unobtanium,unobtanium
1417,,,,,,,,,,2018/02/24,null,,,,,,,,,unobtanium,unobtanium
1418,,,,,,,,,,2018/02/25,null,,,,,,,,,unobtanium,unobtanium
1419,,,,,,,,,,2018/02/26,null,,,,,,,,,unobtanium,unobtanium
1420,,,,,,,,,,2018/02/27,null,,,,,,,,,unobtanium,unobtanium
1421,,,,,,,,,,2018/02/28,null,,,,,,,,,unobtanium,unobtanium
1422,,,,,,,,,,2018/03/01,null,,,,,,,,,unobtanium,unobtanium
1423,,,,,,,,,,2018/03/02,null,,,,,,,,,unobtanium,unobtanium
1424,,,,,,,,,,2018/03/03,null,,,,,,,,,unobtanium,unobtanium
1425,,,,,,,,,,2018/03/04,null,,,,,,,,,unobtanium,unobtanium
1426,,,,,,,,,,2018/03/05,null,,,,,,,,,unobtanium,unobtanium
1427,,,,,,,,,,2018/03/06,null,,,,,,,,,unobtanium,unobtanium
1428,,,,,,,,,,2018/03/07,null,,,,,,,,,unobtanium,unobtanium
1429,,,,,,,,,,2018/03/08,null,,,,,,,,,unobtanium,unobtanium
1430,,,,,,,,,,2018/03/09,null,,,,,,,,,unobtanium,unobtanium
1431,,,,,,,,,,2018/03/10,null,,,,,,,,,unobtanium,unobtanium
1432,,,,,,,,,,2018/03/11,null,,,,,,,,,unobtanium,unobtanium
1433,,,,,,,,,,2018/03/12,null,,,,,,,,,unobtanium,unobtanium
1434,,,,,,,,,,2018/03/13,null,,,,,,,,,unobtanium,unobtanium
1435,,,,,,,,,,2018/03/14,null,,,,,,,,,unobtanium,unobtanium
1436,,,,,,,,,,2018/03/15,null,,,,,,,,,unobtanium,unobtanium
1437,,,,,,,,,,2018/03/16,null,,,,,,,,,unobtanium,unobtanium
1438,,,,,,,,,,2018/03/17,null,,,,,,,,,unobtanium,unobtanium
1439,,,,,,,,,,2018/03/18,null,,,,,,,,,unobtanium,unobtanium
1440,,,,,,,,,,2018/03/19,null,,,,,,,,,unobtanium,unobtanium
1441,,,,,,,,,,2018/03/20,null,,,,,,,,,unobtanium,unobtanium
1442,,,,,,,,,,2018/03/21,null,,,,,,,,,unobtanium,unobtanium
1443,,,,,,,,,,2018/03/22,null,,,,,,,,,unobtanium,unobtanium
1444,,,,,,,,,,2018/03/23,null,,,,,,,,,unobtanium,unobtanium
1445,,,,,,,,,,2018/03/24,null,,,,,,,,,unobtanium,unobtanium
1446,,,,,,,,,,2018/03/25,null,,,,,,,,,unobtanium,unobtanium
1447,,,,,,,,,,2018/03/26,null,,,,,,,,,unobtanium,unobtanium
1448,,,,,,,,,,2018/03/27,null,,,,,,,,,unobtanium,unobtanium
1449,,,,,,,,,,2018/03/28,null,,,,,,,,,unobtanium,unobtanium
1450,,,,,,,,,,2018/03/29,null,,,,,,,,,unobtanium,unobtanium
1451,,,,,,,,,,2018/03/30,null,,,,,,,,,unobtanium,unobtanium
1452,,,,,,,,,,2018/03/31,null,,,,,,,,,unobtanium,unobtanium
1453,,,,,,,,,,2018/04/01,null,,,,,,,,,unobtanium,unobtanium
1454,,,,,,,,,,2018/04/02,null,,,,,,,,,unobtanium,unobtanium
1455,,,,,,,,,,2018/04/03,null,,,,,,,,,unobtanium,unobtanium
1456,,,,,,,,,,2018/04/04,null,,,,,,,,,unobtanium,unobtanium
1457,,,,,,,,,,2018/04/05,null,,,,,,,,,unobtanium,unobtanium
1458,,,,,,,,,,2018/04/06,null,,,,,,,,,unobtanium,unobtanium
1459,,,,,,,,,,2018/04/07,null,,,,,,,,,unobtanium,unobtanium
1460,,,,,,,,,,2018/04/08,2,,,,,,,,,unobtanium,unobtanium
1461,,,,,,,,,,2018/04/09,1,,,,,,,,,unobtanium,unobtanium
1462,,,,,,,,,,2018/04/10,3,,,,,,,,,unobtanium,unobtanium
1463,,,,,,,,,,2018/04/11,2,,,,,,,,,unobtanium,unobtanium
1464,,,,,,,,,,2018/04/12,null,,,,,,,,,unobtanium,unobtanium
1465,,,,,,,,,,2018/04/13,null,,,,,,,,,unobtanium,unobtanium
1466,,,,,,,,,,2018/04/14,null,,,,,,,,,unobtanium,unobtanium
1467,,,,,,,,,,2018/04/15,null,,,,,,,,,unobtanium,unobtanium
1468,,,,,,,,,,2018/04/16,null,,,,,,,,,unobtanium,unobtanium
1469,,,,,,,,,,2018/04/17,null,,,,,,,,,unobtanium,unobtanium
1470,,,,,,,,,,2018/04/18,null,,,,,,,,,unobtanium,unobtanium
1471,,,,,,,,,,2018/04/19,null,,,,,,,,,unobtanium,unobtanium
1472,,,,,,,,,,2018/04/20,null,,,,,,,,,unobtanium,unobtanium
1473,,,,,,,,,,2018/04/21,null,,,,,,,,,unobtanium,unobtanium
1474,,,,,,,,,,2018/04/22,null,,,,,,,,,unobtanium,unobtanium
1475,,,,,,,,,,2018/04/23,null,,,,,,,,,unobtanium,unobtanium
1476,,,,,,,,,,2018/04/24,null,,,,,,,,,unobtanium,unobtanium
1477,,,,,,,,,,2018/04/25,null,,,,,,,,,unobtanium,unobtanium
1478,,,,,,,,,,2018/04/26,null,,,,,,,,,unobtanium,unobtanium
1479,,,,,,,,,,2018/04/27,null,,,,,,,,,unobtanium,unobtanium
1480,,,,,,,,,,2018/04/28,null,,,,,,,,,unobtanium,unobtanium
1481,,,,,,,,,,2018/04/29,null,,,,,,,,,unobtanium,unobtanium
1482,,,,,,,,,,2018/04/30,null,,,,,,,,,unobtanium,unobtanium
1483,,,,,,,,,,2018/05/01,null,,,,,,,,,unobtanium,unobtanium
1484,,,,,,,,,,2018/05/02,null,,,,,,,,,unobtanium,unobtanium
1485,,,,,,,,,,2018/05/03,null,,,,,,,,,unobtanium,unobtanium
1486,,,,,,,,,,2018/05/04,null,,,,,,,,,unobtanium,unobtanium
1487,,,,,,,,,,2018/05/05,null,,,,,,,,,unobtanium,unobtanium
1488,,,,,,,,,,2018/05/06,null,,,,,,,,,unobtanium,unobtanium
1489,,,,,,,,,,2018/05/07,null,,,,,,,,,unobtanium,unobtanium
1490,,,,,,,,,,2018/05/08,null,,,,,,,,,unobtanium,unobtanium
1491,,,,,,,,,,2018/05/09,null,,,,,,,,,unobtanium,unobtanium
1492,,,,,,,,,,2018/05/10,null,,,,,,,,,unobtanium,unobtanium
1493,,,,,,,,,,2018/05/11,null,,,,,,,,,unobtanium,unobtanium
1494,,,,,,,,,,2018/05/12,null,,,,,,,,,unobtanium,unobtanium
1495,,,,,,,,,,2018/05/13,null,,,,,,,,,unobtanium,unobtanium
1496,,,,,,,,,,2018/05/14,null,,,,,,,,,unobtanium,unobtanium
1497,,,,,,,,,,2018/05/15,null,,,,,,,,,unobtanium,unobtanium
1498,,,,,,,,,,2018/05/16,null,,,,,,,,,unobtanium,unobtanium
1499,,,,,,,,,,2018/05/17,null,,,,,,,,,unobtanium,unobtanium
1500,,,,,,,,,,2018/05/18,null,,,,,,,,,unobtanium,unobtanium
1501,,,,,,,,,,2018/05/19,null,,,,,,,,,unobtanium,unobtanium
1502,,,,,,,,,,2018/05/20,null,,,,,,,,,unobtanium,unobtanium
1503,,,,,,,,,,2018/05/21,null,,,,,,,,,unobtanium,unobtanium
1504,,,,,,,,,,2018/05/22,null,,,,,,,,,unobtanium,unobtanium
1505,,,,,,,,,,2018/05/23,1,,,,,,,,,unobtanium,unobtanium
1506,,,,,,,,,,2018/05/24,3,,,,,,,,,unobtanium,unobtanium
1507,,,,,,,,,,2018/05/25,1,,,,,,,,,unobtanium,unobtanium
1508,,,,,,,,,,2018/05/26,null,,,,,,,,,unobtanium,unobtanium
1509,,,,,,,,,,2018/05/27,1,,,,,,,,,unobtanium,unobtanium
1510,,,,,,,,,,2018/05/28,null,,,,,,,,,unobtanium,unobtanium
1511,,,,,,,,,,2018/05/29,null,,,,,,,,,unobtanium,unobtanium
1512,,,,,,,,,,2018/05/30,2,,,,,,,,,unobtanium,unobtanium
1513,,,,,,,,,,2018/05/31,null,,,,,,,,,unobtanium,unobtanium
1514,,,,,,,,,,2018/06/01,null,,,,,,,,,unobtanium,unobtanium
1515,,,,,,,,,,2018/06/02,null,,,,,,,,,unobtanium,unobtanium
1516,,,,,,,,,,2018/06/03,null,,,,,,,,,unobtanium,unobtanium
1517,,,,,,,,,,2018/06/04,1,,,,,,,,,unobtanium,unobtanium
1518,,,,,,,,,,2018/06/05,1,,,,,,,,,unobtanium,unobtanium
1519,,,,,,,,,,2018/06/06,null,,,,,,,,,unobtanium,unobtanium
1520,,,,,,,,,,2018/06/07,null,,,,,,,,,unobtanium,unobtanium
1521,,,,,,,,,,2018/06/08,null,,,,,,,,,unobtanium,unobtanium
1522,,,,,,,,,,2018/06/09,null,,,,,,,,,unobtanium,unobtanium
1523,,,,,,,,,,2018/06/10,null,,,,,,,,,unobtanium,unobtanium
1524,,,,,,,,,,2018/06/11,7,,,,,,,,,unobtanium,unobtanium
1525,,,,,,,,,,2018/06/12,null,,,,,,,,,unobtanium,unobtanium
1526,,,,,,,,,,2018/06/13,null,,,,,,,,,unobtanium,unobtanium
1527,,,,,,,,,,2018/06/14,1,,,,,,,,,unobtanium,unobtanium
1528,,,,,,,,,,2018/06/15,null,,,,,,,,,unobtanium,unobtanium
1529,,,,,,,,,,2018/06/16,null,,,,,,,,,unobtanium,unobtanium
1530,,,,,,,,,,2018/06/17,null,,,,,,,,,unobtanium,unobtanium
1531,,,,,,,,,,2018/06/18,null,,,,,,,,,unobtanium,unobtanium
1532,,,,,,,,,,2018/06/19,null,,,,,,,,,unobtanium,unobtanium
1533,,,,,,,,,,2018/06/20,null,,,,,,,,,unobtanium,unobtanium
1534,,,,,,,,,,2018/06/21,null,,,,,,,,,unobtanium,unobtanium
1535,,,,,,,,,,2018/06/22,null,,,,,,,,,unobtanium,unobtanium
1536,,,,,,,,,,2018/06/23,null,,,,,,,,,unobtanium,unobtanium
1537,,,,,,,,,,2018/06/24,2,,,,,,,,,unobtanium,unobtanium
1538,,,,,,,,,,2018/06/25,null,,,,,,,,,unobtanium,unobtanium
1539,,,,,,,,,,2018/06/26,1,,,,,,,,,unobtanium,unobtanium
1540,,,,,,,,,,2018/06/27,null,,,,,,,,,unobtanium,unobtanium
1541,,,,,,,,,,2018/06/28,2,,,,,,,,,unobtanium,unobtanium
1542,,,,,,,,,,2018/06/29,null,,,,,,,,,unobtanium,unobtanium
1543,,,,,,,,,,2018/06/30,8,,,,,,,,,unobtanium,unobtanium
1544,,,,,,,,,,2018/07/01,10,,,,,,,,,unobtanium,unobtanium
1545,,,,,,,,,,2018/07/02,1,,,,,,,,,unobtanium,unobtanium
1546,,,,,,,,,,2018/07/03,1,,,,,,,,,unobtanium,unobtanium
1547,,,,,,,,,,2018/07/04,null,,,,,,,,,unobtanium,unobtanium
1548,,,,,,,,,,2018/07/05,null,,,,,,,,,unobtanium,unobtanium
1549,,,,,,,,,,2018/07/06,1,,,,,,,,,unobtanium,unobtanium
1550,,,,,,,,,,2018/07/07,2,,,,,,,,,unobtanium,unobtanium
1551,,,,,,,,,,2018/07/08,null,,,,,,,,,unobtanium,unobtanium
1552,,,,,,,,,,2018/07/09,null,,,,,,,,,unobtanium,unobtanium
1553,,,,,,,,,,2018/07/10,1,,,,,,,,,unobtanium,unobtanium
1554,,,,,,,,,,2018/07/11,1,,,,,,,,,unobtanium,unobtanium
1555,,,,,,,,,,2018/07/12,1,,,,,,,,,unobtanium,unobtanium
1556,,,,,,,,,,2018/07/13,null,,,,,,,,,unobtanium,unobtanium
1557,,,,,,,,,,2018/07/14,1,,,,,,,,,unobtanium,unobtanium
1558,,,,,,,,,,2018/07/15,null,,,,,,,,,unobtanium,unobtanium
1559,,,,,,,,,,2018/07/16,null,,,,,,,,,unobtanium,unobtanium
1560,,,,,,,,,,2018/07/17,6,,,,,,,,,unobtanium,unobtanium
1561,,,,,,,,,,2018/07/18,1,,,,,,,,,unobtanium,unobtanium
1562,,,,,,,,,,2018/07/19,null,,,,,,,,,unobtanium,unobtanium
1563,,,,,,,,,,2018/07/20,null,,,,,,,,,unobtanium,unobtanium
1564,,,,,,,,,,2018/07/21,null,,,,,,,,,unobtanium,unobtanium
1565,,,,,,,,,,2018/07/22,null,,,,,,,,,unobtanium,unobtanium
1566,,,,,,,,,,2018/07/23,2,,,,,,,,,unobtanium,unobtanium
1567,,,,,,,,,,2018/07/24,1,,,,,,,,,unobtanium,unobtanium
1568,,,,,,,,,,2018/07/25,2,,,,,,,,,unobtanium,unobtanium
1569,,,,,,,,,,2018/07/26,1,,,,,,,,,unobtanium,unobtanium
1570,,,,,,,,,,2018/07/27,1,,,,,,,,,unobtanium,unobtanium
1571,,,,,,,,,,2018/07/28,null,,,,,,,,,unobtanium,unobtanium
1572,,,,,,,,,,2018/07/29,null,,,,,,,,,unobtanium,unobtanium
1573,,,,,,,,,,2018/07/30,null,,,,,,,,,unobtanium,unobtanium
1574,,,,,,,,,,2018/07/31,null,,,,,,,,,unobtanium,unobtanium
1575,,,,,,,,,,2018/08/01,null,,,,,,,,,unobtanium,unobtanium
1576,,,,,,,,,,2018/08/02,null,,,,,,,,,unobtanium,unobtanium
1577,,,,,,,,,,2018/08/03,null,,,,,,,,,unobtanium,unobtanium
1578,,,,,,,,,,2018/08/04,null,,,,,,,,,unobtanium,unobtanium
1579,,,,,,,,,,2018/08/05,2,,,,,,,,,unobtanium,unobtanium
1580,,,,,,,,,,2018/08/06,1,,,,,,,,,unobtanium,unobtanium
1581,,,,,,,,,,2018/08/07,null,,,,,,,,,unobtanium,unobtanium
1582,,,,,,,,,,2018/08/08,null,,,,,,,,,unobtanium,unobtanium
1583,,,,,,,,,,2018/08/09,null,,,,,,,,,unobtanium,unobtanium
1584,,,,,,,,,,2018/08/10,null,,,,,,,,,unobtanium,unobtanium
1585,,,,,,,,,,2018/08/11,null,,,,,,,,,unobtanium,unobtanium
1586,,,,,,,,,,2018/08/12,1,,,,,,,,,unobtanium,unobtanium
1587,,,,,,,,,,2018/08/13,null,,,,,,,,,unobtanium,unobtanium
1588,,,,,,,,,,2018/08/14,null,,,,,,,,,unobtanium,unobtanium
1589,,,,,,,,,,2018/08/15,2,,,,,,,,,unobtanium,unobtanium
1590,,,,,,,,,,2018/08/16,1,,,,,,,,,unobtanium,unobtanium
1591,,,,,,,,,,2018/08/17,1,,,,,,,,,unobtanium,unobtanium
1592,,,,,,,,,,2018/08/18,1,,,,,,,,,unobtanium,unobtanium
1593,,,,,,,,,,2018/08/19,1,,,,,,,,,unobtanium,unobtanium
1594,,,,,,,,,,2018/08/20,1,,,,,,,,,unobtanium,unobtanium
1595,,,,,,,,,,2018/08/21,3,,,,,,,,,unobtanium,unobtanium
1596,,,,,,,,,,2018/08/22,1,,,,,,,,,unobtanium,unobtanium
1597,,,,,,,,,,2018/08/23,null,,,,,,,,,unobtanium,unobtanium
1598,,,,,,,,,,2018/08/24,null,,,,,,,,,unobtanium,unobtanium
1599,,,,,,,,,,2018/08/25,null,,,,,,,,,unobtanium,unobtanium
1600,,,,,,,,,,2018/08/26,1,,,,,,,,,unobtanium,unobtanium
1601,,,,,,,,,,2018/08/27,1,,,,,,,,,unobtanium,unobtanium
1602,,,,,,,,,,2018/08/28,null,,,,,,,,,unobtanium,unobtanium
1603,,,,,,,,,,2018/08/29,null,,,,,,,,,unobtanium,unobtanium
1604,,,,,,,,,,2018/08/30,null,,,,,,,,,unobtanium,unobtanium
1605,,,,,,,,,,2018/08/31,null,,,,,,,,,unobtanium,unobtanium
1606,,,,,,,,,,2018/09/01,null,,,,,,,,,unobtanium,unobtanium
1607,,,,,,,,,,2018/09/02,null,,,,,,,,,unobtanium,unobtanium
1608,,,,,,,,,,2018/09/03,1,,,,,,,,,unobtanium,unobtanium
1609,,,,,,,,,,2018/09/04,1,,,,,,,,,unobtanium,unobtanium
1610,,,,,,,,,,2018/09/05,null,,,,,,,,,unobtanium,unobtanium
1611,,,,,,,,,,2018/09/06,null,,,,,,,,,unobtanium,unobtanium
1612,,,,,,,,,,2018/09/07,null,,,,,,,,,unobtanium,unobtanium
1613,,,,,,,,,,2018/09/08,null,,,,,,,,,unobtanium,unobtanium
1614,,,,,,,,,,2018/09/09,null,,,,,,,,,unobtanium,unobtanium
1615,,,,,,,,,,2018/09/10,1,,,,,,,,,unobtanium,unobtanium
1616,,,,,,,,,,2018/09/11,3,,,,,,,,,unobtanium,unobtanium
1617,,,,,,,,,,2018/09/12,null,,,,,,,,,unobtanium,unobtanium
1618,,,,,,,,,,2018/09/13,null,,,,,,,,,unobtanium,unobtanium
1619,,,,,,,,,,2018/09/14,1,,,,,,,,,unobtanium,unobtanium
1620,,,,,,,,,,2018/09/15,1,,,,,,,,,unobtanium,unobtanium
1621,,,,,,,,,,2018/09/16,null,,,,,,,,,unobtanium,unobtanium
1622,,,,,,,,,,2018/09/17,11,,,,,,,,,unobtanium,unobtanium
1623,,,,,,,,,,2018/09/18,5,,,,,,,,,unobtanium,unobtanium
1624,,,,,,,,,,2018/09/19,null,,,,,,,,,unobtanium,unobtanium
1625,,,,,,,,,,2018/09/20,2,,,,,,,,,unobtanium,unobtanium
1626,,,,,,,,,,2018/09/21,null,,,,,,,,,unobtanium,unobtanium
1627,,,,,,,,,,2018/09/22,3,,,,,,,,,unobtanium,unobtanium
1628,,,,,,,,,,2018/09/23,null,,,,,,,,,unobtanium,unobtanium
1629,,,,,,,,,,2018/09/24,null,,,,,,,,,unobtanium,unobtanium
1630,,,,,,,,,,2018/09/25,2,,,,,,,,,unobtanium,unobtanium
1631,,,,,,,,,,2018/09/26,1,,,,,,,,,unobtanium,unobtanium
1632,,,,,,,,,,2018/09/27,1,,,,,,,,,unobtanium,unobtanium
1633,,,,,,,,,,2018/09/28,2,,,,,,,,,unobtanium,unobtanium
1634,,,,,,,,,,2018/09/29,1,,,,,,,,,unobtanium,unobtanium
1635,,,,,,,,,,2018/09/30,3,,,,,,,,,unobtanium,unobtanium
1636,,,,,,,,,,2018/10/01,1,,,,,,,,,unobtanium,unobtanium
1637,,,,,,,,,,2018/10/02,2,,,,,,,,,unobtanium,unobtanium
1638,,,,,,,,,,2018/10/03,null,,,,,,,,,unobtanium,unobtanium
1639,,,,,,,,,,2018/10/04,1,,,,,,,,,unobtanium,unobtanium
1640,,,,,,,,,,2018/10/05,2,,,,,,,,,unobtanium,unobtanium
1641,,,,,,,,,,2018/10/06,null,,,,,,,,,unobtanium,unobtanium
1642,,,,,,,,,,2018/10/07,null,,,,,,,,,unobtanium,unobtanium
1643,,,,,,,,,,2018/10/08,2,,,,,,,,,unobtanium,unobtanium
1644,,,,,,,,,,2018/10/09,null,,,,,,,,,unobtanium,unobtanium
