,date,transactions,block_size,active_addresses,av_transaction_size,confirmation_time,difficulty,sent_addresses,median_transaction_size,median_transaction_value,av_transaction_value,send_usd,google_trends,hashrate,fee_reward,top_100_percent,mining_profitability,market_cap,tweets,full_name,coin
362,2009/12/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
695,2010/11/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
696,2010/11/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
697,2010/12/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
698,2010/12/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
699,2010/12/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
700,2010/12/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
701,2010/12/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
702,2010/12/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
703,2010/12/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
704,2010/12/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
705,2010/12/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
706,2010/12/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
707,2010/12/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
708,2010/12/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
709,2010/12/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
710,2010/12/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
711,2010/12/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
712,2010/12/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
713,2010/12/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
714,2010/12/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
715,2010/12/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
716,2010/12/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
717,2010/12/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
718,2010/12/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
719,2010/12/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
720,2010/12/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
721,2010/12/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
722,2010/12/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
723,2010/12/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
724,2010/12/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
725,2010/12/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
726,2010/12/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
727,2010/12/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
728,2011/01/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
729,2011/01/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
730,2011/01/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
731,2011/01/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
732,2011/01/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
733,2011/01/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
734,2011/01/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
735,2011/01/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
736,2011/01/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
