,date,transactions,difficulty,top_100_percent,av_transaction_value,median_transaction_value,send_usd,confirmation_time,sent_addresses,google_trends,market_cap,active_addresses,hashrate,median_transaction_size,fee_reward,block_size,mining_profitability,av_transaction_size,tweets,full_name,coin
3343,2018/02/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3344,2018/03/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3345,2018/03/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3346,2018/03/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3347,2018/03/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3348,2018/03/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3349,2018/03/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3350,2018/03/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3351,2018/03/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3352,2018/03/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3353,2018/03/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3354,2018/03/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3355,2018/03/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3356,2018/03/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3357,2018/03/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3358,2018/03/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3359,2018/03/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3360,2018/03/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3361,2018/03/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3362,2018/03/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3363,2018/03/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3364,2018/03/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3365,2018/03/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3366,2018/03/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3367,2018/03/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3368,2018/03/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3369,2018/03/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3370,2018/03/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3371,2018/03/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3372,2018/03/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3373,2018/03/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3374,2018/03/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3375,2018/04/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3376,2018/04/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3377,2018/04/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3378,2018/04/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3379,2018/04/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3380,2018/04/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3381,2018/04/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3382,2018/04/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3383,2018/04/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3384,2018/04/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3385,2018/04/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3386,2018/04/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3387,2018/04/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3388,2018/04/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3672,2019/01/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3673,2019/01/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3674,2019/01/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3675,2019/01/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3676,2019/01/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3677,2019/01/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3678,2019/01/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3679,2019/01/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3680,2019/01/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3681,2019/02/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3682,2019/02/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3683,2019/02/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3684,2019/02/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3685,2019/02/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3686,2019/02/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3687,2019/02/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3688,2019/02/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
3689,2019/02/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
