,transactions,top_100_percent,sent_addresses,difficulty,google_trends,median_transaction_size,av_transaction_size,mining_profitability,hashrate,fee_reward,date,tweets,median_transaction_value,active_addresses,block_size,confirmation_time,market_cap,send_usd,av_transaction_value,full_name,coin
2372,,,,,,,,,,,2020/10/06,,,,,,1325523,,,potcoin,potcoin
2373,,,,,,,,,,,2020/10/07,,,,,,1393113,,,potcoin,potcoin
2374,,,,,,,,,,,2020/10/08,,,,,,1438587,,,potcoin,potcoin
2375,,,,,,,,,,,2020/10/09,,,,,,1446413,,,potcoin,potcoin
2376,,,,,,,,,,,2020/10/10,,,,,,1411579,,,potcoin,potcoin
2377,,,,,,,,,,,2020/10/11,,,,,,1420559,,,potcoin,potcoin
2378,,,,,,,,,,,2020/10/12,,,,,,1432996,,,potcoin,potcoin
2379,,,,,,,,,,,2020/10/13,,,,,,1453664,,,potcoin,potcoin
2380,,,,,,,,,,,2020/10/14,,,,,,1373227,,,potcoin,potcoin
2381,,,,,,,,,,,2020/10/15,,,,,,1322377,,,potcoin,potcoin
2382,,,,,,,,,,,2020/10/16,,,,,,1253319,,,potcoin,potcoin
2383,,,,,,,,,,,2020/10/17,,,,,,1199229,,,potcoin,potcoin
2384,,,,,,,,,,,2020/10/18,,,,,,1256910,,,potcoin,potcoin
2385,,,,,,,,,,,2020/10/19,,,,,,1282071,,,potcoin,potcoin
2386,,,,,,,,,,,2020/10/20,,,,,,1320892,,,potcoin,potcoin
2387,,,,,,,,,,,2020/10/21,,,,,,1317222,,,potcoin,potcoin
2388,,,,,,,,,,,2020/10/22,,,,,,1267965,,,potcoin,potcoin
2389,,,,,,,,,,,2020/10/23,,,,,,1304048,,,potcoin,potcoin
2390,,,,,,,,,,,2020/10/24,,,,,,1299271,,,potcoin,potcoin
2391,,,,,,,,,,,2020/10/25,,,,,,1365281,,,potcoin,potcoin
2392,,,,,,,,,,,2020/10/26,,,,,,1266955,,,potcoin,potcoin
2393,,,,,,,,,,,2020/10/27,,,,,,1182718,,,potcoin,potcoin
2394,,,,,,,,,,,2020/10/28,,,,,,1130372,,,potcoin,potcoin
2395,,,,,,,,,,,2020/10/29,,,,,,1111644,,,potcoin,potcoin
2396,,,,,,,,,,,2020/10/30,,,,,,1161169,,,potcoin,potcoin
2397,,,,,,,,,,,2020/10/31,,,,,,1202731,,,potcoin,potcoin
2398,,,,,,,,,,,2020/11/01,,,,,,1105175,,,potcoin,potcoin
2399,,,,,,,,,,,2020/11/02,,,,,,1101290,,,potcoin,potcoin
2400,,,,,,,,,,,2020/11/03,,,,,,1136407,,,potcoin,potcoin
2401,,,,,,,,,,,2020/11/04,,,,,,1141497,,,potcoin,potcoin
2402,,,,,,,,,,,2020/11/05,,,,,,1108109,,,potcoin,potcoin
2403,,,,,,,,,,,2020/11/06,,,,,,1213564,,,potcoin,potcoin
2404,,,,,,,,,,,2020/11/07,,,,,,1268286,,,potcoin,potcoin
2405,,,,,,,,,,,2020/11/08,,,,,,1201973,,,potcoin,potcoin
2406,,,,,,,,,,,2020/11/09,,,,,,1315497,,,potcoin,potcoin
2407,,,,,,,,,,,2020/11/10,,,,,,1664842,,,potcoin,potcoin
2408,,,,,,,,,,,2020/11/11,,,,,,1996201,,,potcoin,potcoin
2409,,,,,,,,,,,2020/11/12,,,,,,1848520,,,potcoin,potcoin
2410,,,,,,,,,,,2020/11/13,,,,,,1642701,,,potcoin,potcoin
2411,,,,,,,,,,,2020/11/14,,,,,,1557915,,,potcoin,potcoin
2412,,,,,,,,,,,2020/11/15,,,,,,1462029,,,potcoin,potcoin
2413,,,,,,,,,,,2020/11/16,,,,,,1504663,,,potcoin,potcoin
2414,,,,,,,,,,,2020/11/17,,,,,,1556407,,,potcoin,potcoin
2415,,,,,,,,,,,2020/11/18,,,,,,1496391,,,potcoin,potcoin
2416,,,,,,,,,,,2020/11/19,,,,,,1389146,,,potcoin,potcoin
2417,,,,,,,,,,,2020/11/20,,,,,,1446756,,,potcoin,potcoin
2418,,,,,,,,,,,2020/11/21,,,,,,1438301,,,potcoin,potcoin
2419,,,,,,,,,,,2020/11/22,,,,,,1490964,,,potcoin,potcoin
2420,,,,,,,,,,,2020/11/23,,,,,,1537167,,,potcoin,potcoin
2421,,,,,,,,,,,2020/11/24,,,,,,1641954,,,potcoin,potcoin
2422,,,,,,,,,,,2020/11/25,,,,,,1796836,,,potcoin,potcoin
2423,,,,,,,,,,,2020/11/26,,,,,,1598024,,,potcoin,potcoin
2424,,,,,,,,,,,2020/11/27,,,,,,1521584,,,potcoin,potcoin
2425,,,,,,,,,,,2020/11/28,,,,,,1619434,,,potcoin,potcoin
2426,,,,,,,,,,,2020/11/29,,,,,,1609578,,,potcoin,potcoin
2427,,,,,,,,,,,2020/11/30,,,,,,1644757,,,potcoin,potcoin
2428,,,,,,,,,,,2020/12/01,,,,,,1641115,,,potcoin,potcoin
2429,,,,,,,,,,,2020/12/02,,,,,,1660920,,,potcoin,potcoin
2430,,,,,,,,,,,2020/12/03,,,,,,1656344,,,potcoin,potcoin
2431,,,,,,,,,,,2020/12/04,,,,,,1651038,,,potcoin,potcoin
2432,,,,,,,,,,,2020/12/05,,,,,,1668874,,,potcoin,potcoin
2433,,,,,,,,,,,2020/12/06,,,,,,1656516,,,potcoin,potcoin
2434,,,,,,,,,,,2020/12/07,,,,,,1702159,,,potcoin,potcoin
2435,,,,,,,,,,,2020/12/08,,,,,,1589054,,,potcoin,potcoin
2436,,,,,,,,,,,2020/12/09,,,,,,1532484,,,potcoin,potcoin
2437,,,,,,,,,,,2020/12/10,,,,,,1608658,,,potcoin,potcoin
2438,,,,,,,,,,,2020/12/11,,,,,,1611152,,,potcoin,potcoin
2439,,,,,,,,,,,2020/12/12,,,,,,1606233,,,potcoin,potcoin
2440,,,,,,,,,,,2020/12/13,,,,,,1616965,,,potcoin,potcoin
2441,,,,,,,,,,,2020/12/14,,,,,,1542808,,,potcoin,potcoin
2442,,,,,,,,,,,2020/12/15,,,,,,1505444,,,potcoin,potcoin
2443,,,,,,,,,,,2020/12/16,,,,,,1497895,,,potcoin,potcoin
2444,,,,,,,,,,,2020/12/17,,,,,,1752150,,,potcoin,potcoin
2445,,,,,,,,,,,2020/12/18,,,,,,1797587,,,potcoin,potcoin
2446,,,,,,,,,,,2020/12/19,,,,,,1826377,,,potcoin,potcoin
2447,,,,,,,,,,,2020/12/20,,,,,,1900139,,,potcoin,potcoin
2448,,,,,,,,,,,2020/12/21,,,,,,1868459,,,potcoin,potcoin
2449,,,,,,,,,,,2020/12/22,,,,,,1916190,,,potcoin,potcoin
2450,,,,,,,,,,,2020/12/23,,,,,,1837222,,,potcoin,potcoin
2451,,,,,,,,,,,2020/12/24,,,,,,1734473,,,potcoin,potcoin
2452,,,,,,,,,,,2020/12/25,,,,,,1804552,,,potcoin,potcoin
2453,,,,,,,,,,,2020/12/26,,,,,,1849718,,,potcoin,potcoin
2454,,,,,,,,,,,2020/12/27,,,,,,1913470,,,potcoin,potcoin
