,date,transactions,hashrate,sent_addresses,difficulty,send_usd,mining_profitability,av_transaction_size,av_transaction_value,median_transaction_size,google_trends,median_transaction_value,top_100_percent,block_size,fee_reward,active_addresses,tweets,confirmation_time,market_cap,full_name,coin
837,2020/02/27,756,2005457,1900,147018,1765265,,,2335,,,43.032,,5575,,2814,15,10.286,150606450,bitcoin gold,btg
838,2020/02/28,750,1960780,1902,145716,1306084,,,1741,,,33.942,,6406,,2826,5,9.931,151785203,bitcoin gold,btg
839,2020/02/29,594,2141261,1838,154422,837070,,,1409,,,67.807,,6157,,2612,2,10,152137528,bitcoin gold,btg
840,2020/03/01,715,2073786,1952,151461,1415035,,,1979,,,95.046,,7293,,2779,7,9.931,164444599,bitcoin gold,btg
841,2020/03/02,847,2160074,1872,156223,1482344,,,1750,,,43.36,,10478,,4182,5,9.863,179702080,bitcoin gold,btg
842,2020/03/03,675,2365081,1860,169659,1095398,,,1623,,,49.381,,5933,,2475,9,10.141,180163267,bitcoin gold,btg
843,2020/03/04,1805,2228334,3125,163965,70824117,,,39238,,,3886,,8940,,4010,20,10.07,186918691,bitcoin gold,btg
844,2020/03/05,1719,2565521,2904,184513,195962486,,,113998,,,353.744,,13640,,4008,11,9.73,213409112,bitcoin gold,btg
845,2020/03/06,1310,2403227,2375,178995,120476145,,,91967,,,80.409,,8251,,3317,7,10.286,216228872,bitcoin gold,btg
846,2020/03/07,738,2451913,1823,183140,24985710,,,33856,,,111.631,,16193,,3515,13,10.435,207765630,bitcoin gold,btg
847,2020/03/08,747,2371336,1681,176407,34786123,,,46568,,,128.713,,5239,,2610,5,10.141,188306828,bitcoin gold,btg
848,2020/03/09,998,2289502,2029,168460,38412997,,,39119,,,119.598,,7811,,3299,7,10,166415257,bitcoin gold,btg
849,2020/03/10,802,2313346,1804,168407,3515385,,,4383,,,61.034,,5860,,2743,4,9.863,172619465,bitcoin gold,btg
850,2020/03/11,765,2301436,1690,167929,4635245,,,6059,,,38.482,,5334,,2568,3,10.141,168602123,bitcoin gold,btg
851,2020/03/12,1252,2351156,2254,170696,59246261,,,47321,,,89.791,,6955,,3227,4,10.511,132633700,bitcoin gold,btg
852,2020/03/13,1259,2141302,2246,158500,4620495,,,3670,,,73.386,,6273,,3306,5,9.664,107413673,bitcoin gold,btg
853,2020/03/14,1137,2641106,2057,188511,3729902,,,3280,,,37.878,,5781,,2850,5,10,113882431,bitcoin gold,btg
854,2020/03/15,740,2303869,1838,170651,4151559,,,5610,,,51.382,,5039,,2427,2,9.931,115184957,bitcoin gold,btg
855,2020/03/16,1006,2343265,2003,170376,1510677,,,1502,,,10.093,,6980,,3061,6,10.286,109147772,bitcoin gold,btg
856,2020/03/17,766,2463219,1759,178002,808950,,,1056,,,8.166,,5019,,2457,6,9.412,110735153,bitcoin gold,btg
857,2020/03/18,693,2434470,1826,177418,1263186,,,1823,,,30.242,,5700,,2466,4,10.588,110497619,bitcoin gold,btg
858,2020/03/19,823,2495738,1874,181525,3052984,,,3710,,,67.166,,5969,,2636,17,9.931,122577766,bitcoin gold,btg
859,2020/03/20,910,2466554,1920,180374,3729727,,,4099,,,65.379,,6528,,2827,10,9.863,135723391,bitcoin gold,btg
860,2020/03/21,850,2432036,1697,177734,3050704,,,3589,,,16.717,,7765,,2673,8,9.796,138138286,bitcoin gold,btg
861,2020/03/22,489,2721667,1517,194926,1087448,,,2224,,,74.749,,4543,,2303,3,9.931,136231238,bitcoin gold,btg
862,2020/03/23,863,2567063,1613,188011,3094392,,,3586,,,2.967,,4837,,2435,7,10.286,130863374,bitcoin gold,btg
863,2020/03/24,614,2622157,1608,190910,1844796,,,3005,,,75.916,,4675,,2333,4,9.796,139187786,bitcoin gold,btg
864,2020/03/25,558,2580879,1710,188376,1600610,,,2868,,,50.219,,5731,,2458,2,10.141,137137696,bitcoin gold,btg
865,2020/03/26,605,2377824,1608,176212,1155238,,,1909,,,36.234,,5377,,2390,1,10.07,137773126,bitcoin gold,btg
866,2020/03/27,685,2578516,1660,186224,1289411,,,1882,,,14.085,,6839,,2471,1,10.141,138514223,bitcoin gold,btg
867,2020/03/28,686,2294761,1563,169596,1670729,,,2435,,,9.343,,6063,,2478,4,10.141,128981184,bitcoin gold,btg
868,2020/03/29,934,2204648,1735,161655,1359645,,,1456,,,6.607,,5907,,2468,10,10,127202140,bitcoin gold,btg
869,2020/03/30,644,2282526,1666,168417,18068963,,,28057,,,46.281,,5716,,2542,8,9.931,129237404,bitcoin gold,btg
870,2020/03/31,558,2236556,1611,163507,1344788,,,2410,,,36.026,,4637,,2365,9,10.667,131798860,bitcoin gold,btg
871,2020/04/01,713,2262077,1622,167696,768569,,,1078,,,7.881,,6621,,2738,3,10.36,129310999,bitcoin gold,btg
872,2020/04/02,604,2207601,1727,166250,2766176,,,4580,,,51.62,,5531,,2506,38,9.73,135795874,bitcoin gold,btg
873,2020/04/03,702,2248917,1661,167248,1962073,,,2795,,,20.16,,6598,,2571,19,10.827,138026758,bitcoin gold,btg
874,2020/04/04,635,2095347,1616,158366,1278615,,,2014,,,23.038,,5530,,2397,4,9.931,136037550,bitcoin gold,btg
875,2020/04/05,472,2046601,1498,151408,1102374,,,2336,,,36.733,,4126,,2254,5,10.435,133983977,bitcoin gold,btg
876,2020/04/06,690,2072780,1737,152061,2400156,,,3478,,,41.903,,6857,,2667,16,9.796,140295473,bitcoin gold,btg
877,2020/04/07,689,2292807,1790,164739,935933,,,1358,,,58.369,,6403,,2555,26,9.863,146399105,bitcoin gold,btg
878,2020/04/08,1203,2551850,2252,183935,8700737,,,7233,,,106.612,,8775,,3249,19,10.141,156445106,bitcoin gold,btg
879,2020/04/09,1124,2728287,2239,196161,4038888,,,3593,,,121.513,,7170,,3329,20,9.796,178317734,bitcoin gold,btg
880,2020/04/10,834,2720849,1775,198450,2135893,,,2561,,,111.605,,5758,,2776,13,10.07,165325573,bitcoin gold,btg
881,2020/04/11,718,2766048,1830,201320,2617873,,,3646,,,119.135,,7331,,2712,11,10.07,174873806,bitcoin gold,btg
882,2020/04/12,890,2855716,1854,208692,21708180,,,24391,,,207.076,,7242,,2845,10,9.931,184413965,bitcoin gold,btg
883,2020/04/13,691,2888209,1563,216133,5351080,,,7744,,,118.325,,5046,,2524,9,10.435,177700170,bitcoin gold,btg
884,2020/04/14,523,2926657,1491,213757,2033809,,,3889,,,110.548,,7713,,2328,4,10,180804766,bitcoin gold,btg
885,2020/04/15,563,2758337,1601,204473,8345314,,,14823,,,94.118,,5966,,2456,10,9.931,180491019,bitcoin gold,btg
886,2020/04/16,752,2769280,1586,204367,26373678,,,35071,,,34.834,,6690,,2548,11,10.435,175089008,bitcoin gold,btg
887,2020/04/17,631,3127608,1700,225546,2192980,,,3475,,,50.168,,5672,,2633,17,9.73,183839808,bitcoin gold,btg
888,2020/04/18,501,2518155,1438,189531,1616634,,,3227,,,101.281,,5432,,2304,15,10.909,182458028,bitcoin gold,btg
889,2020/04/19,489,1511412,1381,120075,2478142,,,5068,,,87.943,,5604,,2170,5,10.435,180190062,bitcoin gold,btg
890,2020/04/20,454,1581556,1316,115885,2421950,,,5335,,,69.848,,4139,,2167,14,9.931,173252421,bitcoin gold,btg
891,2020/04/21,459,1678131,1310,121379,3304144,,,7199,,,56.455,,3992,,1977,9,9.863,162752048,bitcoin gold,btg
892,2020/04/22,566,1555688,1287,114337,1685566,,,2978,,,45.206,,4589,,2013,12,10.435,165808792,bitcoin gold,btg
893,2020/04/23,734,1537237,1539,112216,2712744,,,3696,,,184.266,,5853,,2423,2,9.796,169214982,bitcoin gold,btg
894,2020/04/24,499,1767744,1383,127439,3230906,,,6475,,,58.604,,4298,,2063,4,10.141,172214985,bitcoin gold,btg
895,2020/04/25,481,1533478,1271,113600,402608,,,837.023,,,46.982,,4052,,2142,13,10,172243353,bitcoin gold,btg
896,2020/04/26,642,1450127,1307,106643,1215812,,,1894,,,16.894,,5611,,2069,11,10.286,172914918,bitcoin gold,btg
897,2020/04/27,479,1618807,1321,116821,1819790,,,3799,,,59.009,,4607,,2139,13,9.73,173433295,bitcoin gold,btg
898,2020/04/28,456,1522890,1289,112097,3295666,,,7227,,,58.032,,4736,,2015,4,10.286,172009783,bitcoin gold,btg
899,2020/04/29,592,1504507,1357,109852,3159227,,,5337,,,61.697,,6421,,2217,3,10.141,180082820,bitcoin gold,btg
900,2020/04/30,639,1412547,1493,104530,4554993,,,7128,,,102.761,,5329,,2211,7,10.07,188791379,bitcoin gold,btg
901,2020/05/01,542,1549660,1364,111988,3799033,,,7009,,,50.588,,4407,,2230,7,9.863,185458827,bitcoin gold,btg
902,2020/05/02,521,1478738,1321,108119,1049461,,,2014,,,63.157,,3800,,2028,3,9.664,185667014,bitcoin gold,btg
903,2020/05/03,549,1440738,1281,105291,4042012,,,7362,,,50.632,,5219,,2180,1,10.588,186070048,bitcoin gold,btg
904,2020/05/04,454,1413829,1210,103206,1734802,,,3821,,,48.506,,3448,,1857,5,9.664,177604866,bitcoin gold,btg
905,2020/05/05,443,1408854,1283,102692,2041643,,,4609,,,54.706,,5028,,2038,1,10.36,179230218,bitcoin gold,btg
906,2020/05/06,516,1428707,1226,103716,820411,,,1590,,,44.502,,5293,,1990,8,10.141,178447468,bitcoin gold,btg
907,2020/05/07,579,1193741,1345,89207,4736626,,,8181,,,60.206,,7751,,2434,11,10.07,178532539,bitcoin gold,btg
908,2020/05/08,463,1162871,1137,85530,1304406,,,2817,,,49.682,,4198,,2419,11,10.141,181994537,bitcoin gold,btg
909,2020/05/09,490,1162368,1204,85670,1511299,,,3125,,,62.35,,3885,,1861,2,10.286,183359946,bitcoin gold,btg
910,2020/05/10,745,1259478,1469,91113,27151278,,,36459,,,138.716,,4380,,2261,5,9.664,162171753,bitcoin gold,btg
911,2020/05/11,455,1078349,1185,80300,1080951,,,2376,,,53.955,,4644,,1925,3,10.07,160026697,bitcoin gold,btg
912,2020/05/12,462,1167273,1158,84321,25725452,,,55683,,,44.613,,3327,,1830,12,9.73,163051053,bitcoin gold,btg
913,2020/05/13,400,1075356,1117,79109,672721,,,1682,,,45.003,,4611,,1771,5,10.511,165135946,bitcoin gold,btg
914,2020/05/14,448,1077021,1045,78850,1076279,,,2402,,,57.152,,4919,,1734,2,10.286,168111715,bitcoin gold,btg
915,2020/05/15,460,1001628,1198,73849,1689996,,,3674,,,45.693,,3566,,1907,10,9.73,167680552,bitcoin gold,btg
916,2020/05/16,449,1087561,1125,78485,1067344,,,2377,,,45.579,,4523,,1904,1,10.07,167272172,bitcoin gold,btg
917,2020/05/17,359,1082795,1070,78835,2072857,,,5774,,,48.864,,4630,,1755,3,10,168253016,bitcoin gold,btg
918,2020/05/18,428,1028327,1125,75486,2305914,,,5388,,,56.182,,4767,,1797,2,9.796,171051149,bitcoin gold,btg
919,2020/05/19,375,1052012,1100,77665,1015911,,,2709,,,53.225,,4801,,1716,2,10.435,168737323,bitcoin gold,btg
920,2020/05/20,404,1024648,1112,75331,1516827,,,3755,,,45.782,,3856,,1791,17,10.07,168050840,bitcoin gold,btg
921,2020/05/21,540,1053102,1224,76568,27901356,,,51669,,,57.252,,4608,,1756,8,10.07,162707595,bitcoin gold,btg
922,2020/05/22,529,1075344,1226,78506,25549815,,,48298,,,62.484,,4024,,1792,8,10.286,160925708,bitcoin gold,btg
923,2020/05/23,601,1058351,1255,78820,1273583,,,2119,,,112.305,,4295,,1870,6,9.931,164101259,bitcoin gold,btg
924,2020/05/24,416,1030765,1152,75573,684094,,,1644,,,54.366,,5737,,1803,4,10.286,163555961,bitcoin gold,btg
925,2020/05/25,426,1033141,1131,75132,2216714,,,5204,,,44.918,,4440,,1861,2,9.796,160991355,bitcoin gold,btg
926,2020/05/26,424,1025604,1168,74657,25585652,,,60344,,,44.297,,4901,,1777,3,9.863,162646103,bitcoin gold,btg
927,2020/05/27,382,993977,1102,72518,1429997,,,3743,,,50.446,,4614,,1732,null,10.07,163482832,bitcoin gold,btg
928,2020/05/28,489,991008,1127,72205,1426193,,,2917,,,37.499,,4806,,1496,1,9.664,165168445,bitcoin gold,btg
929,2020/05/29,368,1072142,1051,77110,1097144,,,2981,,,55.677,,4396,,1712,12,10.588,168024374,bitcoin gold,btg
930,2020/05/30,413,990971,1137,72663,1136877,,,2753,,,46.17,,4216,,1807,6,10.07,169557879,bitcoin gold,btg
931,2020/05/31,496,1058004,1194,76521,2510331,,,5061,,,48.384,,3816,,1795,4,9.73,171369733,bitcoin gold,btg
932,2020/06/01,504,887288,1209,66510,1533517,,,3043,,,46.139,,7289,,1924,3,10.36,169461414,bitcoin gold,btg
933,2020/06/02,690,1035028,1441,74539,15629471,,,22651,,,59.802,,6276,,2276,2,9.536,176067626,bitcoin gold,btg
934,2020/06/03,425,1035934,1193,75375,2548245,,,5996,,,46.303,,6247,,1835,1,10.511,170080289,bitcoin gold,btg
935,2020/06/04,573,931434,1180,69863,3399496,,,5933,,,30.255,,5690,,1955,2,10.07,173029269,bitcoin gold,btg
936,2020/06/05,431,993924,1113,72231,3153564,,,7317,,,46.843,,4217,,1673,10,10.141,172079354,bitcoin gold,btg
937,2020/06/06,375,892038,1025,67056,572044,,,1525,,,46.363,,3259,,1641,3,10,170322356,bitcoin gold,btg
938,2020/06/07,391,1045080,1089,75237,1458449,,,3730,,,46.66,,5207,,1777,null,9.931,169476838,bitcoin gold,btg
939,2020/06/08,357,904837,1038,67398,1104927,,,3095,,,46.066,,4033,,1644,2,10.909,169245882,bitcoin gold,btg
940,2020/06/09,449,815855,1170,60699,852231,,,1898,,,57.421,,4854,,1846,1,9.796,169117314,bitcoin gold,btg
941,2020/06/10,363,898814,1024,65058,2126027,,,5857,,,46.294,,3983,,1669,11,9.931,170101518,bitcoin gold,btg
942,2020/06/11,515,886120,1191,64578,2610433,,,5069,,,49.115,,5012,,1959,2,9.73,166316329,bitcoin gold,btg
943,2020/06/12,465,893050,1124,64957,1273108,,,2738,,,53.837,,3987,,1819,3,10.511,158585791,bitcoin gold,btg
944,2020/06/13,416,981821,1001,70645,857375,,,2061,,,52.323,,3734,,1628,1,9.931,159893812,bitcoin gold,btg
945,2020/06/14,367,740944,969,56497,1069970,,,2915,,,49.495,,3107,,1573,null,10.588,159923319,bitcoin gold,btg
946,2020/06/15,440,937842,1065,66564,24475850,,,55627,,,51.889,,4517,,1718,3,9.536,154024963,bitcoin gold,btg
947,2020/06/16,370,811431,962,60705,360549,,,974.457,,,42.903,,3871,,1600,3,10.511,158039941,bitcoin gold,btg
948,2020/06/17,353,819238,949,59866,318037,,,900.953,,,39.556,,3306,,1527,null,10.07,158629964,bitcoin gold,btg
949,2020/06/18,371,883793,1034,63668,5695237,,,15351,,,42.96,,3485,,1661,1,9.6,157913778,bitcoin gold,btg
950,2020/06/19,377,834988,978,61231,393295,,,1043,,,42.726,,3424,,1651,2,9.796,157060125,bitcoin gold,btg
951,2020/06/20,346,1149665,902,80958,537444,,,1553,,,38.787,,3188,,1514,2,9.73,157597184,bitcoin gold,btg
952,2020/06/21,281,1275185,807,94275,310491,,,1981,,,42.973,,2768,,1393,4,10.213,158240295,bitcoin gold,btg
953,2020/06/22,290,1034694,936,80776,5245083,,,18086,,,42.728,,3251,,1437,2,12.101,159811737,bitcoin gold,btg
954,2020/06/23,472,848625,1200,65003,30480086,,,64576,,,59.218,,5012,,1749,3,10.286,167290300,bitcoin gold,btg
955,2020/06/24,357,837945,1062,61666,5089687,,,14257,,,44.069,,4185,,1581,1,9.863,162049615,bitcoin gold,btg
956,2020/06/25,360,782670,1096,57722,302961,,,841.559,,,42.721,,3592,,1607,2,10.36,157103728,bitcoin gold,btg
957,2020/06/26,331,827953,1070,59997,23056939,,,69658,,,42.313,,3424,,1493,12,9.931,155605855,bitcoin gold,btg
958,2020/06/27,305,855478,1041,62053,346136,,,1135,,,52.075,,3255,,1541,8,9.863,153507727,bitcoin gold,btg
959,2020/06/28,1144,929668,2048,67641,83224910,,,72749,,,452.245,,13453,,3696,32,9.863,166652623,bitcoin gold,btg
960,2020/06/29,1373,1118254,2195,80681,151884489,,,110622,,,922.139,,21656,,3218,24,10,195501699,bitcoin gold,btg
961,2020/06/30,656,1222460,1309,87798,13956914,,,21276,,,170.388,,6690,,2041,13,9.73,189585330,bitcoin gold,btg
962,2020/07/01,984,1012103,1714,75572,98475563,,,100077,,,1072,,6722,,2409,4,10.07,197453465,bitcoin gold,btg
963,2020/07/02,502,774404,1131,58858,18559849,,,36972,,,99.638,,4042,,1670,15,10.827,179484149,bitcoin gold,btg
964,2020/07/03,null,864997,2,62398,null,,,null,,,55.845,,216,,1923,10,11.613,164668093,bitcoin gold,btg
965,2020/07/04,null,867430,2,67765,null,,,null,,,12.13,,216,,1610,1,10,161109600,bitcoin gold,btg
966,2020/07/05,null,837796,2,62152,null,,,null,,,15.382,,216,,1599,17,10.07,157313261,bitcoin gold,btg
967,2020/07/06,1034,799742,1220,58861,28594834,,,27655,,,43.918,,8358,,1819,37,9.863,161576021,bitcoin gold,btg
968,2020/07/07,1149,759091,1258,55036,35070364,,,30523,,,69.854,,11713,,1876,12,9.863,164389235,bitcoin gold,btg
969,2020/07/08,1067,776565,1148,56383,16790012,,,15736,,,53.916,,8734,,1952,6,10,166197044,bitcoin gold,btg
970,2020/07/09,825,739601,968,54384,9826976,,,11911,,,4.645,,7057,,1738,11,10.141,166239701,bitcoin gold,btg
971,2020/07/10,587,676519,925,50325,4592845,,,9670,,,8.12,,4584,,1543,8,10.511,162984339,bitcoin gold,btg
972,2020/07/11,325,813887,854,58066,15786472,,,62596,,,56.514,,2494,,111,12,9.412,166705880,bitcoin gold,btg
973,2020/07/12,329,996212,759,70316,231370,,,703.253,,,36.158,,4682,,null,10,9.796,170918320,bitcoin gold,btg
974,2020/07/13,331,937806,750,69129,2718767,,,8214,,,50.818,,3559,,1527,10,10,168743405,bitcoin gold,btg
975,2020/07/14,325,921868,767,67315,377406,,,1161,,,55.666,,4815,,1432,2,10.286,164228388,bitcoin gold,btg
976,2020/07/15,675,871930,799,64043,468813,,,694.538,,,4.412,,4924,,1465,4,10,164306806,bitcoin gold,btg
977,2020/07/16,695,815450,849,60044,187730,,,270.115,,,4.227,,5331,,1467,3,10.07,160734515,bitcoin gold,btg
978,2020/07/17,683,803652,852,58739,681107,,,997.229,,,4.14,,4656,,1481,5,9.796,160827873,bitcoin gold,btg
979,2020/07/18,689,770853,800,56544,263277,,,382.115,,,4.021,,6428,,1454,null,10.213,162056565,bitcoin gold,btg
980,2020/07/19,678,829556,868,59975,125186,,,184.64,,,4.187,,6641,,1351,2,10.36,162605783,bitcoin gold,btg
981,2020/07/20,706,741690,884,54775,349892,,,495.598,,,3.909,,5347,,1590,3,10,164654627,bitcoin gold,btg
982,2020/07/21,669,810002,904,58386,1082034,,,1617,,,3.848,,6259,,1629,4,9.863,166433072,bitcoin gold,btg
983,2020/07/22,663,869284,909,62508,481884,,,726.824,,,4.152,,5330,,1447,1,9.863,168272872,bitcoin gold,btg
984,2020/07/23,714,822400,924,60544,350811,,,491.331,,,4.108,,8850,,1563,10,9.863,170852229,bitcoin gold,btg
985,2020/07/24,608,940503,878,68130,142079,,,233.683,,,3.514,,5649,,1346,6,10.511,168924139,bitcoin gold,btg
986,2020/07/25,632,887057,908,66585,610279,,,965.632,,,3.933,,6569,,1482,3,10.213,169765047,bitcoin gold,btg
987,2020/07/26,703,1055655,922,75631,603519,,,858.491,,,4.038,,5846,,1400,10,9.664,171410803,bitcoin gold,btg
988,2020/07/27,771,1013417,1002,74231,1304322,,,1692,,,4.065,,8381,,1671,9,10.286,174477055,bitcoin gold,btg
989,2020/07/28,698,929696,988,68999,1883796,,,2699,,,4.148,,6527,,1627,1,9.796,181610828,bitcoin gold,btg
990,2020/07/29,698,995908,923,72142,3479344,,,4985,,,4.09,,5775,,1518,2,10.588,183211293,bitcoin gold,btg
991,2020/07/30,670,892187,921,66256,4017156,,,5996,,,3.318,,7193,,1565,10,9.796,178792941,bitcoin gold,btg
992,2020/07/31,652,981390,880,70970,2053162,,,3149,,,3.233,,8282,,1445,24,10.07,182419171,bitcoin gold,btg
993,2020/08/01,750,928999,878,68050,567062,,,756.082,,,4.062,,7344,,1514,3,10.07,189172664,bitcoin gold,btg
994,2020/08/02,692,943448,850,68676,567934,,,820.714,,,3.871,,7295,,1526,8,9.863,184193021,bitcoin gold,btg
995,2020/08/03,711,953009,873,69353,542571,,,763.11,,,3.299,,4995,,1507,1,9.931,183239358,bitcoin gold,btg
996,2020/08/04,729,998198,896,72192,663410,,,910.028,,,3.666,,7558,,1613,1,9.931,180614249,bitcoin gold,btg
997,2020/08/05,671,986833,877,72064,1568917,,,2338,,,3.681,,6592,,1527,4,10.588,184902310,bitcoin gold,btg
998,2020/08/06,667,935563,875,68542,839047,,,1258,,,2.954,,6014,,1507,4,9.664,186981946,bitcoin gold,btg
999,2020/08/07,636,838440,844,62582,1304911,,,2052,,,3.25,,7043,,1345,4,10.36,185769282,bitcoin gold,btg
1000,2020/08/08,589,896753,790,64888,2005738,,,3405,,,2.306,,4863,,1268,2,9.412,184086954,bitcoin gold,btg
1001,2020/08/09,650,851780,848,62369,3326233,,,5117,,,3.402,,6061,,1351,2,10.992,184466745,bitcoin gold,btg
1002,2020/08/10,717,907808,906,65627,2964516,,,4135,,,3.416,,6098,,1492,1,9.474,185581800,bitcoin gold,btg
1003,2020/08/11,787,981083,1046,70618,6073917,,,7718,,,11.664,,8044,,1722,4,10.141,192276850,bitcoin gold,btg
1004,2020/08/12,717,828961,931,61603,1642648,,,2291,,,3.394,,6836,,1720,8,10,193937432,bitcoin gold,btg
1005,2020/08/13,726,907963,933,65387,1223759,,,1686,,,3.484,,5566,,1544,7,10.36,199130573,bitcoin gold,btg
1006,2020/08/14,736,835703,960,61380,1602943,,,2178,,,3.484,,5513,,1688,6,9.412,201022515,bitcoin gold,btg
1007,2020/08/15,709,1005884,1014,71274,1875987,,,2646,,,3.62,,7797,,1605,1,10.36,204791150,bitcoin gold,btg
1008,2020/08/16,671,890732,855,65826,2068537,,,3083,,,3.5,,5302,,1513,4,9.931,212717128,bitcoin gold,btg
1009,2020/08/17,717,917650,871,66571,1976837,,,2757,,,3.475,,6369,,1545,9,10.511,215476005,bitcoin gold,btg
1010,2020/08/18,698,805601,860,59635,1490099,,,2135,,,3.344,,4761,,1532,4,9.6,214252211,bitcoin gold,btg
1011,2020/08/19,533,930061,789,66711,1078059,,,2023,,,6.372,,4604,,1405,null,9.863,199896038,bitcoin gold,btg
1012,2020/08/20,343,861093,817,63171,1167519,,,3404,,,52.72,,3028,,1380,1,10.07,198121797,bitcoin gold,btg
1013,2020/08/21,364,817164,866,60178,2670099,,,7335,,,69.75,,3595,,1494,19,10.07,206158901,bitcoin gold,btg
1014,2020/08/22,304,870683,772,63098,1907748,,,6275,,,66.474,,1927,,1350,6,10.667,196484074,bitcoin gold,btg
1015,2020/08/23,318,901937,821,65165,2345704,,,7376,,,66.888,,2190,,1339,1,9.351,197719447,bitcoin gold,btg
1016,2020/08/24,404,872578,920,63940,5035956,,,12465,,,67.667,,11103,,1607,5,10.511,200031719,bitcoin gold,btg
1017,2020/08/25,431,894601,879,65111,2579000,,,5984,,,65.564,,4776,,1597,7,9.796,193823692,bitcoin gold,btg
1018,2020/08/26,476,949453,1011,68779,7684379,,,16144,,,101.257,,3053,,1743,10,9.796,182925974,bitcoin gold,btg
1019,2020/08/27,404,693992,919,52795,21056913,,,52121,,,63.196,,4095,,1509,5,10.435,180190224,bitcoin gold,btg
1020,2020/08/28,363,815089,851,58397,7694601,,,21197,,,61.028,,3301,,1431,1,9.931,180441256,bitcoin gold,btg
1021,2020/08/29,374,900754,838,64911,2935993,,,7850,,,50.043,,5303,,1557,1,10,183126937,bitcoin gold,btg
1022,2020/08/30,310,816000,813,60103,1692948,,,5461,,,52.689,,3324,,1434,1,10.435,186295509,bitcoin gold,btg
1023,2020/08/31,355,813585,855,59447,2950611,,,8312,,,63.418,,6393,,1509,2,10.07,187533210,bitcoin gold,btg
1024,2020/09/01,373,822243,873,59745,1912887,,,5128,,,64.149,,5159,,1451,3,9.231,189705428,bitcoin gold,btg
1025,2020/09/02,365,919546,868,65951,3749610,,,10273,,,61.884,,5837,,1486,8,10.435,183015571,bitcoin gold,btg
1026,2020/09/03,451,914767,1007,66431,3682183,,,8164,,,91.311,,5552,,1687,2,10.213,169413309,bitcoin gold,btg
1027,2020/09/04,411,685559,964,52135,2851828,,,6939,,,59.494,,3220,,1660,1,9.796,156994354,bitcoin gold,btg
1028,2020/09/05,365,1009256,870,70777,2861826,,,7841,,,52.575,,3664,,1533,1,10.213,155064712,bitcoin gold,btg
1029,2020/09/06,322,828218,829,61587,1842471,,,5722,,,51.436,,3550,,1461,2,9.664,152147308,bitcoin gold,btg
1030,2020/09/07,347,857267,815,62352,3130486,,,9022,,,51.934,,2724,,1415,8,10.435,153629042,bitcoin gold,btg
1031,2020/09/08,334,812716,798,59463,1301400,,,3896,,,48.178,,3225,,1448,7,9.6,153815304,bitcoin gold,btg
1032,2020/09/09,274,945650,742,67680,745895,,,2722,,,38.096,,3387,,1242,1,10.07,154409941,bitcoin gold,btg
1033,2020/09/10,342,783427,808,58388,1058815,,,3096,,,40.483,,4143,,1359,1,10.141,157830209,bitcoin gold,btg
1034,2020/09/11,297,888160,799,63804,1124619,,,3787,,,53.372,,3902,,1410,1,10.213,157912834,bitcoin gold,btg
1035,2020/09/12,259,726947,749,54735,418434,,,1616,,,42.209,,3306,,1220,1,10.667,158410900,bitcoin gold,btg
1036,2020/09/13,286,808110,779,58386,478425,,,1673,,,51.003,,2733,,1360,15,9.474,157446273,bitcoin gold,btg
1037,2020/09/14,311,773000,786,56661,785246,,,2525,,,44.479,,3723,,1420,null,9.931,156100133,bitcoin gold,btg
1038,2020/09/15,320,771068,721,56190,2557245,,,7991,,,53.255,,2111,,1228,null,10,157596982,bitcoin gold,btg
1039,2020/09/16,298,764154,789,55670,1168865,,,3922,,,51.997,,2772,,1347,2,10,153160503,bitcoin gold,btg
1040,2020/09/17,344,734168,794,53725,2147996,,,6244,,,52.819,,4231,,1425,1,10.511,153003099,bitcoin gold,btg
1041,2020/09/18,296,699326,735,51119,617475,,,2086,,,51.812,,3070,,1296,4,9.73,153349307,bitcoin gold,btg
1042,2020/09/19,217,756960,689,56501,590254,,,2720,,,51.703,,2650,,1209,null,10.36,153031971,bitcoin gold,btg
1043,2020/09/20,255,860498,709,61718,562239,,,2205,,,50.983,,2917,,1191,1,10,150909976,bitcoin gold,btg
1044,2020/09/21,348,691862,812,51998,1458195,,,4190,,,54.904,,2481,,1361,4,10.07,146812845,bitcoin gold,btg
1045,2020/09/22,276,790355,717,56836,1451288,,,5258,,,46.653,,3463,,1303,2,10,144611529,bitcoin gold,btg
1046,2020/09/23,303,832736,779,60122,1497804,,,4943,,,48.499,,4016,,1243,5,9.796,143577420,bitcoin gold,btg
1047,2020/09/24,265,805913,736,58840,443240,,,1673,,,42.942,,3004,,1306,6,10,140155621,bitcoin gold,btg
1048,2020/09/25,260,836949,735,60582,662253,,,2547,,,48.475,,3102,,1227,null,10.141,143521096,bitcoin gold,btg
1049,2020/09/26,230,729280,679,54052,274513,,,1194,,,44.729,,1456,,1044,null,9.863,146472658,bitcoin gold,btg
1050,2020/09/27,234,765417,649,55519,556676,,,2379,,,49.077,,3092,,1132,null,10.141,147636246,bitcoin gold,btg
1051,2020/09/28,286,805647,761,58172,810891,,,2835,,,46.42,,5077,,1272,1,9.931,149240115,bitcoin gold,btg
1052,2020/09/29,263,771969,751,56474,1920427,,,7302,,,49.712,,2520,,1293,3,9.931,147210797,bitcoin gold,btg
