,date,active_addresses,tweets,top_100_percent,difficulty,transactions,av_transaction_size,market_cap,confirmation_time,median_transaction_value,send_usd,google_trends,block_size,mining_profitability,hashrate,sent_addresses,median_transaction_size,fee_reward,av_transaction_value,full_name,coin
270,2009/09/30,85,,6.539,1,null,,,16.941,,,,134.765,,4304243,31,,,,bitcoin,btc
271,2009/10/01,82,,6.517,1,null,,,17.561,,,,134.89,,4257395,27,,,,bitcoin,btc
272,2009/10/02,83,,6.539,1,1,,,20,,,,151.222,,4110218,35,,,,bitcoin,btc
273,2009/10/03,58,,6.523,1,null,,,24.828,,,,134.414,,2842803,36,,,,bitcoin,btc
274,2009/10/04,53,,6.509,1,null,,,27.17,,,,134.679,,3157416,31,,,,bitcoin,btc
275,2009/10/05,55,,6.494,1,null,,,26.182,,,,134.764,,2609867,34,,,,bitcoin,btc
276,2009/10/06,58,,6.536,1,2,,,33.488,,,,178.116,,2429051,25,,,,bitcoin,btc
277,2009/10/07,60,,6.52,1,null,,,24,,,,134.717,,2475279,36,,,,bitcoin,btc
278,2009/10/08,70,,6.501,1,null,,,20.571,,,,134.471,,3295744,32,,,,bitcoin,btc
279,2009/10/09,80,,6.48,1,null,,,18.228,,,,134.658,,3793787,38,,,,bitcoin,btc
280,2009/10/10,76,,6.46,1,null,,,18.701,,,,134.818,,3974391,38,,,,bitcoin,btc
281,2009/10/11,74,,6.441,1,null,,,19.459,,,,134.757,,3960023,44,,,,bitcoin,btc
282,2009/10/12,132,,6.715,1,1,,,24.828,,,,283.379,,3226020,29,,,,bitcoin,btc
283,2009/10/13,57,,6.7,1,null,,,25.263,,,,134.807,,2760494,32,,,,bitcoin,btc
284,2009/10/14,69,,6.682,1,null,,,20.87,,,,134.623,,2866369,42,,,,bitcoin,btc
285,2009/10/15,71,,6.663,1,null,,,20.282,,,,134.366,,3827748,35,,,,bitcoin,btc
286,2009/10/16,141,,6.961,1,1,,,24,,,,291.517,,3533167,28,,,,bitcoin,btc
287,2009/10/17,57,,6.945,1,null,,,25.263,,,,134.842,,2710905,31,,,,bitcoin,btc
288,2009/10/18,82,,6.953,1,1,,,19.459,,,,146,,3163346,39,,,,bitcoin,btc
289,2009/10/19,112,,6.922,1,null,,,12.857,,,,134.446,,4747011,37,,,,bitcoin,btc
290,2009/10/20,197,,7.289,1,1,,,15.158,,,,257,,5578122,43,,,,bitcoin,btc
291,2009/10/21,99,,7.336,1,1,,,18,,,,160.663,,4206917,41,,,,bitcoin,btc
292,2009/10/22,130,,7.459,1,1,,,16,,,,187.122,,4165823,49,,,,bitcoin,btc
293,2009/10/23,89,,7.433,1,null,,,16.18,,,,134.427,,4452644,51,,,,bitcoin,btc
294,2009/10/24,70,,7.438,1,1,,,23.226,,,,149.194,,3933237,49,,,,bitcoin,btc
295,2009/10/25,76,,7.417,1,null,,,18.947,,,,134.579,,3550110,51,,,,bitcoin,btc
296,2009/10/26,71,,7.396,1,null,,,20.282,,,,134.803,,3561459,45,,,,bitcoin,btc
297,2009/10/27,81,,7.436,1,1,,,22.5,,,,164.781,,3159776,40,,,,bitcoin,btc
298,2009/10/28,66,,7.417,1,null,,,21.818,,,,134.682,,3337791,43,,,,bitcoin,btc
299,2009/10/29,89,,7.561,1,2,,,31.304,,,,238.391,,2741421,28,,,,bitcoin,btc
300,2009/10/30,60,,7.544,1,null,,,24,,,,134.467,,2830245,32,,,,bitcoin,btc
301,2009/10/31,46,,7.53,1,null,,,31.304,,,,134.304,,2617999,41,,,,bitcoin,btc
302,2009/11/01,25,,7.523,1,null,,,57.6,,,,134.28,,1832456,24,,,,bitcoin,btc
303,2009/11/02,33,,7.514,1,null,,,43.636,,,,134.394,,1411760,13,,,,bitcoin,btc
304,2009/11/03,62,,7.496,1,null,,,23.226,,,,134.532,,2299350,40,,,,bitcoin,btc
305,2009/11/04,105,,7.63,1,1,,,22.857,,,,213.111,,3280681,34,,,,bitcoin,btc
306,2009/11/05,57,,7.613,1,null,,,25.263,,,,134.474,,3223995,34,,,,bitcoin,btc
307,2009/11/06,62,,7.595,1,null,,,23.226,,,,134.548,,2611235,35,,,,bitcoin,btc
308,2009/11/07,69,,7.576,1,null,,,20.87,,,,134.667,,3531482,44,,,,bitcoin,btc
309,2009/11/08,73,,7.555,1,null,,,19.726,,,,134.548,,3394914,41,,,,bitcoin,btc
310,2009/11/09,64,,7.537,1,null,,,22.5,,,,134.688,,3499460,29,,,,bitcoin,btc
311,2009/11/10,78,,7.515,1,null,,,18.462,,,,134.385,,3336459,47,,,,bitcoin,btc
312,2009/11/11,116,,7.683,1,9,,,22.5,,,,250.453,,3707146,38,,,,bitcoin,btc
313,2009/11/12,66,,7.664,1,null,,,21.818,,,,134.424,,3337736,32,,,,bitcoin,btc
314,2009/11/13,93,,7.679,1,3,,,18,,,,157.45,,3436509,49,,,,bitcoin,btc
315,2009/11/14,79,,7.656,1,null,,,18.228,,,,134.633,,4199720,44,,,,bitcoin,btc
316,2009/11/15,96,,7.629,1,null,,,15,,,,134.625,,4488081,49,,,,bitcoin,btc
317,2009/11/16,97,,7.602,1,null,,,14.845,,,,134.68,,5071382,56,,,,bitcoin,btc
318,2009/11/17,92,,7.576,1,null,,,15.652,,,,134.663,,4537991,55,,,,bitcoin,btc
319,2009/11/18,79,,7.555,1,null,,,18.228,,,,134.43,,4178086,44,,,,bitcoin,btc
320,2009/11/19,153,,7.826,1,2,,,20.571,,,,294.2,,3783460,42,,,,bitcoin,btc
321,2009/11/20,86,,7.802,1,null,,,16.744,,,,134.616,,3851970,49,,,,bitcoin,btc
322,2009/11/21,73,,7.781,1,null,,,19.726,,,,134.712,,4047220,50,,,,bitcoin,btc
323,2009/11/22,106,,7.751,1,null,,,13.585,,,,134.708,,4550756,62,,,,bitcoin,btc
324,2009/11/23,96,,7.725,1,null,,,15,,,,134.854,,5010945,49,,,,bitcoin,btc
325,2009/11/24,93,,7.699,1,null,,,15.484,,,,134.57,,4837433,58,,,,bitcoin,btc
326,2009/11/25,90,,7.674,1,null,,,16,,,,134.644,,4486798,52,,,,bitcoin,btc
327,2009/11/26,84,,7.652,1,null,,,17.143,,,,134.512,,4163158,50,,,,bitcoin,btc
328,2009/11/27,74,,7.631,1,null,,,19.459,,,,134.473,,3746860,45,,,,bitcoin,btc
329,2009/11/28,71,,7.612,1,null,,,20.282,,,,134.563,,3933589,33,,,,bitcoin,btc
330,2009/11/29,60,,7.596,1,null,,,24,,,,134.683,,3071712,21,,,,bitcoin,btc
331,2009/11/30,75,,7.576,1,null,,,19.2,,,,134.76,,3441932,43,,,,bitcoin,btc
332,2009/12/01,240,,8.125,1,1,,,19.726,,,,402.781,,3388144,31,,,,bitcoin,btc
333,2009/12/02,94,,8.098,1,null,,,15.319,,,,134.649,,4523918,47,,,,bitcoin,btc
334,2009/12/03,88,,8.073,1,null,,,16.364,,,,134.784,,4260899,48,,,,bitcoin,btc
335,2009/12/04,36,,8.063,1,null,,,40,,,,134.444,,2962741,33,,,,bitcoin,btc
336,2009/12/05,84,,8.104,1,1,,,22.5,,,,168.016,,2547394,57,,,,bitcoin,btc
337,2009/12/06,107,,8.079,1,2,,,13.981,,,,139.359,,4391602,72,,,,bitcoin,btc
338,2009/12/07,112,,8.048,1,null,,,12.857,,,,134.643,,5119201,75,,,,bitcoin,btc
339,2009/12/08,136,,8.122,1,2,,,13.714,,,,168.21,,5721311,72,,,,bitcoin,btc
340,2009/12/09,119,,8.125,1,13,,,15,,,,182.208,,4825621,72,,,,bitcoin,btc
341,2009/12/10,104,,8.096,1,null,,,13.846,,,,134.644,,4947115,67,,,,bitcoin,btc
342,2009/12/11,112,,8.065,1,null,,,12.857,,,,134.348,,5997198,61,,,,bitcoin,btc
343,2009/12/12,178,,8.259,1,2,,,13.091,,,,205.445,,5199187,71,,,,bitcoin,btc
344,2009/12/13,114,,8.227,1,null,,,12.632,,,,134.754,,5321923,70,,,,bitcoin,btc
345,2009/12/14,437,,9.291,1,5,,,14.118,,,,510.471,,5338273,62,,,,bitcoin,btc
346,2009/12/15,119,,9.274,1,2,,,13.091,,,,145.945,,5639690,69,,,,bitcoin,btc
347,2009/12/16,154,,9.285,1,1,,,10.588,,,,149.213,,5765103,84,,,,bitcoin,btc
348,2009/12/17,179,,9.241,1,3,,,8.521,,,,143.964,,7660882,106,,,,bitcoin,btc
349,2009/12/18,225,,9.173,1,null,,,6.4,,,,134.542,,9692674,146,,,,bitcoin,btc
350,2009/12/19,200,,9.117,1,1,,,7.273,,,,135.717,,11145141,139,,,,bitcoin,btc
351,2009/12/20,175,,9.065,1,null,,,8.229,,,,134.914,,9256307,114,,,,bitcoin,btc
352,2009/12/21,177,,9.014,1,1,,,8.229,,,,135.577,,9075121,110,,,,bitcoin,btc
353,2009/12/22,162,,8.967,1,null,,,8.889,,,,134.722,,7966995,117,,,,bitcoin,btc
354,2009/12/23,154,,8.922,1,null,,,9.351,,,,134.675,,8324084,105,,,,bitcoin,btc
355,2009/12/24,154,,8.879,1,null,,,9.351,,,,134.688,,7489464,99,,,,bitcoin,btc
356,2009/12/25,151,,8.837,1,1,,,9.664,,,,136.302,,7854512,100,,,,bitcoin,btc
357,2009/12/26,174,,8.788,1,null,,,8.276,,,,134.718,,7539913,111,,,,bitcoin,btc
358,2009/12/27,173,,8.755,1,1,,,8.623,,,,138.796,,8386339,102,,,,bitcoin,btc
359,2009/12/28,137,,8.717,1,null,,,10.511,,,,134.752,,7668832,79,,,,bitcoin,btc
360,2009/12/29,171,,8.671,1,null,,,8.421,,,,134.649,,7672852,121,,,,bitcoin,btc
361,2009/12/30,141,,8.633,1.125,null,,,10.213,,,,134.688,,9182821,95,,,,bitcoin,btc
362,2009/12/31,138,,8.597,1.183,null,,,10.435,,,,134.696,,8230238,98,,,,bitcoin,btc
363,2010/01/01,137,,8.562,1.183,2,,,10.909,,,null,136.955,,7607389,90,,,,bitcoin,btc
364,2010/01/02,125,,8.529,1.183,null,,,11.429,,,null,134.627,,7355058,92,,,,bitcoin,btc
365,2010/01/03,186,,8.481,1.183,null,,,7.742,,,null,134.763,,9210607,135,,,,bitcoin,btc
366,2010/01/04,266,,8.677,1.183,2,,,7.956,,,null,188.044,,11578640,130,,,,bitcoin,btc
367,2010/01/05,198,,8.626,1.183,null,,,7.273,,,null,134.631,,11282671,135,,,,bitcoin,btc
368,2010/01/06,163,,8.584,1.183,null,,,8.834,,,null,134.742,,10286750,108,,,,bitcoin,btc
369,2010/01/07,154,,8.545,1.183,null,,,9.351,,,null,134.636,,9156298,96,,,,bitcoin,btc
370,2010/01/08,153,,8.506,1.183,null,,,9.412,,,null,134.758,,9174612,94,,,,bitcoin,btc
371,2010/01/09,151,,8.468,1.183,null,,,9.536,,,null,134.828,,9107774,91,,,,bitcoin,btc
372,2010/01/10,190,,8.421,1.183,null,,,7.579,,,null,134.8,,9984760,133,,,,bitcoin,btc
373,2010/01/11,159,,8.382,1.191,null,,,9.057,,,null,134.698,,10069010,103,,,,bitcoin,btc
374,2010/01/12,375,,8.967,1.305,2,,,9.057,,,null,291.013,,10617370,118,,,,bitcoin,btc
375,2010/01/13,168,,8.925,1.305,2,,,8.78,,,null,137.506,,10669452,99,,,,bitcoin,btc
376,2010/01/14,155,,8.911,1.305,2,,,10.07,,,null,143.573,,9787278,88,,,,bitcoin,btc
377,2010/01/15,147,,8.887,1.305,1,,,10.213,,,null,138.901,,9236990,92,,,,bitcoin,btc
378,2010/01/16,132,,8.866,1.305,1,,,11.52,,,null,141.28,,9222895,87,,,,bitcoin,btc
379,2010/01/17,131,,8.833,1.305,null,,,10.992,,,null,134.565,,7978417,95,,,,bitcoin,btc
380,2010/01/18,128,,8.802,1.305,1,,,11.52,,,null,136.328,,8516108,98,,,,bitcoin,btc
381,2010/01/19,124,,8.771,1.305,null,,,11.613,,,null,134.387,,7814949,93,,,,bitcoin,btc
382,2010/01/20,158,,8.732,1.305,null,,,9.114,,,0.000534,134.449,,8733861,133,,,,bitcoin,btc
383,2010/01/21,187,,8.698,1.305,9,,,8.229,,,null,154.234,,11422323,123,,,,bitcoin,btc
384,2010/01/22,141,,8.677,1.305,3,,,10.827,,,null,140.406,,10434567,90,,,,bitcoin,btc
385,2010/01/23,164,,8.638,1.305,2,,,9,,,null,137.463,,9344451,113,,,,bitcoin,btc
386,2010/01/24,156,,8.604,1.305,1,,,9.351,,,null,135.701,,9750208,91,,,,bitcoin,btc
387,2010/01/25,272,,8.705,1.323,4,,,6.825,,,null,170.256,,12414206,158,,,,bitcoin,btc
388,2010/01/26,215,,8.695,1.344,6,,,7.385,,,null,149.128,,13748236,138,,,,bitcoin,btc
389,2010/01/27,181,,8.71,1.344,2,,,8.78,,,0.000529,149.055,,12239629,118,,,,bitcoin,btc
390,2010/01/28,199,,8.725,1.344,2,,,8.136,,,0.000534,148.565,,11160855,129,,,,bitcoin,btc
391,2010/01/29,213,,8.727,1.344,4,,,7.31,,,null,146.756,,12887660,145,,,,bitcoin,btc
392,2010/01/30,248,,8.761,1.344,4,,,6.857,,,null,154.41,,12848435,156,,,,bitcoin,btc
393,2010/01/31,184,,8.768,1.344,2,,,8.727,,,0.000688,148.042,,13788087,147,,,,bitcoin,btc
394,2010/02/01,203,,8.749,1.344,9,,,7.826,,,null,152.918,,11466945,169,,,,bitcoin,btc
395,2010/02/02,167,,8.771,1.344,1,,,9.931,,,null,151.172,,10114947,121,,,,bitcoin,btc
396,2010/02/03,277,,8.725,1.344,2,,,5.333,,,null,137.437,,14390639,211,,,,bitcoin,btc
397,2010/02/04,269,,8.772,1.382,5,,,6.288,,,null,156.9,,16888349,169,,,,bitcoin,btc
398,2010/02/05,472,,9.345,1.819,4,,,6.457,,,null,261.731,,21293454,173,,,,bitcoin,btc
399,2010/02/06,224,,9.371,1.819,14,,,7.5,,,null,156.182,,18641359,147,,,,bitcoin,btc
400,2010/02/07,230,,9.336,1.819,5,,,6.636,,,null,141.908,,17922898,189,,,,bitcoin,btc
401,2010/02/08,329,,9.588,1.819,8,,,7.2,,,0.000991,209.79,,20113791,158,,,,bitcoin,btc
402,2010/02/09,623,,10.589,1.819,3,,,6.957,,,null,365.836,,18693803,159,,,,bitcoin,btc
403,2010/02/10,777,,12.075,1.819,5,,,8.571,,,null,547.601,,16160781,122,,,,bitcoin,btc
404,2010/02/11,245,,12.21,1.819,5,,,8.521,,,null,185.769,,15374902,128,,,,bitcoin,btc
405,2010/02/12,225,,12.244,1.819,5,,,7.869,,,null,174.973,,16222899,145,,,,bitcoin,btc
406,2010/02/13,318,,12.382,1.819,3,,,6.207,,,null,177.733,,19260651,195,,,,bitcoin,btc
407,2010/02/14,263,,12.439,1.822,11,,,6.923,,,null,171.813,,19610265,160,,,,bitcoin,btc
408,2010/02/15,271,,12.6,2.528,9,,,8.182,,,null,197.801,,23985420,130,,,,bitcoin,btc
409,2010/02/16,217,,12.57,2.528,6,,,7.385,,,null,146.528,,22735612,155,,,,bitcoin,btc
410,2010/02/17,267,,12.545,2.528,11,,,6.025,,,0.00107,153.021,,27481565,177,,,,bitcoin,btc
411,2010/02/18,267,,12.615,2.528,7,,,6.923,,,0.00107,168.399,,29208162,149,,,,bitcoin,btc
412,2010/02/19,198,,12.557,2.528,3,,,7.5,,,0.00107,139.229,,24154688,143,,,,bitcoin,btc
413,2010/02/20,221,,12.523,2.528,2,,,6.923,,,null,142.385,,26309564,164,,,,bitcoin,btc
414,2010/02/21,344,,12.753,2.528,4,,,6.457,,,null,200.229,,27796313,157,,,,bitcoin,btc
415,2010/02/22,531,,13.305,2.528,5,,,5.538,,,null,253.077,,29654098,182,,,,bitcoin,btc
416,2010/02/23,252,,13.226,2.528,1,,,5.76,,,null,135.336,,31141261,188,,,,bitcoin,btc
417,2010/02/24,283,,13.415,3.312,6,,,8.421,,,null,208.035,,35795893,116,,,,bitcoin,btc
418,2010/02/25,300,,13.698,3.781,4,,,9.351,,,0.00107,241.883,,29432400,103,,,,bitcoin,btc
419,2010/02/26,196,,13.685,3.781,4,,,8.372,,,null,150.169,,31609796,120,,,,bitcoin,btc
420,2010/02/27,184,,13.651,3.781,3,,,8.372,,,null,142.453,,31538213,131,,,,bitcoin,btc
421,2010/02/28,264,,13.845,3.781,3,,,9.231,,,null,213.404,,31925872,115,,,,bitcoin,btc
422,2010/03/01,227,,13.855,3.781,4,,,7.385,,,null,154.359,,33059069,144,,,,bitcoin,btc
423,2010/03/02,233,,13.884,3.781,5,,,7.66,,,null,160.388,,36597052,140,,,,bitcoin,btc
424,2010/03/03,260,,14.074,3.781,6,,,9.474,,,null,229.02,,30999412,107,,,,bitcoin,btc
425,2010/03/04,575,,14.896,3.781,3,,,7.784,,,null,374.076,,31719509,125,,,,bitcoin,btc
426,2010/03/05,175,,14.838,3.781,2,,,8.421,,,0.00107,136.988,,34307197,114,,,,bitcoin,btc
427,2010/03/06,274,,14.982,3.781,6,,,8.136,,,null,197.627,,32923193,126,,,,bitcoin,btc
428,2010/03/07,297,,15.177,3.781,4,,,8.045,,,null,209.698,,31780015,133,,,,bitcoin,btc
429,2010/03/08,313,,15.536,4.483,5,,,11.52,,,null,302.696,,35074306,86,,,,bitcoin,btc
430,2010/03/09,229,,15.664,4.531,2,,,9.863,,,null,198.438,,32409543,100,,,,bitcoin,btc
431,2010/03/10,211,,15.686,4.531,7,,,8.889,,,null,168.58,,32268232,117,,,,bitcoin,btc
432,2010/03/11,200,,15.78,4.531,3,,,10.827,,,0.000991,190.459,,33429368,93,,,,bitcoin,btc
433,2010/03/12,130,,15.753,4.531,2,,,11.901,,,null,141.868,,29198162,83,,,,bitcoin,btc
434,2010/03/13,190,,15.777,4.531,1,,,9.412,,,null,161.719,,32338463,117,,,,bitcoin,btc
435,2010/03/14,134,,15.751,4.531,2,,,11.52,,,null,146.032,,29856226,91,,,,bitcoin,btc
436,2010/03/15,145,,15.704,4.531,5,,,10.667,,,null,143.563,,29043840,98,,,,bitcoin,btc
437,2010/03/16,154,,15.707,4.531,3,,,11.429,,,null,158.992,,29620959,95,,,,bitcoin,btc
438,2010/03/17,164,,15.711,4.531,3,,,10.588,,,null,157.169,,28700939,101,,,,bitcoin,btc
439,2010/03/18,225,,15.824,4.531,9,,,10.286,,,null,205.393,,33675843,106,,,,bitcoin,btc
440,2010/03/19,289,,16.034,4.531,9,,,9.412,,,null,232.275,,30581642,104,,,,bitcoin,btc
441,2010/03/20,273,,16.096,4.531,12,,,7.5,,,null,184.813,,40246623,155,,,,bitcoin,btc
442,2010/03/21,193,,16.047,4.532,7,,,7.869,,,null,142.372,,42223312,136,,,,bitcoin,btc
443,2010/03/22,224,,16.067,4.565,7,,,8.045,,,null,162.391,,40167787,127,,,,bitcoin,btc
444,2010/03/23,289,,16.147,4.565,13,,,6.957,,,null,181.242,,45020439,148,,,,bitcoin,btc
445,2010/03/24,208,,16.142,4.565,11,,,8.421,,,null,162.327,,42046917,119,,,,bitcoin,btc
446,2010/03/25,539,,16.789,4.565,15,,,7.701,,,0.00107,349.717,,41556014,139,,,,bitcoin,btc
447,2010/03/26,280,,16.875,4.565,16,,,7.31,,,null,183.305,,42758355,146,,,,bitcoin,btc
448,2010/03/27,206,,16.857,4.565,6,,,8.09,,,null,153.202,,42325761,135,,,,bitcoin,btc
449,2010/03/28,207,,16.825,4.565,6,,,7.742,,,null,148.898,,43033154,140,,,,bitcoin,btc
450,2010/03/29,268,,16.896,4.565,12,,,7.385,,,null,177.549,,42333327,133,,,,bitcoin,btc
451,2010/03/30,226,,16.842,4.565,6,,,6.698,,,0.00107,142,,47058320,154,,,,bitcoin,btc
452,2010/03/31,238,,16.811,4.565,5,,,6.89,,,null,150.163,,49055384,149,,,,bitcoin,btc
453,2010/04/01,199,,16.806,5.307,11,,,8.571,,,null,156.5,,50237407,119,,,,bitcoin,btc
454,2010/04/02,179,,16.794,6.085,5,,,9.231,,,null,150.731,,45948950,109,,,,bitcoin,btc
455,2010/04/03,192,,16.783,6.085,5,,,8.944,,,null,155.373,,51607399,111,,,,bitcoin,btc
456,2010/04/04,241,,16.862,6.085,12,,,8.421,,,null,184.743,,48446248,132,,,,bitcoin,btc
457,2010/04/05,307,,17.051,6.085,28,,,9.412,,,null,261.458,,51534590,127,,,,bitcoin,btc
458,2010/04/06,267,,17.185,6.085,15,,,9.057,,,0.00793,215.277,,45273897,121,,,,bitcoin,btc
459,2010/04/07,303,,17.311,6.085,11,,,7.461,,,null,201.798,,53851985,137,,,,bitcoin,btc
460,2010/04/08,217,,17.277,6.085,12,,,7.869,,,null,180.661,,59916612,146,,,,bitcoin,btc
461,2010/04/09,320,,17.344,6.085,35,,,7.619,,,null,269.619,,53796358,199,,,,bitcoin,btc
462,2010/04/10,556,,17.746,6.085,38,,,5.538,,,null,269.9,,69067387,246,,,,bitcoin,btc
463,2010/04/11,403,,17.952,6.085,42,,,6.457,,,null,242.269,,72133611,233,,,,bitcoin,btc
464,2010/04/12,355,,18.107,7.085,44,,,7.094,,,0.00743,250.36,,79212047,200,,,,bitcoin,btc
465,2010/04/13,241,,18.095,7.82,20,,,7.619,,,null,164.286,,71459738,169,,,,bitcoin,btc
466,2010/04/14,312,,18.139,7.82,43,,,8,,,null,230.872,,72742816,169,,,,bitcoin,btc
467,2010/04/15,927,,19.263,7.82,74,,,6.667,,,null,543.356,,78331333,235,,,,bitcoin,btc
468,2010/04/16,434,,19.531,7.82,32,,,7.129,,,null,274.302,,80103678,169,,,,bitcoin,btc
469,2010/04/17,305,,19.536,7.82,29,,,6.516,,,null,193.294,,82656039,188,,,,bitcoin,btc
470,2010/04/18,3468,,19.569,7.82,3106,,,5.878,,,null,3539,,95710285,3288,,,,bitcoin,btc
471,2010/04/19,546,,19.957,7.82,44,,,6.207,,,null,303.879,,86680173,213,,,,bitcoin,btc
472,2010/04/20,426,,20.188,7.82,38,,,7.024,,,null,275.244,,84673112,181,,,,bitcoin,btc
473,2010/04/21,375,,20.327,7.986,32,,,6.575,,,0.00793,226.174,,86934606,194,,,,bitcoin,btc
474,2010/04/22,233,,20.301,11.464,40,,,9.057,,,null,199.226,,109743556,145,,,,bitcoin,btc
475,2010/04/23,243,,20.283,11.464,50,,,9.6,,,0.00743,226.733,,84163592,162,,,,bitcoin,btc
476,2010/04/24,285,,20.345,11.464,34,,,8.571,,,null,275.512,,87297055,150,,,,bitcoin,btc
477,2010/04/25,344,,20.456,11.464,47,,,9.114,,,0.000648,290.791,,96189064,144,,,,bitcoin,btc
478,2010/04/26,278,,20.481,11.464,47,,,8.78,,,null,239.732,,95260823,170,,,,bitcoin,btc
479,2010/04/27,273,,20.439,11.464,53,,,8,,,0.000495,221.633,,95915962,172,,,,bitcoin,btc
480,2010/04/28,323,,20.533,11.464,47,,,8,,,null,247.106,,103762008,168,,,,bitcoin,btc
481,2010/04/29,217,,20.538,11.464,33,,,9.796,,,null,199.367,,93007363,128,,,,bitcoin,btc
482,2010/04/30,207,,20.589,11.464,26,,,10,,,null,193.271,,84896975,127,,,,bitcoin,btc
483,2010/05/01,264,,20.582,11.464,27,,,7.869,,,null,189.617,,91706766,134,,,,bitcoin,btc
484,2010/05/02,206,,20.569,11.464,25,,,9.29,,,null,177.239,,98889809,126,,,,bitcoin,btc
485,2010/05/03,279,,20.676,11.464,29,,,9.057,,,null,234.314,,94283382,140,,,,bitcoin,btc
486,2010/05/04,325,,20.847,12.248,41,,,10.588,,,null,345.368,,83573907,133,,,,bitcoin,btc
487,2010/05/05,296,,21.062,12.849,25,,,10.511,,,null,314.241,,89976999,133,,,,bitcoin,btc
488,2010/05/06,441,,21.426,12.849,28,,,9.664,,,0.0149,365.899,,90254547,143,,,,bitcoin,btc
489,2010/05/07,234,,21.508,12.849,26,,,10.909,,,null,233.303,,91622750,126,,,,bitcoin,btc
490,2010/05/08,446,,21.905,12.849,28,,,9.351,,,null,353.968,,89408747,155,,,,bitcoin,btc
491,2010/05/09,256,,21.935,12.849,40,,,10.07,,,0.0191,263.462,,95502329,159,,,,bitcoin,btc
492,2010/05/10,297,,22.092,12.849,29,,,11.25,,,null,290.68,,91061237,129,,,,bitcoin,btc
493,2010/05/11,160,,22.078,12.849,19,,,12.973,,,null,189.649,,75891637,109,,,,bitcoin,btc
494,2010/05/12,262,,22.282,12.849,32,,,11.339,,,null,285.378,,76866908,120,,,,bitcoin,btc
495,2010/05/13,257,,22.375,12.849,39,,,11.25,,,0.0149,263.047,,79126383,124,,,,bitcoin,btc
496,2010/05/14,249,,22.484,12.849,30,,,11.707,,,null,1473,,80962748,132,,,,bitcoin,btc
497,2010/05/15,160,,22.54,12.849,22,,,15.824,,,null,2135,,69657477,93,,,,bitcoin,btc
498,2010/05/16,169,,22.536,12.849,20,,,12.743,,,null,192.903,,62257614,103,,,,bitcoin,btc
499,2010/05/17,291,,22.745,12.849,35,,,10.07,,,null,266.65,,85359680,148,,,,bitcoin,btc
500,2010/05/18,303,,22.814,12.849,55,,,8.571,,,null,257.089,,101022015,189,,,,bitcoin,btc
501,2010/05/19,312,,22.899,12.409,43,,,8.78,,,null,259.177,,101643407,189,,,,bitcoin,btc
502,2010/05/20,287,,22.89,11.846,34,,,7.094,,,null,193.517,,106912661,194,,,,bitcoin,btc
503,2010/05/21,333,,23.041,11.846,59,,,8.182,,,null,292.909,,111285681,187,,,,bitcoin,btc
504,2010/05/22,345,,23.106,11.846,31,,,7.385,,,0.0212,348.359,,109097884,195,,,,bitcoin,btc
505,2010/05/23,449,,23.197,11.846,98,,,6.825,,,null,291.308,,123639249,283,,,,bitcoin,btc
506,2010/05/24,328,,23.242,11.846,62,,,7.66,,,0.0149,230.516,,115841923,207,,,,bitcoin,btc
507,2010/05/25,345,,23.285,11.846,44,,,6.857,,,0.0297,216.552,,120937751,215,,,,bitcoin,btc
508,2010/05/26,403,,23.312,11.846,64,,,6.457,,,null,256.135,,128585792,234,,,,bitcoin,btc
509,2010/05/27,382,,23.407,11.846,75,,,7.5,,,null,281.417,,118313779,206,,,,bitcoin,btc
510,2010/05/28,360,,23.403,11.846,54,,,6.457,,,null,215.274,,124467715,247,,,,bitcoin,btc
511,2010/05/29,360,,23.479,13.429,55,,,7.826,,,0.0212,267.755,,139425085,208,,,,bitcoin,btc
512,2010/05/30,271,,23.467,16.619,51,,,9.664,,,null,229.651,,129151337,176,,,,bitcoin,btc
513,2010/05/31,281,,23.498,16.619,52,,,10.141,,,null,240.796,,124304772,178,,,,bitcoin,btc
514,2010/06/01,276,,23.541,16.619,48,,,10.667,,,null,260.674,,111916665,165,,,,bitcoin,btc
515,2010/06/02,257,,23.521,16.619,47,,,9.796,,,null,219.299,,114995655,172,,,,bitcoin,btc
516,2010/06/03,402,,23.659,16.619,83,,,9.474,,,null,369.822,,125372185,193,,,,bitcoin,btc
517,2010/06/04,236,,23.68,16.619,48,,,11.52,,,null,225.208,,113947217,157,,,,bitcoin,btc
518,2010/06/05,261,,23.689,16.619,45,,,9.931,,,null,232.89,,116501953,164,,,,bitcoin,btc
519,2010/06/06,270,,23.728,16.619,52,,,9.73,,,null,256.601,,121996078,173,,,,bitcoin,btc
520,2010/06/07,480,,24.096,16.619,52,,,9.172,,,null,382.013,,123463626,179,,,,bitcoin,btc
521,2010/06/08,340,,24.122,16.619,63,,,9,,,null,260.163,,134699188,198,,,,bitcoin,btc
522,2010/06/09,352,,24.543,16.619,52,,,8.571,,,0.0149,286.119,,132523033,198,,,,bitcoin,btc
523,2010/06/10,287,,24.58,16.619,57,,,9,,,null,229.581,,139784065,196,,,,bitcoin,btc
524,2010/06/11,354,,24.574,16.624,79,,,8.571,,,null,287.988,,132303081,236,,,,bitcoin,btc
525,2010/06/12,293,,24.59,17.381,78,,,10.667,,,null,289.526,,131717041,189,,,,bitcoin,btc
