,av_transaction_size,hashrate,date,difficulty,median_transaction_value,sent_addresses,market_cap,av_transaction_value,transactions,confirmation_time,block_size,top_100_percent,active_addresses,median_transaction_size,google_trends,fee_reward,mining_profitability,tweets,send_usd,full_name,coin
3261,,,2017/12/08,,,,,,,,,,,,,,,,,namecoin,nmc
3262,,,2017/12/09,,,,,,,,,,,,,,,,,namecoin,nmc
3263,,,2017/12/10,,,,,,,,,,,,,,,,,namecoin,nmc
3264,,,2017/12/11,,,,,,,,,,,,,,,,,namecoin,nmc
3265,,,2017/12/12,,,,,,,,,,,,,,,,,namecoin,nmc
3266,,,2017/12/13,,,,,,,,,,,,,,,,,namecoin,nmc
3267,,,2017/12/14,,,,,,,,,,,,,,,,,namecoin,nmc
3268,,,2017/12/15,,,,,,,,,,,,,,,,,namecoin,nmc
3269,,,2017/12/16,,,,,,,,,,,,,,,,,namecoin,nmc
3270,,,2017/12/17,,,,,,,,,,,,,,,,,namecoin,nmc
3271,,,2017/12/18,,,,,,,,,,,,,,,,,namecoin,nmc
3272,,,2017/12/19,,,,,,,,,,,,,,,,,namecoin,nmc
3273,,,2017/12/20,,,,,,,,,,,,,,,,,namecoin,nmc
3274,,,2017/12/21,,,,,,,,,,,,,,,,,namecoin,nmc
3275,,,2017/12/22,,,,,,,,,,,,,,,,,namecoin,nmc
3276,,,2017/12/23,,,,,,,,,,,,,,,,,namecoin,nmc
3277,,,2017/12/24,,,,,,,,,,,,,,,,,namecoin,nmc
3278,,,2017/12/25,,,,,,,,,,,,,,,,,namecoin,nmc
3279,,,2017/12/26,,,,,,,,,,,,,,,,,namecoin,nmc
3280,,,2017/12/27,,,,,,,,,,,,,,,,,namecoin,nmc
3281,,,2017/12/28,,,,,,,,,,,,,,,,,namecoin,nmc
3282,,,2017/12/29,,,,,,,,,,,,,,,,,namecoin,nmc
3283,,,2017/12/30,,,,,,,,,,,,,,,,,namecoin,nmc
3284,,,2017/12/31,,,,,,,,,,,,,,,,,namecoin,nmc
3285,,,2018/01/01,,,,,,,,,,,,,,,,,namecoin,nmc
3286,,,2018/01/02,,,,,,,,,,,,,,,,,namecoin,nmc
3287,,,2018/01/03,,,,,,,,,,,,,,,,,namecoin,nmc
3288,,,2018/01/04,,,,,,,,,,,,,,,,,namecoin,nmc
3289,,,2018/01/05,,,,,,,,,,,,,,,,,namecoin,nmc
3290,,,2018/01/06,,,,,,,,,,,,,,,,,namecoin,nmc
3291,,,2018/01/07,,,,,,,,,,,,,,,,,namecoin,nmc
3292,,,2018/01/08,,,,,,,,,,,,,,,,,namecoin,nmc
3293,,,2018/01/09,,,,,,,,,,,,,,,,,namecoin,nmc
3294,,,2018/01/10,,,,,,,,,,,,,,,,,namecoin,nmc
3295,,,2018/01/11,,,,,,,,,,,,,,,,,namecoin,nmc
3296,,,2018/01/12,,,,,,,,,,,,,,,,,namecoin,nmc
3297,,,2018/01/13,,,,,,,,,,,,,,,,,namecoin,nmc
3298,,,2018/01/14,,,,,,,,,,,,,,,,,namecoin,nmc
3299,,,2018/01/15,,,,,,,,,,,,,,,,,namecoin,nmc
3300,,,2018/01/16,,,,,,,,,,,,,,,,,namecoin,nmc
3301,,,2018/01/17,,,,,,,,,,,,,,,,,namecoin,nmc
3302,,,2018/01/18,,,,,,,,,,,,,,,,,namecoin,nmc
3303,,,2018/01/19,,,,,,,,,,,,,,,,,namecoin,nmc
3304,,,2018/01/20,,,,,,,,,,,,,,,,,namecoin,nmc
3305,,,2018/01/21,,,,,,,,,,,,,,,,,namecoin,nmc
3306,,,2018/01/22,,,,,,,,,,,,,,,,,namecoin,nmc
3307,,,2018/01/23,,,,,,,,,,,,,,,,,namecoin,nmc
3308,,,2018/01/24,,,,,,,,,,,,,,,,,namecoin,nmc
3309,,,2018/01/25,,,,,,,,,,,,,,,,,namecoin,nmc
3310,,,2018/01/26,,,,,,,,,,,,,,,,,namecoin,nmc
3311,,,2018/01/27,,,,,,,,,,,,,,,,,namecoin,nmc
3312,,,2018/01/28,,,,,,,,,,,,,,,,,namecoin,nmc
3313,,,2018/01/29,,,,,,,,,,,,,,,,,namecoin,nmc
3314,,,2018/01/30,,,,,,,,,,,,,,,,,namecoin,nmc
3315,,,2018/01/31,,,,,,,,,,,,,,,,,namecoin,nmc
3316,,,2018/02/01,,,,,,,,,,,,,,,,,namecoin,nmc
3317,,,2018/02/02,,,,,,,,,,,,,,,,,namecoin,nmc
3318,,,2018/02/03,,,,,,,,,,,,,,,,,namecoin,nmc
3319,,,2018/02/04,,,,,,,,,,,,,,,,,namecoin,nmc
3320,,,2018/02/05,,,,,,,,,,,,,,,,,namecoin,nmc
3321,,,2018/02/06,,,,,,,,,,,,,,,,,namecoin,nmc
3322,,,2018/02/07,,,,,,,,,,,,,,,,,namecoin,nmc
3323,,,2018/02/08,,,,,,,,,,,,,,,,,namecoin,nmc
3324,,,2018/02/09,,,,,,,,,,,,,,,,,namecoin,nmc
3325,,,2018/02/10,,,,,,,,,,,,,,,,,namecoin,nmc
3326,,,2018/02/11,,,,,,,,,,,,,,,,,namecoin,nmc
3327,,,2018/02/12,,,,,,,,,,,,,,,,,namecoin,nmc
3328,,,2018/02/13,,,,,,,,,,,,,,,,,namecoin,nmc
3329,,,2018/02/14,,,,,,,,,,,,,,,,,namecoin,nmc
3330,,,2018/02/15,,,,,,,,,,,,,,,,,namecoin,nmc
3331,,,2018/02/16,,,,,,,,,,,,,,,,,namecoin,nmc
3332,,,2018/02/17,,,,,,,,,,,,,,,,,namecoin,nmc
3333,,,2018/02/18,,,,,,,,,,,,,,,,,namecoin,nmc
3334,,,2018/02/19,,,,,,,,,,,,,,,,,namecoin,nmc
3335,,,2018/02/20,,,,,,,,,,,,,,,,,namecoin,nmc
3336,,,2018/02/21,,,,,,,,,,,,,,,,,namecoin,nmc
3337,,,2018/02/22,,,,,,,,,,,,,,,,,namecoin,nmc
3338,,,2018/02/23,,,,,,,,,,,,,,,,,namecoin,nmc
3339,,,2018/02/24,,,,,,,,,,,,,,,,,namecoin,nmc
3340,,,2018/02/25,,,,,,,,,,,,,,,,,namecoin,nmc
3341,,,2018/02/26,,,,,,,,,,,,,,,,,namecoin,nmc
3342,,,2018/02/27,,,,,,,,,,,,,,,,,namecoin,nmc
3343,,,2018/02/28,,,,,,,,,,,,,,,,,namecoin,nmc
3344,,,2018/03/01,,,,,,,,,,,,,,,,,namecoin,nmc
3345,,,2018/03/02,,,,,,,,,,,,,,,,,namecoin,nmc
3346,,,2018/03/03,,,,,,,,,,,,,,,,,namecoin,nmc
3347,,,2018/03/04,,,,,,,,,,,,,,,,,namecoin,nmc
3348,,,2018/03/05,,,,,,,,,,,,,,,,,namecoin,nmc
3349,,,2018/03/06,,,,,,,,,,,,,,,,,namecoin,nmc
3350,,,2018/03/07,,,,,,,,,,,,,,,,,namecoin,nmc
3351,,,2018/03/08,,,,,,,,,,,,,,,,,namecoin,nmc
3352,,,2018/03/09,,,,,,,,,,,,,,,,,namecoin,nmc
3353,,,2018/03/10,,,,,,,,,,,,,,,,,namecoin,nmc
3354,,,2018/03/11,,,,,,,,,,,,,,,,,namecoin,nmc
3355,,,2018/03/12,,,,,,,,,,,,,,,,,namecoin,nmc
3356,,,2018/03/13,,,,,,,,,,,,,,,,,namecoin,nmc
3357,,,2018/03/14,,,,,,,,,,,,,,,,,namecoin,nmc
3358,,,2018/03/15,,,,,,,,,,,,,,,,,namecoin,nmc
3359,,,2018/03/16,,,,,,,,,,,,,,,,,namecoin,nmc
3360,,,2018/03/17,,,,,,,,,,,,,,,,,namecoin,nmc
3361,,,2018/03/18,,,,,,,,,,,,,,,,,namecoin,nmc
3362,,,2018/03/19,,,,,,,,,,,,,,,,,namecoin,nmc
3363,,,2018/03/20,,,,,,,,,,,,,,,,,namecoin,nmc
3364,,,2018/03/21,,,,,,,,,,,,,,,,,namecoin,nmc
3365,,,2018/03/22,,,,,,,,,,,,,,,,,namecoin,nmc
3366,,,2018/03/23,,,,,,,,,,,,,,,,,namecoin,nmc
3367,,,2018/03/24,,,,,,,,,,,,,,,,,namecoin,nmc
3368,,,2018/03/25,,,,,,,,,,,,,,,,,namecoin,nmc
3369,,,2018/03/26,,,,,,,,,,,,,,,,,namecoin,nmc
3370,,,2018/03/27,,,,,,,,,,,,,,,,,namecoin,nmc
3371,,,2018/03/28,,,,,,,,,,,,,,,,,namecoin,nmc
3372,,,2018/03/29,,,,,,,,,,,,,,,,,namecoin,nmc
3373,,,2018/03/30,,,,,,,,,,,,,,,,,namecoin,nmc
3374,,,2018/03/31,,,,,,,,,,,,,,,,,namecoin,nmc
3375,,,2018/04/01,,,,,,,,,,,,,,,,,namecoin,nmc
3376,,,2018/04/02,,,,,,,,,,,,,,,,,namecoin,nmc
3377,,,2018/04/03,,,,,,,,,,,,,,,,,namecoin,nmc
3378,,,2018/04/04,,,,,,,,,,,,,,,,,namecoin,nmc
3379,,,2018/04/05,,,,,,,,,,,,,,,,,namecoin,nmc
3380,,,2018/04/06,,,,,,,,,,,,,,,,,namecoin,nmc
3381,,,2018/04/07,,,,,,,,,,,,,,,,,namecoin,nmc
3382,,,2018/04/08,,,,,,,,,,,,,,,,,namecoin,nmc
3383,,,2018/04/09,,,,,,,,,,,,,,,,,namecoin,nmc
3384,,,2018/04/10,,,,,,,,,,,,,,,,,namecoin,nmc
3385,,,2018/04/11,,,,,,,,,,,,,,,,,namecoin,nmc
3386,,,2018/04/12,,,,,,,,,,,,,,,,,namecoin,nmc
3387,,,2018/04/13,,,,,,,,,,,,,,,,,namecoin,nmc
3388,,,2018/04/14,,,,,,,,,,,,,,,,,namecoin,nmc
3389,,,2018/04/15,,,,,,,,,,,,,,,,,namecoin,nmc
3390,,,2018/04/16,,,,,,,,,,,,,,,,,namecoin,nmc
3391,,,2018/04/17,,,,,,,,,,,,,,,,,namecoin,nmc
3392,,,2018/04/18,,,,,,,,,,,,,,,,,namecoin,nmc
3393,,,2018/04/19,,,,,,,,,,,,,,,,,namecoin,nmc
3394,,,2018/04/20,,,,,,,,,,,,,,,,,namecoin,nmc
3395,,,2018/04/21,,,,,,,,,,,,,,,,,namecoin,nmc
3396,,,2018/04/22,,,,,,,,,,,,,,,,,namecoin,nmc
3397,,,2018/04/23,,,,,,,,,,,,,,,,,namecoin,nmc
3398,,,2018/04/24,,,,,,,,,,,,,,,,,namecoin,nmc
3399,,,2018/04/25,,,,,,,,,,,,,,,,,namecoin,nmc
3400,,,2018/04/26,,,,,,,,,,,,,,,,,namecoin,nmc
3401,,,2018/04/27,,,,,,,,,,,,,,,,,namecoin,nmc
3402,,,2018/04/28,,,,,,,,,,,,,,,,,namecoin,nmc
3403,,,2018/04/29,,,,,,,,,,,,,,,,,namecoin,nmc
3404,,,2018/04/30,,,,,,,,,,,,,,,,,namecoin,nmc
3405,,,2018/05/01,,,,,,,,,,,,,,,,,namecoin,nmc
3406,,,2018/05/02,,,,,,,,,,,,,,,,,namecoin,nmc
3407,,,2018/05/03,,,,,,,,,,,,,,,,,namecoin,nmc
3408,,,2018/05/04,,,,,,,,,,,,,,,,,namecoin,nmc
3409,,,2018/05/05,,,,,,,,,,,,,,,,,namecoin,nmc
3410,,,2018/05/06,,,,,,,,,,,,,,,,,namecoin,nmc
3411,,,2018/05/07,,,,,,,,,,,,,,,,,namecoin,nmc
3412,,,2018/05/08,,,,,,,,,,,,,,,,,namecoin,nmc
3413,,,2018/05/09,,,,,,,,,,,,,,,,,namecoin,nmc
3414,,,2018/05/10,,,,,,,,,,,,,,,,,namecoin,nmc
3415,,,2018/05/11,,,,,,,,,,,,,,,,,namecoin,nmc
3416,,,2018/05/12,,,,,,,,,,,,,,,,,namecoin,nmc
3417,,,2018/05/13,,,,,,,,,,,,,,,,,namecoin,nmc
3418,,,2018/05/14,,,,,,,,,,,,,,,,,namecoin,nmc
3419,,,2018/05/15,,,,,,,,,,,,,,,,,namecoin,nmc
3420,,,2018/05/16,,,,,,,,,,,,,,,,,namecoin,nmc
3421,,,2018/05/17,,,,,,,,,,,,,,,,,namecoin,nmc
3422,,,2018/05/18,,,,,,,,,,,,,,,,,namecoin,nmc
3423,,,2018/05/19,,,,,,,,,,,,,,,,,namecoin,nmc
3424,,,2018/05/20,,,,,,,,,,,,,,,,,namecoin,nmc
3425,,,2018/05/21,,,,,,,,,,,,,,,,,namecoin,nmc
3426,,,2018/05/22,,,,,,,,,,,,,,,,,namecoin,nmc
3427,,,2018/05/23,,,,,,,,,,,,,,,,,namecoin,nmc
3428,,,2018/05/24,,,,,,,,,,,,,,,,,namecoin,nmc
3429,,,2018/05/25,,,,,,,,,,,,,,,,,namecoin,nmc
3430,,,2018/05/26,,,,,,,,,,,,,,,,,namecoin,nmc
3431,,,2018/05/27,,,,,,,,,,,,,,,,,namecoin,nmc
3432,,,2018/05/28,,,,,,,,,,,,,,,,,namecoin,nmc
3433,,,2018/05/29,,,,,,,,,,,,,,,,,namecoin,nmc
3434,,,2018/05/30,,,,,,,,,,,,,,,,,namecoin,nmc
3435,,,2018/05/31,,,,,,,,,,,,,,,,,namecoin,nmc
3436,,,2018/06/01,,,,,,,,,,,,,,,,,namecoin,nmc
3437,,,2018/06/02,,,,,,,,,,,,,,,,,namecoin,nmc
3438,,,2018/06/03,,,,,,,,,,,,,,,,,namecoin,nmc
3439,,,2018/06/04,,,,,,,,,,,,,,,,,namecoin,nmc
3440,,,2018/06/05,,,,,,,,,,,,,,,,,namecoin,nmc
3441,,,2018/06/06,,,,,,,,,,,,,,,,,namecoin,nmc
3442,,,2018/06/07,,,,,,,,,,,,,,,,,namecoin,nmc
3443,,,2018/06/08,,,,,,,,,,,,,,,,,namecoin,nmc
3444,,,2018/06/09,,,,,,,,,,,,,,,,,namecoin,nmc
3445,,,2018/06/10,,,,,,,,,,,,,,,,,namecoin,nmc
3446,,,2018/06/11,,,,,,,,,,,,,,,,,namecoin,nmc
3447,,,2018/06/12,,,,,,,,,,,,,,,,,namecoin,nmc
3448,,,2018/06/13,,,,,,,,,,,,,,,,,namecoin,nmc
3449,,,2018/06/14,,,,,,,,,,,,,,,,,namecoin,nmc
3450,,,2018/06/15,,,,,,,,,,,,,,,,,namecoin,nmc
3451,,,2018/06/16,,,,,,,,,,,,,,,,,namecoin,nmc
3452,,,2018/06/17,,,,,,,,,,,,,,,,,namecoin,nmc
3453,,,2018/06/18,,,,,,,,,,,,,,,,,namecoin,nmc
3454,,,2018/06/19,,,,,,,,,,,,,,,,,namecoin,nmc
3455,,,2018/06/20,,,,,,,,,,,,,,,,,namecoin,nmc
3456,,,2018/06/21,,,,,,,,,,,,,,,,,namecoin,nmc
3457,,,2018/06/22,,,,,,,,,,,,,,,,,namecoin,nmc
3458,,,2018/06/23,,,,,,,,,,,,,,,,,namecoin,nmc
3459,,,2018/06/24,,,,,,,,,,,,,,,,,namecoin,nmc
3460,,,2018/06/25,,,,,,,,,,,,,,,,,namecoin,nmc
3461,,,2018/06/26,,,,,,,,,,,,,,,,,namecoin,nmc
3462,,,2018/06/27,,,,,,,,,,,,,,,,,namecoin,nmc
3463,,,2018/06/28,,,,,,,,,,,,,,,,,namecoin,nmc
3464,,,2018/06/29,,,,,,,,,,,,,,,,,namecoin,nmc
3465,,,2018/06/30,,,,,,,,,,,,,,,,,namecoin,nmc
3466,,,2018/07/01,,,,,,,,,,,,,,,,,namecoin,nmc
3467,,,2018/07/02,,,,,,,,,,,,,,,,,namecoin,nmc
3468,,,2018/07/03,,,,,,,,,,,,,,,,,namecoin,nmc
3469,,,2018/07/04,,,,,,,,,,,,,,,,,namecoin,nmc
3470,,,2018/07/05,,,,,,,,,,,,,,,,,namecoin,nmc
3471,,,2018/07/06,,,,,,,,,,,,,,,,,namecoin,nmc
3472,,,2018/07/07,,,,,,,,,,,,,,,,,namecoin,nmc
3473,,,2018/07/08,,,,,,,,,,,,,,,,,namecoin,nmc
3474,,,2018/07/09,,,,,,,,,,,,,,,,,namecoin,nmc
3475,,,2018/07/10,,,,,,,,,,,,,,,,,namecoin,nmc
3476,,,2018/07/11,,,,,,,,,,,,,,,,,namecoin,nmc
3477,,,2018/07/12,,,,,,,,,,,,,,,,,namecoin,nmc
3478,,,2018/07/13,,,,,,,,,,,,,,,,,namecoin,nmc
3479,,,2018/07/14,,,,,,,,,,,,,,,,,namecoin,nmc
3480,,,2018/07/15,,,,,,,,,,,,,,,,,namecoin,nmc
3481,,,2018/07/16,,,,,,,,,,,,,,,,,namecoin,nmc
3482,,,2018/07/17,,,,,,,,,,,,,,,,,namecoin,nmc
3483,,,2018/07/18,,,,,,,,,,,,,,,,,namecoin,nmc
3484,,,2018/07/19,,,,,,,,,,,,,,,,,namecoin,nmc
3485,,,2018/07/20,,,,,,,,,,,,,,,,,namecoin,nmc
3486,,,2018/07/21,,,,,,,,,,,,,,,,,namecoin,nmc
3487,,,2018/07/22,,,,,,,,,,,,,,,,,namecoin,nmc
3488,,,2018/07/23,,,,,,,,,,,,,,,,,namecoin,nmc
3489,,,2018/07/24,,,,,,,,,,,,,,,,,namecoin,nmc
3490,,,2018/07/25,,,,,,,,,,,,,,,,,namecoin,nmc
3491,,,2018/07/26,,,,,,,,,,,,,,,,,namecoin,nmc
3492,,,2018/07/27,,,,,,,,,,,,,,,,,namecoin,nmc
3493,,,2018/07/28,,,,,,,,,,,,,,,,,namecoin,nmc
3494,,,2018/07/29,,,,,,,,,,,,,,,,,namecoin,nmc
3495,,,2018/07/30,,,,,,,,,,,,,,,,,namecoin,nmc
3496,,,2018/07/31,,,,,,,,,,,,,,,,,namecoin,nmc
3497,,,2018/08/01,,,,,,,,,,,,,,,,,namecoin,nmc
3498,,,2018/08/02,,,,,,,,,,,,,,,,,namecoin,nmc
3499,,,2018/08/03,,,,,,,,,,,,,,,,,namecoin,nmc
3500,,,2018/08/04,,,,,,,,,,,,,,,,,namecoin,nmc
3501,,,2018/08/05,,,,,,,,,,,,,,,,,namecoin,nmc
3502,,,2018/08/06,,,,,,,,,,,,,,,,,namecoin,nmc
3503,,,2018/08/07,,,,,,,,,,,,,,,,,namecoin,nmc
3504,,,2018/08/08,,,,,,,,,,,,,,,,,namecoin,nmc
3505,,,2018/08/09,,,,,,,,,,,,,,,,,namecoin,nmc
3506,,,2018/08/10,,,,,,,,,,,,,,,,,namecoin,nmc
3507,,,2018/08/11,,,,,,,,,,,,,,,,,namecoin,nmc
3508,,,2018/08/12,,,,,,,,,,,,,,,,,namecoin,nmc
3509,,,2018/08/13,,,,,,,,,,,,,,,,,namecoin,nmc
3510,,,2018/08/14,,,,,,,,,,,,,,,,,namecoin,nmc
3511,,,2018/08/15,,,,,,,,,,,,,,,,,namecoin,nmc
3512,,,2018/08/16,,,,,,,,,,,,,,,,,namecoin,nmc
3513,,,2018/08/17,,,,,,,,,,,,,,,,,namecoin,nmc
3514,,,2018/08/18,,,,,,,,,,,,,,,,,namecoin,nmc
3515,,,2018/08/19,,,,,,,,,,,,,,,,,namecoin,nmc
3516,,,2018/08/20,,,,,,,,,,,,,,,,,namecoin,nmc
3517,,,2018/08/21,,,,,,,,,,,,,,,,,namecoin,nmc
3518,,,2018/08/22,,,,,,,,,,,,,,,,,namecoin,nmc
3519,,,2018/08/23,,,,,,,,,,,,,,,,,namecoin,nmc
3520,,,2018/08/24,,,,,,,,,,,,,,,,,namecoin,nmc
3521,,,2018/08/25,,,,,,,,,,,,,,,,,namecoin,nmc
3522,,,2018/08/26,,,,,,,,,,,,,,,,,namecoin,nmc
3523,,,2018/08/27,,,,,,,,,,,,,,,,,namecoin,nmc
3524,,,2018/08/28,,,,,,,,,,,,,,,,,namecoin,nmc
3525,,,2018/08/29,,,,,,,,,,,,,,,,,namecoin,nmc
3526,,,2018/08/30,,,,,,,,,,,,,,,,,namecoin,nmc
3527,,,2018/08/31,,,,,,,,,,,,,,,,,namecoin,nmc
3528,,,2018/09/01,,,,,,,,,,,,,,,,,namecoin,nmc
3529,,,2018/09/02,,,,,,,,,,,,,,,,,namecoin,nmc
3530,,,2018/09/03,,,,,,,,,,,,,,,,,namecoin,nmc
3531,,,2018/09/04,,,,,,,,,,,,,,,,,namecoin,nmc
3532,,,2018/09/05,,,,,,,,,,,,,,,,,namecoin,nmc
3533,,,2018/09/06,,,,,,,,,,,,,,,,,namecoin,nmc
3534,,,2018/09/07,,,,,,,,,,,,,,,,,namecoin,nmc
3535,,,2018/09/08,,,,,,,,,,,,,,,,,namecoin,nmc
3536,,,2018/09/09,,,,,,,,,,,,,,,,,namecoin,nmc
3537,,,2018/09/10,,,,,,,,,,,,,,,,,namecoin,nmc
3538,,,2018/09/11,,,,,,,,,,,,,,,,,namecoin,nmc
3539,,,2018/09/12,,,,,,,,,,,,,,,,,namecoin,nmc
3540,,,2018/09/13,,,,,,,,,,,,,,,,,namecoin,nmc
3541,,,2018/09/14,,,,,,,,,,,,,,,,,namecoin,nmc
3542,,,2018/09/15,,,,,,,,,,,,,,,,,namecoin,nmc
3543,,,2018/09/16,,,,,,,,,,,,,,,,,namecoin,nmc
3544,,,2018/09/17,,,,,,,,,,,,,,,,,namecoin,nmc
3545,,,2018/09/18,,,,,,,,,,,,,,,,,namecoin,nmc
3546,,,2018/09/19,,,,,,,,,,,,,,,,,namecoin,nmc
3547,,,2018/09/20,,,,,,,,,,,,,,,,,namecoin,nmc
3548,,,2018/09/21,,,,,,,,,,,,,,,,,namecoin,nmc
3549,,,2018/09/22,,,,,,,,,,,,,,,,,namecoin,nmc
3550,,,2018/09/23,,,,,,,,,,,,,,,,,namecoin,nmc
3551,,,2018/09/24,,,,,,,,,,,,,,,,,namecoin,nmc
3552,,,2018/09/25,,,,,,,,,,,,,,,,,namecoin,nmc
3553,,,2018/09/26,,,,,,,,,,,,,,,,,namecoin,nmc
3554,,,2018/09/27,,,,,,,,,,,,,,,,,namecoin,nmc
3555,,,2018/09/28,,,,,,,,,,,,,,,,,namecoin,nmc
3556,,,2018/09/29,,,,,,,,,,,,,,,,,namecoin,nmc
3557,,,2018/09/30,,,,,,,,,,,,,,,,,namecoin,nmc
3558,,,2018/10/01,,,,,,,,,,,,,,,,,namecoin,nmc
3559,,,2018/10/02,,,,,,,,,,,,,,,,,namecoin,nmc
3560,,,2018/10/03,,,,,,,,,,,,,,,,,namecoin,nmc
3561,,,2018/10/04,,,,,,,,,,,,,,,,,namecoin,nmc
3562,,,2018/10/05,,,,,,,,,,,,,,,,,namecoin,nmc
3563,,,2018/10/06,,,,,,,,,,,,,,,,,namecoin,nmc
3564,,,2018/10/07,,,,,,,,,,,,,,,,,namecoin,nmc
3565,,,2018/10/08,,,,,,,,,,,,,,,,,namecoin,nmc
3566,,,2018/10/09,,,,,,,,,,,,,,,,,namecoin,nmc
3567,,,2018/10/10,,,,,,,,,,,,,,,,,namecoin,nmc
3568,,,2018/10/11,,,,,,,,,,,,,,,,,namecoin,nmc
3569,,,2018/10/12,,,,,,,,,,,,,,,,,namecoin,nmc
3570,,,2018/10/13,,,,,,,,,,,,,,,,,namecoin,nmc
3571,,,2018/10/14,,,,,,,,,,,,,,,,,namecoin,nmc
3572,,,2018/10/15,,,,,,,,,,,,,,,,,namecoin,nmc
3573,,,2018/10/16,,,,,,,,,,,,,,,,,namecoin,nmc
3574,,,2018/10/17,,,,,,,,,,,,,,,,,namecoin,nmc
3575,,,2018/10/18,,,,,,,,,,,,,,,,,namecoin,nmc
3576,,,2018/10/19,,,,,,,,,,,,,,,,,namecoin,nmc
3577,,,2018/10/20,,,,,,,,,,,,,,,,,namecoin,nmc
3578,,,2018/10/21,,,,,,,,,,,,,,,,,namecoin,nmc
3579,,,2018/10/22,,,,,,,,,,,,,,,,,namecoin,nmc
3580,,,2018/10/23,,,,,,,,,,,,,,,,,namecoin,nmc
3581,,,2018/10/24,,,,,,,,,,,,,,,,,namecoin,nmc
3582,,,2018/10/25,,,,,,,,,,,,,,,,,namecoin,nmc
3583,,,2018/10/26,,,,,,,,,,,,,,,,,namecoin,nmc
3584,,,2018/10/27,,,,,,,,,,,,,,,,,namecoin,nmc
3585,,,2018/10/28,,,,,,,,,,,,,,,,,namecoin,nmc
3586,,,2018/10/29,,,,,,,,,,,,,,,,,namecoin,nmc
3587,,,2018/10/30,,,,,,,,,,,,,,,,,namecoin,nmc
3588,,,2018/10/31,,,,,,,,,,,,,,,,,namecoin,nmc
3589,,,2018/11/01,,,,,,,,,,,,,,,,,namecoin,nmc
3590,,,2018/11/02,,,,,,,,,,,,,,,,,namecoin,nmc
3591,,,2018/11/03,,,,,,,,,,,,,,,,,namecoin,nmc
3592,,,2018/11/04,,,,,,,,,,,,,,,,,namecoin,nmc
3593,,,2018/11/05,,,,,,,,,,,,,,,,,namecoin,nmc
3594,,,2018/11/06,,,,,,,,,,,,,,,,,namecoin,nmc
3595,,,2018/11/07,,,,,,,,,,,,,,,,,namecoin,nmc
3596,,,2018/11/08,,,,,,,,,,,,,,,,,namecoin,nmc
3597,,,2018/11/09,,,,,,,,,,,,,,,,,namecoin,nmc
3598,,,2018/11/10,,,,,,,,,,,,,,,,,namecoin,nmc
3599,,,2018/11/11,,,,,,,,,,,,,,,,,namecoin,nmc
3600,,,2018/11/12,,,,,,,,,,,,,,,,,namecoin,nmc
3601,,,2018/11/13,,,,,,,,,,,,,,,,,namecoin,nmc
3602,,,2018/11/14,,,,,,,,,,,,,,,,,namecoin,nmc
3603,,,2018/11/15,,,,,,,,,,,,,,,,,namecoin,nmc
3604,,,2018/11/16,,,,,,,,,,,,,,,,,namecoin,nmc
3605,,,2018/11/17,,,,,,,,,,,,,,,,,namecoin,nmc
3606,,,2018/11/18,,,,,,,,,,,,,,,,,namecoin,nmc
3607,,,2018/11/19,,,,,,,,,,,,,,,,,namecoin,nmc
3608,,,2018/11/20,,,,,,,,,,,,,,,,,namecoin,nmc
3609,,,2018/11/21,,,,,,,,,,,,,,,,,namecoin,nmc
3610,,,2018/11/22,,,,,,,,,,,,,,,,,namecoin,nmc
3611,,,2018/11/23,,,,,,,,,,,,,,,,,namecoin,nmc
3612,,,2018/11/24,,,,,,,,,,,,,,,,,namecoin,nmc
3613,,,2018/11/25,,,,,,,,,,,,,,,,,namecoin,nmc
3614,,,2018/11/26,,,,,,,,,,,,,,,,,namecoin,nmc
3615,,,2018/11/27,,,,,,,,,,,,,,,,,namecoin,nmc
3616,,,2018/11/28,,,,,,,,,,,,,,,,,namecoin,nmc
3617,,,2018/11/29,,,,,,,,,,,,,,,,,namecoin,nmc
3618,,,2018/11/30,,,,,,,,,,,,,,,,,namecoin,nmc
3619,,,2018/12/01,,,,,,,,,,,,,,,,,namecoin,nmc
3620,,,2018/12/02,,,,,,,,,,,,,,,,,namecoin,nmc
3621,,,2018/12/03,,,,,,,,,,,,,,,,,namecoin,nmc
3622,,,2018/12/04,,,,,,,,,,,,,,,,,namecoin,nmc
3623,,,2018/12/05,,,,,,,,,,,,,,,,,namecoin,nmc
3624,,,2018/12/06,,,,,,,,,,,,,,,,,namecoin,nmc
3625,,,2018/12/07,,,,,,,,,,,,,,,,,namecoin,nmc
3626,,,2018/12/08,,,,,,,,,,,,,,,,,namecoin,nmc
3627,,,2018/12/09,,,,,,,,,,,,,,,,,namecoin,nmc
3628,,,2018/12/10,,,,,,,,,,,,,,,,,namecoin,nmc
3629,,,2018/12/11,,,,,,,,,,,,,,,,,namecoin,nmc
3630,,,2018/12/12,,,,,,,,,,,,,,,,,namecoin,nmc
3631,,,2018/12/13,,,,,,,,,,,,,,,,,namecoin,nmc
3632,,,2018/12/14,,,,,,,,,,,,,,,,,namecoin,nmc
3633,,,2018/12/15,,,,,,,,,,,,,,,,,namecoin,nmc
3634,,,2018/12/16,,,,,,,,,,,,,,,,,namecoin,nmc
3635,,,2018/12/17,,,,,,,,,,,,,,,,,namecoin,nmc
