,date,sent_addresses,transactions,market_cap,active_addresses,send_usd,block_size,difficulty,fee_reward,google_trends,mining_profitability,median_transaction_value,av_transaction_value,confirmation_time,median_transaction_size,tweets,top_100_percent,av_transaction_size,hashrate,full_name,coin
3462,2018/07/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3463,2018/07/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3464,2018/07/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3465,2018/07/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3466,2018/07/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3467,2018/07/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3468,2018/07/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3469,2018/07/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3470,2018/07/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3471,2018/07/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3472,2018/07/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3473,2018/07/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3474,2018/07/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3475,2018/07/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3476,2018/07/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3477,2018/07/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3478,2018/07/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3479,2018/07/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3480,2018/07/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3481,2018/07/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3482,2018/07/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3483,2018/07/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3484,2018/07/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3485,2018/07/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3486,2018/07/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3487,2018/07/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3488,2018/07/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3489,2018/07/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3490,2018/07/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3491,2018/08/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3492,2018/08/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3493,2018/08/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3494,2018/08/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3495,2018/08/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3496,2018/08/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3497,2018/08/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3498,2018/08/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3499,2018/08/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3500,2018/08/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3501,2018/08/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3502,2018/08/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3503,2018/08/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3504,2018/08/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3505,2018/08/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3506,2018/08/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3507,2018/08/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3508,2018/08/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3509,2018/08/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3510,2018/08/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3511,2018/08/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3512,2018/08/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3513,2018/08/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3514,2018/08/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3515,2018/08/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3516,2018/08/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3517,2018/08/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3518,2018/08/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3519,2018/08/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3520,2018/08/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3521,2018/08/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3522,2018/09/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3523,2018/09/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3524,2018/09/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3525,2018/09/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3526,2018/09/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3527,2018/09/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3528,2018/09/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3529,2018/09/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3530,2018/09/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3531,2018/09/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3532,2018/09/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3533,2018/09/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3534,2018/09/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3535,2018/09/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3536,2018/09/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3537,2018/09/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3538,2018/09/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3539,2018/09/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3540,2018/09/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3541,2018/09/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3542,2018/09/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3543,2018/09/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3544,2018/09/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3545,2018/09/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3546,2018/09/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3547,2018/09/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3548,2018/09/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3549,2018/09/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3550,2018/09/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3551,2018/09/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3552,2018/10/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3553,2018/10/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3554,2018/10/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3555,2018/10/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3556,2018/10/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3557,2018/10/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3558,2018/10/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3559,2018/10/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3560,2018/10/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3561,2018/10/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3562,2018/10/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3563,2018/10/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3564,2018/10/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3565,2018/10/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3566,2018/10/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3567,2018/10/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3568,2018/10/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3569,2018/10/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3570,2018/10/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3571,2018/10/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3572,2018/10/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3573,2018/10/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3574,2018/10/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3575,2018/10/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3576,2018/10/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3577,2018/10/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3578,2018/10/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3579,2018/10/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3580,2018/10/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3581,2018/10/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3582,2018/10/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3583,2018/11/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3584,2018/11/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3585,2018/11/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3586,2018/11/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3587,2018/11/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3588,2018/11/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3589,2018/11/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3590,2018/11/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3591,2018/11/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3592,2018/11/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3593,2018/11/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3594,2018/11/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3595,2018/11/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3596,2018/11/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3597,2018/11/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3598,2018/11/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3599,2018/11/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3600,2018/11/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3601,2018/11/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3602,2018/11/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3603,2018/11/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3604,2018/11/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3605,2018/11/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3606,2018/11/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3607,2018/11/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3608,2018/11/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3609,2018/11/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3610,2018/11/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3611,2018/11/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3612,2018/11/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3613,2018/12/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3614,2018/12/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3615,2018/12/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3616,2018/12/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3617,2018/12/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3618,2018/12/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3619,2018/12/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3620,2018/12/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3621,2018/12/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3622,2018/12/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3623,2018/12/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3624,2018/12/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3625,2018/12/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3626,2018/12/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3627,2018/12/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3628,2018/12/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3629,2018/12/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3630,2018/12/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3631,2018/12/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3632,2018/12/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3633,2018/12/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3634,2018/12/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3635,2018/12/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3636,2018/12/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3637,2018/12/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3638,2018/12/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3639,2018/12/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3640,2018/12/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3641,2018/12/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3642,2018/12/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3643,2018/12/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3644,2019/01/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3645,2019/01/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3646,2019/01/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3647,2019/01/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3648,2019/01/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3649,2019/01/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3650,2019/01/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3651,2019/01/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3652,2019/01/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3653,2019/01/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3654,2019/01/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3655,2019/01/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3656,2019/01/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3657,2019/01/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3658,2019/01/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3659,2019/01/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3660,2019/01/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3661,2019/01/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3662,2019/01/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3663,2019/01/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3664,2019/01/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3665,2019/01/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3666,2019/01/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3667,2019/01/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3668,2019/01/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3669,2019/01/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3670,2019/01/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3671,2019/01/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3672,2019/01/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3673,2019/01/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3674,2019/01/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3675,2019/02/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3676,2019/02/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3677,2019/02/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3678,2019/02/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3679,2019/02/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3680,2019/02/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3681,2019/02/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3682,2019/02/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3683,2019/02/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3684,2019/02/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3685,2019/02/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3686,2019/02/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3687,2019/02/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3688,2019/02/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3689,2019/02/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3690,2019/02/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3691,2019/02/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3692,2019/02/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3693,2019/02/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3694,2019/02/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3695,2019/02/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3696,2019/02/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3697,2019/02/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3698,2019/02/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3699,2019/02/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3700,2019/02/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3701,2019/02/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3702,2019/02/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3703,2019/03/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3704,2019/03/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3705,2019/03/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3706,2019/03/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3707,2019/03/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3708,2019/03/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3709,2019/03/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3710,2019/03/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3711,2019/03/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3712,2019/03/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3713,2019/03/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3714,2019/03/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3715,2019/03/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3716,2019/03/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3717,2019/03/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3718,2019/03/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3719,2019/03/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3720,2019/03/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3721,2019/03/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3722,2019/03/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3723,2019/03/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3724,2019/03/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3725,2019/03/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3726,2019/03/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3727,2019/03/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3728,2019/03/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3729,2019/03/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3730,2019/03/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3731,2019/03/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3732,2019/03/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3733,2019/03/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3734,2019/04/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3735,2019/04/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3736,2019/04/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3737,2019/04/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3738,2019/04/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3739,2019/04/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3740,2019/04/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3741,2019/04/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3742,2019/04/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3743,2019/04/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3744,2019/04/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3745,2019/04/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3746,2019/04/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3747,2019/04/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3748,2019/04/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3749,2019/04/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3750,2019/04/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3751,2019/04/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3752,2019/04/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3753,2019/04/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3754,2019/04/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3755,2019/04/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3756,2019/04/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3757,2019/04/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3758,2019/04/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3759,2019/04/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3760,2019/04/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3761,2019/04/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3762,2019/04/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3763,2019/04/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3764,2019/05/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3765,2019/05/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3766,2019/05/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3767,2019/05/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3768,2019/05/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3769,2019/05/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3770,2019/05/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3771,2019/05/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3772,2019/05/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3773,2019/05/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3774,2019/05/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3775,2019/05/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3776,2019/05/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3777,2019/05/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3778,2019/05/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3779,2019/05/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3780,2019/05/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3781,2019/05/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3782,2019/05/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3783,2019/05/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3784,2019/05/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3785,2019/05/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3786,2019/05/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3787,2019/05/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3788,2019/05/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3789,2019/05/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3790,2019/05/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3791,2019/05/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3792,2019/05/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3793,2019/05/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3794,2019/05/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3795,2019/06/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3796,2019/06/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3797,2019/06/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3798,2019/06/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3799,2019/06/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3800,2019/06/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3801,2019/06/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3802,2019/06/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3803,2019/06/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3804,2019/06/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3805,2019/06/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3806,2019/06/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3807,2019/06/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
3808,2019/06/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
