,date,active_addresses,sent_addresses,block_size,transactions,median_transaction_size,mining_profitability,google_trends,difficulty,send_usd,hashrate,fee_reward,av_transaction_value,top_100_percent,median_transaction_value,av_transaction_size,market_cap,tweets,confirmation_time,full_name,coin
4090,2020/03/16,60590344562370699,39496227929210972,8551851670326369,27028023032784094,,,,1655292396733752199642.2034619152463E+15,8023904037211352993708488323,,,296879176903.576,,,,91458997401212970210712439980149,274324752651,,zetacoin,zetacoin
4091,2020/03/17,63076248595362622,39849629038212677,9099781575724937,27820322117763100,,,,1655292396733751520792.1338049036568E+15,7749122996118742565384062658,,,278545369503.293,,,,94642734566222007926112686725260,261594333001,,zetacoin,zetacoin
4092,2020/03/18,52152742759386427,35185326636240426,8071831626924088,23115423034768437,,,,1655292396733751520792.1805066348338E+15,5941963920249666703316673356,,,2570610839412.101,,,,94703418919217400320412562455941,266443912566,,zetacoin,zetacoin
4093,2020/03/19,61291346591451984,38677327895291556,8957471687627413,26558223966864017,,,,1655292396733750905312.1909311375417E+15,7474290946197372520477275207,,,281438236552.391,,,,103589860794235533041613684258739,290335022479,,zetacoin,zetacoin
4094,2020/03/20,61873948833422068,41976229432259075,9099471713627084,28448525683822158,,,,1655292396733748583792.1902598718253E+15,8467575479176114666515906026,,,297656857627.502,,,,114939600410255843933215024494959,281504832770,,zetacoin,zetacoin
4095,2020/03/21,58477936420502711,34871023013336979,7875281156626578,24577219646857503,,,,1655292396733748583792.227485546472E+15,4333043902166634776222879552,,,176308482259.917,,,,112740192461246265207814537079056,254034392575,,zetacoin,zetacoin
4096,2020/03/22,47800037556401315,29864821970247115,5938041257625601,20902718238746195,,,,1655292396733748583792.1594072138646E+15,4936631409150342326226026998,,,236178243302.906,,,,112152599382242854639114335032197,278444472904,,zetacoin,zetacoin
4097,2020/03/23,56157841701423528,38231524221262494,8324601359325426,25970420471801238,,,,1655292396733749184082.1598550795181E+15,6361347579163649795336483339,,,244957994419.954,,,,111469996421241319532414073485688,286574362652,,zetacoin,zetacoin
4098,2020/03/24,63648157236402216,39734928728255819,8350781654926101,27799921205791900,,,,1655292396733749378662.2322152345465E+15,9244367504146153557600814904,,,332536892758.7,,,,121219360964255952951615148305355,310765092607,,zetacoin,zetacoin
4099,2020/03/25,45637340993373323,34424224904231168,7995391330524775,21808421010765389,,,,1655292396733749378662.1920314539272E+15,5947389768155670365317351535,,,272717409414.628,,,,121751022177255493942615115031225,268784662713,,zetacoin,zetacoin
4100,2020/03/26,73380339687382794,40673224093243458,7533581340424659,29266820601772481,,,,1414355904180549275062.2169668007607E+15,583075779768381113287869435,,,199233319372.656,,,,121908440955253901737414952987511,247723912910,,zetacoin,zetacoin
4101,2020/03/27,73798141442382246,40046426146245450,7299751403223262,27639123426748776,,,,1391252404894648941922.2018677067491E+15,699368920986952412235292647,,,253043712314.236,,,,122268059269258464411115114761396,241284322498,,zetacoin,zetacoin
4102,2020/03/28,54043737260322701,34918323767193427,6428661268622245,24049221892667726,,,,1391252404894648941922.2183977902242E+15,438176307481559695242161060,,,182203726362.665,,,,113923711819245390179414223290654,209835233254,,zetacoin,zetacoin
4103,2020/03/29,49541538093294766,31717222594177228,5423081320019253,23266920428607984,,,,1391252404894648941922.2375885922659E+15,395028670846244398156268728,,,169782264257.028,,,,112031246941247135359814195321619,221874882748,,zetacoin,zetacoin
4104,2020/03/30,66458442230357928,40101025808206151,7293241426522915,27668121773724004,,,,1391252404894649404672.2565297349978E+15,634161726079843828216091738,,,229203667298.468,,,,114642692177249547662314431943347,244254682513,,zetacoin,zetacoin
4105,2020/03/31,72200057092352519,41042230631200329,7042101609524057,29006823902731749,,,,1391252404894649505612.1936231516566E+15,676349473786739116276957541,,,233173629378.487,,,,118045180007251947181514652054460,249444402682,,zetacoin,zetacoin
4106,2020/04/01,69199043742336145,41327125540198799,7909071361323177,28170222423683007,,,,1391252404894649505612.1885312322007E+15,641328940763670301188732026,,,227662840276.325,,,,115548107345248224214014582096988,277004072749,,zetacoin,zetacoin
4107,2020/04/02,69364148176354494,43517325904208537,8120521455224853,29902323442720554,,,,1391252404894649755692.2617172696645E+15,6789261247109845352310248243,,,227054686430.569,,,,123028666216257893466215326975303,299474462575,,zetacoin,zetacoin
4108,2020/04/03,64291839019358382,41112624317209214,8170311334924127,27863122537722688,,,,1391252404894650233232.2254261600255E+15,6650554397133239755314703145,,,238695912435.462,,,,124869987099261921523815747881101,331855102672,,zetacoin,zetacoin
4109,2020/04/04,58393540001310459,35420423658179652,8440141599221335,25311723783625952,,,,1391252404894650233232.1901178962135E+15,579600631282943048169211739,,,228993487270.327,,,,123990556748261835071815722367384,285028032814,,zetacoin,zetacoin
4110,2020/04/05,51927741102300214,33389623932171935,5761851271620359,24008424144614001,,,,1391252404894650233232.2142745857655E+15,374657305669792633138965215,,,156052891226.327,,,,124467740076262864578215848195134,255339862283,,zetacoin,zetacoin
4111,2020/04/06,66523046852379145,41257429333208165,8106111531226040,28034224750771283,,,,1391252404894651964252.1451245908684E+15,7705219781121400809418872923,,,274854919543.086,,,,129663304013276153277917108589650,321185993413,,zetacoin,zetacoin
4112,2020/04/07,86593163196367924,44271335527216751,7763511620425184,31260227268783472,,,,1391252404894652051282.1764784838632E+15,8582149201158426525480936987,,,274545810613.853,,,,133856612072296919854818833563193,321716204052,,zetacoin,zetacoin
4113,2020/04/08,67709745601434027,41316430102286279,8084431345425393,28581124745830223,,,,1440087391621052051282.2057021658769E+15,5513393924133476258310916196,,,192905394374.497,,,,133311792521298455652918749037540,300334523163,,zetacoin,zetacoin
4114,2020/04/09,62716544840364365,41040029758216239,8067421380723447,28655225003727502,,,,1471521406065753090412.2143254183774E+15,8025587708162185230261340012,,,280076487359.229,,,,133447861190299085809718848968532,291335552818,,zetacoin,zetacoin
4115,2020/04/10,64578548606364609,41794733125215977,6324181767424575,28842230625745643,,,,1471521406065753913982.2474132487984E+15,7587169042233269979496596240,,,263067617665.997,,,,127854787322280673223017734484544,281284992801,,zetacoin,zetacoin
4116,2020/04/11,54892840694329758,36114327439197358,5553051444522996,24769322579680523,,,,1471521406065753913982.197969953808E+15,415494767289663853157478857,,,167753971231.409,,,,125409026141274634435117452844958,224324773019,,zetacoin,zetacoin
4117,2020/04/12,51849537813346555,33511525385211566,5596861151522760,22837621507678530,,,,1471521406065754051382.2343833349461E+15,3419781195159211823172686302,,,149747403254.501,,,,127261198230276722215817677800404,237494962920,,zetacoin,zetacoin
4118,2020/04/13,66566144356378460,42167429107235137,6413391465324305,28794223009744306,,,,1471521406065754782732.2148426802569E+15,6633553597155118867325618264,,,230386742437.479,,,,123592087813262518789317044536380,268144873132,,zetacoin,zetacoin
4119,2020/04/14,67938562682421260,45510834989270969,6970481815324940,29922326225813972,,,,1471521406065754782732.2716333735977E+15,5299306392106824093217040717,,,177104073266.644,,,,125965252514267886699817516469250,316715074488,,zetacoin,zetacoin
4120,2020/04/15,82435246652399635,47281232084245738,7575141463824633,31008426034792152,,,,1471521406065754782732.2479498954424E+15,594869646592791247217939352,,,191843564275.123,,,,124502726581264660336217450409918,288894983129,,zetacoin,zetacoin
4121,2020/04/16,74491647302388112,48536432321228367,7810451512126129,32274926407790334,,,,1471521406065753897112.27028458107E+15,7632173107139555557451521656,,,236475285571.305,,,,126338638167267738267818240732332,305836044429,,zetacoin,zetacoin
4122,2020/04/17,72580149289405600,44398333030246944,8751011389624920,28409527186785639,,,,1471521406065753259782.2429925034087E+15,6680325021103223134287659137,,,235143797366.147,,,,129673737099273877441618890944638,287907663592,,zetacoin,zetacoin
4123,2020/04/18,76035446820415149,42585133399253461,7478341376524272,28897627293783111,,,,1471521406065753259782.2557319987014E+15,435820310393811596309111723,,,150823437394.723,,,,130700178863278681990119623905787,252799635103,,zetacoin,zetacoin
4124,2020/04/19,62722571236393059,36358030781240382,6230841996323224,25183225194741675,,,,1471521406065754918462.1928076179156E+15,3905735586120732112263290029,,,155094792354.994,,,,131227372161279355296420207904235,258194055176,,zetacoin,zetacoin
4125,2020/04/20,68872952046427050,46629534253257525,7443341482726206,31064927432828885,,,,1471521406065758100252.1848588109851E+15,5904131853140034249456914248,,,190065105551.24,,,,129226347261271532515719793836671,348224894023,,zetacoin,zetacoin
4126,2020/04/21,71110167516412022,46625235688240885,7693231618925515,31070225279812963,,,,1562484339759358100252.2320845129664E+15,554649676583378145367801461,,,178523298452.421,,,,125851561864263344682818980884455,324925615437,,zetacoin,zetacoin
4127,2020/04/22,63391246961402056,43928430543229105,7316491543825228,27862425310790519,,,,1595865232857858100252.2042628726063E+15,6043832139102095081350573544,,,216924034443.473,,,,128131947450267724914519591293074,309815225296,,zetacoin,zetacoin
4128,2020/04/23,85162645561432651,50856532091253968,9021791764025963,32890327187826397,,,,1595865232857860533982.2625092766108E+15,670991283487595407401502279,,,204013222485.847,,,,133374586760274488082320462223827,354985595692,,zetacoin,zetacoin
4129,2020/04/24,77508466628441558,49225933476259811,9067832919725533,31991128242846807,,,,1595865232857860579902.2288221764566E+15,9500969668161147092640344462,,,296995706756.187,,,,137925178767285437250820788353234,325676774233,,zetacoin,zetacoin
4130,2020/04/25,70780060635407160,42432631031237080,9180403198924986,28066926560792299,,,,1595865232857860579902.216500301056E+15,4608114233106077611281798155,,,164183994355.671,,,,138333762218290043763021294821575,333556483861,,zetacoin,zetacoin
4131,2020/04/26,63176157652403304,37950029706233374,8060362847425058,25269625148801949,,,,1595865232857859860242.226631842248E+15,395941119286587488268454791,,,156693443334.753,,,,139133156622288961588421564770634,334957275986,,zetacoin,zetacoin
4132,2020/04/27,74499365676433056,49030435553251804,8554113139625766,31107630150841193,,,,1595865232857858674152.1772203080384E+15,7962593386164401555405777292,,,255975453482.383,,,,141375061907288078504021623634591,393798224227,,zetacoin,zetacoin
4133,2020/04/28,84462689059426012,50097248799251121,8437793175526056,32332131508838453,,,,1595865232857858674152.1786178623852E+15,6793886700159781141255045115,,,210135071304.185,,,,141779425924288712643221673846506,415468904309,,zetacoin,zetacoin
4134,2020/04/29,75183183991458881,52464539051262547,8608613602827930,33125633129897781,,,,1595865232857858771582.2380052740614E+15,14719174649235168614556644363,,,444347099620.022,,,,150462696002305356824322961004385,482698774554,,zetacoin,zetacoin
4135,2020/04/30,76901576903452331,52353040667264813,8985673821928663,32183734689899459,,,,1595865232857861710092.2766541861122E+15,17949485725257307557672294501,,,557727418747.443,,,,163040935238311648658723715143119,505326774570,,zetacoin,zetacoin
4136,2020/05/01,78501685760427188,51962936832256097,9050032934525890,34043329877827138,,,,1595865232857861710092.3186203674708E+15,9431532132112677243309241440,,,277053771373.869,,,,161113605033306984223723443371590,404435276749,,zetacoin,zetacoin
4137,2020/05/02,88895581037404088,43764833012254439,8751502285823861,28662528054765990,,,,1595865232857861710092.3308728597112E+15,4865404434122522531258933007,,,169754367338.037,,,,162546428059309989458623589265363,427835845369,,zetacoin,zetacoin
4138,2020/05/03,79446152846421046,41779332470266775,8225192194524822,28158426528789689,,,,1595865232857961751852.2795705991539E+15,6530472402157097800267756526,,,231925922339.066,,,,164735817379315228816123604020650,438796845292,,zetacoin,zetacoin
4139,2020/05/04,74103758944398473,50048435988235794,7766032555926939,32594026777774035,,,,1595865232857861786042.338904189752E+15,8008882539150743883344360635,,,245725630444.89,,,,161218083849302928269622567012731,433737193923,,zetacoin,zetacoin
4140,2020/05/05,80276270100390148,50045245054234474,8583291715324540,32891727982785518,,,,1607983160427861786042.3537537271728E+15,9698527098174446110333122007,,,294866234424.079,,,,163509195188303573351022808215604,508896344672,,zetacoin,zetacoin
4141,2020/05/06,84442056052416008,50787537641251758,8526171731727909,33324129352833428,,,,1610480748552962515312.3031001184695E+15,9267103506162590000454119810,,,278095539544.882,,,,167297588384303356356322905294140,558666024393,,zetacoin,zetacoin
4142,2020/05/07,87795359348428736,52864038011250868,8933091932331419,34183931358877129,,,,1610480748552965291442.2435234141994E+15,12444971449206910778621768346,,,364066598708.868,,,,173480603436300440865622913768929,596546623894,,zetacoin,zetacoin
4143,2020/05/08,81073974761445292,50106242402257527,8969332496327078,32348835032887756,,,,1610480748552965291442.2743448103887E+15,13140048770196402147465607436,,,406205606524.477,,,,182174556236308350385823536939205,537496623870,,zetacoin,zetacoin
4144,2020/05/09,75550662019454475,46520336906272957,8908591778927758,31226329207894382,,,,1610480748552965291442.2960337927508E+15,11376737141155318124314503291,,,364335318351.643,,,,178636998419311905573423540759790,422736114038,,zetacoin,zetacoin
4145,2020/05/10,72042556274446499,42060734394256070,9080051728427547,28661926480879153,,,,1610480748553064752962.2388012196691E+15,6983326686164667093615689763,,,243646219700.322,,,,159784664127273810878920965493177,419235432760,,zetacoin,zetacoin
4146,2020/05/11,84848366875444957,47936837156259685,8756232251427592,30568229677887554,,,,1610480748552964498992.2662292776824E+15,10127269168164420803448317938,,,331305540505.116,,,,159944221152270377522220766207359,828386943923,,zetacoin,zetacoin
4147,2020/05/12,81297875245424996,51221552474245341,9046422192226833,34506932463880678,,,,1610480748552964498992.2673700844513E+15,10570424696166500700459367660,,,306335129521.607,,,,161241373010274214318621033019991,604535784661,,zetacoin,zetacoin
4148,2020/05/13,75037358305396445,45284539085221815,8991651828825703,29667729431856962,,,,1610480748552964338102.2493147856921E+15,10040829699141380938485092662,,,338444804566.061,,,,166113044698277364965121502879770,465077274296,,zetacoin,zetacoin
