,date,transactions,sent_addresses,mining_profitability,send_usd,median_transaction_size,active_addresses,difficulty,hashrate,fee_reward,block_size,market_cap,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,tweets,top_100_percent,google_trends,full_name,coin
355,2009/12/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
356,2009/12/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
357,2009/12/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
358,2009/12/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
359,2009/12/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
360,2009/12/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
361,2009/12/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
362,2009/12/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
695,2010/11/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
696,2010/11/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
697,2010/12/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
698,2010/12/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
699,2010/12/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
700,2010/12/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
701,2010/12/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
702,2010/12/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
703,2010/12/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
704,2010/12/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
705,2010/12/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
706,2010/12/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
707,2010/12/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
708,2010/12/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
709,2010/12/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
710,2010/12/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
711,2010/12/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
712,2010/12/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
713,2010/12/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
714,2010/12/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
715,2010/12/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
716,2010/12/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
717,2010/12/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
718,2010/12/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
719,2010/12/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
720,2010/12/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
721,2010/12/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
722,2010/12/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
723,2010/12/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
724,2010/12/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
725,2010/12/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
726,2010/12/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
727,2010/12/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
728,2011/01/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
729,2011/01/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
