,date,block_size,av_transaction_size,av_transaction_value,market_cap,top_100_percent,confirmation_time,fee_reward,tweets,median_transaction_value,sent_addresses,hashrate,mining_profitability,transactions,google_trends,active_addresses,difficulty,send_usd,median_transaction_size,full_name,coin
362,2009/12/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
695,2010/11/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
696,2010/11/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
697,2010/12/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
698,2010/12/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
699,2010/12/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
700,2010/12/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
701,2010/12/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
702,2010/12/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
703,2010/12/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
704,2010/12/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
705,2010/12/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
706,2010/12/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
707,2010/12/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
708,2010/12/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
709,2010/12/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
710,2010/12/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
711,2010/12/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
712,2010/12/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
713,2010/12/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
714,2010/12/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
715,2010/12/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
716,2010/12/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
717,2010/12/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
718,2010/12/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
719,2010/12/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
720,2010/12/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
721,2010/12/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
722,2010/12/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
723,2010/12/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
724,2010/12/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
725,2010/12/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
726,2010/12/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
727,2010/12/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
728,2011/01/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
729,2011/01/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
730,2011/01/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
731,2011/01/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
732,2011/01/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
733,2011/01/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
734,2011/01/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
735,2011/01/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
736,2011/01/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
