,date,block_size,sent_addresses,hashrate,confirmation_time,median_transaction_value,google_trends,transactions,send_usd,mining_profitability,av_transaction_size,difficulty,market_cap,active_addresses,tweets,top_100_percent,fee_reward,av_transaction_value,median_transaction_size,full_name,coin
349,2015/01/05,1288,4757,24921098938,0.988,null,,5429,106861,,,349.146,808988,4889,309,54.098,,null,,reddcoin,rdd
350,2015/01/06,1222,4507,23210940908,1.032,null,,5076,115399,,,328.197,849180,4702,302,54.189,,null,,reddcoin,rdd
351,2015/01/07,1516,4786,24152420032,0.999,null,,5538,129284,,,332.82,882281,4897,347,54.223,,null,,reddcoin,rdd
352,2015/01/08,1458,4735,20760802793,1.069,null,,5485,136966,,,295.578,871123,5021,314,54.133,,null,,reddcoin,rdd
353,2015/01/09,1355,5110,23219219948,0.939,null,,5938,165667,,,317.688,914922,5269,310,54.159,,null,,reddcoin,rdd
354,2015/01/10,1492,5112,24907430398,1.022,null,,5850,159114,,,341.007,842644,5142,351,54.19,,null,,reddcoin,rdd
355,2015/01/11,1549,5039,22350518148,1.054,null,,5907,150001,,,319.938,819728,5121,363,54.352,,null,,reddcoin,rdd
356,2015/01/12,1271,4575,27557593355,0.98,null,,5518,123841,,,383.392,837322,4803,301,54.19,,null,,reddcoin,rdd
357,2015/01/13,1381,4217,24155719807,1.029,null,,5199,95300,,,345.933,717701,4364,275,54.225,,null,,reddcoin,rdd
358,2015/01/14,1363,4156,24731264853,1.012,null,,5170,78891,,,344.004,547959,4310,258,54.084,,null,,reddcoin,rdd
359,2015/01/15,1351,3859,22468837325,1.022,null,,4776,84347,,,318.259,580730,4015,286,54.166,,null,,reddcoin,rdd
360,2015/01/16,1401,4479,20446453139,1.023,null,,5446,85159,,,293.606,622030,4900,281,54.12,,null,,reddcoin,rdd
361,2015/01/17,1503,4480,21127276972,0.999,null,,5699,111626,,,291.315,611131,4696,274,54.2,,null,,reddcoin,rdd
362,2015/01/18,1242,3878,20662325862,1.006,null,,5176,82132,,,288.01,634927,4248,282,54.203,,null,,reddcoin,rdd
363,2015/01/19,1528,3829,19675818698,1.035,null,,5301,137167,,,278.082,605670,4010,243,54.392,,null,,reddcoin,rdd
364,2015/01/20,1492,4130,20968445344,0.975,null,,4976,116114,,,288.53,619676,4600,286,54.447,,null,,reddcoin,rdd
365,2015/01/21,1496,4543,21108174561,1.008,null,,4886,112848,,,290.831,653753,4778,311,54.873,,null,,reddcoin,rdd
366,2015/01/22,1239,4473,22026917800,0.974,null,,4870,104683,,,299.841,679917,4436,285,54.872,,null,,reddcoin,rdd
367,2015/01/23,1589,5364,21060125305,1.019,null,,5602,113625,,,295.4,681960,5554,293,54.872,,null,,reddcoin,rdd
368,2015/01/24,1571,5144,19972273213,1.022,null,,5421,102481,,,281.962,711562,5292,270,54.875,,null,,reddcoin,rdd
369,2015/01/25,1584,4803,19311286253,1.035,null,,5228,107233,,,272.442,742798,5099,286,54.867,,null,,reddcoin,rdd
370,2015/01/26,1929,5305,19906150589,0.974,null,,5319,147960,,,275.61,819146,5677,250,54.759,,null,,reddcoin,rdd
371,2015/01/27,1599,5563,22413101059,0.956,null,,5068,119183,,,301.416,733067,5894,256,54.921,,null,,reddcoin,rdd
372,2015/01/28,1751,5217,22221423643,1.037,null,,5060,105725,,,305.11,669858,5536,261,54.921,,null,,reddcoin,rdd
373,2015/01/29,1675,5190,20119877781,1.03,null,,5035,95637,,,287.874,632865,5339,269,54.53,,null,,reddcoin,rdd
374,2015/01/30,1373,4344,19086102193,1.021,null,,4606,97965,,,272.68,626701,4565,258,54.108,,null,,reddcoin,rdd
375,2015/01/31,1433,4821,18442299637,1.026,null,,4852,99470,,,261.514,599814,5224,258,54.06,,null,,reddcoin,rdd
376,2015/02/01,1422,3616,16624988868,1.048,null,,4032,89242,,,238.963,577008,3824,474,53.99,,null,,reddcoin,rdd
377,2015/02/02,1171,3384,14793339956,1.024,null,,3576,72929,,,213.542,576177,3658,281,53.807,,null,,reddcoin,rdd
378,2015/02/03,1251,3791,14917909554,1.005,null,,3874,89184,,,208.955,610590,4370,284,53.809,,null,,reddcoin,rdd
379,2015/02/04,1597,5179,15143931737,0.978,null,,5124,114733,,,209.201,608373,5565,277,53.728,,null,,reddcoin,rdd
380,2015/02/05,1716,4918,15528866592,1.029,null,,4994,94021,,,213.29,603421,5504,271,53.701,,null,,reddcoin,rdd
381,2015/02/06,1418,4595,16376468233,0.95,null,,4835,100709,,,226.228,603278,5043,256,53.807,,null,,reddcoin,rdd
382,2015/02/07,1324,4886,21304965962,0.988,null,,4639,101815,,,280.034,655061,5256,288,53.482,,null,,reddcoin,rdd
383,2015/02/08,1826,5163,20046870292,1.014,null,,5193,93589,,,280.049,621629,5663,276,53.262,,null,,reddcoin,rdd
384,2015/02/09,1461,4721,19985935791,1.019,null,,4757,98181,,,278.479,632393,4965,277,53.399,,null,,reddcoin,rdd
385,2015/02/10,1473,4613,19079573499,1.014,null,,4667,88293,,,270.142,634163,4898,249,53.424,,null,,reddcoin,rdd
386,2015/02/11,1431,4452,20300771062,0.974,null,,4342,98871,,,276.6,650170,4746,240,53.339,,null,,reddcoin,rdd
387,2015/02/12,1474,4151,18103948985,1.012,null,,4081,83974,,,258.199,641299,4646,229,53.012,,null,,reddcoin,rdd
388,2015/02/13,1391,4081,21381458509,1.001,null,,4147,89320,,,289.739,649649,4354,230,52.972,,null,,reddcoin,rdd
389,2015/02/14,1533,4518,17482202980,1.029,null,,4373,96161,,,252.411,670488,5332,243,52.922,,null,,reddcoin,rdd
390,2015/02/15,1539,4244,17808047019,1.015,null,,4432,100509,,,247.846,648921,5045,null,52.66,,null,,reddcoin,rdd
391,2015/02/16,1502,4233,15843889705,1.032,null,,4228,94105,,,226.581,612227,4392,1927,52.718,,null,,reddcoin,rdd
392,2015/02/17,1568,4730,15650097345,1.015,null,,4609,92691,,,217.577,640535,4705,222,52.7,,null,,reddcoin,rdd
393,2015/02/18,1492,4697,15805387125,0.978,null,,4841,96846,,,218.317,642632,5042,239,52.692,,null,,reddcoin,rdd
394,2015/02/19,1796,4969,17199357646,0.961,null,,5111,88454,,,232.417,591320,5479,248,52.901,,null,,reddcoin,rdd
395,2015/02/20,1889,5017,18254224553,1.022,null,,5137,87834,,,248.31,615334,5778,311,52.864,,null,,reddcoin,rdd
396,2015/02/21,2790,5024,16533187291,1.002,null,,5161,112474,,,233.892,630449,5601,282,52.863,,null,,reddcoin,rdd
397,2015/02/22,1957,5629,15551808796,1.029,null,,5392,101263,,,220.593,609856,6093,240,52.864,,null,,reddcoin,rdd
398,2015/02/23,1824,5598,13695961721,1.005,null,,5435,86014,,,195.501,550134,5975,247,52.92,,null,,reddcoin,rdd
399,2015/02/24,1453,4969,17802844748,0.997,null,,5023,100556,,,238.828,575891,5436,247,52.662,,null,,reddcoin,rdd
400,2015/02/25,1804,4712,16372456942,1.019,null,,4527,87401,,,231.124,568250,5281,269,52.529,,null,,reddcoin,rdd
401,2015/02/26,1608,4558,16136374507,1.036,null,,4437,72879,,,225.471,572671,5105,236,52.528,,null,,reddcoin,rdd
402,2015/02/27,1753,5336,16174794413,0.952,null,,5289,105393,,,224.245,645546,5571,234,52.546,,null,,reddcoin,rdd
