,block_size,active_addresses,transactions,sent_addresses,fee_reward,difficulty,hashrate,send_usd,mining_profitability,median_transaction_size,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,google_trends,top_100_percent,date,tweets,market_cap,full_name,coin
1425,,,,,,,,,,,,,,,,,2018/04/06,null,,siacoin,siacoin
1426,,,,,,,,,,,,,,,,,2018/04/07,33,,siacoin,siacoin
1427,,,,,,,,,,,,,,,,,2018/04/08,33,,siacoin,siacoin
1428,,,,,,,,,,,,,,,,,2018/04/09,37,,siacoin,siacoin
1429,,,,,,,,,,,,,,,,,2018/04/10,26,,siacoin,siacoin
1430,,,,,,,,,,,,,,,,,2018/04/11,48,,siacoin,siacoin
1431,,,,,,,,,,,,,,,,,2018/04/12,63,,siacoin,siacoin
1432,,,,,,,,,,,,,,,,,2018/04/13,64,,siacoin,siacoin
1433,,,,,,,,,,,,,,,,,2018/04/14,62,,siacoin,siacoin
1434,,,,,,,,,,,,,,,,,2018/04/15,85,,siacoin,siacoin
1435,,,,,,,,,,,,,,,,,2018/04/16,132,,siacoin,siacoin
1436,,,,,,,,,,,,,,,,,2018/04/17,124,,siacoin,siacoin
1437,,,,,,,,,,,,,,,,,2018/04/18,94,,siacoin,siacoin
1438,,,,,,,,,,,,,,,,,2018/04/19,64,,siacoin,siacoin
1439,,,,,,,,,,,,,,,,,2018/04/20,64,,siacoin,siacoin
1440,,,,,,,,,,,,,,,,,2018/04/21,91,,siacoin,siacoin
1441,,,,,,,,,,,,,,,,,2018/04/22,69,,siacoin,siacoin
1442,,,,,,,,,,,,,,,,,2018/04/23,129,,siacoin,siacoin
1443,,,,,,,,,,,,,,,,,2018/04/24,97,,siacoin,siacoin
1444,,,,,,,,,,,,,,,,,2018/04/25,41,,siacoin,siacoin
1445,,,,,,,,,,,,,,,,,2018/04/26,329,,siacoin,siacoin
1446,,,,,,,,,,,,,,,,,2018/04/27,210,,siacoin,siacoin
1447,,,,,,,,,,,,,,,,,2018/04/28,65,,siacoin,siacoin
1448,,,,,,,,,,,,,,,,,2018/04/29,76,,siacoin,siacoin
1449,,,,,,,,,,,,,,,,,2018/04/30,46,,siacoin,siacoin
1450,,,,,,,,,,,,,,,,,2018/05/01,109,,siacoin,siacoin
1451,,,,,,,,,,,,,,,,,2018/05/02,230,,siacoin,siacoin
1452,,,,,,,,,,,,,,,,,2018/05/03,79,,siacoin,siacoin
1453,,,,,,,,,,,,,,,,,2018/05/04,165,,siacoin,siacoin
1454,,,,,,,,,,,,,,,,,2018/05/05,56,,siacoin,siacoin
1455,,,,,,,,,,,,,,,,,2018/05/06,48,,siacoin,siacoin
1456,,,,,,,,,,,,,,,,,2018/05/07,43,,siacoin,siacoin
1457,,,,,,,,,,,,,,,,,2018/05/08,77,,siacoin,siacoin
1458,,,,,,,,,,,,,,,,,2018/05/09,74,,siacoin,siacoin
1459,,,,,,,,,,,,,,,,,2018/05/10,65,,siacoin,siacoin
1460,,,,,,,,,,,,,,,,,2018/05/11,51,,siacoin,siacoin
1461,,,,,,,,,,,,,,,,,2018/05/12,26,,siacoin,siacoin
1462,,,,,,,,,,,,,,,,,2018/05/13,48,,siacoin,siacoin
1463,,,,,,,,,,,,,,,,,2018/05/14,71,,siacoin,siacoin
1464,,,,,,,,,,,,,,,,,2018/05/15,132,,siacoin,siacoin
1465,,,,,,,,,,,,,,,,,2018/05/16,43,,siacoin,siacoin
1466,,,,,,,,,,,,,,,,,2018/05/17,61,,siacoin,siacoin
1467,,,,,,,,,,,,,,,,,2018/05/18,43,,siacoin,siacoin
1468,,,,,,,,,,,,,,,,,2018/05/19,35,,siacoin,siacoin
1469,,,,,,,,,,,,,,,,,2018/05/20,67,,siacoin,siacoin
1470,,,,,,,,,,,,,,,,,2018/05/21,63,,siacoin,siacoin
1471,,,,,,,,,,,,,,,,,2018/05/22,39,,siacoin,siacoin
1472,,,,,,,,,,,,,,,,,2018/05/23,40,,siacoin,siacoin
1473,,,,,,,,,,,,,,,,,2018/05/24,37,,siacoin,siacoin
1474,,,,,,,,,,,,,,,,,2018/05/25,63,,siacoin,siacoin
1475,,,,,,,,,,,,,,,,,2018/05/26,69,,siacoin,siacoin
1476,,,,,,,,,,,,,,,,,2018/05/27,33,,siacoin,siacoin
1477,,,,,,,,,,,,,,,,,2018/05/28,51,,siacoin,siacoin
1478,,,,,,,,,,,,,,,,,2018/05/29,52,,siacoin,siacoin
1479,,,,,,,,,,,,,,,,,2018/05/30,39,,siacoin,siacoin
1480,,,,,,,,,,,,,,,,,2018/05/31,45,,siacoin,siacoin
1481,,,,,,,,,,,,,,,,,2018/06/01,45,,siacoin,siacoin
1482,,,,,,,,,,,,,,,,,2018/06/02,49,,siacoin,siacoin
1483,,,,,,,,,,,,,,,,,2018/06/03,41,,siacoin,siacoin
1484,,,,,,,,,,,,,,,,,2018/06/04,46,,siacoin,siacoin
1485,,,,,,,,,,,,,,,,,2018/06/05,43,,siacoin,siacoin
1486,,,,,,,,,,,,,,,,,2018/06/06,230,,siacoin,siacoin
1487,,,,,,,,,,,,,,,,,2018/06/07,206,,siacoin,siacoin
1488,,,,,,,,,,,,,,,,,2018/06/08,159,,siacoin,siacoin
1489,,,,,,,,,,,,,,,,,2018/06/09,73,,siacoin,siacoin
1490,,,,,,,,,,,,,,,,,2018/06/10,47,,siacoin,siacoin
1491,,,,,,,,,,,,,,,,,2018/06/11,35,,siacoin,siacoin
1492,,,,,,,,,,,,,,,,,2018/06/12,85,,siacoin,siacoin
1493,,,,,,,,,,,,,,,,,2018/06/13,36,,siacoin,siacoin
1494,,,,,,,,,,,,,,,,,2018/06/14,1138,,siacoin,siacoin
1495,,,,,,,,,,,,,,,,,2018/06/15,111,,siacoin,siacoin
1496,,,,,,,,,,,,,,,,,2018/06/16,39,,siacoin,siacoin
1497,,,,,,,,,,,,,,,,,2018/06/17,38,,siacoin,siacoin
1498,,,,,,,,,,,,,,,,,2018/06/18,45,,siacoin,siacoin
1499,,,,,,,,,,,,,,,,,2018/06/19,101,,siacoin,siacoin
1500,,,,,,,,,,,,,,,,,2018/06/20,87,,siacoin,siacoin
1501,,,,,,,,,,,,,,,,,2018/06/21,77,,siacoin,siacoin
1502,,,,,,,,,,,,,,,,,2018/06/22,41,,siacoin,siacoin
1503,,,,,,,,,,,,,,,,,2018/06/23,64,,siacoin,siacoin
1504,,,,,,,,,,,,,,,,,2018/06/24,66,,siacoin,siacoin
1505,,,,,,,,,,,,,,,,,2018/06/25,41,,siacoin,siacoin
1506,,,,,,,,,,,,,,,,,2018/06/26,28,,siacoin,siacoin
1507,,,,,,,,,,,,,,,,,2018/06/27,38,,siacoin,siacoin
1508,,,,,,,,,,,,,,,,,2018/06/28,36,,siacoin,siacoin
1509,,,,,,,,,,,,,,,,,2018/06/29,44,,siacoin,siacoin
1510,,,,,,,,,,,,,,,,,2018/06/30,33,,siacoin,siacoin
1511,,,,,,,,,,,,,,,,,2018/07/01,34,,siacoin,siacoin
1512,,,,,,,,,,,,,,,,,2018/07/02,34,,siacoin,siacoin
1513,,,,,,,,,,,,,,,,,2018/07/03,29,,siacoin,siacoin
1514,,,,,,,,,,,,,,,,,2018/07/04,27,,siacoin,siacoin
1515,,,,,,,,,,,,,,,,,2018/07/05,24,,siacoin,siacoin
1516,,,,,,,,,,,,,,,,,2018/07/06,24,,siacoin,siacoin
1517,,,,,,,,,,,,,,,,,2018/07/07,27,,siacoin,siacoin
1518,,,,,,,,,,,,,,,,,2018/07/08,37,,siacoin,siacoin
1519,,,,,,,,,,,,,,,,,2018/07/09,55,,siacoin,siacoin
1520,,,,,,,,,,,,,,,,,2018/07/10,69,,siacoin,siacoin
1521,,,,,,,,,,,,,,,,,2018/07/11,40,,siacoin,siacoin
1522,,,,,,,,,,,,,,,,,2018/07/12,21,,siacoin,siacoin
1523,,,,,,,,,,,,,,,,,2018/07/13,28,,siacoin,siacoin
1524,,,,,,,,,,,,,,,,,2018/07/14,17,,siacoin,siacoin
1525,,,,,,,,,,,,,,,,,2018/07/15,23,,siacoin,siacoin
1526,,,,,,,,,,,,,,,,,2018/07/16,28,,siacoin,siacoin
1527,,,,,,,,,,,,,,,,,2018/07/17,35,,siacoin,siacoin
1528,,,,,,,,,,,,,,,,,2018/07/18,37,,siacoin,siacoin
1529,,,,,,,,,,,,,,,,,2018/07/19,62,,siacoin,siacoin
1530,,,,,,,,,,,,,,,,,2018/07/20,68,,siacoin,siacoin
1531,,,,,,,,,,,,,,,,,2018/07/21,46,,siacoin,siacoin
1532,,,,,,,,,,,,,,,,,2018/07/22,53,,siacoin,siacoin
1533,,,,,,,,,,,,,,,,,2018/07/23,96,,siacoin,siacoin
1534,,,,,,,,,,,,,,,,,2018/07/24,95,,siacoin,siacoin
1535,,,,,,,,,,,,,,,,,2018/07/25,79,,siacoin,siacoin
1536,,,,,,,,,,,,,,,,,2018/07/26,51,,siacoin,siacoin
1537,,,,,,,,,,,,,,,,,2018/07/27,90,,siacoin,siacoin
1538,,,,,,,,,,,,,,,,,2018/07/28,59,,siacoin,siacoin
1539,,,,,,,,,,,,,,,,,2018/07/29,65,,siacoin,siacoin
1540,,,,,,,,,,,,,,,,,2018/07/30,65,,siacoin,siacoin
1541,,,,,,,,,,,,,,,,,2018/07/31,55,,siacoin,siacoin
1542,,,,,,,,,,,,,,,,,2018/08/01,43,,siacoin,siacoin
1543,,,,,,,,,,,,,,,,,2018/08/02,48,,siacoin,siacoin
1544,,,,,,,,,,,,,,,,,2018/08/03,43,,siacoin,siacoin
1545,,,,,,,,,,,,,,,,,2018/08/04,27,,siacoin,siacoin
1546,,,,,,,,,,,,,,,,,2018/08/05,24,,siacoin,siacoin
1547,,,,,,,,,,,,,,,,,2018/08/06,36,,siacoin,siacoin
1548,,,,,,,,,,,,,,,,,2018/08/07,30,,siacoin,siacoin
1549,,,,,,,,,,,,,,,,,2018/08/08,31,,siacoin,siacoin
1550,,,,,,,,,,,,,,,,,2018/08/09,27,,siacoin,siacoin
1551,,,,,,,,,,,,,,,,,2018/08/10,36,,siacoin,siacoin
1552,,,,,,,,,,,,,,,,,2018/08/11,52,,siacoin,siacoin
1553,,,,,,,,,,,,,,,,,2018/08/12,30,,siacoin,siacoin
1554,,,,,,,,,,,,,,,,,2018/08/13,34,,siacoin,siacoin
1555,,,,,,,,,,,,,,,,,2018/08/14,64,,siacoin,siacoin
1556,,,,,,,,,,,,,,,,,2018/08/15,46,,siacoin,siacoin
1557,,,,,,,,,,,,,,,,,2018/08/16,29,,siacoin,siacoin
1558,,,,,,,,,,,,,,,,,2018/08/17,59,,siacoin,siacoin
1559,,,,,,,,,,,,,,,,,2018/08/18,36,,siacoin,siacoin
1560,,,,,,,,,,,,,,,,,2018/08/19,25,,siacoin,siacoin
1561,,,,,,,,,,,,,,,,,2018/08/20,24,,siacoin,siacoin
1562,,,,,,,,,,,,,,,,,2018/08/21,45,,siacoin,siacoin
1563,,,,,,,,,,,,,,,,,2018/08/22,30,,siacoin,siacoin
1564,,,,,,,,,,,,,,,,,2018/08/23,27,,siacoin,siacoin
1565,,,,,,,,,,,,,,,,,2018/08/24,98,,siacoin,siacoin
1566,,,,,,,,,,,,,,,,,2018/08/25,31,,siacoin,siacoin
1567,,,,,,,,,,,,,,,,,2018/08/26,31,,siacoin,siacoin
1568,,,,,,,,,,,,,,,,,2018/08/27,28,,siacoin,siacoin
1569,,,,,,,,,,,,,,,,,2018/08/28,40,,siacoin,siacoin
1570,,,,,,,,,,,,,,,,,2018/08/29,25,,siacoin,siacoin
1571,,,,,,,,,,,,,,,,,2018/08/30,37,,siacoin,siacoin
1572,,,,,,,,,,,,,,,,,2018/08/31,210,,siacoin,siacoin
1573,,,,,,,,,,,,,,,,,2018/09/01,173,,siacoin,siacoin
1574,,,,,,,,,,,,,,,,,2018/09/02,45,,siacoin,siacoin
1575,,,,,,,,,,,,,,,,,2018/09/03,36,,siacoin,siacoin
1576,,,,,,,,,,,,,,,,,2018/09/04,50,,siacoin,siacoin
1577,,,,,,,,,,,,,,,,,2018/09/05,29,,siacoin,siacoin
1578,,,,,,,,,,,,,,,,,2018/09/06,24,,siacoin,siacoin
1579,,,,,,,,,,,,,,,,,2018/09/07,30,,siacoin,siacoin
1580,,,,,,,,,,,,,,,,,2018/09/08,19,,siacoin,siacoin
1581,,,,,,,,,,,,,,,,,2018/09/09,37,,siacoin,siacoin
1582,,,,,,,,,,,,,,,,,2018/09/10,27,,siacoin,siacoin
1583,,,,,,,,,,,,,,,,,2018/09/11,29,,siacoin,siacoin
1584,,,,,,,,,,,,,,,,,2018/09/12,20,,siacoin,siacoin
1585,,,,,,,,,,,,,,,,,2018/09/13,12,,siacoin,siacoin
1586,,,,,,,,,,,,,,,,,2018/09/14,21,,siacoin,siacoin
1587,,,,,,,,,,,,,,,,,2018/09/15,16,,siacoin,siacoin
1588,,,,,,,,,,,,,,,,,2018/09/16,16,,siacoin,siacoin
1589,,,,,,,,,,,,,,,,,2018/09/17,17,,siacoin,siacoin
1590,,,,,,,,,,,,,,,,,2018/09/18,22,,siacoin,siacoin
1591,,,,,,,,,,,,,,,,,2018/09/19,14,,siacoin,siacoin
1592,,,,,,,,,,,,,,,,,2018/09/20,17,,siacoin,siacoin
1593,,,,,,,,,,,,,,,,,2018/09/21,47,,siacoin,siacoin
1594,,,,,,,,,,,,,,,,,2018/09/22,23,,siacoin,siacoin
1595,,,,,,,,,,,,,,,,,2018/09/23,90,,siacoin,siacoin
1596,,,,,,,,,,,,,,,,,2018/09/24,85,,siacoin,siacoin
1597,,,,,,,,,,,,,,,,,2018/09/25,43,,siacoin,siacoin
1598,,,,,,,,,,,,,,,,,2018/09/26,28,,siacoin,siacoin
1599,,,,,,,,,,,,,,,,,2018/09/27,48,,siacoin,siacoin
1600,,,,,,,,,,,,,,,,,2018/09/28,29,,siacoin,siacoin
1601,,,,,,,,,,,,,,,,,2018/09/29,23,,siacoin,siacoin
1602,,,,,,,,,,,,,,,,,2018/09/30,24,,siacoin,siacoin
1603,,,,,,,,,,,,,,,,,2018/10/01,100,,siacoin,siacoin
1604,,,,,,,,,,,,,,,,,2018/10/02,171,,siacoin,siacoin
1605,,,,,,,,,,,,,,,,,2018/10/03,189,,siacoin,siacoin
1606,,,,,,,,,,,,,,,,,2018/10/04,212,,siacoin,siacoin
1607,,,,,,,,,,,,,,,,,2018/10/05,87,,siacoin,siacoin
1608,,,,,,,,,,,,,,,,,2018/10/06,41,,siacoin,siacoin
1609,,,,,,,,,,,,,,,,,2018/10/07,29,,siacoin,siacoin
1610,,,,,,,,,,,,,,,,,2018/10/08,54,,siacoin,siacoin
1611,,,,,,,,,,,,,,,,,2018/10/09,34,,siacoin,siacoin
1612,,,,,,,,,,,,,,,,,2018/10/10,108,,siacoin,siacoin
1613,,,,,,,,,,,,,,,,,2018/10/11,216,,siacoin,siacoin
1614,,,,,,,,,,,,,,,,,2018/10/12,80,,siacoin,siacoin
1615,,,,,,,,,,,,,,,,,2018/10/13,26,,siacoin,siacoin
1616,,,,,,,,,,,,,,,,,2018/10/14,65,,siacoin,siacoin
1617,,,,,,,,,,,,,,,,,2018/10/15,36,,siacoin,siacoin
1618,,,,,,,,,,,,,,,,,2018/10/16,53,,siacoin,siacoin
1619,,,,,,,,,,,,,,,,,2018/10/17,74,,siacoin,siacoin
1620,,,,,,,,,,,,,,,,,2018/10/18,48,,siacoin,siacoin
1621,,,,,,,,,,,,,,,,,2018/10/19,37,,siacoin,siacoin
1622,,,,,,,,,,,,,,,,,2018/10/20,34,,siacoin,siacoin
1623,,,,,,,,,,,,,,,,,2018/10/21,68,,siacoin,siacoin
1624,,,,,,,,,,,,,,,,,2018/10/22,68,,siacoin,siacoin
1625,,,,,,,,,,,,,,,,,2018/10/23,93,,siacoin,siacoin
1626,,,,,,,,,,,,,,,,,2018/10/24,57,,siacoin,siacoin
1627,,,,,,,,,,,,,,,,,2018/10/25,82,,siacoin,siacoin
1628,,,,,,,,,,,,,,,,,2018/10/26,68,,siacoin,siacoin
1629,,,,,,,,,,,,,,,,,2018/10/27,46,,siacoin,siacoin
1630,,,,,,,,,,,,,,,,,2018/10/28,40,,siacoin,siacoin
1631,,,,,,,,,,,,,,,,,2018/10/29,80,,siacoin,siacoin
1632,,,,,,,,,,,,,,,,,2018/10/30,170,,siacoin,siacoin
1633,,,,,,,,,,,,,,,,,2018/10/31,417,,siacoin,siacoin
1634,,,,,,,,,,,,,,,,,2018/11/01,110,,siacoin,siacoin
1635,,,,,,,,,,,,,,,,,2018/11/02,70,,siacoin,siacoin
1636,,,,,,,,,,,,,,,,,2018/11/03,47,,siacoin,siacoin
1637,,,,,,,,,,,,,,,,,2018/11/04,35,,siacoin,siacoin
1638,,,,,,,,,,,,,,,,,2018/11/05,61,,siacoin,siacoin
1639,,,,,,,,,,,,,,,,,2018/11/06,25,,siacoin,siacoin
1640,,,,,,,,,,,,,,,,,2018/11/07,18,,siacoin,siacoin
1641,,,,,,,,,,,,,,,,,2018/11/08,20,,siacoin,siacoin
1642,,,,,,,,,,,,,,,,,2018/11/09,31,,siacoin,siacoin
1643,,,,,,,,,,,,,,,,,2018/11/10,29,,siacoin,siacoin
1644,,,,,,,,,,,,,,,,,2018/11/11,34,,siacoin,siacoin
1645,,,,,,,,,,,,,,,,,2018/11/12,34,,siacoin,siacoin
1646,,,,,,,,,,,,,,,,,2018/11/13,30,,siacoin,siacoin
1647,,,,,,,,,,,,,,,,,2018/11/14,28,,siacoin,siacoin
1648,,,,,,,,,,,,,,,,,2018/11/15,21,,siacoin,siacoin
1649,,,,,,,,,,,,,,,,,2018/11/16,26,,siacoin,siacoin
1650,,,,,,,,,,,,,,,,,2018/11/17,74,,siacoin,siacoin
1651,,,,,,,,,,,,,,,,,2018/11/18,80,,siacoin,siacoin
1652,,,,,,,,,,,,,,,,,2018/11/19,53,,siacoin,siacoin
1653,,,,,,,,,,,,,,,,,2018/11/20,37,,siacoin,siacoin
1654,,,,,,,,,,,,,,,,,2018/11/21,18,,siacoin,siacoin
1655,,,,,,,,,,,,,,,,,2018/11/22,17,,siacoin,siacoin
1656,,,,,,,,,,,,,,,,,2018/11/23,16,,siacoin,siacoin
1657,,,,,,,,,,,,,,,,,2018/11/24,22,,siacoin,siacoin
1658,,,,,,,,,,,,,,,,,2018/11/25,18,,siacoin,siacoin
1659,,,,,,,,,,,,,,,,,2018/11/26,19,,siacoin,siacoin
1660,,,,,,,,,,,,,,,,,2018/11/27,17,,siacoin,siacoin
1661,,,,,,,,,,,,,,,,,2018/11/28,18,,siacoin,siacoin
1662,,,,,,,,,,,,,,,,,2018/11/29,14,,siacoin,siacoin
1663,,,,,,,,,,,,,,,,,2018/11/30,18,,siacoin,siacoin
1664,,,,,,,,,,,,,,,,,2018/12/01,15,,siacoin,siacoin
1665,,,,,,,,,,,,,,,,,2018/12/02,12,,siacoin,siacoin
1666,,,,,,,,,,,,,,,,,2018/12/03,19,,siacoin,siacoin
1667,,,,,,,,,,,,,,,,,2018/12/04,15,,siacoin,siacoin
1668,,,,,,,,,,,,,,,,,2018/12/05,22,,siacoin,siacoin
1669,,,,,,,,,,,,,,,,,2018/12/06,null,,siacoin,siacoin
1670,,,,,,,,,,,,,,,,,2018/12/07,19,,siacoin,siacoin
1671,,,,,,,,,,,,,,,,,2018/12/08,16,,siacoin,siacoin
1672,,,,,,,,,,,,,,,,,2018/12/09,14,,siacoin,siacoin
1673,,,,,,,,,,,,,,,,,2018/12/10,53,,siacoin,siacoin
1674,,,,,,,,,,,,,,,,,2018/12/11,114,,siacoin,siacoin
1675,,,,,,,,,,,,,,,,,2018/12/12,30,,siacoin,siacoin
1676,,,,,,,,,,,,,,,,,2018/12/13,21,,siacoin,siacoin
1677,,,,,,,,,,,,,,,,,2018/12/14,15,,siacoin,siacoin
1678,,,,,,,,,,,,,,,,,2018/12/15,14,,siacoin,siacoin
1679,,,,,,,,,,,,,,,,,2018/12/16,12,,siacoin,siacoin
1680,,,,,,,,,,,,,,,,,2018/12/17,17,,siacoin,siacoin
1681,,,,,,,,,,,,,,,,,2018/12/18,31,,siacoin,siacoin
1682,,,,,,,,,,,,,,,,,2018/12/19,22,,siacoin,siacoin
1683,,,,,,,,,,,,,,,,,2018/12/20,18,,siacoin,siacoin
1684,,,,,,,,,,,,,,,,,2018/12/21,18,,siacoin,siacoin
1685,,,,,,,,,,,,,,,,,2018/12/22,19,,siacoin,siacoin
1686,,,,,,,,,,,,,,,,,2018/12/23,32,,siacoin,siacoin
1687,,,,,,,,,,,,,,,,,2018/12/24,28,,siacoin,siacoin
1688,,,,,,,,,,,,,,,,,2018/12/25,16,,siacoin,siacoin
1689,,,,,,,,,,,,,,,,,2018/12/26,20,,siacoin,siacoin
1690,,,,,,,,,,,,,,,,,2018/12/27,23,,siacoin,siacoin
1691,,,,,,,,,,,,,,,,,2018/12/28,16,,siacoin,siacoin
1692,,,,,,,,,,,,,,,,,2018/12/29,26,,siacoin,siacoin
1693,,,,,,,,,,,,,,,,,2018/12/30,16,,siacoin,siacoin
1694,,,,,,,,,,,,,,,,,2018/12/31,8,,siacoin,siacoin
1695,,,,,,,,,,,,,,,,,2019/01/01,12,,siacoin,siacoin
1696,,,,,,,,,,,,,,,,,2019/01/02,20,,siacoin,siacoin
1697,,,,,,,,,,,,,,,,,2019/01/03,27,,siacoin,siacoin
1698,,,,,,,,,,,,,,,,,2019/01/04,24,,siacoin,siacoin
1699,,,,,,,,,,,,,,,,,2019/01/05,14,,siacoin,siacoin
1700,,,,,,,,,,,,,,,,,2019/01/06,16,,siacoin,siacoin
1701,,,,,,,,,,,,,,,,,2019/01/07,31,,siacoin,siacoin
1702,,,,,,,,,,,,,,,,,2019/01/08,26,,siacoin,siacoin
1703,,,,,,,,,,,,,,,,,2019/01/09,29,,siacoin,siacoin
1704,,,,,,,,,,,,,,,,,2019/01/10,28,,siacoin,siacoin
1705,,,,,,,,,,,,,,,,,2019/01/11,12,,siacoin,siacoin
1706,,,,,,,,,,,,,,,,,2019/01/12,18,,siacoin,siacoin
1707,,,,,,,,,,,,,,,,,2019/01/13,29,,siacoin,siacoin
1708,,,,,,,,,,,,,,,,,2019/01/14,20,,siacoin,siacoin
1709,,,,,,,,,,,,,,,,,2019/01/15,17,,siacoin,siacoin
1710,,,,,,,,,,,,,,,,,2019/01/16,13,,siacoin,siacoin
1711,,,,,,,,,,,,,,,,,2019/01/17,79,,siacoin,siacoin
1712,,,,,,,,,,,,,,,,,2019/01/18,245,,siacoin,siacoin
1713,,,,,,,,,,,,,,,,,2019/01/19,97,,siacoin,siacoin
1714,,,,,,,,,,,,,,,,,2019/01/20,64,,siacoin,siacoin
1715,,,,,,,,,,,,,,,,,2019/01/21,48,,siacoin,siacoin
1716,,,,,,,,,,,,,,,,,2019/01/22,29,,siacoin,siacoin
1717,,,,,,,,,,,,,,,,,2019/01/23,27,,siacoin,siacoin
1718,,,,,,,,,,,,,,,,,2019/01/24,22,,siacoin,siacoin
1719,,,,,,,,,,,,,,,,,2019/01/25,15,,siacoin,siacoin
1720,,,,,,,,,,,,,,,,,2019/01/26,11,,siacoin,siacoin
1721,,,,,,,,,,,,,,,,,2019/01/27,17,,siacoin,siacoin
1722,,,,,,,,,,,,,,,,,2019/01/28,18,,siacoin,siacoin
1723,,,,,,,,,,,,,,,,,2019/01/29,17,,siacoin,siacoin
1724,,,,,,,,,,,,,,,,,2019/01/30,12,,siacoin,siacoin
1725,,,,,,,,,,,,,,,,,2019/01/31,15,,siacoin,siacoin
1726,,,,,,,,,,,,,,,,,2019/02/01,15,,siacoin,siacoin
1727,,,,,,,,,,,,,,,,,2019/02/02,18,,siacoin,siacoin
1728,,,,,,,,,,,,,,,,,2019/02/03,17,,siacoin,siacoin
1729,,,,,,,,,,,,,,,,,2019/02/04,17,,siacoin,siacoin
1730,,,,,,,,,,,,,,,,,2019/02/05,21,,siacoin,siacoin
1731,,,,,,,,,,,,,,,,,2019/02/06,23,,siacoin,siacoin
1732,,,,,,,,,,,,,,,,,2019/02/07,15,,siacoin,siacoin
1733,,,,,,,,,,,,,,,,,2019/02/08,17,,siacoin,siacoin
1734,,,,,,,,,,,,,,,,,2019/02/09,78,,siacoin,siacoin
1735,,,,,,,,,,,,,,,,,2019/02/10,35,,siacoin,siacoin
1736,,,,,,,,,,,,,,,,,2019/02/11,22,,siacoin,siacoin
1737,,,,,,,,,,,,,,,,,2019/02/12,21,,siacoin,siacoin
1738,,,,,,,,,,,,,,,,,2019/02/13,19,,siacoin,siacoin
1739,,,,,,,,,,,,,,,,,2019/02/14,17,,siacoin,siacoin
1740,,,,,,,,,,,,,,,,,2019/02/15,23,,siacoin,siacoin
1741,,,,,,,,,,,,,,,,,2019/02/16,20,,siacoin,siacoin
1742,,,,,,,,,,,,,,,,,2019/02/17,29,,siacoin,siacoin
1743,,,,,,,,,,,,,,,,,2019/02/18,21,,siacoin,siacoin
1744,,,,,,,,,,,,,,,,,2019/02/19,26,,siacoin,siacoin
1745,,,,,,,,,,,,,,,,,2019/02/20,29,,siacoin,siacoin
1746,,,,,,,,,,,,,,,,,2019/02/21,32,,siacoin,siacoin
1747,,,,,,,,,,,,,,,,,2019/02/22,21,,siacoin,siacoin
1748,,,,,,,,,,,,,,,,,2019/02/23,21,,siacoin,siacoin
1749,,,,,,,,,,,,,,,,,2019/02/24,25,,siacoin,siacoin
1750,,,,,,,,,,,,,,,,,2019/02/25,14,,siacoin,siacoin
1751,,,,,,,,,,,,,,,,,2019/02/26,17,,siacoin,siacoin
1752,,,,,,,,,,,,,,,,,2019/02/27,32,,siacoin,siacoin
1753,,,,,,,,,,,,,,,,,2019/02/28,24,,siacoin,siacoin
1754,,,,,,,,,,,,,,,,,2019/03/01,19,,siacoin,siacoin
1755,,,,,,,,,,,,,,,,,2019/03/02,15,,siacoin,siacoin
1756,,,,,,,,,,,,,,,,,2019/03/03,24,,siacoin,siacoin
1757,,,,,,,,,,,,,,,,,2019/03/04,28,,siacoin,siacoin
1758,,,,,,,,,,,,,,,,,2019/03/05,19,,siacoin,siacoin
1759,,,,,,,,,,,,,,,,,2019/03/06,32,,siacoin,siacoin
1760,,,,,,,,,,,,,,,,,2019/03/07,13,,siacoin,siacoin
1761,,,,,,,,,,,,,,,,,2019/03/08,18,,siacoin,siacoin
1762,,,,,,,,,,,,,,,,,2019/03/09,18,,siacoin,siacoin
1763,,,,,,,,,,,,,,,,,2019/03/10,14,,siacoin,siacoin
1764,,,,,,,,,,,,,,,,,2019/03/11,35,,siacoin,siacoin
1765,,,,,,,,,,,,,,,,,2019/03/12,33,,siacoin,siacoin
1766,,,,,,,,,,,,,,,,,2019/03/13,31,,siacoin,siacoin
1767,,,,,,,,,,,,,,,,,2019/03/14,36,,siacoin,siacoin
1768,,,,,,,,,,,,,,,,,2019/03/15,28,,siacoin,siacoin
1769,,,,,,,,,,,,,,,,,2019/03/16,15,,siacoin,siacoin
1770,,,,,,,,,,,,,,,,,2019/03/17,23,,siacoin,siacoin
1771,,,,,,,,,,,,,,,,,2019/03/18,14,,siacoin,siacoin
1772,,,,,,,,,,,,,,,,,2019/03/19,25,,siacoin,siacoin
1773,,,,,,,,,,,,,,,,,2019/03/20,17,,siacoin,siacoin
1774,,,,,,,,,,,,,,,,,2019/03/21,16,,siacoin,siacoin
1775,,,,,,,,,,,,,,,,,2019/03/22,16,,siacoin,siacoin
1776,,,,,,,,,,,,,,,,,2019/03/23,22,,siacoin,siacoin
1777,,,,,,,,,,,,,,,,,2019/03/24,18,,siacoin,siacoin
1778,,,,,,,,,,,,,,,,,2019/03/25,33,,siacoin,siacoin
1779,,,,,,,,,,,,,,,,,2019/03/26,37,,siacoin,siacoin
