,date,sent_addresses,block_size,transactions,difficulty,median_transaction_value,top_100_percent,send_usd,active_addresses,fee_reward,market_cap,hashrate,median_transaction_size,av_transaction_value,mining_profitability,google_trends,av_transaction_size,confirmation_time,tweets,full_name,coin
3597,2018/11/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3598,2018/11/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3599,2018/11/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3600,2018/11/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3601,2018/11/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3602,2018/11/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3603,2018/11/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3604,2018/11/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3605,2018/11/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3606,2018/11/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3607,2018/11/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3608,2018/11/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3609,2018/11/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3610,2018/11/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3611,2018/11/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3612,2018/11/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3613,2018/12/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3614,2018/12/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3615,2018/12/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3616,2018/12/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3617,2018/12/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3618,2018/12/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3619,2018/12/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3620,2018/12/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3621,2018/12/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3622,2018/12/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3623,2018/12/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3624,2018/12/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3625,2018/12/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3626,2018/12/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3627,2018/12/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3628,2018/12/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3629,2018/12/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3630,2018/12/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3631,2018/12/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3632,2018/12/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3633,2018/12/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3634,2018/12/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3635,2018/12/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3636,2018/12/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3637,2018/12/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3638,2018/12/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3639,2018/12/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3640,2018/12/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3641,2018/12/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3642,2018/12/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3643,2018/12/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3644,2019/01/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3645,2019/01/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3646,2019/01/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3647,2019/01/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3648,2019/01/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3649,2019/01/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3650,2019/01/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3651,2019/01/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3652,2019/01/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3653,2019/01/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3654,2019/01/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3655,2019/01/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3656,2019/01/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3657,2019/01/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3658,2019/01/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3659,2019/01/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3660,2019/01/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3661,2019/01/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3662,2019/01/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3663,2019/01/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3664,2019/01/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3665,2019/01/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3666,2019/01/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3667,2019/01/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3668,2019/01/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3669,2019/01/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3670,2019/01/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3671,2019/01/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3672,2019/01/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3673,2019/01/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3674,2019/01/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3675,2019/02/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3676,2019/02/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3677,2019/02/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3678,2019/02/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3679,2019/02/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3680,2019/02/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3681,2019/02/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3682,2019/02/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3683,2019/02/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3684,2019/02/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3685,2019/02/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3686,2019/02/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3687,2019/02/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3688,2019/02/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3689,2019/02/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3690,2019/02/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3691,2019/02/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3692,2019/02/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3693,2019/02/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3694,2019/02/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3695,2019/02/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3696,2019/02/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3697,2019/02/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3698,2019/02/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3699,2019/02/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3700,2019/02/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3701,2019/02/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3702,2019/02/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3703,2019/03/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3704,2019/03/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3705,2019/03/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3706,2019/03/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3707,2019/03/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3708,2019/03/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3709,2019/03/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3710,2019/03/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3711,2019/03/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3712,2019/03/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3713,2019/03/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3714,2019/03/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3715,2019/03/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3716,2019/03/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3717,2019/03/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3718,2019/03/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3719,2019/03/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3720,2019/03/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3721,2019/03/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3722,2019/03/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3723,2019/03/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3724,2019/03/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3725,2019/03/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3726,2019/03/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3727,2019/03/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3728,2019/03/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3729,2019/03/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3730,2019/03/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3731,2019/03/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3732,2019/03/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3733,2019/03/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3734,2019/04/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3735,2019/04/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3736,2019/04/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3737,2019/04/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3738,2019/04/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3739,2019/04/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3740,2019/04/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3741,2019/04/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3742,2019/04/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3743,2019/04/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3744,2019/04/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3745,2019/04/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3746,2019/04/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3747,2019/04/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3748,2019/04/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3749,2019/04/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3750,2019/04/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3751,2019/04/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3752,2019/04/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3753,2019/04/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3754,2019/04/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3755,2019/04/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3756,2019/04/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3757,2019/04/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3758,2019/04/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3759,2019/04/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3760,2019/04/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3761,2019/04/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3762,2019/04/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3763,2019/04/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3764,2019/05/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3765,2019/05/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3766,2019/05/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3767,2019/05/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3768,2019/05/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3769,2019/05/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3770,2019/05/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3771,2019/05/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3772,2019/05/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3773,2019/05/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3774,2019/05/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3775,2019/05/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3776,2019/05/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3777,2019/05/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3778,2019/05/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3779,2019/05/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3780,2019/05/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3781,2019/05/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3782,2019/05/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3783,2019/05/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3784,2019/05/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3785,2019/05/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3786,2019/05/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3787,2019/05/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3788,2019/05/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3789,2019/05/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3790,2019/05/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3791,2019/05/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3792,2019/05/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3793,2019/05/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3794,2019/05/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3795,2019/06/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3796,2019/06/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3797,2019/06/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3798,2019/06/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3799,2019/06/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3800,2019/06/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3801,2019/06/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3802,2019/06/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3803,2019/06/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3804,2019/06/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3805,2019/06/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3806,2019/06/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3807,2019/06/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3808,2019/06/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3809,2019/06/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3810,2019/06/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3811,2019/06/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3812,2019/06/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3813,2019/06/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3814,2019/06/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3815,2019/06/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3816,2019/06/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3817,2019/06/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3818,2019/06/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3819,2019/06/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3820,2019/06/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3821,2019/06/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3822,2019/06/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3823,2019/06/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3824,2019/06/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3825,2019/07/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3826,2019/07/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3827,2019/07/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3828,2019/07/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3829,2019/07/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3830,2019/07/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3831,2019/07/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3832,2019/07/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3833,2019/07/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3834,2019/07/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3835,2019/07/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3836,2019/07/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3837,2019/07/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3838,2019/07/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3839,2019/07/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3840,2019/07/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3841,2019/07/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3842,2019/07/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3843,2019/07/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3844,2019/07/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3845,2019/07/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3846,2019/07/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3847,2019/07/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3848,2019/07/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3849,2019/07/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3850,2019/07/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3851,2019/07/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3852,2019/07/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3853,2019/07/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3854,2019/07/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3855,2019/07/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3856,2019/08/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3857,2019/08/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3858,2019/08/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3859,2019/08/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3860,2019/08/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3861,2019/08/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3862,2019/08/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3863,2019/08/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3864,2019/08/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3865,2019/08/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3866,2019/08/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3867,2019/08/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3868,2019/08/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3869,2019/08/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3870,2019/08/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3871,2019/08/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3872,2019/08/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3873,2019/08/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3874,2019/08/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3875,2019/08/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3876,2019/08/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3877,2019/08/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3878,2019/08/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3879,2019/08/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3880,2019/08/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3881,2019/08/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3882,2019/08/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3883,2019/08/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3884,2019/08/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3885,2019/08/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3886,2019/08/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3887,2019/09/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3888,2019/09/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3889,2019/09/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3890,2019/09/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3891,2019/09/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3892,2019/09/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3893,2019/09/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3894,2019/09/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3895,2019/09/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3896,2019/09/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3897,2019/09/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3898,2019/09/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3899,2019/09/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3900,2019/09/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3901,2019/09/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3902,2019/09/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3903,2019/09/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3904,2019/09/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3905,2019/09/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3906,2019/09/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3907,2019/09/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3908,2019/09/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3909,2019/09/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3910,2019/09/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
3911,2019/09/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
