,date,block_size,active_addresses,sent_addresses,fee_reward,transactions,av_transaction_value,hashrate,median_transaction_size,mining_profitability,google_trends,difficulty,market_cap,top_100_percent,median_transaction_value,confirmation_time,av_transaction_size,tweets,send_usd,full_name,coin
1404,2012/11/07,1063261390null,435052979null,302181937null,,363231058null,552.1957.42null,,,,,330435625.443null,112802946882082null,,,,,,2014406711530null,betacoin,betacoin
1405,2012/11/08,988421394null,376722254null,258441679null,,32261855null,445.5365.181null,,,,,330435624.318null,113018398878730null,,,,,,144420526741null,betacoin,betacoin
1406,2012/11/09,772101102null,367302363null,253961747null,,25005873null,373.5427.908null,,,,,330435622.803null,112589489872810null,,,,,,939720510684null,betacoin,betacoin
1407,2012/11/10,887501306null,347302497null,221101889null,,269651032null,172.7111.715null,,,,,330435622.803null,112464808867856null,,,,,,468198517384null,betacoin,betacoin
1408,2012/11/11,712601109null,301592593null,210751947null,,234081001null,192.2048.302null,,,,,330435622.803null,112821438850494null,,,,,,452735512387null,betacoin,betacoin
1409,2012/11/12,834711253null,315532576null,220621908null,,23771994null,218.89823.793null,,,,,332143522.337null,113364865822506null,,,,,,523232834452null,betacoin,betacoin
1410,2012/11/13,873611073null,326873195null,238032226null,,269911137null,342.91821.049null,,,,,336876718.483null,114014272816993null,,,,,,930370637825null,betacoin,betacoin
1411,2012/11/14,93186852.883null,377642730null,268132088null,,297581037null,474.4764.789null,,,,,336876718.483null,114043278836035null,,,,,,141873158045null,betacoin,betacoin
1412,2012/11/15,120487905.253null,463013538null,332372229null,,374681096null,782.9745.689null,,,,,336876718.609null,115344541811312null,,,,,,2944296310195null,betacoin,betacoin
1413,2012/11/16,1236911018null,482982988null,342612125null,,393011166null,10765.761null,,,,,336876721.234null,119403682766606null,,,,,,424276289817null,betacoin,betacoin
1414,2012/11/17,1190931077null,529113407null,313221808null,,32398938null,955.4837.054null,,,,,336876721.234null,122541717734515null,,,,,,3108950510016null,betacoin,betacoin
1415,2012/11/18,105856794.555null,429362206null,311371626null,,33990770null,706.1423.51null,,,,,336876721.234null,122116831743170null,,,,,,241048594399null,betacoin,betacoin
1416,2012/11/19,1138791068null,424082589null,308181694null,,36777828null,439.857.011null,,,,,336876721.234null,122328916746789null,,,,,,162405959093null,betacoin,betacoin
1417,2012/11/20,112396940.705null,437562578null,317571839null,,36711918null,497.4685.772null,,,,,336876718.404null,122209875714624null,,,,,,183356728376null,betacoin,betacoin
1418,2012/11/21,121577997.806null,441242733null,307831956null,,38914989null,276.0874.542null,,,,,336876718.339null,122529038741215null,,,,,,107855996931null,betacoin,betacoin
1419,2012/11/22,995091022null,413772905null,294182193null,,307561243null,561.3614.539null,,,,,336876718.339null,126284233761742null,,,,,,173460578148null,betacoin,betacoin
1420,2012/11/23,100111978.143null,352062599null,233341892null,,32184946null,432.4137.578null,,,,,336876717.989null,129210145755507null,,,,,,1398726811420null,betacoin,betacoin
1421,2012/11/24,903691227null,371013031null,251032340null,,295671274null,488.7424.883null,,,,,336876717.072null,129741515772933null,,,,,,145244389376null,betacoin,betacoin
1422,2012/11/25,118339968.311null,362733237null,248692266null,,365901141null,272.12312.138null,,,,,336876717.072null,130341018774678null,,,,,,999672022078null,betacoin,betacoin
1423,2012/11/26,1078701194null,413362821null,285842155null,,357411066null,388.1253.962null,,,,,340227417.57null,129561797768927null,,,,,,139328986831null,betacoin,betacoin
1424,2012/11/27,89049842.49null,385622770null,268601969null,,27484952null,629.75512.064null,,,,,343890919.779null,128179611778691null,,,,,,1740138018554null,betacoin,betacoin
1425,2012/11/28,99478929.717null,438512965null,301252271null,,370841102null,620.7248.151null,,,,,343890919.779null,128806480827808null,,,,,,2312568914712null,betacoin,betacoin
1426,2012/11/29,104785812.679null,419574114null,281723253null,,372571702null,399.79312.648null,,,,,343890921.863null,130206257930551null,,,,,,1496143734466null,betacoin,betacoin
1427,2012/11/30,106558836.298null,371104037null,251733134null,,296331622null,331.7598.649null,,,,,343890924.89null,1318667561020280null,,,,,,987248922997null,betacoin,betacoin
1428,2012/12/01,916801164null,347313490null,238362706null,,333251414null,234.2079.278null,,,,,343890930.026null,1320268841053179null,,,,,,784404520244null,betacoin,betacoin
1429,2012/12/02,680861349null,277972072null,188021555null,,20463771null,613.53911.11null,,,,,343890944.04null,1317911771032643null,,,,,,1264259112798null,betacoin,betacoin
1430,2012/12/03,703412340null,301451601null,209621120null,,21512638null,100521.305null,,,,,343890944.04null,132408197982213null,,,,,,2176353919004null,betacoin,betacoin
1431,2012/12/04,1372401317null,424132008null,270741464null,,32244778null,10018.513null,,,,,343890944.04null,137078247980103null,,,,,,323973019577null,betacoin,betacoin
1432,2012/12/05,1347811925null,444872934null,295331375null,,33622693null,111816.944null,,,,,343890944.04null,140902796967260null,,,,,,3774111217232null,betacoin,betacoin
1433,2012/12/06,1306551129null,410241686null,289741275null,,37026603null,116520.81null,,,,,343890944.04null,139991029996087null,,,,,,4330147319853null,betacoin,betacoin
1434,2012/12/07,111535708.983null,408952510null,283292003null,,32016965null,867.0216.154null,,,,,343890930.34null,1410889471016729null,,,,,,2787038910216null,betacoin,betacoin
1435,2012/12/08,105632884.678null,383153675null,279562920null,,330361630null,407.6936.203null,,,,,343890926.472null,141769283998821null,,,,,,1352481115717null,betacoin,betacoin
1436,2012/12/09,1167311437null,388984480null,267283489null,,319332258null,586.8339.321null,,,,,343890930.377null,1412266441008475null,,,,,,1881327128102null,betacoin,betacoin
1437,2012/12/10,1194032079null,359353068null,241792010null,,360781274null,382.78815.015null,,,,,342256842.277null,1413389531017260null,,,,,,1386498024144null,betacoin,betacoin
1438,2012/12/11,1181561359null,370422206null,271821316null,,36635623null,592.3628.769null,,,,,337018242.277null,1426292671026194null,,,,,,217864818374null,betacoin,betacoin
1439,2012/12/12,130936995.159null,427151796null,294761316null,,36606646null,13267.067null,,,,,337018242.277null,1443225321039934null,,,,,,487296406961null,betacoin,betacoin
1440,2012/12/13,1508111229null,461741873null,327541349null,,42384666null,123615.52null,,,,,337018242.277null,1445263071028824null,,,,,,5254794015598null,betacoin,betacoin
1441,2012/12/14,1681351839null,416732179null,302731543null,,38908846null,10246.311null,,,,,337018242.277null,1440819901019570null,,,,,,399459827605null,betacoin,betacoin
1442,2012/12/15,124158842.98null,345982758null,258372128null,,322491068null,692.4114.425null,,,,,337018228.647null,1429769481014425null,,,,,,224098697761null,betacoin,betacoin
1443,2012/12/16,143156840.58null,357463494null,265632796null,,353651376null,671.9975.183null,,,,,337018225.581null,1414323421024508null,,,,,,2383975612455null,betacoin,betacoin
1444,2012/12/17,1317801053null,409942887null,314112180null,,409061090null,581.4257.44null,,,,,337018231.356null,1402016811011541null,,,,,,2386167112872null,betacoin,betacoin
1445,2012/12/18,1829551256null,481381869null,368501378null,,49687686null,631.54714.16null,,,,,337018243.097null,1402408171011934null,,,,,,3145859714967null,betacoin,betacoin
1446,2012/12/19,136866876.395null,437581762null,318401278null,,44623592null,340.61114.53null,,,,,337018243.097null,1421261151003231null,,,,,,1524746314123null,betacoin,betacoin
1447,2012/12/20,1550451234null,395421978null,276061483null,,35816810null,352.68912.124null,,,,,337018243.097null,1435323811006205null,,,,,,1266931214439null,betacoin,betacoin
1448,2012/12/21,1533971456null,461272275null,330231493null,,44454820null,504.71513.369null,,,,,337018243.097null,1431716251019998null,,,,,,2250017815896null,betacoin,betacoin
1449,2012/12/22,1394371047null,551422183null,413501451null,,51105690null,366.72514.347null,,,,,337018238.312null,1421110281028014null,,,,,,1879757716327null,betacoin,betacoin
1450,2012/12/23,134116847.92null,399303042null,272632356null,,366161142null,315.8225.387null,,,,,337018228.208null,1417014601017765null,,,,,,1160266810689null,betacoin,betacoin
1451,2012/12/24,135453695.597null,400243095null,265342284null,,359791131null,393.6327.793null,,,,,337018228.208null,1415730681021694null,,,,,,1421442915211null,betacoin,betacoin
1452,2012/12/25,100978819.99null,302862342null,224071810null,,28619903null,280.1994.455null,,,,,337018235.735null,1417101651026600null,,,,,,80537516593null,betacoin,betacoin
1453,2012/12/26,1175591225null,381082045null,227081468null,,36432677null,230.36722.84null,,,,,318251740.01null,1420061461017622null,,,,,,842820525832null,betacoin,betacoin
1454,2012/12/27,1312591626null,365671873null,257301327null,,43631654null,248.86621.878null,,,,,297963740.01null,1424136851015402null,,,,,,1089710522819null,betacoin,betacoin
1455,2012/12/28,126606934.986null,424071661null,311751295null,,46936577null,305.75914.378null,,,,,297963740.01null,1423395161002751null,,,,,,1440278914508null,betacoin,betacoin
1456,2012/12/29,125023792.83null,399961765null,268351337null,,37966588null,349.5694.713null,,,,,297963738.22null,1426015751003024null,,,,,,133220644940null,betacoin,betacoin
1457,2012/12/30,115023771.533null,457792235null,346891708null,,45281775null,224.7397.34null,,,,,297963730.545null,142448905982967null,,,,,,1021371610467null,betacoin,betacoin
1458,2012/12/31,88469823.519null,347372280null,253451773null,,29906807null,611.16130.365null,,,,,297963730.545null,142712337967324null,,,,,,1837395344333null,betacoin,betacoin
1459,2013/01/01,89033691.416null,378462213null,261741571null,,31734635null,625.4325.869null,,,,,297963730.712null,142303807955805null,,,,,,199487687565null,betacoin,betacoin
1460,2013/01/02,114077676.308null,431041826null,318091382null,,39280590null,650.6174.21null,,,,,297963734.322null,140170026956746null,,,,,,256557644577null,betacoin,betacoin
1461,2013/01/03,1080231167null,512682113null,381971413null,,42147620null,542.7311.051null,,,,,297963734.322null,140337362957811null,,,,,,2296235812034null,betacoin,betacoin
1462,2013/01/04,141811886.977null,473411867null,349901352null,,48436573null,632.4316.238null,,,,,297963734.322null,140459939960872null,,,,,,307292046594null,betacoin,betacoin
1463,2013/01/05,1182401637null,534171860null,380081349null,,39455679null,697.5565.293null,,,,,297963734.322null,140021528979178null,,,,,,276204235478null,betacoin,betacoin
1464,2013/01/06,1006081262null,422112461null,300211761null,,328811006null,436.1059.731null,,,,,297963729.364null,1395309761001207null,,,,,,1440280514237null,betacoin,betacoin
1465,2013/01/07,1054011070null,540562598null,367241944null,,40120990null,486.2517.136null,,,,,297963726.112null,1399987041000571null,,,,,,1959007611724null,betacoin,betacoin
1466,2013/01/08,1493041352null,560222381null,361791755null,,38491861null,744.3778.803null,,,,,311763726.112null,142655753992821null,,,,,,2875081613169null,betacoin,betacoin
1467,2013/01/09,1483371061null,561612651null,384431891null,,43060952null,540.7297.55null,,,,,324955026.973null,144786652987110null,,,,,,2335409211944null,betacoin,betacoin
1468,2013/01/10,1636831169null,611852701null,423491872null,,523921047null,348.4766.979null,,,,,324955029.161null,146417375978199null,,,,,,1830858510706null,betacoin,betacoin
1469,2013/01/11,1871763452null,610542570null,454011722null,,52632974null,352.52312.109null,,,,,324955029.161null,148986975960405null,,,,,,1859522817135null,betacoin,betacoin
1470,2013/01/12,1630981293null,507362156null,349441578null,,45549824null,299.2177.599null,,,,,324955029.161null,148953308945872null,,,,,,136655299787null,betacoin,betacoin
1471,2013/01/13,1623671768null,555032414null,387771544null,,49308756null,248.5736.699null,,,,,324955028.942null,148367161911714null,,,,,,122897148180null,betacoin,betacoin
1472,2013/01/14,1271101071null,443122892null,317572207null,,444031248null,350.09415.384null,,,,,324955023.803null,149053094869315null,,,,,,1560017429799null,betacoin,betacoin
1473,2013/01/15,158297933.296null,576272633null,423741929null,,44901979null,648.2839.599null,,,,,324955023.803null,148948001869376null,,,,,,2918699415751null,betacoin,betacoin
1474,2013/01/16,1807381136null,584232402null,435951833null,,53498910null,590.8694.689null,,,,,324955023.862null,151465153865435null,,,,,,316876927344null,betacoin,betacoin
1475,2013/01/17,1999811319null,589182201null,406711613null,,47989774null,5646.972null,,,,,324955027.681null,158522475878185null,,,,,,271284008771null,betacoin,betacoin
1476,2013/01/18,1852021254null,570561968null,408091377null,,49018633null,514.4620.745null,,,,,324955027.681null,163329523875540null,,,,,,2528006822093null,betacoin,betacoin
1477,2013/01/19,1596413595null,493571954null,352851459null,,56016794null,419.1268.115null,,,,,324955027.681null,163338443838440null,,,,,,235423169397null,betacoin,betacoin
1478,2013/01/20,1405791352null,460872318null,329111759null,,412411166null,443.4487.628null,,,,,324955027.681null,163781844803097null,,,,,,1834590111892null,betacoin,betacoin
1479,2013/01/21,1395032118null,459371982null,313101439null,,40309704null,449.7366.707null,,,,,324955026.217null,169050748795014null,,,,,,181877707465null,betacoin,betacoin
1480,2013/01/22,1447851303null,534832860null,361182216null,,436081218null,555.3795.092null,,,,,324955019.804null,177855749773371null,,,,,,242989509375null,betacoin,betacoin
1481,2013/01/23,1743001503null,473473270null,346462393null,,465521360null,878.9554.575null,,,,,318715519.804null,181983495813451null,,,,,,410278789132null,betacoin,betacoin
1482,2013/01/24,1507921603null,606982937null,378552278null,,460651348null,591.0964.664null,,,,,296877519.804null,181128134871711null,,,,,,273210348881null,betacoin,betacoin
1483,2013/01/25,1641421428null,495583906null,370282917null,,483741710null,541.344.399null,,,,,296877520.369null,179979988887911null,,,,,,2626096610154null,betacoin,betacoin
1484,2013/01/26,152095982.399null,546472584null,389211930null,,522101031null,439.3524.133null,,,,,296877520.519null,183697433911134null,,,,,,230071056502null,betacoin,betacoin
1485,2013/01/27,1621211587null,495782654null,388781954null,,552621037null,457.94.953null,,,,,296877520.519null,185027587920221null,,,,,,253735967955null,betacoin,betacoin
1486,2013/01/28,1683411491null,542943513null,375701854null,,52033940null,572.5587.899null,,,,,296877520.478null,189686957904428null,,,,,,2987605711683null,betacoin,betacoin
1487,2013/01/29,1572971251null,556162719null,384131953null,,515451013null,868.7196.451null,,,,,296877520.314null,198600649911116null,,,,,,4491536110076null,betacoin,betacoin
1488,2013/01/30,1273682018null,445352902null,320802159null,,410661261null,12374.508null,,,,,296877520.314null,203340930927855null,,,,,,510081408074null,betacoin,betacoin
1489,2013/01/31,1244841381null,478442704null,349051918null,,51440966null,605.12910.253null,,,,,296877520.314null,211384096972687null,,,,,,3124460615585null,betacoin,betacoin
1490,2013/02/01,1790451001null,644102435null,466911768null,,59235855null,616.25810.209null,,,,,296877519.615null,2168418291002146null,,,,,,3659461414455null,betacoin,betacoin
1491,2013/02/02,1586221139null,565812529null,402011952null,,54312957null,496.4234.914null,,,,,296877518.937null,214845460990117null,,,,,,270376677808null,betacoin,betacoin
1492,2013/02/03,149217948.814null,575042487null,405311841null,,60978881null,453.1624.267null,,,,,296877518.937null,214863026993298null,,,,,,277172286312null,betacoin,betacoin
1493,2013/02/04,1534621291null,573712789null,393262021null,,548411015null,734.4925.102null,,,,,296877519.274null,2159869011012870null,,,,,,404007108413null,betacoin,betacoin
