,date,transactions,median_transaction_size,block_size,av_transaction_size,hashrate,market_cap,av_transaction_value,difficulty,send_usd,median_transaction_value,confirmation_time,mining_profitability,active_addresses,fee_reward,sent_addresses,top_100_percent,google_trends,tweets,full_name,coin
3331,2018/02/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3332,2018/02/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3333,2018/02/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3334,2018/02/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3335,2018/02/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3336,2018/02/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3337,2018/02/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3338,2018/02/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3339,2018/02/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3340,2018/02/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3341,2018/02/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3342,2018/02/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3343,2018/02/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3344,2018/03/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3345,2018/03/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3346,2018/03/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3347,2018/03/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3348,2018/03/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3349,2018/03/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3350,2018/03/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3351,2018/03/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3352,2018/03/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3353,2018/03/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3354,2018/03/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3355,2018/03/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3356,2018/03/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3357,2018/03/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3358,2018/03/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3359,2018/03/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3360,2018/03/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3361,2018/03/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3362,2018/03/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3363,2018/03/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3364,2018/03/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3365,2018/03/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3366,2018/03/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3367,2018/03/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3368,2018/03/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3369,2018/03/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3370,2018/03/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3371,2018/03/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3372,2018/03/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3373,2018/03/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3374,2018/03/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3375,2018/04/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3376,2018/04/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3377,2018/04/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3378,2018/04/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3379,2018/04/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3380,2018/04/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3381,2018/04/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3382,2018/04/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3383,2018/04/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3384,2018/04/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3385,2018/04/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3386,2018/04/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3387,2018/04/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3388,2018/04/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3389,2018/04/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3390,2018/04/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3391,2018/04/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3392,2018/04/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3393,2018/04/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3394,2018/04/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3395,2018/04/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3396,2018/04/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3397,2018/04/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3398,2018/04/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3399,2018/04/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3400,2018/04/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3401,2018/04/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3402,2018/04/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3403,2018/04/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3404,2018/04/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3405,2018/05/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3406,2018/05/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3407,2018/05/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3408,2018/05/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3409,2018/05/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3410,2018/05/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3411,2018/05/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3412,2018/05/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3413,2018/05/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3414,2018/05/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3415,2018/05/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3416,2018/05/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3417,2018/05/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3418,2018/05/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3419,2018/05/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3420,2018/05/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3421,2018/05/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3422,2018/05/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3423,2018/05/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3424,2018/05/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3425,2018/05/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3426,2018/05/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3427,2018/05/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3428,2018/05/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3429,2018/05/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3430,2018/05/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3431,2018/05/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3432,2018/05/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3433,2018/05/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3434,2018/05/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3435,2018/05/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3436,2018/06/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3437,2018/06/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3438,2018/06/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3439,2018/06/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3440,2018/06/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3441,2018/06/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3442,2018/06/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3443,2018/06/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3444,2018/06/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3445,2018/06/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3446,2018/06/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3447,2018/06/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3448,2018/06/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3449,2018/06/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3450,2018/06/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3451,2018/06/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3452,2018/06/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3453,2018/06/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3454,2018/06/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3455,2018/06/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3456,2018/06/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3457,2018/06/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3458,2018/06/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3459,2018/06/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3460,2018/06/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3461,2018/06/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3462,2018/06/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3463,2018/06/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3464,2018/06/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3465,2018/06/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3466,2018/07/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3467,2018/07/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3468,2018/07/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3469,2018/07/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3470,2018/07/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3471,2018/07/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3472,2018/07/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3473,2018/07/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3474,2018/07/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3475,2018/07/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3476,2018/07/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3477,2018/07/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3478,2018/07/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3479,2018/07/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3480,2018/07/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3481,2018/07/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3482,2018/07/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3483,2018/07/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3484,2018/07/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3485,2018/07/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3486,2018/07/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3487,2018/07/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3488,2018/07/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3489,2018/07/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3490,2018/07/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3491,2018/07/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3492,2018/07/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3493,2018/07/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3494,2018/07/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3495,2018/07/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3496,2018/07/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3497,2018/08/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3498,2018/08/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3499,2018/08/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3500,2018/08/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3501,2018/08/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3502,2018/08/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3503,2018/08/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3504,2018/08/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3505,2018/08/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3506,2018/08/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3507,2018/08/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3508,2018/08/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3509,2018/08/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3510,2018/08/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3511,2018/08/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3512,2018/08/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3513,2018/08/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3514,2018/08/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3515,2018/08/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3516,2018/08/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3517,2018/08/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3518,2018/08/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3519,2018/08/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3520,2018/08/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3521,2018/08/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3522,2018/08/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3523,2018/08/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3524,2018/08/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3525,2018/08/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3526,2018/08/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3527,2018/08/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3528,2018/09/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3529,2018/09/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3530,2018/09/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3531,2018/09/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3532,2018/09/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3533,2018/09/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3534,2018/09/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3535,2018/09/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3536,2018/09/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3537,2018/09/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3538,2018/09/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3539,2018/09/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3540,2018/09/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3541,2018/09/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3542,2018/09/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3543,2018/09/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3544,2018/09/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3545,2018/09/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3546,2018/09/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3547,2018/09/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3548,2018/09/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3549,2018/09/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3550,2018/09/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3551,2018/09/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3552,2018/09/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3553,2018/09/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3554,2018/09/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3555,2018/09/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3556,2018/09/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3557,2018/09/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3558,2018/10/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3559,2018/10/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3560,2018/10/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3561,2018/10/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3562,2018/10/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3563,2018/10/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3564,2018/10/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3565,2018/10/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3566,2018/10/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3567,2018/10/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3568,2018/10/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3569,2018/10/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3570,2018/10/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3571,2018/10/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3572,2018/10/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3573,2018/10/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3574,2018/10/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3575,2018/10/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3576,2018/10/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3577,2018/10/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3578,2018/10/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3579,2018/10/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3580,2018/10/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3581,2018/10/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3582,2018/10/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3583,2018/10/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3584,2018/10/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3585,2018/10/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3586,2018/10/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3587,2018/10/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3588,2018/10/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3589,2018/11/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3590,2018/11/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3591,2018/11/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3592,2018/11/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3593,2018/11/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3594,2018/11/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3595,2018/11/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3596,2018/11/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3597,2018/11/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3598,2018/11/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3599,2018/11/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3600,2018/11/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3601,2018/11/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3602,2018/11/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3603,2018/11/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3604,2018/11/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3605,2018/11/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3606,2018/11/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3607,2018/11/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3608,2018/11/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3609,2018/11/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3610,2018/11/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3611,2018/11/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3612,2018/11/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3613,2018/11/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3614,2018/11/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3615,2018/11/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3616,2018/11/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3617,2018/11/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3618,2018/11/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3619,2018/12/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3620,2018/12/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3621,2018/12/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3622,2018/12/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3623,2018/12/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3624,2018/12/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3625,2018/12/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3626,2018/12/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3627,2018/12/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3628,2018/12/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3629,2018/12/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3630,2018/12/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3631,2018/12/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3632,2018/12/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3633,2018/12/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3634,2018/12/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3635,2018/12/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3636,2018/12/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3637,2018/12/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3638,2018/12/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3639,2018/12/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3640,2018/12/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3641,2018/12/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3642,2018/12/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3643,2018/12/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3644,2018/12/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3645,2018/12/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3646,2018/12/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3647,2018/12/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3648,2018/12/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3649,2018/12/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3650,2019/01/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3651,2019/01/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3652,2019/01/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3653,2019/01/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3654,2019/01/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3655,2019/01/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3656,2019/01/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3657,2019/01/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3658,2019/01/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3659,2019/01/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3660,2019/01/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3661,2019/01/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3662,2019/01/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3663,2019/01/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3664,2019/01/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3665,2019/01/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3666,2019/01/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3667,2019/01/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3668,2019/01/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3669,2019/01/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3670,2019/01/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3671,2019/01/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3672,2019/01/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3673,2019/01/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3674,2019/01/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3675,2019/01/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3676,2019/01/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3677,2019/01/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3678,2019/01/29,,,,,,,,,,,,,,,,,,,minerals,minerals
3679,2019/01/30,,,,,,,,,,,,,,,,,,,minerals,minerals
3680,2019/01/31,,,,,,,,,,,,,,,,,,,minerals,minerals
3681,2019/02/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3682,2019/02/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3683,2019/02/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3684,2019/02/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3685,2019/02/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3686,2019/02/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3687,2019/02/07,,,,,,,,,,,,,,,,,,,minerals,minerals
3688,2019/02/08,,,,,,,,,,,,,,,,,,,minerals,minerals
3689,2019/02/09,,,,,,,,,,,,,,,,,,,minerals,minerals
3690,2019/02/10,,,,,,,,,,,,,,,,,,,minerals,minerals
3691,2019/02/11,,,,,,,,,,,,,,,,,,,minerals,minerals
3692,2019/02/12,,,,,,,,,,,,,,,,,,,minerals,minerals
3693,2019/02/13,,,,,,,,,,,,,,,,,,,minerals,minerals
3694,2019/02/14,,,,,,,,,,,,,,,,,,,minerals,minerals
3695,2019/02/15,,,,,,,,,,,,,,,,,,,minerals,minerals
3696,2019/02/16,,,,,,,,,,,,,,,,,,,minerals,minerals
3697,2019/02/17,,,,,,,,,,,,,,,,,,,minerals,minerals
3698,2019/02/18,,,,,,,,,,,,,,,,,,,minerals,minerals
3699,2019/02/19,,,,,,,,,,,,,,,,,,,minerals,minerals
3700,2019/02/20,,,,,,,,,,,,,,,,,,,minerals,minerals
3701,2019/02/21,,,,,,,,,,,,,,,,,,,minerals,minerals
3702,2019/02/22,,,,,,,,,,,,,,,,,,,minerals,minerals
3703,2019/02/23,,,,,,,,,,,,,,,,,,,minerals,minerals
3704,2019/02/24,,,,,,,,,,,,,,,,,,,minerals,minerals
3705,2019/02/25,,,,,,,,,,,,,,,,,,,minerals,minerals
3706,2019/02/26,,,,,,,,,,,,,,,,,,,minerals,minerals
3707,2019/02/27,,,,,,,,,,,,,,,,,,,minerals,minerals
3708,2019/02/28,,,,,,,,,,,,,,,,,,,minerals,minerals
3709,2019/03/01,,,,,,,,,,,,,,,,,,,minerals,minerals
3710,2019/03/02,,,,,,,,,,,,,,,,,,,minerals,minerals
3711,2019/03/03,,,,,,,,,,,,,,,,,,,minerals,minerals
3712,2019/03/04,,,,,,,,,,,,,,,,,,,minerals,minerals
3713,2019/03/05,,,,,,,,,,,,,,,,,,,minerals,minerals
3714,2019/03/06,,,,,,,,,,,,,,,,,,,minerals,minerals
3715,2019/03/07,,,,,,,,,,,,,,,,,,,minerals,minerals
