,date,sent_addresses,transactions,block_size,hashrate,difficulty,tweets,send_usd,median_transaction_size,av_transaction_size,mining_profitability,google_trends,top_100_percent,market_cap,active_addresses,median_transaction_value,fee_reward,confirmation_time,av_transaction_value,full_name,coin
1297,2012/07/29,264281995null,34317997null,883291132null,,18663918.794null,,969240812862null,,,,,,84149085485060null,359782720null,,,,281.0787.767null,topcoin,topcoin
1298,2012/07/30,278612054null,34219963null,894731357null,,19505648.88null,,864237131441null,,,,,,85226705536406null,361892706null,,,,251.26818.387null,topcoin,topcoin
1299,2012/07/31,438162476null,413771442null,1373019121null,,20366718.88null,,2734705260391null,,,,,,88277568566526null,587764785null,,,,658.85429.445null,topcoin,topcoin
1300,2012/08/01,305232725null,304041735null,988841477null,,203667110.146null,,21414939nullnull,,,,,,90597522nullnull,407223580null,,,,701.255nullnull,topcoin,topcoin
1301,2012/08/02,314852263null,330461263null,870351333null,,203667110.431null,,1791731530828null,,,,,,96340673558717null,421263099null,,,,539.49916.346null,topcoin,topcoin
1302,2012/08/03,277511852null,27618932null,729271347null,,203667110.431null,,1536612852122null,,,,,,103674301514956null,363622471null,,,,553.13634.725null,topcoin,topcoin
1303,2012/08/04,265971886null,288541028null,814883100null,,203667110.487null,,15436013113005null,,,,,,105534793473868null,358833121null,,,,532.09372.486null,topcoin,topcoin
1304,2012/08/05,286112161null,331441347null,983121853null,,203667110.58null,,2151287965893null,,,,,,105092822440108null,378403753null,,,,646.36235.851null,topcoin,topcoin
1305,2012/08/06,330551511null,35260711null,1021861029null,,203667110.58null,,2159818524821null,,,,,,104548357450463null,423492331null,,,,610.11820.788null,topcoin,topcoin
1306,2012/08/07,308891349null,29439606null,71157871.641null,,203667110.58null,,2151163114151null,,,,,,105996717499413null,391701835null,,,,726.67113.452null,topcoin,topcoin
1307,2012/08/08,377021584null,40002753null,99287822.992null,,203667110.174null,,1834004216182null,,,,,,106787344525916null,519602310null,,,,456.58312.742null,topcoin,topcoin
1308,2012/08/09,289011645null,29772748null,76925839.372null,,20366718.833null,,160071413826null,,,,,,106900949486376null,403822425null,,,,534.6052.881null,topcoin,topcoin
1309,2012/08/10,290061462null,28219616null,73710772.121null,,20366718.833null,,1889535114124null,,,,,,109053306478226null,386092235null,,,,665.91512.01null,topcoin,topcoin
1310,2012/08/11,288611535null,32971680null,77927790.494null,,20366718.833null,,180304067132null,,,,,,111185576474892null,384082163null,,,,544.0845.62null,topcoin,topcoin
1311,2012/08/12,301131912null,344771057null,883951208null,,21142538.887null,,1861140917234null,,,,,,111886769481898null,390642713null,,,,537.34310.49null,topcoin,topcoin
1312,2012/08/13,377231637null,48712746null,1274741118null,,21908668.909null,,2216769341324null,,,,,,114531032465793null,485902272null,,,,453.58731.212null,topcoin,topcoin
1313,2012/08/14,314021486null,34349637null,94840857.463null,,21908668.909null,,1830511942636null,,,,,,117368103439198null,428732076null,,,,530.49134.948null,topcoin,topcoin
1314,2012/08/15,357051736null,52802833null,144034930.824null,,21908668.96null,,2265859317866null,,,,,,123341861382223null,504062384null,,,,427.77112.338null,topcoin,topcoin
1315,2012/08/16,456911761null,46323946null,1278161011null,,21908669.083null,,2765952180475null,,,,,,129804241378612null,617062451null,,,,595.12354.375null,topcoin,topcoin
1316,2012/08/17,420951514null,40416682null,126018782.462null,,21908669.083null,,3470777326329null,,,,,,121523825436852null,567612321null,,,,855.84121.371null,topcoin,topcoin
1317,2012/08/18,381771402null,37011616null,100598732.02null,,21908669.083null,,2514262813358null,,,,,,113812820447741null,516081950null,,,,676.56811.927null,topcoin,topcoin
1318,2012/08/19,330161937null,367691096null,1000941190null,,21908668.754null,,5797512321345null,,,,,,95226001381744null,581262650null,,,,156912.89null,topcoin,topcoin
1319,2012/08/20,321661767null,35663839null,91600824.618null,,21908668.492null,,867551048904null,,,,,,88113350367134null,474122616null,,,,24216.158null,topcoin,topcoin
1320,2012/08/21,395411694null,42242824null,98937799.253null,,21908668.492null,,546611303840null,,,,,,97328157370704null,543942349null,,,,12892.741null,topcoin,topcoin
1321,2012/08/22,365151365null,37718660null,100290786.169null,,21908668.492null,,764053345277null,,,,,,96179738388601null,495221880null,,,,20174.653null,topcoin,topcoin
1322,2012/08/23,331461496null,31653630null,77018886.125null,,21908668.172null,,7561879253368null,,,,,,96735696396848null,437462134null,,,,237744.033null,topcoin,topcoin
1323,2012/08/24,332711537null,32127664null,87551750.051null,,21908668.144null,,11443668617025null,,,,,,101116067390215null,450292339null,,,,354613.545null,topcoin,topcoin
1324,2012/08/25,276522131null,333011212null,98778790.779null,,24207338.144null,,464053794511null,,,,,,103265106395840null,366102765null,,,,13882.425null,topcoin,topcoin
1325,2012/08/26,259571572null,29341706null,68226631.042null,,24406438.54null,,3523668416224null,,,,,,103759184397618null,347022138null,,,,119412.489null,topcoin,topcoin
1326,2012/08/27,291662060null,329511225null,950691146null,,24406438.81null,,679568976978null,,,,,,105469933391732null,384463173null,,,,20533.907null,topcoin,topcoin
1327,2012/08/28,291541576null,29687758null,83525812.119null,,24406438.81null,,743392465242null,,,,,,107312049387437null,399142268null,,,,24914.073null,topcoin,topcoin
1328,2012/08/29,305901979null,340411048null,81746910.858null,,24406438.789null,,1605083427332null,,,,,,107134326397526null,393722596null,,,,46924.38null,topcoin,topcoin
1329,2012/08/30,270091867null,33760977null,91435925.353null,,24406438.568null,,1248279336089null,,,,,,105837836387897null,341062652null,,,,36813.896null,topcoin,topcoin
1330,2012/08/31,373031820null,40484965null,118322876.876null,,24406438.568null,,9396421110439null,,,,,,102840790392905null,494202520null,,,,23136.748null,topcoin,topcoin
1331,2012/09/01,348392052null,406131131null,104020974.296null,,24406438.568null,,878928607473null,,,,,,98875807386597null,449802575null,,,,21564.229null,topcoin,topcoin
1332,2012/09/02,271354340null,334243515null,865062306null,,24406438.864null,,602074369133null,,,,,,99392930377663null,349265460null,,,,17932.218null,topcoin,topcoin
1333,2012/09/03,260534113null,380813317null,1036712507null,,24406438.97null,,384330037134null,,,,,,102114293385298null,329945148null,,,,10051.845null,topcoin,topcoin
1334,2012/09/04,314323850null,397933375null,1160162191null,,24406438.97null,,677338093856null,,,,,,103056576383914null,460374616null,,,,16960.977null,topcoin,topcoin
1335,2012/09/05,330193822null,409552949null,991422276null,,24406438.953null,,9910376122602null,,,,,,105452853400634null,415434946null,,,,24096.474null,topcoin,topcoin
1336,2012/09/06,359122281null,426191231null,1041051101null,,24910278.868null,,2425377822989null,,,,,,109480837400751null,468433164null,,,,56681.539null,topcoin,topcoin
1337,2012/09/07,314491589null,33315689null,83362623.242null,,26940488.868null,,2042491255175null,,,,,,109654010399840null,441032099null,,,,61004.123null,topcoin,topcoin
1338,2012/09/08,260182153null,310281282null,920791022null,,26940488.868null,,838585015330null,,,,,,109440989398692null,336993074null,,,,26902.852null,topcoin,topcoin
1339,2012/09/09,300642742null,313052395null,811021740null,,26940489.346null,,429425085948null,,,,,,109200010403375null,401903433null,,,,13652.001null,topcoin,topcoin
1340,2012/09/10,286812918null,334822182null,951231827null,,26940489.404null,,2094555115598null,,,,,,109881963404797null,373584214null,,,,62282.06null,topcoin,topcoin
1341,2012/09/11,343242658null,380802185null,1113171893null,,26940489.404null,,2273073305074null,,,,,,111411770398614null,452413547null,,,,59471.87null,topcoin,topcoin
1342,2012/09/12,266092186null,279411495null,780511120null,,26940489.329null,,1230072183445null,,,,,,112553504396291null,342162886null,,,,43781.65null,topcoin,topcoin
1343,2012/09/13,258332098null,288951466null,1000081519null,,26940489.117null,,25510333814049null,,,,,,112303163351708null,350763215null,,,,87896.979null,topcoin,topcoin
1344,2012/09/14,290282231null,359561922null,998362615null,,26940489.117null,,20852086011651null,,,,,,114916851335445null,382752887null,,,,57734.744null,topcoin,topcoin
1345,2012/09/15,232522851null,271042444null,813042169null,,26940489.117null,,8126872817177null,,,,,,116804836366123null,300263639null,,,,29835.733null,topcoin,topcoin
1346,2012/09/16,235392063null,282541428null,811511492null,,26940488.778null,,1653437868627null,,,,,,117486318385938null,315733042null,,,,58194.348null,topcoin,topcoin
1347,2012/09/17,242692222null,242781444null,645161426null,,26940488.542null,,1550649028224null,,,,,,118278314393737null,330603063null,,,,63434.041null,topcoin,topcoin
1348,2012/09/18,302171714null,32654782null,85334814.532null,,26940488.542null,,1568974307268null,,,,,,120483104401110null,387842463null,,,,47805.24null,topcoin,topcoin
1349,2012/09/19,309123339null,320902645null,995671982null,,27097308.598null,,38840813133376null,,,,,,123680632413930null,428814160null,,,,1205110.27null,topcoin,topcoin
1350,2012/09/20,335311971null,31130973null,85026732.783null,,28641418.841null,,1977432283439null,,,,,,124110375420935null,472732625null,,,,63212.136null,topcoin,topcoin
1351,2012/09/21,261132207null,301781303null,813741205null,,28641418.841null,,3206691315818null,,,,,,123684041419849null,391992915null,,,,105672.997null,topcoin,topcoin
1352,2012/09/22,199411889null,21857968null,72416909.254null,,28641418.841null,,18219274022141null,,,,,,122505207428136null,273152607null,,,,827613.882null,topcoin,topcoin
1353,2012/09/23,213562060null,278411135null,80771911.286null,,28641419.763null,,953878666740null,,,,,,122201861436084null,286382731null,,,,34073.821null,topcoin,topcoin
1354,2012/09/24,247951980null,290371081null,856271580null,,28641419.764null,,983305158460null,,,,,,121396711444296null,334393521null,,,,33694.93null,topcoin,topcoin
1355,2012/09/25,316731985null,24038916null,708871217null,,28641419.764null,,2150854313938null,,,,,,121719916443393null,432702836null,,,,889.6288.625null,topcoin,topcoin
1356,2012/09/26,340282041null,322731088null,1031661190null,,286414110.947null,,2117224212053null,,,,,,122651570468732null,482682754null,,,,653.2027.204null,topcoin,topcoin
1357,2012/09/27,295651705null,28186754null,77634855.602null,,286414111.065null,,1691803222773null,,,,,,123805194458526null,420822402null,,,,596.81917.946null,topcoin,topcoin
1358,2012/09/28,336381992null,32610985null,932391080null,,286414111.065null,,3194009622409null,,,,,,123814757476957null,500273093null,,,,974.73413.79null,topcoin,topcoin
1359,2012/09/29,253981871null,23824910null,67459922.046null,,286414111.077null,,1605672128054null,,,,,,124676061495118null,384472539null,,,,669.25318.803null,topcoin,topcoin
1360,2012/09/30,219191924null,20509955null,635061028null,,286414111.093null,,1773129416861null,,,,,,124528633516770null,346702686null,,,,857.9110.85null,topcoin,topcoin
1361,2012/10/01,250451852null,24596852null,95028885.369null,,286414111.093null,,2002926222795null,,,,,,124561640521291null,379762721null,,,,810.01615.71null,topcoin,topcoin
1362,2012/10/02,353942110null,327321051null,1043491091null,,286414111.138null,,2526275921946null,,,,,,127260898600000null,531732812null,,,,768.37913.181null,topcoin,topcoin
1363,2012/10/03,298032044null,26536988null,1019002476null,,303744111.656null,,1611966039034null,,,,,,129671958582454null,500982764null,,,,604.43424.23null,topcoin,topcoin
1364,2012/10/04,333521830null,32484775null,119605652.513null,,305462811.656null,,1530130732006null,,,,,,129775211637556null,518052459null,,,,469.14921.998null,topcoin,topcoin
1365,2012/10/05,325232031null,362351022null,117049959.412null,,305462811.663null,,3351623313501null,,,,,,128680352626799null,445333107null,,,,921.517.994null,topcoin,topcoin
1366,2012/10/06,284332006null,325171186null,995801001null,,305462813.22null,,2491601625002null,,,,,,127732529599317null,389602668null,,,,762.61114.222null,topcoin,topcoin
1367,2012/10/07,297822034null,346011063null,1300851085null,,305462813.22null,,2164174487306null,,,,,,122827641610885null,433972865null,,,,623.21452.881null,topcoin,topcoin
1368,2012/10/08,343452017null,380331053null,969481216null,,305462813.22null,,2092624035303null,,,,,,119728430640979null,476412850null,,,,547.6521.738null,topcoin,topcoin
1369,2012/10/09,341382404null,353081541null,1150341660null,,305462813.421null,,1603640555648null,,,,,,119611102754324null,522773575null,,,,452.36725.55null,topcoin,topcoin
1370,2012/10/10,319812544null,310771440null,953271057null,,305462813.58null,,1046693134665null,,,,,,121629216860146null,473563243null,,,,335.19916.328null,topcoin,topcoin
1371,2012/10/11,288512330null,275461255null,911821138null,,305462813.58null,,1497197642019null,,,,,,122453596937776null,412333057null,,,,540.81721.659null,topcoin,topcoin
1372,2012/10/12,295143194null,285441791null,896581883null,,305462815.123null,,3141809374880null,,,,,,1223239791001784null,446144531null,,,,109528.922null,topcoin,topcoin
1373,2012/10/13,274962709null,329421406null,102843872.509null,,305462816.019null,,3226088560980null,,,,,,121109385953280null,394333435null,,,,974.94427.481null,topcoin,topcoin
1374,2012/10/14,262303015null,272871736null,1021801172null,,305462816.83null,,1628745027568null,,,,,,119871460962372null,385853913null,,,,594.12910.892null,topcoin,topcoin
1375,2012/10/15,315803449null,308292365null,861872131null,,305462822.667null,,1002406029034null,,,,,,1190029271023230null,462864689null,,,,323.3789.842null,topcoin,topcoin
1376,2012/10/16,289003558null,343782571null,1045522063null,,305542722.667null,,3246721129629null,,,,,,1204940361019133null,430604605null,,,,940.1799.415null,topcoin,topcoin
1377,2012/10/17,303782313null,316711345null,1117231246null,,307232222.667null,,3932405844944null,,,,,,1203141931024537null,448203187null,,,,123624.138null,topcoin,topcoin
1378,2012/10/18,315312347null,281001417null,920731582null,,307232222.234null,,4025677425119null,,,,,,1209847371011318null,510523936null,,,,142512.968null,topcoin,topcoin
1379,2012/10/19,267962085null,252181190null,938301666null,,307232221.86null,,3179664116246null,,,,,,120696874931444null,451932861null,,,,12549.728null,topcoin,topcoin
1380,2012/10/20,292091867null,302841017null,926851374null,,307232221.86null,,3155532241457null,,,,,,119781511914698null,432232632null,,,,103728.512null,topcoin,topcoin
1381,2012/10/21,280162077null,406721161null,1147881204null,,307232221.86null,,2742203633979null,,,,,,119318050954123null,388032784null,,,,671.56620.581null,topcoin,topcoin
1382,2012/10/22,300902270null,429971254null,1199711284null,,307232220.373null,,2637325914542null,,,,,,119259960952720null,414833529null,,,,611.1437.99null,topcoin,topcoin
1383,2012/10/23,275913104null,319011873null,1212301203null,,307232218.295null,,3042456424028null,,,,,,119622325981651null,414513912null,,,,949.8479.15null,topcoin,topcoin
1384,2012/10/24,288552531null,320321321null,948071058null,,307232218.295null,,2209415117664null,,,,,,119216629988916null,418593508null,,,,686.2828.6null,topcoin,topcoin
1385,2012/10/25,269802043null,26855987null,926901003null,,307232220.635null,,1638518516457null,,,,,,115273725925085null,395752904null,,,,606.90410.502null,topcoin,topcoin
1386,2012/10/26,261991942null,217621066null,656811731null,,307232223.04null,,1082514150409null,,,,,,107733107870034null,378072828null,,,,493.6932.99null,topcoin,topcoin
1387,2012/10/27,206511927null,161381029null,461461052null,,307232223.04null,,1714057238574null,,,,,,104780520886807null,297472622null,,,,105124.711null,topcoin,topcoin
1388,2012/10/28,198771774null,17799947null,52842961.505null,,307232223.04null,,978407020369null,,,,,,107583217908187null,276472331null,,,,544.61814.324null,topcoin,topcoin
1389,2012/10/29,210242003null,213421077null,723241355null,,307232221.255null,,1073083427327null,,,,,,109415145900038null,356933201null,,,,499.10916.786null,topcoin,topcoin
1390,2012/10/30,259162170null,306041128null,97035840.222null,,330435619.648null,,4470525523996null,,,,,,110412084917340null,344592814null,,,,145413.542null,topcoin,topcoin
1391,2012/10/31,245282154null,276111072null,92366963.409null,,330435619.648null,,41732965100232null,,,,,,113596290935311null,321742782null,,,,150457.971null,topcoin,topcoin
1392,2012/11/01,222262154null,235011100null,808901091null,,330435620.519null,,2836877757201null,,,,,,111966954938642null,317352845null,,,,120033.141null,topcoin,topcoin
1393,2012/11/02,237492089null,288471042null,92651838.762null,,330435622.361null,,916542326594null,,,,,,108379509925575null,331412716null,,,,316.15815.944null,topcoin,topcoin
1394,2012/11/03,224922773null,237531623null,749461189null,,330435622.361null,,2011291729072null,,,,,,108828408920841null,327183553null,,,,841.5812.434null,topcoin,topcoin
1395,2012/11/04,213192235null,241471170null,739321037null,,330435623.236null,,2402072136346null,,,,,,110653471893730null,306632993null,,,,988.34419.839null,topcoin,topcoin
1396,2012/11/05,250942163null,320241143null,964861430null,,330435625.443null,,2472369444102null,,,,,,111243594862054null,375813448null,,,,768.19825.537null,topcoin,topcoin
1397,2012/11/06,274981867null,31851931null,1087661193null,,330435625.443null,,2042962631245null,,,,,,111742544890475null,411492529null,,,,638.70521.957null,topcoin,topcoin
1398,2012/11/07,302181937null,363231058null,1063261390null,,330435625.443null,,2014406711530null,,,,,,112802946882082null,435052979null,,,,552.1957.42null,topcoin,topcoin
