,date,block_size,median_transaction_size,median_transaction_value,market_cap,hashrate,top_100_percent,transactions,active_addresses,fee_reward,sent_addresses,tweets,difficulty,confirmation_time,send_usd,av_transaction_value,google_trends,mining_profitability,av_transaction_size,full_name,coin
3261,2017/12/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3262,2017/12/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3263,2017/12/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3264,2017/12/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3265,2017/12/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3266,2017/12/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3267,2017/12/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3268,2017/12/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3269,2017/12/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3270,2017/12/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3271,2017/12/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3272,2017/12/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3273,2017/12/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3274,2017/12/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3275,2017/12/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3276,2017/12/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3277,2017/12/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3278,2017/12/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3279,2017/12/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3280,2017/12/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3281,2017/12/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3282,2017/12/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3283,2017/12/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3284,2017/12/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3285,2018/01/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3286,2018/01/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3287,2018/01/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3288,2018/01/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3289,2018/01/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3290,2018/01/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3291,2018/01/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3292,2018/01/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3293,2018/01/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3294,2018/01/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3295,2018/01/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3296,2018/01/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3297,2018/01/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3298,2018/01/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3299,2018/01/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3300,2018/01/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3301,2018/01/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3302,2018/01/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3303,2018/01/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3304,2018/01/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3305,2018/01/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3306,2018/01/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3307,2018/01/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3308,2018/01/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3309,2018/01/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3310,2018/01/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3311,2018/01/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3312,2018/01/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3313,2018/01/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3314,2018/01/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3315,2018/01/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3316,2018/02/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3317,2018/02/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3318,2018/02/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3319,2018/02/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3320,2018/02/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3321,2018/02/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3322,2018/02/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3323,2018/02/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3324,2018/02/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3325,2018/02/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3326,2018/02/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3327,2018/02/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3328,2018/02/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3329,2018/02/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3330,2018/02/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3331,2018/02/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3332,2018/02/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3333,2018/02/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3334,2018/02/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3335,2018/02/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3336,2018/02/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3337,2018/02/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3338,2018/02/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3339,2018/02/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3340,2018/02/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3341,2018/02/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3342,2018/02/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3343,2018/02/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3344,2018/03/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3345,2018/03/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3346,2018/03/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3347,2018/03/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3348,2018/03/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3349,2018/03/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3350,2018/03/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3351,2018/03/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3352,2018/03/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3353,2018/03/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3354,2018/03/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3355,2018/03/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3356,2018/03/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3357,2018/03/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3358,2018/03/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3359,2018/03/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3360,2018/03/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3361,2018/03/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3362,2018/03/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3363,2018/03/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3364,2018/03/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3365,2018/03/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3366,2018/03/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3367,2018/03/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3368,2018/03/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3369,2018/03/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3370,2018/03/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3371,2018/03/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3372,2018/03/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3373,2018/03/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3374,2018/03/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3375,2018/04/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3376,2018/04/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3377,2018/04/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3378,2018/04/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3379,2018/04/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3380,2018/04/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3381,2018/04/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3382,2018/04/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3383,2018/04/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3384,2018/04/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3385,2018/04/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3386,2018/04/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3387,2018/04/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3388,2018/04/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
