,top_100_percent,send_usd,mining_profitability,date,market_cap,av_transaction_size,median_transaction_size,tweets,median_transaction_value,av_transaction_value,sent_addresses,transactions,confirmation_time,block_size,hashrate,active_addresses,google_trends,fee_reward,difficulty,full_name,coin
0,,,,2013/08/04,45921033,,,,,,,43252,,,,,,,,xrp,xrp
1,,,,2013/08/05,44191247,,,,,,,47710,,,,,,,,xrp,xrp
2,,,,2013/08/06,36500632,,,,,,,51098,,,,,,,,xrp,xrp
3,,,,2013/08/07,35071444,,,,,,,43304,,,,,,,,xrp,xrp
4,,,,2013/08/08,32800191,,,,,,,79082,,,,,,,,xrp,xrp
5,,,,2013/08/09,33440085,,,,,,,87432,,,,,,,,xrp,xrp
6,,,,2013/08/10,33760306,,,,,,,98288,,,,,,,,xrp,xrp
7,,,,2013/08/11,34180439,,,,,,,72814,,,,,,,,xrp,xrp
8,,,,2013/08/12,34374714,,,,,,,62230,,,,,,,,xrp,xrp
9,,,,2013/08/13,33050910,,,,,,,61118,,,,,,,,xrp,xrp
10,,,,2013/08/14,30066587,,,,,,,70926,,,,,,,,xrp,xrp
11,,,,2013/08/15,26014497,,,,,,,67344,,,,,,,,xrp,xrp
12,,,,2013/08/16,22682043,,,,,,,65816,,,,,,,,xrp,xrp
13,,,,2013/08/17,42960946,,,,,,,73392,,,,,,,,xrp,xrp
14,,,,2013/08/18,48452466,,,,,,,73956,,,,,,,,xrp,xrp
15,,,,2013/08/19,43465590,,,,,,,59896,,,,,,,,xrp,xrp
16,,,,2013/08/20,47382744,,,,,,,52780,,,,,,,,xrp,xrp
17,,,,2013/08/21,49550332,,,,,,,55674,,,,,,,,xrp,xrp
18,,,,2013/08/22,46650130,,,,,,,58284,,,,,,,,xrp,xrp
19,,,,2013/08/23,40146427,,,,,,,66758,,,,,,,,xrp,xrp
20,,,,2013/08/24,43217138,,,,,,,65524,,,,,,,,xrp,xrp
21,,,,2013/08/25,47687016,,,,,,,68316,,,,,,,,xrp,xrp
22,,,,2013/08/26,50549693,,,,,,,74102,,,,,,,,xrp,xrp
23,,,,2013/08/27,50190696,,,,,,,84728,,,,,,,,xrp,xrp
24,,,,2013/08/28,49634296,,,,,,,75560,,,,,,,,xrp,xrp
25,,,,2013/08/29,45500274,,,,,,,68320,,,,,,,,xrp,xrp
26,,,,2013/08/30,47259300,,,,,,,70144,,,,,,,,xrp,xrp
27,,,,2013/08/31,45838867,,,,,,,63492,,,,,,,,xrp,xrp
28,,,,2013/09/01,45348764,,,,,,,57500,,,,,,,,xrp,xrp
29,,,,2013/09/02,43992204,,,,,,,50944,,,,,,,,xrp,xrp
30,,,,2013/09/03,44351826,,,,,,,61994,,,,,,,,xrp,xrp
31,,,,2013/09/04,43600371,,,,,,,58222,,,,,,,,xrp,xrp
32,,,,2013/09/05,45645765,,,,,,,58528,,,,,,,,xrp,xrp
33,,,,2013/09/06,46212328,,,,,,,77332,,,,,,,,xrp,xrp
34,,,,2013/09/07,48377102,,,,,,,89504,,,,,,,,xrp,xrp
35,,,,2013/09/08,48020449,,,,,,,93774,,,,,,,,xrp,xrp
36,,,,2013/09/09,48383434,,,,,,,91942,,,,,,,,xrp,xrp
37,,,,2013/09/10,45765614,,,,,,,93540,,,,,,,,xrp,xrp
38,,,,2013/09/11,47544184,,,,,,,98368,,,,,,,,xrp,xrp
39,,,,2013/09/12,50239557,,,,,,,92004,,,,,,,,xrp,xrp
40,,,,2013/09/13,51511294,,,,,,,94404,,,,,,,,xrp,xrp
41,,,,2013/09/14,49575975,,,,,,,81546,,,,,,,,xrp,xrp
42,,,,2013/09/15,50264340,,,,,,,92560,,,,,,,,xrp,xrp
43,,,,2013/09/16,55062805,,,,,,,106796,,,,,,,,xrp,xrp
44,,,,2013/09/17,75130077,,,,,,,108590,,,,,,,,xrp,xrp
45,,,,2013/09/18,84795959,,,,,,,104582,,,,,,,,xrp,xrp
46,,,,2013/09/19,86948224,,,,,,,99972,,,,,,,,xrp,xrp
47,,,,2013/09/20,79067791,,,,,,,83898,,,,,,,,xrp,xrp
48,,,,2013/09/21,76186743,,,,,,,43014,,,,,,,,xrp,xrp
49,,,,2013/09/22,81312308,,,,,,,94136,,,,,,,,xrp,xrp
50,,,,2013/09/23,78329783,,,,,,,90092,,,,,,,,xrp,xrp
51,,,,2013/09/24,81564044,,,,,,,85550,,,,,,,,xrp,xrp
52,,,,2013/09/25,82790671,,,,,,,88844,,,,,,,,xrp,xrp
53,,,,2013/09/26,91281681,,,,,,,86084,,,,,,,,xrp,xrp
54,,,,2013/09/27,null,,,,,,,94444,,,,,,,,xrp,xrp
55,,,,2013/09/28,112162483,,,,,,,79790,,,,,,,,xrp,xrp
56,,,,2013/09/29,110548870,,,,,,,102452,,,,,,,,xrp,xrp
57,,,,2013/09/30,86316539,,,,,,,103224,,,,,,,,xrp,xrp
58,,,,2013/10/01,93320586,,,,,,,86948,,,,,,,,xrp,xrp
59,,,,2013/10/02,72752735,,,,,,,78820,,,,,,,,xrp,xrp
60,,,,2013/10/03,65677466,,,,,,,93338,,,,,,,,xrp,xrp
61,,,,2013/10/04,74011102,,,,,,,90674,,,,,,,,xrp,xrp
62,,,,2013/10/05,72546108,,,,,,,61738,,,,,,,,xrp,xrp
63,,,,2013/10/06,81112951,,,,,,,91930,,,,,,,,xrp,xrp
64,,,,2013/10/07,72946618,,,,,,,98360,,,,,,,,xrp,xrp
65,,,,2013/10/08,75980350,,,,,,,95676,,,,,,,,xrp,xrp
66,,,,2013/10/09,73814013,,,,,,,96002,,,,,,,,xrp,xrp
67,,,,2013/10/10,78874690,,,,,,,75108,,,,,,,,xrp,xrp
68,,,,2013/10/11,70884650,,,,,,,97396,,,,,,,,xrp,xrp
69,,,,2013/10/12,69705556,,,,,,,85958,,,,,,,,xrp,xrp
70,,,,2013/10/13,69521601,,,,,,,89142,,,,,,,,xrp,xrp
71,,,,2013/10/14,66755710,,,,,,,97738,,,,,,,,xrp,xrp
72,,,,2013/10/15,62441407,,,,,,,89714,,,,,,,,xrp,xrp
73,,,,2013/10/16,59296583,,,,,,,78716,,,,,,,,xrp,xrp
74,,,,2013/10/17,60702161,,,,,,,84664,,,,,,,,xrp,xrp
75,,,,2013/10/18,60722253,,,,,,,94542,,,,,,,,xrp,xrp
76,,,,2013/10/19,57015166,,,,,,,97178,,,,,,,,xrp,xrp
77,,,,2013/10/20,58871211,,,,,,,95562,,,,,,,,xrp,xrp
78,,,,2013/10/21,52705945,,,,,,,94936,,,,,,,,xrp,xrp
79,,,,2013/10/22,53040786,,,,,,,94786,,,,,,,,xrp,xrp
80,,,,2013/10/23,58085357,,,,,,,76820,,,,,,,,xrp,xrp
81,,,,2013/10/24,68235792,,,,,,,95656,,,,,,,,xrp,xrp
82,,,,2013/10/25,54255686,,,,,,,71508,,,,,,,,xrp,xrp
83,,,,2013/10/26,49308290,,,,,,,84438,,,,,,,,xrp,xrp
84,,,,2013/10/27,51948626,,,,,,,96276,,,,,,,,xrp,xrp
85,,,,2013/10/28,49468479,,,,,,,90552,,,,,,,,xrp,xrp
86,,,,2013/10/29,46396517,,,,,,,102042,,,,,,,,xrp,xrp
87,,,,2013/10/30,47359916,,,,,,,97082,,,,,,,,xrp,xrp
88,,,,2013/10/31,46886543,,,,,,,90194,,,,,,,,xrp,xrp
89,,,,2013/11/01,48338638,,,,,,,84068,,,,,,,,xrp,xrp
90,,,,2013/11/02,51059576,,,,,,,60980,,,,,,,,xrp,xrp
91,,,,2013/11/03,55918082,,,,,,,78574,,,,,,,,xrp,xrp
92,,,,2013/11/04,56213598,,,,,,,96212,,,,,,,,xrp,xrp
93,,,,2013/11/05,54675975,,,,,,,52938,,,,,,,,xrp,xrp
94,,,,2013/11/06,60664088,,,,,,,88732,,,,,,,,xrp,xrp
95,,,,2013/11/07,69521914,,,,,,,94772,,,,,,,,xrp,xrp
96,,,,2013/11/08,82554570,,,,,,,82146,,,,,,,,xrp,xrp
97,,,,2013/11/09,68903675,,,,,,,68450,,,,,,,,xrp,xrp
98,,,,2013/11/10,null,,,,,,,72158,,,,,,,,xrp,xrp
99,,,,2013/11/11,65473107,,,,,,,77266,,,,,,,,xrp,xrp
100,,,,2013/11/12,69784360,,,,,,,44056,,,,,,,,xrp,xrp
101,,,,2013/11/13,82165239,,,,,,,98650,,,,,,,,xrp,xrp
102,,,,2013/11/14,77199941,,,,,,,51462,,,,,,,,xrp,xrp
103,,,,2013/11/15,75282369,,,,,,,86572,,,,,,,,xrp,xrp
104,,,,2013/11/16,78037706,,,,,,,90696,,,,,,,,xrp,xrp
105,,,,2013/11/17,80733784,,,,,,,106256,,,,,,,,xrp,xrp
106,,,,2013/11/18,85713780,,,,,,,104142,,,,,,,,xrp,xrp
107,,,,2013/11/19,64843923,,,,,,,97546,,,,,,,,xrp,xrp
108,,,,2013/11/20,56960050,,,,,,,92900,,,,,,,,xrp,xrp
109,,,,2013/11/21,null,,,,,,,102078,,,,,,,,xrp,xrp
110,,,,2013/11/22,68437807,,,,,,,102364,,,,,,,,xrp,xrp
111,,,,2013/11/23,77850468,,,,,,,101916,,,,,,,,xrp,xrp
112,,,,2013/11/24,null,,,,,,,88142,,,,,,,,xrp,xrp
113,,,,2013/11/25,105374209,,,,,,,143972,,,,,,,,xrp,xrp
114,,,,2013/11/26,180402497,,,,,,,94820,,,,,,,,xrp,xrp
115,,,,2013/11/27,183624250,,,,,,,125254,,,,,,,,xrp,xrp
116,,,,2013/11/28,null,,,,,,,100544,,,,,,,,xrp,xrp
117,,,,2013/11/29,232688544,,,,,,,102830,,,,,,,,xrp,xrp
118,,,,2013/11/30,279696734,,,,,,,83022,,,,,,,,xrp,xrp
119,,,,2013/12/01,412246710,,,,,,,127284,,,,,,,,xrp,xrp
120,,,,2013/12/02,449652185,,,,,,,122646,,,,,,,,xrp,xrp
121,,,,2013/12/03,384615942,,,,,,,90128,,,,,,,,xrp,xrp
122,,,,2013/12/04,425268969,,,,,,,112892,,,,,,,,xrp,xrp
123,,,,2013/12/05,423388766,,,,,,,142992,,,,,,,,xrp,xrp
124,,,,2013/12/06,366820861,,,,,,,115476,,,,,,,,xrp,xrp
125,,,,2013/12/07,271090019,,,,,,,114706,,,,,,,,xrp,xrp
126,,,,2013/12/08,269240306,,,,,,,106512,,,,,,,,xrp,xrp
127,,,,2013/12/09,302299035,,,,,,,120804,,,,,,,,xrp,xrp
128,,,,2013/12/10,342013915,,,,,,,134932,,,,,,,,xrp,xrp
129,,,,2013/12/11,297559048,,,,,,,131442,,,,,,,,xrp,xrp
130,,,,2013/12/12,270233178,,,,,,,96926,,,,,,,,xrp,xrp
131,,,,2013/12/13,268560150,,,,,,,76104,,,,,,,,xrp,xrp
132,,,,2013/12/14,251808757,,,,,,,79826,,,,,,,,xrp,xrp
133,,,,2013/12/15,227192568,,,,,,,121452,,,,,,,,xrp,xrp
134,,,,2013/12/16,183055107,,,,,,,141074,,,,,,,,xrp,xrp
135,,,,2013/12/17,143581800,,,,,,,122296,,,,,,,,xrp,xrp
136,,,,2013/12/18,131700953,,,,,,,142702,,,,,,,,xrp,xrp
137,,,,2013/12/19,162481548,,,,,,,192476,,,,,,,,xrp,xrp
138,,,,2013/12/20,167514706,,,,,,,174070,,,,,,,,xrp,xrp
139,,,,2013/12/21,168495069,,,,,,,97582,,,,,,,,xrp,xrp
140,,,,2013/12/22,172092080,,,,,,,96770,,,,,,,,xrp,xrp
141,,,,2013/12/23,181073272,,,,,,,98966,,,,,,,,xrp,xrp
142,,,,2013/12/24,176169892,,,,,,,116516,,,,,,,,xrp,xrp
143,,,,2013/12/25,171703531,,,,,,,82220,,,,,,,,xrp,xrp
144,,,,2013/12/26,190267892,,,,,,,91614,,,,,,,,xrp,xrp
145,,,,2013/12/27,206730023,,,,,,,84676,,,,,,,,xrp,xrp
146,,,,2013/12/28,213705144,,,,,,,81446,,,,,,,,xrp,xrp
147,,,,2013/12/29,213132093,,,,,,,72710,,,,,,,,xrp,xrp
148,,,,2013/12/30,216307720,,,,,,,84604,,,,,,,,xrp,xrp
149,,,,2013/12/31,214508041,,,,,,,36956,,,,,,,,xrp,xrp
150,,,,2014/01/01,211420757,,,,,,,35313,,,,,,,,xrp,xrp
151,,,,2014/01/02,226695350,,,,,,,38000,,,,,,,,xrp,xrp
152,,,,2014/01/03,216510985,,,,,,,43739,,,,,,,,xrp,xrp
153,,,,2014/01/04,219582634,,,,,,,34780,,,,,,,,xrp,xrp
154,,,,2014/01/05,194819468,,,,,,,39973,,,,,,,,xrp,xrp
155,,,,2014/01/06,199436713,,,,,,,46586,,,,,,,,xrp,xrp
156,,,,2014/01/07,185860166,,,,,,,44355,,,,,,,,xrp,xrp
157,,,,2014/01/08,181102980,,,,,,,45455,,,,,,,,xrp,xrp
158,,,,2014/01/09,176759361,,,,,,,48359,,,,,,,,xrp,xrp
159,,,,2014/01/10,176386447,,,,,,,45778,,,,,,,,xrp,xrp
160,,,,2014/01/11,187173572,,,,,,,45003,,,,,,,,xrp,xrp
161,,,,2014/01/12,173546208,,,,,,,41850,,,,,,,,xrp,xrp
162,,,,2014/01/13,169301094,,,,,,,40050,,,,,,,,xrp,xrp
163,,,,2014/01/14,165848714,,,,,,,38870,,,,,,,,xrp,xrp
164,,,,2014/01/15,173986355,,,,,,,50197,,,,,,,,xrp,xrp
165,,,,2014/01/16,164694011,,,,,,,57506,,,,,,,,xrp,xrp
166,,,,2014/01/17,159779686,,,,,,,67683,,,,,,,,xrp,xrp
167,,,,2014/01/18,null,,,,,,,44342,,,,,,,,xrp,xrp
168,,,,2014/01/19,166862694,,,,,,,66435,,,,,,,,xrp,xrp
169,,,,2014/01/20,162344735,,,,,,,77846,,,,,,,,xrp,xrp
170,,,,2014/01/21,155769108,,,,,,,56675,,,,,,,,xrp,xrp
171,,,,2014/01/22,156143585,,,,,,,30502,,,,,,,,xrp,xrp
172,,,,2014/01/23,149447563,,,,,,,32634,,,,,,,,xrp,xrp
173,,,,2014/01/24,142953242,,,,,,,47564,,,,,,,,xrp,xrp
174,,,,2014/01/25,145042182,,,,,,,70353,,,,,,,,xrp,xrp
175,,,,2014/01/26,149936181,,,,,,,72567,,,,,,,,xrp,xrp
176,,,,2014/01/27,159585020,,,,,,,84309,,,,,,,,xrp,xrp
177,,,,2014/01/28,163813717,,,,,,,79379,,,,,,,,xrp,xrp
178,,,,2014/01/29,null,,,,,,,61510,,,,,,,,xrp,xrp
179,,,,2014/01/30,159019005,,,,,,,50525,,,,,,,,xrp,xrp
180,,,,2014/01/31,158993206,,,,,,,61749,,,,,,,,xrp,xrp
181,,,,2014/02/01,161307301,,,,,,,68105,,,,,,,,xrp,xrp
182,,,,2014/02/02,163225030,,,,,,,51717,,,,,,,,xrp,xrp
183,,,,2014/02/03,167803968,,,,,,,61154,,,,,,,,xrp,xrp
184,,,,2014/02/04,168001760,,,,,,,66908,,,,,,,,xrp,xrp
185,,,,2014/02/05,162739539,,,,,,,55868,,,,,,,,xrp,xrp
186,,,,2014/02/06,156568878,,,,,,,55132,,,,,,,,xrp,xrp
187,,,,2014/02/07,143439514,,,,,,,70744,,,,,,,,xrp,xrp
188,,,,2014/02/08,144233812,,,,,,,66091,,,,,,,,xrp,xrp
189,,,,2014/02/09,135455885,,,,,,,66540,,,,,,,,xrp,xrp
190,,,,2014/02/10,138684674,,,,,,,78073,,,,,,,,xrp,xrp
191,,,,2014/02/11,142648344,,,,,,,72658,,,,,,,,xrp,xrp
192,,,,2014/02/12,134838272,,,,,,,83085,,,,,,,,xrp,xrp
193,,,,2014/02/13,131333512,,,,,,,79699,,,,,,,,xrp,xrp
194,,,,2014/02/14,123261541,,,,,,,79393,,,,,,,,xrp,xrp
195,,,,2014/02/15,124406862,,,,,,,89891,,,,,,,,xrp,xrp
196,,,,2014/02/16,126562254,,,,,,,97558,,,,,,,,xrp,xrp
197,,,,2014/02/17,119371359,,,,,,,101813,,,,,,,,xrp,xrp
198,,,,2014/02/18,119799779,,,,,,,135198,,,,,,,,xrp,xrp
199,,,,2014/02/19,118967174,,,,,,,182375,,,,,,,,xrp,xrp
200,,,,2014/02/20,120057769,,,,,,,141328,,,,,,,,xrp,xrp
201,,,,2014/02/21,113991087,,,,,,,89729,,,,,,,,xrp,xrp
202,,,,2014/02/22,115185661,,,,,,,68411,,,,,,,,xrp,xrp
203,,,,2014/02/23,122188926,,,,,,,89077,,,,,,,,xrp,xrp
204,,,,2014/02/24,116986121,,,,,,,84166,,,,,,,,xrp,xrp
205,,,,2014/02/25,88675196,,,,,,,106839,,,,,,,,xrp,xrp
206,,,,2014/02/26,107357607,,,,,,,82373,,,,,,,,xrp,xrp
207,,,,2014/02/27,108227739,,,,,,,81025,,,,,,,,xrp,xrp
208,,,,2014/02/28,110457401,,,,,,,84674,,,,,,,,xrp,xrp
209,,,,2014/03/01,107889224,,,,,,,81640,,,,,,,,xrp,xrp
210,,,,2014/03/02,106974531,,,,,,,74098,,,,,,,,xrp,xrp
211,,,,2014/03/03,108787500,,,,,,,100874,,,,,,,,xrp,xrp
212,,,,2014/03/04,122404700,,,,,,,90123,,,,,,,,xrp,xrp
213,,,,2014/03/05,123633672,,,,,,,83020,,,,,,,,xrp,xrp
214,,,,2014/03/06,125198032,,,,,,,72999,,,,,,,,xrp,xrp
215,,,,2014/03/07,119283017,,,,,,,70980,,,,,,,,xrp,xrp
216,,,,2014/03/08,115141099,,,,,,,76262,,,,,,,,xrp,xrp
217,,,,2014/03/09,113559539,,,,,,,61890,,,,,,,,xrp,xrp
218,,,,2014/03/10,113274968,,,,,,,70476,,,,,,,,xrp,xrp
219,,,,2014/03/11,115277130,,,,,,,64022,,,,,,,,xrp,xrp
220,,,,2014/03/12,112339949,,,,,,,71069,,,,,,,,xrp,xrp
221,,,,2014/03/13,112275060,,,,,,,65703,,,,,,,,xrp,xrp
222,,,,2014/03/14,111482326,,,,,,,64393,,,,,,,,xrp,xrp
223,,,,2014/03/15,112318059,,,,,,,62840,,,,,,,,xrp,xrp
224,,,,2014/03/16,112323531,,,,,,,58005,,,,,,,,xrp,xrp
225,,,,2014/03/17,109878095,,,,,,,64042,,,,,,,,xrp,xrp
226,,,,2014/03/18,107060528,,,,,,,73499,,,,,,,,xrp,xrp
227,,,,2014/03/19,109513000,,,,,,,66901,,,,,,,,xrp,xrp
228,,,,2014/03/20,107093363,,,,,,,76586,,,,,,,,xrp,xrp
229,,,,2014/03/21,104644800,,,,,,,67441,,,,,,,,xrp,xrp
230,,,,2014/03/22,101409757,,,,,,,70239,,,,,,,,xrp,xrp
231,,,,2014/03/23,99666368,,,,,,,71903,,,,,,,,xrp,xrp
232,,,,2014/03/24,97959722,,,,,,,227324,,,,,,,,xrp,xrp
233,,,,2014/03/25,99383360,,,,,,,244836,,,,,,,,xrp,xrp
234,,,,2014/03/26,99533463,,,,,,,244955,,,,,,,,xrp,xrp
235,,,,2014/03/27,86110928,,,,,,,81716,,,,,,,,xrp,xrp
236,,,,2014/03/28,null,,,,,,,65899,,,,,,,,xrp,xrp
237,,,,2014/03/29,82122241,,,,,,,62675,,,,,,,,xrp,xrp
238,,,,2014/03/30,77984623,,,,,,,76170,,,,,,,,xrp,xrp
239,,,,2014/03/31,70810067,,,,,,,72671,,,,,,,,xrp,xrp
240,,,,2014/04/01,69009451,,,,,,,78222,,,,,,,,xrp,xrp
241,,,,2014/04/02,68389805,,,,,,,72797,,,,,,,,xrp,xrp
242,,,,2014/04/03,58505334,,,,,,,93725,,,,,,,,xrp,xrp
243,,,,2014/04/04,61713171,,,,,,,108094,,,,,,,,xrp,xrp
244,,,,2014/04/05,63183794,,,,,,,79259,,,,,,,,xrp,xrp
245,,,,2014/04/06,64790058,,,,,,,62183,,,,,,,,xrp,xrp
246,,,,2014/04/07,64281113,,,,,,,69582,,,,,,,,xrp,xrp
247,,,,2014/04/08,63671005,,,,,,,75544,,,,,,,,xrp,xrp
248,,,,2014/04/09,62939954,,,,,,,108516,,,,,,,,xrp,xrp
249,,,,2014/04/10,56794389,,,,,,,117718,,,,,,,,xrp,xrp
250,,,,2014/04/11,52665058,,,,,,,125116,,,,,,,,xrp,xrp
251,,,,2014/04/12,50478159,,,,,,,82123,,,,,,,,xrp,xrp
252,,,,2014/04/13,48409155,,,,,,,80355,,,,,,,,xrp,xrp
253,,,,2014/04/14,47849707,,,,,,,120918,,,,,,,,xrp,xrp
254,,,,2014/04/15,53356472,,,,,,,130387,,,,,,,,xrp,xrp
255,,,,2014/04/16,60504525,,,,,,,138684,,,,,,,,xrp,xrp
256,,,,2014/04/17,50586359,,,,,,,91648,,,,,,,,xrp,xrp
257,,,,2014/04/18,49533289,,,,,,,83242,,,,,,,,xrp,xrp
258,,,,2014/04/19,50924483,,,,,,,73111,,,,,,,,xrp,xrp
259,,,,2014/04/20,50016435,,,,,,,73283,,,,,,,,xrp,xrp
260,,,,2014/04/21,48866736,,,,,,,83308,,,,,,,,xrp,xrp
261,,,,2014/04/22,47926166,,,,,,,84252,,,,,,,,xrp,xrp
262,,,,2014/04/23,47691473,,,,,,,94363,,,,,,,,xrp,xrp
263,,,,2014/04/24,46121953,,,,,,,99839,,,,,,,,xrp,xrp
264,,,,2014/04/25,44099309,,,,,,,111019,,,,,,,,xrp,xrp
265,,,,2014/04/26,42246000,,,,,,,100339,,,,,,,,xrp,xrp
266,,,,2014/04/27,41144928,,,,,,,96162,,,,,,,,xrp,xrp
267,,,,2014/04/28,38047480,,,,,,,93201,,,,,,,,xrp,xrp
268,,,,2014/04/29,41954001,,,,,,,78874,,,,,,,,xrp,xrp
269,,,,2014/04/30,41990198,,,,,,,91102,,,,,,,,xrp,xrp
270,,,,2014/05/01,42074788,,,,,,,82914,,,,,,,,xrp,xrp
271,,,,2014/05/02,41094815,,,,,,,97157,,,,,,,,xrp,xrp
272,,,,2014/05/03,38925507,,,,,,,94513,,,,,,,,xrp,xrp
273,,,,2014/05/04,39157933,,,,,,,76416,,,,,,,,xrp,xrp
274,,,,2014/05/05,40622146,,,,,,,91862,,,,,,,,xrp,xrp
275,,,,2014/05/06,47196287,,,,,,,122577,,,,,,,,xrp,xrp
276,,,,2014/05/07,51597212,,,,,,,128157,,,,,,,,xrp,xrp
277,,,,2014/05/08,47489458,,,,,,,111702,,,,,,,,xrp,xrp
278,,,,2014/05/09,47157433,,,,,,,104949,,,,,,,,xrp,xrp
279,,,,2014/05/10,46624878,,,,,,,80328,,,,,,,,xrp,xrp
280,,,,2014/05/11,44856471,,,,,,,72779,,,,,,,,xrp,xrp
281,,,,2014/05/12,46311771,,,,,,,88032,,,,,,,,xrp,xrp
282,,,,2014/05/13,48908718,,,,,,,104719,,,,,,,,xrp,xrp
283,,,,2014/05/14,55300234,,,,,,,123246,,,,,,,,xrp,xrp
284,,,,2014/05/15,55657355,,,,,,,86067,,,,,,,,xrp,xrp
285,,,,2014/05/16,54253653,,,,,,,104923,,,,,,,,xrp,xrp
286,,,,2014/05/17,51036904,,,,,,,98242,,,,,,,,xrp,xrp
287,,,,2014/05/18,47040164,,,,,,,122490,,,,,,,,xrp,xrp
288,,,,2014/05/19,46623549,,,,,,,107587,,,,,,,,xrp,xrp
289,,,,2014/05/20,52099121,,,,,,,128664,,,,,,,,xrp,xrp
290,,,,2014/05/21,52121714,,,,,,,129707,,,,,,,,xrp,xrp
291,,,,2014/05/22,34436710,,,,,,,241855,,,,,,,,xrp,xrp
292,,,,2014/05/23,24756364,,,,,,,209054,,,,,,,,xrp,xrp
293,,,,2014/05/24,null,,,,,,,141738,,,,,,,,xrp,xrp
294,,,,2014/05/25,28821041,,,,,,,119656,,,,,,,,xrp,xrp
295,,,,2014/05/26,28870294,,,,,,,122048,,,,,,,,xrp,xrp
296,,,,2014/05/27,31432373,,,,,,,166800,,,,,,,,xrp,xrp
297,,,,2014/05/28,38147471,,,,,,,151967,,,,,,,,xrp,xrp
298,,,,2014/05/29,37182040,,,,,,,129303,,,,,,,,xrp,xrp
299,,,,2014/05/30,37486937,,,,,,,151110,,,,,,,,xrp,xrp
300,,,,2014/05/31,33310464,,,,,,,92516,,,,,,,,xrp,xrp
301,,,,2014/06/01,31142251,,,,,,,99790,,,,,,,,xrp,xrp
302,,,,2014/06/02,32714507,,,,,,,140702,,,,,,,,xrp,xrp
303,,,,2014/06/03,33991403,,,,,,,147116,,,,,,,,xrp,xrp
304,,,,2014/06/04,32652902,,,,,,,131598,,,,,,,,xrp,xrp
305,,,,2014/06/05,29765755,,,,,,,144476,,,,,,,,xrp,xrp
306,,,,2014/06/06,30382899,,,,,,,136100,,,,,,,,xrp,xrp
307,,,,2014/06/07,30993085,,,,,,,91565,,,,,,,,xrp,xrp
308,,,,2014/06/08,30914047,,,,,,,114568,,,,,,,,xrp,xrp
309,,,,2014/06/09,32041230,,,,,,,126427,,,,,,,,xrp,xrp
310,,,,2014/06/10,34591504,,,,,,,119112,,,,,,,,xrp,xrp
311,,,,2014/06/11,35221938,,,,,,,100880,,,,,,,,xrp,xrp
312,,,,2014/06/12,34176921,,,,,,,137701,,,,,,,,xrp,xrp
313,,,,2014/06/13,32820674,,,,,,,130507,,,,,,,,xrp,xrp
314,,,,2014/06/14,31627664,,,,,,,119800,,,,,,,,xrp,xrp
315,,,,2014/06/15,30736502,,,,,,,110046,,,,,,,,xrp,xrp
316,,,,2014/06/16,33272235,,,,,,,156498,,,,,,,,xrp,xrp
317,,,,2014/06/17,33084684,,,,,,,189524,,,,,,,,xrp,xrp
318,,,,2014/06/18,33360030,,,,,,,197108,,,,,,,,xrp,xrp
319,,,,2014/06/19,33221028,,,,,,,156979,,,,,,,,xrp,xrp
320,,,,2014/06/20,32630230,,,,,,,188263,,,,,,,,xrp,xrp
321,,,,2014/06/21,32606932,,,,,,,211928,,,,,,,,xrp,xrp
322,,,,2014/06/22,32840609,,,,,,,160550,,,,,,,,xrp,xrp
323,,,,2014/06/23,31795905,,,,,,,133894,,,,,,,,xrp,xrp
324,,,,2014/06/24,32413049,,,,,,,152108,,,,,,,,xrp,xrp
325,,,,2014/06/25,31071655,,,,,,,171287,,,,,,,,xrp,xrp
326,,,,2014/06/26,31788556,,,,,,,166192,,,,,,,,xrp,xrp
327,,,,2014/06/27,null,,,,,,,166053,,,,,,,,xrp,xrp
328,,,,2014/06/28,31312368,,,,,,,108338,,,,,,,,xrp,xrp
329,,,,2014/06/29,31529158,,,,,,,103978,,,,,,,,xrp,xrp
330,,,,2014/06/30,31711471,,,,,,,178651,,,,,,,,xrp,xrp
331,,,,2014/07/01,30053062,,,,,,,194125,,,,,,,,xrp,xrp
332,,,,2014/07/02,27653048,,,,,,,172283,,,,,,,,xrp,xrp
333,,,,2014/07/03,26216120,,,,,,,130914,,,,,,,,xrp,xrp
334,,,,2014/07/04,null,,,,,,,167678,,,,,,,,xrp,xrp
335,,,,2014/07/05,25228017,,,,,,,174119,,,,,,,,xrp,xrp
336,,,,2014/07/06,22647332,,,,,,,168850,,,,,,,,xrp,xrp
337,,,,2014/07/07,null,,,,,,,262338,,,,,,,,xrp,xrp
338,,,,2014/07/08,25184862,,,,,,,235556,,,,,,,,xrp,xrp
339,,,,2014/07/09,29870276,,,,,,,227167,,,,,,,,xrp,xrp
340,,,,2014/07/10,31733201,,,,,,,297384,,,,,,,,xrp,xrp
341,,,,2014/07/11,33432497,,,,,,,240380,,,,,,,,xrp,xrp
342,,,,2014/07/12,33666408,,,,,,,167457,,,,,,,,xrp,xrp
343,,,,2014/07/13,33527094,,,,,,,138338,,,,,,,,xrp,xrp
344,,,,2014/07/14,34041823,,,,,,,149043,,,,,,,,xrp,xrp
345,,,,2014/07/15,35112171,,,,,,,163362,,,,,,,,xrp,xrp
346,,,,2014/07/16,37657441,,,,,,,213405,,,,,,,,xrp,xrp
