,transactions,fee_reward,active_addresses,block_size,difficulty,sent_addresses,mining_profitability,hashrate,median_transaction_value,google_trends,send_usd,confirmation_time,median_transaction_size,av_transaction_size,av_transaction_value,top_100_percent,date,tweets,market_cap,full_name,coin
2223,,,,,,,,,,,,,,,,,2020/09/20,6,32766252,syscoin,syscoin
2224,,,,,,,,,,,,,,,,,2020/09/21,26,29441882,syscoin,syscoin
2225,,,,,,,,,,,,,,,,,2020/09/22,6,28959271,syscoin,syscoin
2226,,,,,,,,,,,,,,,,,2020/09/23,1,28470469,syscoin,syscoin
2227,,,,,,,,,,,,,,,,,2020/09/24,4,27189147,syscoin,syscoin
2228,,,,,,,,,,,,,,,,,2020/09/25,null,29431174,syscoin,syscoin
2229,,,,,,,,,,,,,,,,,2020/09/26,null,30506505,syscoin,syscoin
2230,,,,,,,,,,,,,,,,,2020/09/27,null,30791358,syscoin,syscoin
2231,,,,,,,,,,,,,,,,,2020/09/28,null,32684142,syscoin,syscoin
2232,,,,,,,,,,,,,,,,,2020/09/29,5,31766936,syscoin,syscoin
2233,,,,,,,,,,,,,,,,,2020/09/30,2,31059763,syscoin,syscoin
2234,,,,,,,,,,,,,,,,,2020/10/01,null,31324834,syscoin,syscoin
2235,,,,,,,,,,,,,,,,,2020/10/02,null,28370198,syscoin,syscoin
2236,,,,,,,,,,,,,,,,,2020/10/03,null,28850630,syscoin,syscoin
2237,,,,,,,,,,,,,,,,,2020/10/04,null,28073568,syscoin,syscoin
2238,,,,,,,,,,,,,,,,,2020/10/05,null,28828448,syscoin,syscoin
2239,,,,,,,,,,,,,,,,,2020/10/06,550,27736947,syscoin,syscoin
2240,,,,,,,,,,,,,,,,,2020/10/07,403,26477039,syscoin,syscoin
2241,,,,,,,,,,,,,,,,,2020/10/08,null,26679333,syscoin,syscoin
2242,,,,,,,,,,,,,,,,,2020/10/09,null,27733907,syscoin,syscoin
2243,,,,,,,,,,,,,,,,,2020/10/10,null,29800470,syscoin,syscoin
2244,,,,,,,,,,,,,,,,,2020/10/11,22,29718173,syscoin,syscoin
2245,,,,,,,,,,,,,,,,,2020/10/12,17,30019625,syscoin,syscoin
2246,,,,,,,,,,,,,,,,,2020/10/13,null,30168368,syscoin,syscoin
2247,,,,,,,,,,,,,,,,,2020/10/14,null,29271282,syscoin,syscoin
2248,,,,,,,,,,,,,,,,,2020/10/15,null,28105192,syscoin,syscoin
2249,,,,,,,,,,,,,,,,,2020/10/16,null,26335179,syscoin,syscoin
2250,,,,,,,,,,,,,,,,,2020/10/17,null,26603284,syscoin,syscoin
2251,,,,,,,,,,,,,,,,,2020/10/18,null,26609178,syscoin,syscoin
2252,,,,,,,,,,,,,,,,,2020/10/19,null,26267897,syscoin,syscoin
2253,,,,,,,,,,,,,,,,,2020/10/20,null,24455596,syscoin,syscoin
2254,,,,,,,,,,,,,,,,,2020/10/21,null,24719490,syscoin,syscoin
2255,,,,,,,,,,,,,,,,,2020/10/22,null,24962126,syscoin,syscoin
2256,,,,,,,,,,,,,,,,,2020/10/23,null,25214055,syscoin,syscoin
2257,,,,,,,,,,,,,,,,,2020/10/24,null,24791882,syscoin,syscoin
2258,,,,,,,,,,,,,,,,,2020/10/25,null,25103402,syscoin,syscoin
2259,,,,,,,,,,,,,,,,,2020/10/26,null,28988566,syscoin,syscoin
2260,,,,,,,,,,,,,,,,,2020/10/27,6,26675361,syscoin,syscoin
2261,,,,,,,,,,,,,,,,,2020/10/28,2,24668362,syscoin,syscoin
2262,,,,,,,,,,,,,,,,,2020/10/29,2,24646297,syscoin,syscoin
2263,,,,,,,,,,,,,,,,,2020/10/30,null,23048682,syscoin,syscoin
2264,,,,,,,,,,,,,,,,,2020/10/31,null,24012814,syscoin,syscoin
2265,,,,,,,,,,,,,,,,,2020/11/01,null,23309106,syscoin,syscoin
2266,,,,,,,,,,,,,,,,,2020/11/02,null,23699928,syscoin,syscoin
2267,,,,,,,,,,,,,,,,,2020/11/03,4,22799768,syscoin,syscoin
2268,,,,,,,,,,,,,,,,,2020/11/04,null,22508924,syscoin,syscoin
2269,,,,,,,,,,,,,,,,,2020/11/05,null,22368956,syscoin,syscoin
2270,,,,,,,,,,,,,,,,,2020/11/06,1,24165104,syscoin,syscoin
2271,,,,,,,,,,,,,,,,,2020/11/07,3,24493477,syscoin,syscoin
2272,,,,,,,,,,,,,,,,,2020/11/08,2,23501203,syscoin,syscoin
2273,,,,,,,,,,,,,,,,,2020/11/09,4,23873870,syscoin,syscoin
2274,,,,,,,,,,,,,,,,,2020/11/10,null,26338660,syscoin,syscoin
2275,,,,,,,,,,,,,,,,,2020/11/11,8,28542721,syscoin,syscoin
2276,,,,,,,,,,,,,,,,,2020/11/12,6,30288788,syscoin,syscoin
2277,,,,,,,,,,,,,,,,,2020/11/13,5,32930950,syscoin,syscoin
2278,,,,,,,,,,,,,,,,,2020/11/14,2,31832752,syscoin,syscoin
2279,,,,,,,,,,,,,,,,,2020/11/15,4,31512617,syscoin,syscoin
2280,,,,,,,,,,,,,,,,,2020/11/16,3,30529411,syscoin,syscoin
2281,,,,,,,,,,,,,,,,,2020/11/17,9,34588440,syscoin,syscoin
2282,,,,,,,,,,,,,,,,,2020/11/18,43,41312284,syscoin,syscoin
2283,,,,,,,,,,,,,,,,,2020/11/19,49,45887908,syscoin,syscoin
2284,,,,,,,,,,,,,,,,,2020/11/20,18,46183914,syscoin,syscoin
2285,,,,,,,,,,,,,,,,,2020/11/21,13,51082421,syscoin,syscoin
2286,,,,,,,,,,,,,,,,,2020/11/22,3,47234329,syscoin,syscoin
2287,,,,,,,,,,,,,,,,,2020/11/23,3,47493675,syscoin,syscoin
2288,,,,,,,,,,,,,,,,,2020/11/24,37,50353451,syscoin,syscoin
2289,,,,,,,,,,,,,,,,,2020/11/25,9,53985530,syscoin,syscoin
2290,,,,,,,,,,,,,,,,,2020/11/26,4,48304679,syscoin,syscoin
2291,,,,,,,,,,,,,,,,,2020/11/27,8,46704987,syscoin,syscoin
2292,,,,,,,,,,,,,,,,,2020/11/28,20,55599734,syscoin,syscoin
2293,,,,,,,,,,,,,,,,,2020/11/29,3,57096347,syscoin,syscoin
2294,,,,,,,,,,,,,,,,,2020/11/30,11,59357363,syscoin,syscoin
2295,,,,,,,,,,,,,,,,,2020/12/01,4,56225669,syscoin,syscoin
2296,,,,,,,,,,,,,,,,,2020/12/02,31,51726662,syscoin,syscoin
2297,,,,,,,,,,,,,,,,,2020/12/03,9,47351077,syscoin,syscoin
2298,,,,,,,,,,,,,,,,,2020/12/04,30,42623888,syscoin,syscoin
2299,,,,,,,,,,,,,,,,,2020/12/05,9,42899423,syscoin,syscoin
2300,,,,,,,,,,,,,,,,,2020/12/06,4,42955248,syscoin,syscoin
2301,,,,,,,,,,,,,,,,,2020/12/07,8,41824432,syscoin,syscoin
2302,,,,,,,,,,,,,,,,,2020/12/08,2,39824295,syscoin,syscoin
2303,,,,,,,,,,,,,,,,,2020/12/09,23,35646233,syscoin,syscoin
2304,,,,,,,,,,,,,,,,,2020/12/10,3,37954942,syscoin,syscoin
2305,,,,,,,,,,,,,,,,,2020/12/11,24,34866962,syscoin,syscoin
2306,,,,,,,,,,,,,,,,,2020/12/12,3,36667940,syscoin,syscoin
2307,,,,,,,,,,,,,,,,,2020/12/13,2,37874424,syscoin,syscoin
2308,,,,,,,,,,,,,,,,,2020/12/14,3,38532719,syscoin,syscoin
2309,,,,,,,,,,,,,,,,,2020/12/15,1,39103686,syscoin,syscoin
2310,,,,,,,,,,,,,,,,,2020/12/16,4,36682320,syscoin,syscoin
2311,,,,,,,,,,,,,,,,,2020/12/17,3,35446055,syscoin,syscoin
2312,,,,,,,,,,,,,,,,,2020/12/18,7,36704322,syscoin,syscoin
2313,,,,,,,,,,,,,,,,,2020/12/19,5,37893050,syscoin,syscoin
2314,,,,,,,,,,,,,,,,,2020/12/20,3,37603967,syscoin,syscoin
2315,,,,,,,,,,,,,,,,,2020/12/21,1,38108425,syscoin,syscoin
2316,,,,,,,,,,,,,,,,,2020/12/22,2,35999775,syscoin,syscoin
2317,,,,,,,,,,,,,,,,,2020/12/23,3,34024191,syscoin,syscoin
2318,,,,,,,,,,,,,,,,,2020/12/24,7,31990077,syscoin,syscoin
2319,,,,,,,,,,,,,,,,,2020/12/25,3,33465569,syscoin,syscoin
2320,,,,,,,,,,,,,,,,,2020/12/26,2,32348450,syscoin,syscoin
2321,,,,,,,,,,,,,,,,,2020/12/27,5,34421405,syscoin,syscoin
2322,,,,,,,,,,,,,,,,,2020/12/28,4,,syscoin,syscoin
2323,,,,,,,,,,,,,,,,,2014/08/19,,904340,syscoin,syscoin
