,difficulty,block_size,av_transaction_value,confirmation_time,median_transaction_size,hashrate,top_100_percent,mining_profitability,google_trends,fee_reward,transactions,av_transaction_size,send_usd,median_transaction_value,active_addresses,sent_addresses,date,tweets,market_cap,full_name,coin
1285,,,,,,,,,,,,,,,,,2018/01/16,null,,stealthcoin,stealthcoin
1286,,,,,,,,,,,,,,,,,2018/01/17,null,,stealthcoin,stealthcoin
1287,,,,,,,,,,,,,,,,,2018/01/18,null,,stealthcoin,stealthcoin
1288,,,,,,,,,,,,,,,,,2018/01/19,null,,stealthcoin,stealthcoin
1289,,,,,,,,,,,,,,,,,2018/01/20,null,,stealthcoin,stealthcoin
1290,,,,,,,,,,,,,,,,,2018/01/21,null,,stealthcoin,stealthcoin
1291,,,,,,,,,,,,,,,,,2018/01/22,null,,stealthcoin,stealthcoin
1292,,,,,,,,,,,,,,,,,2018/01/23,null,,stealthcoin,stealthcoin
1293,,,,,,,,,,,,,,,,,2018/01/24,null,,stealthcoin,stealthcoin
1294,,,,,,,,,,,,,,,,,2018/01/25,null,,stealthcoin,stealthcoin
1295,,,,,,,,,,,,,,,,,2018/01/26,null,,stealthcoin,stealthcoin
1296,,,,,,,,,,,,,,,,,2018/01/27,null,,stealthcoin,stealthcoin
1297,,,,,,,,,,,,,,,,,2018/01/28,null,,stealthcoin,stealthcoin
1298,,,,,,,,,,,,,,,,,2018/01/29,null,,stealthcoin,stealthcoin
1299,,,,,,,,,,,,,,,,,2018/01/30,null,,stealthcoin,stealthcoin
1300,,,,,,,,,,,,,,,,,2018/01/31,null,,stealthcoin,stealthcoin
1301,,,,,,,,,,,,,,,,,2018/02/01,null,,stealthcoin,stealthcoin
1302,,,,,,,,,,,,,,,,,2018/02/02,null,,stealthcoin,stealthcoin
1303,,,,,,,,,,,,,,,,,2018/02/03,null,,stealthcoin,stealthcoin
1304,,,,,,,,,,,,,,,,,2018/02/04,null,,stealthcoin,stealthcoin
1305,,,,,,,,,,,,,,,,,2018/02/05,null,,stealthcoin,stealthcoin
1306,,,,,,,,,,,,,,,,,2018/02/06,null,,stealthcoin,stealthcoin
1307,,,,,,,,,,,,,,,,,2018/02/07,null,,stealthcoin,stealthcoin
1308,,,,,,,,,,,,,,,,,2018/02/08,null,,stealthcoin,stealthcoin
1309,,,,,,,,,,,,,,,,,2018/02/09,null,,stealthcoin,stealthcoin
1310,,,,,,,,,,,,,,,,,2018/02/10,null,,stealthcoin,stealthcoin
1311,,,,,,,,,,,,,,,,,2018/02/11,null,,stealthcoin,stealthcoin
1312,,,,,,,,,,,,,,,,,2018/02/12,null,,stealthcoin,stealthcoin
1313,,,,,,,,,,,,,,,,,2018/02/13,null,,stealthcoin,stealthcoin
1314,,,,,,,,,,,,,,,,,2018/02/14,null,,stealthcoin,stealthcoin
1315,,,,,,,,,,,,,,,,,2018/02/15,null,,stealthcoin,stealthcoin
1316,,,,,,,,,,,,,,,,,2018/02/16,null,,stealthcoin,stealthcoin
1317,,,,,,,,,,,,,,,,,2018/02/17,null,,stealthcoin,stealthcoin
1318,,,,,,,,,,,,,,,,,2018/02/18,null,,stealthcoin,stealthcoin
1319,,,,,,,,,,,,,,,,,2018/02/19,null,,stealthcoin,stealthcoin
1320,,,,,,,,,,,,,,,,,2018/02/20,null,,stealthcoin,stealthcoin
1321,,,,,,,,,,,,,,,,,2018/02/21,null,,stealthcoin,stealthcoin
1322,,,,,,,,,,,,,,,,,2018/02/22,null,,stealthcoin,stealthcoin
1323,,,,,,,,,,,,,,,,,2018/02/23,null,,stealthcoin,stealthcoin
1324,,,,,,,,,,,,,,,,,2018/02/24,null,,stealthcoin,stealthcoin
1325,,,,,,,,,,,,,,,,,2018/02/25,null,,stealthcoin,stealthcoin
1326,,,,,,,,,,,,,,,,,2018/02/26,null,,stealthcoin,stealthcoin
1327,,,,,,,,,,,,,,,,,2018/02/27,null,,stealthcoin,stealthcoin
1328,,,,,,,,,,,,,,,,,2018/02/28,null,,stealthcoin,stealthcoin
1329,,,,,,,,,,,,,,,,,2018/03/01,null,,stealthcoin,stealthcoin
1330,,,,,,,,,,,,,,,,,2018/03/02,null,,stealthcoin,stealthcoin
1331,,,,,,,,,,,,,,,,,2018/03/03,null,,stealthcoin,stealthcoin
1332,,,,,,,,,,,,,,,,,2018/03/04,null,,stealthcoin,stealthcoin
1333,,,,,,,,,,,,,,,,,2018/03/05,null,,stealthcoin,stealthcoin
1334,,,,,,,,,,,,,,,,,2018/03/06,null,,stealthcoin,stealthcoin
1335,,,,,,,,,,,,,,,,,2018/03/07,null,,stealthcoin,stealthcoin
1336,,,,,,,,,,,,,,,,,2018/03/08,null,,stealthcoin,stealthcoin
1337,,,,,,,,,,,,,,,,,2018/03/09,null,,stealthcoin,stealthcoin
1338,,,,,,,,,,,,,,,,,2018/03/10,null,,stealthcoin,stealthcoin
1339,,,,,,,,,,,,,,,,,2018/03/11,null,,stealthcoin,stealthcoin
1340,,,,,,,,,,,,,,,,,2018/03/12,null,,stealthcoin,stealthcoin
1341,,,,,,,,,,,,,,,,,2018/03/13,null,,stealthcoin,stealthcoin
1342,,,,,,,,,,,,,,,,,2018/03/14,null,,stealthcoin,stealthcoin
1343,,,,,,,,,,,,,,,,,2018/03/15,null,,stealthcoin,stealthcoin
1344,,,,,,,,,,,,,,,,,2018/03/16,null,,stealthcoin,stealthcoin
1345,,,,,,,,,,,,,,,,,2018/03/17,null,,stealthcoin,stealthcoin
1346,,,,,,,,,,,,,,,,,2018/03/18,null,,stealthcoin,stealthcoin
1347,,,,,,,,,,,,,,,,,2018/03/19,null,,stealthcoin,stealthcoin
1348,,,,,,,,,,,,,,,,,2018/03/20,null,,stealthcoin,stealthcoin
1349,,,,,,,,,,,,,,,,,2018/03/21,null,,stealthcoin,stealthcoin
1350,,,,,,,,,,,,,,,,,2018/03/22,null,,stealthcoin,stealthcoin
1351,,,,,,,,,,,,,,,,,2018/03/23,null,,stealthcoin,stealthcoin
1352,,,,,,,,,,,,,,,,,2018/03/24,null,,stealthcoin,stealthcoin
1353,,,,,,,,,,,,,,,,,2018/03/25,null,,stealthcoin,stealthcoin
1354,,,,,,,,,,,,,,,,,2018/03/26,null,,stealthcoin,stealthcoin
1355,,,,,,,,,,,,,,,,,2018/03/27,null,,stealthcoin,stealthcoin
1356,,,,,,,,,,,,,,,,,2018/03/28,null,,stealthcoin,stealthcoin
1357,,,,,,,,,,,,,,,,,2018/03/29,null,,stealthcoin,stealthcoin
1358,,,,,,,,,,,,,,,,,2018/03/30,null,,stealthcoin,stealthcoin
1359,,,,,,,,,,,,,,,,,2018/03/31,null,,stealthcoin,stealthcoin
1360,,,,,,,,,,,,,,,,,2018/04/01,null,,stealthcoin,stealthcoin
1361,,,,,,,,,,,,,,,,,2018/04/02,null,,stealthcoin,stealthcoin
1362,,,,,,,,,,,,,,,,,2018/04/03,null,,stealthcoin,stealthcoin
1363,,,,,,,,,,,,,,,,,2018/04/04,null,,stealthcoin,stealthcoin
1364,,,,,,,,,,,,,,,,,2018/04/05,null,,stealthcoin,stealthcoin
1365,,,,,,,,,,,,,,,,,2018/04/06,null,,stealthcoin,stealthcoin
1366,,,,,,,,,,,,,,,,,2018/04/07,null,,stealthcoin,stealthcoin
1367,,,,,,,,,,,,,,,,,2018/04/08,null,,stealthcoin,stealthcoin
1368,,,,,,,,,,,,,,,,,2018/04/09,null,,stealthcoin,stealthcoin
1369,,,,,,,,,,,,,,,,,2018/04/10,null,,stealthcoin,stealthcoin
1370,,,,,,,,,,,,,,,,,2018/04/11,null,,stealthcoin,stealthcoin
1371,,,,,,,,,,,,,,,,,2018/04/12,null,,stealthcoin,stealthcoin
1372,,,,,,,,,,,,,,,,,2018/04/13,null,,stealthcoin,stealthcoin
1373,,,,,,,,,,,,,,,,,2018/04/14,1,,stealthcoin,stealthcoin
1374,,,,,,,,,,,,,,,,,2018/04/15,3,,stealthcoin,stealthcoin
1375,,,,,,,,,,,,,,,,,2018/04/16,null,,stealthcoin,stealthcoin
1376,,,,,,,,,,,,,,,,,2018/04/17,null,,stealthcoin,stealthcoin
1377,,,,,,,,,,,,,,,,,2018/04/18,null,,stealthcoin,stealthcoin
1378,,,,,,,,,,,,,,,,,2018/04/19,null,,stealthcoin,stealthcoin
1379,,,,,,,,,,,,,,,,,2018/04/20,null,,stealthcoin,stealthcoin
1380,,,,,,,,,,,,,,,,,2018/04/21,null,,stealthcoin,stealthcoin
1381,,,,,,,,,,,,,,,,,2018/04/22,1,,stealthcoin,stealthcoin
1382,,,,,,,,,,,,,,,,,2018/04/23,null,,stealthcoin,stealthcoin
1383,,,,,,,,,,,,,,,,,2018/04/24,null,,stealthcoin,stealthcoin
1384,,,,,,,,,,,,,,,,,2018/04/25,null,,stealthcoin,stealthcoin
1385,,,,,,,,,,,,,,,,,2018/04/26,null,,stealthcoin,stealthcoin
1386,,,,,,,,,,,,,,,,,2018/04/27,null,,stealthcoin,stealthcoin
1387,,,,,,,,,,,,,,,,,2018/04/28,null,,stealthcoin,stealthcoin
1388,,,,,,,,,,,,,,,,,2018/04/29,null,,stealthcoin,stealthcoin
1389,,,,,,,,,,,,,,,,,2018/04/30,null,,stealthcoin,stealthcoin
1390,,,,,,,,,,,,,,,,,2018/05/01,null,,stealthcoin,stealthcoin
1391,,,,,,,,,,,,,,,,,2018/05/02,null,,stealthcoin,stealthcoin
1392,,,,,,,,,,,,,,,,,2018/05/03,null,,stealthcoin,stealthcoin
1393,,,,,,,,,,,,,,,,,2018/05/04,1,,stealthcoin,stealthcoin
1394,,,,,,,,,,,,,,,,,2018/05/05,1,,stealthcoin,stealthcoin
1395,,,,,,,,,,,,,,,,,2018/05/06,null,,stealthcoin,stealthcoin
1396,,,,,,,,,,,,,,,,,2018/05/07,null,,stealthcoin,stealthcoin
1397,,,,,,,,,,,,,,,,,2018/05/08,null,,stealthcoin,stealthcoin
1398,,,,,,,,,,,,,,,,,2018/05/09,null,,stealthcoin,stealthcoin
1399,,,,,,,,,,,,,,,,,2018/05/10,null,,stealthcoin,stealthcoin
1400,,,,,,,,,,,,,,,,,2018/05/11,null,,stealthcoin,stealthcoin
1401,,,,,,,,,,,,,,,,,2018/05/12,null,,stealthcoin,stealthcoin
1402,,,,,,,,,,,,,,,,,2018/05/13,null,,stealthcoin,stealthcoin
1403,,,,,,,,,,,,,,,,,2018/05/14,null,,stealthcoin,stealthcoin
1404,,,,,,,,,,,,,,,,,2018/05/15,null,,stealthcoin,stealthcoin
1405,,,,,,,,,,,,,,,,,2018/05/16,null,,stealthcoin,stealthcoin
1406,,,,,,,,,,,,,,,,,2018/05/17,null,,stealthcoin,stealthcoin
1407,,,,,,,,,,,,,,,,,2018/05/18,null,,stealthcoin,stealthcoin
1408,,,,,,,,,,,,,,,,,2018/05/19,null,,stealthcoin,stealthcoin
1409,,,,,,,,,,,,,,,,,2018/05/20,null,,stealthcoin,stealthcoin
1410,,,,,,,,,,,,,,,,,2018/05/21,1,,stealthcoin,stealthcoin
1411,,,,,,,,,,,,,,,,,2018/05/22,null,,stealthcoin,stealthcoin
1412,,,,,,,,,,,,,,,,,2018/05/23,null,,stealthcoin,stealthcoin
1413,,,,,,,,,,,,,,,,,2018/05/24,null,,stealthcoin,stealthcoin
1414,,,,,,,,,,,,,,,,,2018/05/25,null,,stealthcoin,stealthcoin
1415,,,,,,,,,,,,,,,,,2018/05/26,null,,stealthcoin,stealthcoin
1416,,,,,,,,,,,,,,,,,2018/05/27,null,,stealthcoin,stealthcoin
1417,,,,,,,,,,,,,,,,,2018/05/28,null,,stealthcoin,stealthcoin
1418,,,,,,,,,,,,,,,,,2018/05/29,null,,stealthcoin,stealthcoin
1419,,,,,,,,,,,,,,,,,2018/05/30,null,,stealthcoin,stealthcoin
1420,,,,,,,,,,,,,,,,,2018/05/31,null,,stealthcoin,stealthcoin
1421,,,,,,,,,,,,,,,,,2018/06/01,null,,stealthcoin,stealthcoin
1422,,,,,,,,,,,,,,,,,2018/06/02,null,,stealthcoin,stealthcoin
1423,,,,,,,,,,,,,,,,,2018/06/03,null,,stealthcoin,stealthcoin
1424,,,,,,,,,,,,,,,,,2018/06/04,null,,stealthcoin,stealthcoin
1425,,,,,,,,,,,,,,,,,2018/06/05,null,,stealthcoin,stealthcoin
1426,,,,,,,,,,,,,,,,,2018/06/06,null,,stealthcoin,stealthcoin
1427,,,,,,,,,,,,,,,,,2018/06/07,null,,stealthcoin,stealthcoin
1428,,,,,,,,,,,,,,,,,2018/06/08,null,,stealthcoin,stealthcoin
1429,,,,,,,,,,,,,,,,,2018/06/09,null,,stealthcoin,stealthcoin
1430,,,,,,,,,,,,,,,,,2018/06/10,null,,stealthcoin,stealthcoin
1431,,,,,,,,,,,,,,,,,2018/06/11,null,,stealthcoin,stealthcoin
1432,,,,,,,,,,,,,,,,,2018/06/12,null,,stealthcoin,stealthcoin
1433,,,,,,,,,,,,,,,,,2018/06/13,null,,stealthcoin,stealthcoin
1434,,,,,,,,,,,,,,,,,2018/06/14,null,,stealthcoin,stealthcoin
1435,,,,,,,,,,,,,,,,,2018/06/15,null,,stealthcoin,stealthcoin
1436,,,,,,,,,,,,,,,,,2018/06/16,null,,stealthcoin,stealthcoin
1437,,,,,,,,,,,,,,,,,2018/06/17,null,,stealthcoin,stealthcoin
1438,,,,,,,,,,,,,,,,,2018/06/18,null,,stealthcoin,stealthcoin
1439,,,,,,,,,,,,,,,,,2018/06/19,null,,stealthcoin,stealthcoin
1440,,,,,,,,,,,,,,,,,2018/06/20,null,,stealthcoin,stealthcoin
1441,,,,,,,,,,,,,,,,,2018/06/21,null,,stealthcoin,stealthcoin
1442,,,,,,,,,,,,,,,,,2018/06/22,39,,stealthcoin,stealthcoin
1443,,,,,,,,,,,,,,,,,2018/06/23,24,,stealthcoin,stealthcoin
1444,,,,,,,,,,,,,,,,,2018/06/24,10,,stealthcoin,stealthcoin
1445,,,,,,,,,,,,,,,,,2018/06/25,null,,stealthcoin,stealthcoin
1446,,,,,,,,,,,,,,,,,2018/06/26,null,,stealthcoin,stealthcoin
1447,,,,,,,,,,,,,,,,,2018/06/27,null,,stealthcoin,stealthcoin
1448,,,,,,,,,,,,,,,,,2018/06/28,null,,stealthcoin,stealthcoin
1449,,,,,,,,,,,,,,,,,2018/06/29,null,,stealthcoin,stealthcoin
1450,,,,,,,,,,,,,,,,,2018/06/30,null,,stealthcoin,stealthcoin
1451,,,,,,,,,,,,,,,,,2018/07/01,null,,stealthcoin,stealthcoin
1452,,,,,,,,,,,,,,,,,2018/07/02,null,,stealthcoin,stealthcoin
1453,,,,,,,,,,,,,,,,,2018/07/03,null,,stealthcoin,stealthcoin
1454,,,,,,,,,,,,,,,,,2018/07/04,null,,stealthcoin,stealthcoin
1455,,,,,,,,,,,,,,,,,2018/07/05,null,,stealthcoin,stealthcoin
1456,,,,,,,,,,,,,,,,,2018/07/06,null,,stealthcoin,stealthcoin
1457,,,,,,,,,,,,,,,,,2018/07/07,null,,stealthcoin,stealthcoin
1458,,,,,,,,,,,,,,,,,2018/07/08,null,,stealthcoin,stealthcoin
1459,,,,,,,,,,,,,,,,,2018/07/09,null,,stealthcoin,stealthcoin
1460,,,,,,,,,,,,,,,,,2018/07/10,null,,stealthcoin,stealthcoin
1461,,,,,,,,,,,,,,,,,2018/07/11,null,,stealthcoin,stealthcoin
1462,,,,,,,,,,,,,,,,,2018/07/12,null,,stealthcoin,stealthcoin
1463,,,,,,,,,,,,,,,,,2018/07/13,null,,stealthcoin,stealthcoin
1464,,,,,,,,,,,,,,,,,2018/07/14,null,,stealthcoin,stealthcoin
1465,,,,,,,,,,,,,,,,,2018/07/15,null,,stealthcoin,stealthcoin
1466,,,,,,,,,,,,,,,,,2018/07/16,null,,stealthcoin,stealthcoin
1467,,,,,,,,,,,,,,,,,2018/07/17,null,,stealthcoin,stealthcoin
1468,,,,,,,,,,,,,,,,,2018/07/18,null,,stealthcoin,stealthcoin
1469,,,,,,,,,,,,,,,,,2018/07/19,null,,stealthcoin,stealthcoin
1470,,,,,,,,,,,,,,,,,2018/07/20,null,,stealthcoin,stealthcoin
1471,,,,,,,,,,,,,,,,,2018/07/21,null,,stealthcoin,stealthcoin
1472,,,,,,,,,,,,,,,,,2018/07/22,null,,stealthcoin,stealthcoin
1473,,,,,,,,,,,,,,,,,2018/07/23,null,,stealthcoin,stealthcoin
1474,,,,,,,,,,,,,,,,,2018/07/24,null,,stealthcoin,stealthcoin
1475,,,,,,,,,,,,,,,,,2018/07/25,null,,stealthcoin,stealthcoin
1476,,,,,,,,,,,,,,,,,2018/07/26,null,,stealthcoin,stealthcoin
1477,,,,,,,,,,,,,,,,,2018/07/27,null,,stealthcoin,stealthcoin
1478,,,,,,,,,,,,,,,,,2018/07/28,null,,stealthcoin,stealthcoin
1479,,,,,,,,,,,,,,,,,2018/07/29,null,,stealthcoin,stealthcoin
1480,,,,,,,,,,,,,,,,,2018/07/30,null,,stealthcoin,stealthcoin
1481,,,,,,,,,,,,,,,,,2018/07/31,null,,stealthcoin,stealthcoin
1482,,,,,,,,,,,,,,,,,2018/08/01,null,,stealthcoin,stealthcoin
1483,,,,,,,,,,,,,,,,,2018/08/02,null,,stealthcoin,stealthcoin
1484,,,,,,,,,,,,,,,,,2018/08/03,null,,stealthcoin,stealthcoin
1485,,,,,,,,,,,,,,,,,2018/08/04,null,,stealthcoin,stealthcoin
1486,,,,,,,,,,,,,,,,,2018/08/05,null,,stealthcoin,stealthcoin
1487,,,,,,,,,,,,,,,,,2018/08/06,null,,stealthcoin,stealthcoin
1488,,,,,,,,,,,,,,,,,2018/08/07,null,,stealthcoin,stealthcoin
1489,,,,,,,,,,,,,,,,,2018/08/08,null,,stealthcoin,stealthcoin
1490,,,,,,,,,,,,,,,,,2018/08/09,null,,stealthcoin,stealthcoin
1491,,,,,,,,,,,,,,,,,2018/08/10,null,,stealthcoin,stealthcoin
1492,,,,,,,,,,,,,,,,,2018/08/11,null,,stealthcoin,stealthcoin
1493,,,,,,,,,,,,,,,,,2018/08/12,null,,stealthcoin,stealthcoin
1494,,,,,,,,,,,,,,,,,2018/08/13,null,,stealthcoin,stealthcoin
1495,,,,,,,,,,,,,,,,,2018/08/14,null,,stealthcoin,stealthcoin
1496,,,,,,,,,,,,,,,,,2018/08/15,null,,stealthcoin,stealthcoin
1497,,,,,,,,,,,,,,,,,2018/08/16,null,,stealthcoin,stealthcoin
1498,,,,,,,,,,,,,,,,,2018/08/17,null,,stealthcoin,stealthcoin
1499,,,,,,,,,,,,,,,,,2018/08/18,null,,stealthcoin,stealthcoin
1500,,,,,,,,,,,,,,,,,2018/08/19,null,,stealthcoin,stealthcoin
1501,,,,,,,,,,,,,,,,,2018/08/20,null,,stealthcoin,stealthcoin
1502,,,,,,,,,,,,,,,,,2018/08/21,null,,stealthcoin,stealthcoin
1503,,,,,,,,,,,,,,,,,2018/08/22,null,,stealthcoin,stealthcoin
1504,,,,,,,,,,,,,,,,,2018/08/23,null,,stealthcoin,stealthcoin
1505,,,,,,,,,,,,,,,,,2018/08/24,1,,stealthcoin,stealthcoin
1506,,,,,,,,,,,,,,,,,2018/08/25,null,,stealthcoin,stealthcoin
1507,,,,,,,,,,,,,,,,,2018/08/26,null,,stealthcoin,stealthcoin
1508,,,,,,,,,,,,,,,,,2018/08/27,3,,stealthcoin,stealthcoin
1509,,,,,,,,,,,,,,,,,2018/08/28,1,,stealthcoin,stealthcoin
1510,,,,,,,,,,,,,,,,,2018/08/29,null,,stealthcoin,stealthcoin
1511,,,,,,,,,,,,,,,,,2018/08/30,null,,stealthcoin,stealthcoin
1512,,,,,,,,,,,,,,,,,2018/08/31,null,,stealthcoin,stealthcoin
1513,,,,,,,,,,,,,,,,,2018/09/01,null,,stealthcoin,stealthcoin
1514,,,,,,,,,,,,,,,,,2018/09/02,null,,stealthcoin,stealthcoin
1515,,,,,,,,,,,,,,,,,2018/09/03,null,,stealthcoin,stealthcoin
1516,,,,,,,,,,,,,,,,,2018/09/04,null,,stealthcoin,stealthcoin
1517,,,,,,,,,,,,,,,,,2018/09/05,null,,stealthcoin,stealthcoin
1518,,,,,,,,,,,,,,,,,2018/09/06,null,,stealthcoin,stealthcoin
1519,,,,,,,,,,,,,,,,,2018/09/07,null,,stealthcoin,stealthcoin
1520,,,,,,,,,,,,,,,,,2018/09/08,null,,stealthcoin,stealthcoin
1521,,,,,,,,,,,,,,,,,2018/09/09,null,,stealthcoin,stealthcoin
1522,,,,,,,,,,,,,,,,,2018/09/10,null,,stealthcoin,stealthcoin
1523,,,,,,,,,,,,,,,,,2018/09/11,null,,stealthcoin,stealthcoin
1524,,,,,,,,,,,,,,,,,2018/09/12,null,,stealthcoin,stealthcoin
1525,,,,,,,,,,,,,,,,,2018/09/13,null,,stealthcoin,stealthcoin
1526,,,,,,,,,,,,,,,,,2018/09/14,null,,stealthcoin,stealthcoin
1527,,,,,,,,,,,,,,,,,2018/09/15,null,,stealthcoin,stealthcoin
1528,,,,,,,,,,,,,,,,,2018/09/16,null,,stealthcoin,stealthcoin
1529,,,,,,,,,,,,,,,,,2018/09/17,null,,stealthcoin,stealthcoin
1530,,,,,,,,,,,,,,,,,2018/09/18,null,,stealthcoin,stealthcoin
1531,,,,,,,,,,,,,,,,,2018/09/19,null,,stealthcoin,stealthcoin
1532,,,,,,,,,,,,,,,,,2018/09/20,null,,stealthcoin,stealthcoin
1533,,,,,,,,,,,,,,,,,2018/09/21,null,,stealthcoin,stealthcoin
1534,,,,,,,,,,,,,,,,,2018/09/22,null,,stealthcoin,stealthcoin
1535,,,,,,,,,,,,,,,,,2018/09/23,null,,stealthcoin,stealthcoin
1536,,,,,,,,,,,,,,,,,2018/09/24,null,,stealthcoin,stealthcoin
1537,,,,,,,,,,,,,,,,,2018/09/25,null,,stealthcoin,stealthcoin
1538,,,,,,,,,,,,,,,,,2018/09/26,null,,stealthcoin,stealthcoin
1539,,,,,,,,,,,,,,,,,2018/09/27,null,,stealthcoin,stealthcoin
1540,,,,,,,,,,,,,,,,,2018/09/28,null,,stealthcoin,stealthcoin
1541,,,,,,,,,,,,,,,,,2018/09/29,null,,stealthcoin,stealthcoin
1542,,,,,,,,,,,,,,,,,2018/09/30,null,,stealthcoin,stealthcoin
1543,,,,,,,,,,,,,,,,,2018/10/01,null,,stealthcoin,stealthcoin
1544,,,,,,,,,,,,,,,,,2018/10/02,null,,stealthcoin,stealthcoin
1545,,,,,,,,,,,,,,,,,2018/10/03,null,,stealthcoin,stealthcoin
1546,,,,,,,,,,,,,,,,,2018/10/04,null,,stealthcoin,stealthcoin
1547,,,,,,,,,,,,,,,,,2018/10/05,null,,stealthcoin,stealthcoin
1548,,,,,,,,,,,,,,,,,2018/10/06,null,,stealthcoin,stealthcoin
1549,,,,,,,,,,,,,,,,,2018/10/07,null,,stealthcoin,stealthcoin
1550,,,,,,,,,,,,,,,,,2018/10/08,null,,stealthcoin,stealthcoin
1551,,,,,,,,,,,,,,,,,2018/10/09,null,,stealthcoin,stealthcoin
1552,,,,,,,,,,,,,,,,,2018/10/10,null,,stealthcoin,stealthcoin
1553,,,,,,,,,,,,,,,,,2018/10/11,null,,stealthcoin,stealthcoin
1554,,,,,,,,,,,,,,,,,2018/10/12,null,,stealthcoin,stealthcoin
1555,,,,,,,,,,,,,,,,,2018/10/13,null,,stealthcoin,stealthcoin
1556,,,,,,,,,,,,,,,,,2018/10/14,null,,stealthcoin,stealthcoin
1557,,,,,,,,,,,,,,,,,2018/10/15,null,,stealthcoin,stealthcoin
1558,,,,,,,,,,,,,,,,,2018/10/16,null,,stealthcoin,stealthcoin
1559,,,,,,,,,,,,,,,,,2018/10/17,null,,stealthcoin,stealthcoin
1560,,,,,,,,,,,,,,,,,2018/10/18,null,,stealthcoin,stealthcoin
1561,,,,,,,,,,,,,,,,,2018/10/19,null,,stealthcoin,stealthcoin
1562,,,,,,,,,,,,,,,,,2018/10/20,null,,stealthcoin,stealthcoin
1563,,,,,,,,,,,,,,,,,2018/10/21,null,,stealthcoin,stealthcoin
1564,,,,,,,,,,,,,,,,,2018/10/22,null,,stealthcoin,stealthcoin
1565,,,,,,,,,,,,,,,,,2018/10/23,null,,stealthcoin,stealthcoin
1566,,,,,,,,,,,,,,,,,2018/10/24,null,,stealthcoin,stealthcoin
1567,,,,,,,,,,,,,,,,,2018/10/25,null,,stealthcoin,stealthcoin
1568,,,,,,,,,,,,,,,,,2018/10/26,null,,stealthcoin,stealthcoin
1569,,,,,,,,,,,,,,,,,2018/10/27,null,,stealthcoin,stealthcoin
1570,,,,,,,,,,,,,,,,,2018/10/28,null,,stealthcoin,stealthcoin
1571,,,,,,,,,,,,,,,,,2018/10/29,null,,stealthcoin,stealthcoin
1572,,,,,,,,,,,,,,,,,2018/10/30,null,,stealthcoin,stealthcoin
1573,,,,,,,,,,,,,,,,,2018/10/31,null,,stealthcoin,stealthcoin
1574,,,,,,,,,,,,,,,,,2018/11/01,null,,stealthcoin,stealthcoin
1575,,,,,,,,,,,,,,,,,2018/11/02,null,,stealthcoin,stealthcoin
1576,,,,,,,,,,,,,,,,,2018/11/03,null,,stealthcoin,stealthcoin
1577,,,,,,,,,,,,,,,,,2018/11/04,null,,stealthcoin,stealthcoin
1578,,,,,,,,,,,,,,,,,2018/11/05,null,,stealthcoin,stealthcoin
1579,,,,,,,,,,,,,,,,,2018/11/06,null,,stealthcoin,stealthcoin
1580,,,,,,,,,,,,,,,,,2018/11/07,null,,stealthcoin,stealthcoin
1581,,,,,,,,,,,,,,,,,2018/11/08,null,,stealthcoin,stealthcoin
1582,,,,,,,,,,,,,,,,,2018/11/09,null,,stealthcoin,stealthcoin
1583,,,,,,,,,,,,,,,,,2018/11/10,null,,stealthcoin,stealthcoin
1584,,,,,,,,,,,,,,,,,2018/11/11,1,,stealthcoin,stealthcoin
1585,,,,,,,,,,,,,,,,,2018/11/12,null,,stealthcoin,stealthcoin
1586,,,,,,,,,,,,,,,,,2018/11/13,null,,stealthcoin,stealthcoin
1587,,,,,,,,,,,,,,,,,2018/11/14,null,,stealthcoin,stealthcoin
1588,,,,,,,,,,,,,,,,,2018/11/15,null,,stealthcoin,stealthcoin
1589,,,,,,,,,,,,,,,,,2018/11/16,null,,stealthcoin,stealthcoin
1590,,,,,,,,,,,,,,,,,2018/11/17,null,,stealthcoin,stealthcoin
1591,,,,,,,,,,,,,,,,,2018/11/18,null,,stealthcoin,stealthcoin
1592,,,,,,,,,,,,,,,,,2018/11/19,null,,stealthcoin,stealthcoin
1593,,,,,,,,,,,,,,,,,2018/11/20,null,,stealthcoin,stealthcoin
1594,,,,,,,,,,,,,,,,,2018/11/21,null,,stealthcoin,stealthcoin
1595,,,,,,,,,,,,,,,,,2018/11/22,null,,stealthcoin,stealthcoin
1596,,,,,,,,,,,,,,,,,2018/11/23,null,,stealthcoin,stealthcoin
1597,,,,,,,,,,,,,,,,,2018/11/24,null,,stealthcoin,stealthcoin
1598,,,,,,,,,,,,,,,,,2018/11/25,null,,stealthcoin,stealthcoin
1599,,,,,,,,,,,,,,,,,2018/11/26,null,,stealthcoin,stealthcoin
1600,,,,,,,,,,,,,,,,,2018/11/27,null,,stealthcoin,stealthcoin
1601,,,,,,,,,,,,,,,,,2018/11/28,null,,stealthcoin,stealthcoin
1602,,,,,,,,,,,,,,,,,2018/11/29,null,,stealthcoin,stealthcoin
1603,,,,,,,,,,,,,,,,,2018/11/30,null,,stealthcoin,stealthcoin
1604,,,,,,,,,,,,,,,,,2018/12/01,null,,stealthcoin,stealthcoin
1605,,,,,,,,,,,,,,,,,2018/12/02,null,,stealthcoin,stealthcoin
1606,,,,,,,,,,,,,,,,,2018/12/03,null,,stealthcoin,stealthcoin
