,date,block_size,transactions,sent_addresses,difficulty,median_transaction_size,top_100_percent,av_transaction_value,av_transaction_size,send_usd,median_transaction_value,market_cap,active_addresses,google_trends,mining_profitability,fee_reward,hashrate,confirmation_time,tweets,full_name,coin
332,2009/12/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
333,2009/12/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
334,2009/12/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
335,2009/12/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
336,2009/12/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
337,2009/12/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
338,2009/12/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
339,2009/12/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
340,2009/12/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
341,2009/12/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
342,2009/12/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
343,2009/12/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
344,2009/12/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
345,2009/12/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
346,2009/12/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
347,2009/12/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
348,2009/12/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
349,2009/12/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
350,2009/12/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
351,2009/12/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
352,2009/12/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
353,2009/12/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
354,2009/12/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
355,2009/12/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
356,2009/12/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
357,2009/12/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
358,2009/12/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
359,2009/12/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
360,2009/12/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
361,2009/12/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
362,2009/12/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
