,date,transactions,block_size,sent_addresses,difficulty,active_addresses,hashrate,av_transaction_size,send_usd,median_transaction_size,av_transaction_value,median_transaction_value,mining_profitability,confirmation_time,google_trends,top_100_percent,tweets,market_cap,fee_reward,full_name,coin
3055,2017/05/16,23384512540116341,973878120453644,3621732476132063,5599708928912136824.1707961583291E+14,5430623474077298,,,47813526731626872221918120807,,205301297316487,,,,,,356886524129,2789285014212210301948084718646,,isracoin,isracoin
3056,2017/05/17,31737212639140135,981799180414305,4811792439439035,5599708928912324244.0810395523552E+14,6888624456071644,,,7237745476810667911223287908,,2280564148729,,,,,,335435874000,2920699570012056846107870907422,,isracoin,isracoin
3057,2017/05/18,28876210631137409,974527117494245,4543812324837851,5599708928912324244.1444829704694E+14,6659803142590178,,,5894133799215142978871640478,,20627202376343,,,,,,3353412444757,2998672449513358806298446405375,,isracoin,isracoin
3058,2017/05/19,31933812384161568,971178144484801,5036842766248426,5599708928912324244.316500259532E+14,69594733655109061,,,56614453451501409681677311425,,177291212410381,,,,,,3423910644492,31396657716139367059810212266076,,isracoin,isracoin
3059,2017/05/20,35264010803130912,967130118154179,5018492815235710,5599708928912293824.3971432137646E+14,7312963169979718,,,55703932551298261481203691069,,15796120189195,,,,,,328527975206,32457905210139285535111421312792,,isracoin,isracoin
3060,2017/05/21,32591013207149699,990281133914586,4569582632737460,5599708928912248264.5132709950096E+14,7029953498590895,,,4726259512664346601711677934,,14502503011434,,,,,,349007906573,33394991029135932023712218312503,,isracoin,isracoin
3061,2017/05/22,32772216172176255,966717162585328,4725113275445948,5599708928912248264.6310260009026E+14,67271841309113018,,,71397862011118046714280804068,,21786691324288,,,,,,447209928620,35099327064126733062514970410624,,isracoin,isracoin
3062,2017/05/23,36754215601187121,978602175206627,5265873029948510,5841522365462267544.48716876168E+14,78178142131121810,,,90757837494581335522642901491,,246932936614124,,,,,,489408087248,36058740527141965158015017188405,,isracoin,isracoin
3063,2017/05/24,33848815907187293,970465160386666,4812532762850560,5959219170852412954.5897803322923E+14,70352836113120950,,,85316397892865287172916311682,,252051801315571,,,,,,474927716984,38860183400167208883317157666368,,isracoin,isracoin
3064,2017/05/25,34995116143183010,976793189235952,5013003217649905,5959219170852412954.5771142909331E+14,71669042794120632,,,90635573272459651482834233275,,259001523915487,,,,,,5105780410863,41959593533161842322517836350374,,isracoin,isracoin
3065,2017/05/26,33318712953169818,958692130555559,4894972810347245,5959219170852412954.5654221759024E+14,71522729960112520,,,66615459831736575852921815722,,199931340717206,,,,,,499148028902,38834203996144690853916298177811,,isracoin,isracoin
3066,2017/05/27,33174611572149450,991378131655127,4865722529938766,5959219170852410974.7326774783534E+14,7409643032695737,,,54718850293070350781794823460,,164942653312010,,,,,,390777928319,33674211579116811987113694429211,,isracoin,isracoin
3067,2017/05/28,3079789833155271,977899125335379,4297282291537142,5959219170852409404.6917710843693E+14,7228683165893265,,,6010013032762802311660289132,,19514775810693,,,,,,339925087542,35274188001122834063515433142129,,isracoin,isracoin
3068,2017/05/29,3214878862158547,97781896964922,4492492026641825,5959219170852409404.8771308039488E+14,28727112042100458,,,5571721658387755841844399338,,17331437511633,,,,,,410463757110,36092060460126367518116269455635,,isracoin,isracoin
3069,2017/05/30,34778211084193618,980520105367069,4933182353450693,5959219170852409945.1321655399924E+14,73989129202111080,,,8634021915672040952484796709,,24826606312834,,,,,,416247917591,36906648463130693141119090607564,,isracoin,isracoin
3070,2017/05/31,32147011714214126,976614113706843,4691222399367708,5959219170852414585.1972379025137E+14,72333126968122273,,,74414395073826284295212428078,,231483266424343,,,,,,477495918564,36552502334127355544620840754401,,isracoin,isracoin
3071,2017/06/01,31953915795199160,977664140496541,4679962922062824,5959219170852414585.6100117769043E+14,71904334743138481,,,799850606824091079793717937193,,2503115252318668,,,,,,3940975314322,38978437018140258067120661192902,,isracoin,isracoin
3072,2017/06/02,27139313871194911,981906124107542,4114152605049256,5959219170852414585.7450582945112E+14,66612435688116633,,,70642203675545713923629630935,,260293998118622,,,,,,3599763911204,39468035546141993295520514374886,,isracoin,isracoin
3073,2017/06/03,30512813426175644,980970133956636,4497103381048993,5959219170852547085.7575066085562E+14,80229138759116133,,,80774191042805435943413774782,,264722089619436,,,,,,308575496962,40880599308140425853020374027431,,isracoin,isracoin
3074,2017/06/04,26588311704180136,982276104616458,3934662122048682,6283368621712577305.9767840242118E+14,63107732261117272,,,87508185881365246843293393640,,329121166518283,,,,,,38571404514085,41081995988139998309821996627071,,isracoin,isracoin
3075,2017/06/05,28976615647190305,964347143176439,4478472725356116,6787601100832577305.9965627491101E+14,64136735307126193,,,84491348472878740274201437338,,291581839822077,,,,,,386327469714,42432422922150691539222678901452,,isracoin,isracoin
3076,2017/06/06,29726515331200523,989961150487374,4778112716755596,678760110083256227615096733616105,70778738754138037,,,71794739382092044035211282450,,241521364625988,,,,,,5173641609192,46177767302154748318223660754766,,isracoin,isracoin
3077,2017/06/07,33955514840207180,992040155707388,5080832644454607,6787601100832523116.3253410230551E+14,77265033456132932,,,73532207914757140984657550460,,216553205622481,,,,,,438216789017,45772083927152416850423979711998,,isracoin,isracoin
3078,2017/06/08,30721213606187700,969731184566932,4589042491149390,6787601100832523116.4065477842092E+14,71435131704125280,,,65609233913873308533969765606,,215332846821150,,,,,,379108179147,44859364333150182464923622920573,,isracoin,isracoin
3079,2017/06/09,28203314219215831,973457164797482,4411922482760241,6787601100832523116.3998832701178E+14,63771235836143383,,,72941074683303816794270347374,,258632323519786,,,,,,3882472410141,46010879826154412474324582894055,,isracoin,isracoin
3080,2017/06/10,25485214880213356,966372186436592,3934283048459854,6787601100832523116.622332244813E+14,62183638513149385,,,69637335533110718243351506893,,273252090515709,,,,,,3484974510560,46577504179152248008827587689096,,isracoin,isracoin
3081,2017/06/11,22274616975240490,945392159878658,3500092977668811,6787601100832050876.828573460346E+14,55201842454168033,,,66550902734169462884130182765,,298772456217174,,,,,,3640481410853,47376068199158424127631337628293,,isracoin,isracoin
3082,2017/06/12,26895116046292941,967512120369451,4246572812194846,6787601100831973096.7633145442402E+14,62399240768211704,,,80934426183586609309622212117,,300932235232847,,,,,,4220673514709,45825397416155620459433967829251,,isracoin,isracoin
3083,2017/06/13,29163515540280054,977065117098807,4781182891785554,6787601100831973096.9461733754353E+14,66760740860201364,,,90322491102608980988240169874,,309711684729424,,,,,,43501101820977,44400500887151311574335593277835,,isracoin,isracoin
3084,2017/06/14,28750416893250337,969273145127942,4409982995375601,6787601100832239307.1318954477743E+14,63020339839181748,,,86663073423892297754966383683,,301432304119839,,,,,,4104582113279,43466667002154908515034508567371,,isracoin,isracoin
3085,2017/06/15,29075317072261617,994277155328192,4450593032078059,6787601100832303157.282504813407E+14,70194741540188827,,,72439384264061927546761745363,,249142379325846,,,,,,45335116713598,38935167772144723313630130773767,,isracoin,isracoin
3086,2017/06/16,26978917421248003,983005163948034,4114213067268726,6787601100832303157.3712477338692E+14,64951236941168008,,,84641169814247034256364402210,,313732437925663,,,,,,41470129614424,40224122041158630829932252539513,,isracoin,isracoin
3087,2017/06/17,23640927528242022,985622238047958,3630614789169795,6796687194102297617.6152952510238E+14,59055258904164366,,,59785609829869608623673321585,,257343590115178,,,,,,35393248513221,41920113501210176189633146606966,,isracoin,isracoin
3088,2017/06/18,20921418565245957,936554159807931,3216623238972037,7116971981742283647.6992264886976E+14,54370245652170301,,,58039222575605777553441356263,,277423019513992,,,,,,33617139312296,42047488397222638693233612661555,,isracoin,isracoin
3089,2017/06/19,26962323393286209,986233161308956,4183073648678328,7116971981742283647.7546602058309E+14,61392450217191616,,,786277837212047163323971101275,,294535149913875,,,,,,38427168712833,41968025923237770987133156576807,,isracoin,isracoin
3090,2017/06/20,26792622471308417,965356201659258,4562803636592064,7116971981742405258.4718481438941E+14,64924162374191122,,,799188842414411383735227895458,,300236413316951,,,,,,41414100814042,43546604296239495668333427071045,,isracoin,isracoin
3091,2017/06/21,28006319453221289,982975193286195,4303513168990089,7116971981742711888.7430876231761E+14,61613849024157201,,,98087329865864378601921728111,,35391301468684,,,,,,4021594513789,44361471259228859872130847231354,,isracoin,isracoin
3092,2017/06/22,26954619403284225,992495179628691,4109592983889360,7116971981742711888.7241931920418E+14,60973249452206732,,,874044353219016935792731970142,,32427980109612,,,,,,37617125712631,43873283729234937137130018614957,,isracoin,isracoin
3093,2017/06/23,25977816713276012,948797156859123,3875562856982559,7116971981742711888.8153242253962E+14,60855136006202672,,,650228415217161157253330750492,,2503010268112067,,,,,,42760183314903,44417204342237492547830392440565,,isracoin,isracoin
3094,2017/06/24,22698114472250570,949756138228935,3567442655677939,711697198174261416888679962204642,56289340687180583,,,59783258673650391423627575265,,263382522414477,,,,,,nullnullnull,43515995716228417668229699835293,,isracoin,isracoin
3095,2017/06/25,18059714998231135,927642140098979,2926932561968879,7116971981742552069.0465351865722E+14,45578037093155887,,,47920798128725381331207162076,,26535581775223,,,,,,nullnullnull,42087743668219139067127568736913,,isracoin,isracoin
3096,2017/06/26,26176418802316788,987141189809544,40771331207102449,7116971981742552069.2385322918468E+14,58764242802237497,,,93381813518538508362759723329,,36022454138712,,,,,,nullnullnull,40535475897200267874524186686634,,isracoin,isracoin
3097,2017/06/27,25960617785252995,989866169897911,4358352975282094,7116971981742552069.3035919933239E+14,58541942089182501,,,66708251045538470502855159102,,257843114111285,,,,,,nullnullnull,39515260814192577016222704977700,,isracoin,isracoin
3098,2017/06/28,27965416077274241,9725041416510005,43592727434null,7116971981742439709.5006133746053E+14,63236440171188476,,,71235540644284777723051771161,,254732665211128,,,,,,nullnullnull,41402209041209001074626863541743,,isracoin,isracoin
3099,2017/06/29,23093414234263791,966754105689460,3780112524477162,7116971981742432629.627490409015E+14,51974134298182877,,,81046967733267842993417165510,,350952295812954,,,,,,nullnullnull,41739305928211643125228425917058,,isracoin,isracoin
3100,2017/06/30,26720613569252652,956231116888800,4158682435675721,7116971981742432629.7200900038764E+14,60806533014177613,,,87273054142728231512907912862,,328232010611510,,,,,,nullnullnull,41222833121208227165827124206784,,isracoin,isracoin
3101,2017/07/01,22169212068240465,882650110718106,3347992233372178,7116971981742484349.9263646950280E+14,55386931490170690,,,56640152682815394962422848007,,255492332910076,,,,,,nullnullnull,40152801092200437636324918415863,,isracoin,isracoin
3102,2017/07/02,19635113600248617,779501155438503,3046642839470247,7087079406762527301.0022083831095E+15,52258938719172941,,,43690871953209537711888814758,,22251236007597,,,,,,nullnullnull,39889234300201315588824806296294,,isracoin,isracoin
3103,2017/07/03,25307419840302032,8156871864210143,3896273224587207,7086594662302527301.012941506663E+15,56956543008201259,,,71247527357089979476873441390,,281533573622757,,,,,,nullnullnull,41318131632231462488425894448752,,isracoin,isracoin
3104,2017/07/04,25533022723281465,8969471753310132,4181223531386377,7086594662302526621.0272541076136E+15,59953244411193388,,,591142287210625740555563654768,,231524676219767,,,,,,nullnullnull,42473073712260668429125690674556,,isracoin,isracoin
3105,2017/07/05,23685922501271606,9094571663310094,3664733455075556,7086594662302500001.0229560302637E+15,54298644746179920,,,644555130813514466391855112851,,27231600626830,,,,,,nullnullnull,42118135974270347456324491546045,,isracoin,isracoin
3106,2017/07/06,22496418221258791,956222137718830,3594322982872799,7086594662302500001.0372168085721E+15,53562138790176814,,,57316626977182469202212895279,,25478394198551,,,,,,nullnullnull,42499920543263991595924714737601,,isracoin,isracoin
3107,2017/07/07,24346619363295389,936977144669709,4129393193491070,7086594662302500001.0381861237043E+15,65940139846203470,,,62317156308604790322317560495,,25596444397846,,,,,,nullnullnull,41730438843247954623923666776749,,isracoin,isracoin
3108,2017/07/08,22067017123248142,858812154018884,3316333081063489,7086594662302715841.0559628920622E+15,54020336529159924,,,67799250856600102191806603924,,30724385457281,,,,,,nullnullnull,41269622121248009813122447567208,,isracoin,isracoin
3109,2017/07/09,18798615017225189,749534140456980,2797542571460670,7086594662302757211.0711075271466E+15,45647139071150347,,,6009212390403570743836228565,,31966268743713,,,,,,nullnullnull,41713501524260218738322695829428,,isracoin,isracoin
3110,2017/07/10,25152518445302633,7465751557210586,3794023000882854,7086594662302757211.1987349485193E+15,65313642460200363,,,80191834147019405112417869417,,31882380567989,,,,,,nullnullnull,40320637503246455822921101114403,,isracoin,isracoin
3111,2017/07/11,26558620525291677,8900251839610484,4266303366579359,7086594662302755701.2142027920762E+15,68679447719193472,,,677565948416795051012518113539,,25512818278633,,,,,,nullnullnull,38455258715229878795818259702196,,isracoin,isracoin
3112,2017/07/12,25696118478283828,8814811660710735,3906313136676878,7086594662302752641.185958514379E+15,62943245251186946,,,61537980186909688852616155875,,23948373959217,,,,,,41059113916775,38453156675236854162418976657680,,isracoin,isracoin
