,date,block_size,transactions,sent_addresses,av_transaction_size,median_transaction_value,send_usd,mining_profitability,fee_reward,google_trends,confirmation_time,active_addresses,av_transaction_value,difficulty,top_100_percent,median_transaction_size,market_cap,hashrate,tweets,full_name,coin
1372,2012/10/06,995801001null,325171186null,284332006null,,,2491601625002null,,,,,389602668null,762.61114.222null,305462813.22null,,,127732529599317null,,,aircoin,aircoin
1373,2012/10/07,1300851085null,346011063null,297822034null,,,2164174487306null,,,,,433972865null,623.21452.881null,305462813.22null,,,122827641610885null,,,aircoin,aircoin
1374,2012/10/08,969481216null,380331053null,343452017null,,,2092624035303null,,,,,476412850null,547.6521.738null,305462813.22null,,,119728430640979null,,,aircoin,aircoin
1375,2012/10/09,1150341660null,353081541null,341382404null,,,1603640555648null,,,,,522773575null,452.36725.55null,305462813.421null,,,119611102754324null,,,aircoin,aircoin
1376,2012/10/10,953271057null,310771440null,319812544null,,,1046693134665null,,,,,473563243null,335.19916.328null,305462813.58null,,,121629216860146null,,,aircoin,aircoin
1377,2012/10/11,911821138null,275461255null,288512330null,,,1497197642019null,,,,,412333057null,540.81721.659null,305462813.58null,,,122453596937776null,,,aircoin,aircoin
1378,2012/10/12,896581883null,285441791null,295143194null,,,3141809374880null,,,,,446144531null,109528.922null,305462815.123null,,,1223239791001784null,,,aircoin,aircoin
1379,2012/10/13,102843872.509null,329421406null,274962709null,,,3226088560980null,,,,,394333435null,974.94427.481null,305462816.019null,,,121109385953280null,,,aircoin,aircoin
1380,2012/10/14,1021801172null,272871736null,262303015null,,,1628745027568null,,,,,385853913null,594.12910.892null,305462816.83null,,,119871460962372null,,,aircoin,aircoin
1381,2012/10/15,861872131null,308292365null,315803449null,,,1002406029034null,,,,,462864689null,323.3789.842null,305462822.667null,,,1190029271023230null,,,aircoin,aircoin
1382,2012/10/16,1045522063null,343782571null,289003558null,,,3246721129629null,,,,,430604605null,940.1799.415null,305542722.667null,,,1204940361019133null,,,aircoin,aircoin
1383,2012/10/17,1117231246null,316711345null,303782313null,,,3932405844944null,,,,,448203187null,123624.138null,307232222.667null,,,1203141931024537null,,,aircoin,aircoin
1384,2012/10/18,920731582null,281001417null,315312347null,,,4025677425119null,,,,,510523936null,142512.968null,307232222.234null,,,1209847371011318null,,,aircoin,aircoin
1385,2012/10/19,938301666null,252181190null,267962085null,,,3179664116246null,,,,,451932861null,12549.728null,307232221.86null,,,120696874931444null,,,aircoin,aircoin
1386,2012/10/20,926851374null,302841017null,292091867null,,,3155532241457null,,,,,432232632null,103728.512null,307232221.86null,,,119781511914698null,,,aircoin,aircoin
1387,2012/10/21,1147881204null,406721161null,280162077null,,,2742203633979null,,,,,388032784null,671.56620.581null,307232221.86null,,,119318050954123null,,,aircoin,aircoin
1388,2012/10/22,1199711284null,429971254null,300902270null,,,2637325914542null,,,,,414833529null,611.1437.99null,307232220.373null,,,119259960952720null,,,aircoin,aircoin
1389,2012/10/23,1212301203null,319011873null,275913104null,,,3042456424028null,,,,,414513912null,949.8479.15null,307232218.295null,,,119622325981651null,,,aircoin,aircoin
1390,2012/10/24,948071058null,320321321null,288552531null,,,2209415117664null,,,,,418593508null,686.2828.6null,307232218.295null,,,119216629988916null,,,aircoin,aircoin
1391,2012/10/25,926901003null,26855987null,269802043null,,,1638518516457null,,,,,395752904null,606.90410.502null,307232220.635null,,,115273725925085null,,,aircoin,aircoin
1392,2012/10/26,656811731null,217621066null,261991942null,,,1082514150409null,,,,,378072828null,493.6932.99null,307232223.04null,,,107733107870034null,,,aircoin,aircoin
1393,2012/10/27,461461052null,161381029null,206511927null,,,1714057238574null,,,,,297472622null,105124.711null,307232223.04null,,,104780520886807null,,,aircoin,aircoin
1394,2012/10/28,52842961.505null,17799947null,198771774null,,,978407020369null,,,,,276472331null,544.61814.324null,307232223.04null,,,107583217908187null,,,aircoin,aircoin
1395,2012/10/29,723241355null,213421077null,210242003null,,,1073083427327null,,,,,356933201null,499.10916.786null,307232221.255null,,,109415145900038null,,,aircoin,aircoin
1396,2012/10/30,97035840.222null,306041128null,259162170null,,,4470525523996null,,,,,344592814null,145413.542null,330435619.648null,,,110412084917340null,,,aircoin,aircoin
1397,2012/10/31,92366963.409null,276111072null,245282154null,,,41732965100232null,,,,,321742782null,150457.971null,330435619.648null,,,113596290935311null,,,aircoin,aircoin
1398,2012/11/01,808901091null,235011100null,222262154null,,,2836877757201null,,,,,317352845null,120033.141null,330435620.519null,,,111966954938642null,,,aircoin,aircoin
1399,2012/11/02,92651838.762null,288471042null,237492089null,,,916542326594null,,,,,331412716null,316.15815.944null,330435622.361null,,,108379509925575null,,,aircoin,aircoin
1400,2012/11/03,749461189null,237531623null,224922773null,,,2011291729072null,,,,,327183553null,841.5812.434null,330435622.361null,,,108828408920841null,,,aircoin,aircoin
1401,2012/11/04,739321037null,241471170null,213192235null,,,2402072136346null,,,,,306632993null,988.34419.839null,330435623.236null,,,110653471893730null,,,aircoin,aircoin
1402,2012/11/05,964861430null,320241143null,250942163null,,,2472369444102null,,,,,375813448null,768.19825.537null,330435625.443null,,,111243594862054null,,,aircoin,aircoin
1403,2012/11/06,1087661193null,31851931null,274981867null,,,2042962631245null,,,,,411492529null,638.70521.957null,330435625.443null,,,111742544890475null,,,aircoin,aircoin
1404,2012/11/07,1063261390null,363231058null,302181937null,,,2014406711530null,,,,,435052979null,552.1957.42null,330435625.443null,,,112802946882082null,,,aircoin,aircoin
1405,2012/11/08,988421394null,32261855null,258441679null,,,144420526741null,,,,,376722254null,445.5365.181null,330435624.318null,,,113018398878730null,,,aircoin,aircoin
1406,2012/11/09,772101102null,25005873null,253961747null,,,939720510684null,,,,,367302363null,373.5427.908null,330435622.803null,,,112589489872810null,,,aircoin,aircoin
1407,2012/11/10,887501306null,269651032null,221101889null,,,468198517384null,,,,,347302497null,172.7111.715null,330435622.803null,,,112464808867856null,,,aircoin,aircoin
1408,2012/11/11,712601109null,234081001null,210751947null,,,452735512387null,,,,,301592593null,192.2048.302null,330435622.803null,,,112821438850494null,,,aircoin,aircoin
1409,2012/11/12,834711253null,23771994null,220621908null,,,523232834452null,,,,,315532576null,218.89823.793null,332143522.337null,,,113364865822506null,,,aircoin,aircoin
1410,2012/11/13,873611073null,269911137null,238032226null,,,930370637825null,,,,,326873195null,342.91821.049null,336876718.483null,,,114014272816993null,,,aircoin,aircoin
1411,2012/11/14,93186852.883null,297581037null,268132088null,,,141873158045null,,,,,377642730null,474.4764.789null,336876718.483null,,,114043278836035null,,,aircoin,aircoin
1412,2012/11/15,120487905.253null,374681096null,332372229null,,,2944296310195null,,,,,463013538null,782.9745.689null,336876718.609null,,,115344541811312null,,,aircoin,aircoin
1413,2012/11/16,1236911018null,393011166null,342612125null,,,424276289817null,,,,,482982988null,10765.761null,336876721.234null,,,119403682766606null,,,aircoin,aircoin
1414,2012/11/17,1190931077null,32398938null,313221808null,,,3108950510016null,,,,,529113407null,955.4837.054null,336876721.234null,,,122541717734515null,,,aircoin,aircoin
1415,2012/11/18,105856794.555null,33990770null,311371626null,,,241048594399null,,,,,429362206null,706.1423.51null,336876721.234null,,,122116831743170null,,,aircoin,aircoin
1416,2012/11/19,1138791068null,36777828null,308181694null,,,162405959093null,,,,,424082589null,439.857.011null,336876721.234null,,,122328916746789null,,,aircoin,aircoin
1417,2012/11/20,112396940.705null,36711918null,317571839null,,,183356728376null,,,,,437562578null,497.4685.772null,336876718.404null,,,122209875714624null,,,aircoin,aircoin
1418,2012/11/21,121577997.806null,38914989null,307831956null,,,107855996931null,,,,,441242733null,276.0874.542null,336876718.339null,,,122529038741215null,,,aircoin,aircoin
1419,2012/11/22,995091022null,307561243null,294182193null,,,173460578148null,,,,,413772905null,561.3614.539null,336876718.339null,,,126284233761742null,,,aircoin,aircoin
1420,2012/11/23,100111978.143null,32184946null,233341892null,,,1398726811420null,,,,,352062599null,432.4137.578null,336876717.989null,,,129210145755507null,,,aircoin,aircoin
1421,2012/11/24,903691227null,295671274null,251032340null,,,145244389376null,,,,,371013031null,488.7424.883null,336876717.072null,,,129741515772933null,,,aircoin,aircoin
1422,2012/11/25,118339968.311null,365901141null,248692266null,,,999672022078null,,,,,362733237null,272.12312.138null,336876717.072null,,,130341018774678null,,,aircoin,aircoin
1423,2012/11/26,1078701194null,357411066null,285842155null,,,139328986831null,,,,,413362821null,388.1253.962null,340227417.57null,,,129561797768927null,,,aircoin,aircoin
1424,2012/11/27,89049842.49null,27484952null,268601969null,,,1740138018554null,,,,,385622770null,629.75512.064null,343890919.779null,,,128179611778691null,,,aircoin,aircoin
1425,2012/11/28,99478929.717null,370841102null,301252271null,,,2312568914712null,,,,,438512965null,620.7248.151null,343890919.779null,,,128806480827808null,,,aircoin,aircoin
1426,2012/11/29,104785812.679null,372571702null,281723253null,,,1496143734466null,,,,,419574114null,399.79312.648null,343890921.863null,,,130206257930551null,,,aircoin,aircoin
1427,2012/11/30,106558836.298null,296331622null,251733134null,,,987248922997null,,,,,371104037null,331.7598.649null,343890924.89null,,,1318667561020280null,,,aircoin,aircoin
1428,2012/12/01,916801164null,333251414null,238362706null,,,784404520244null,,,,,347313490null,234.2079.278null,343890930.026null,,,1320268841053179null,,,aircoin,aircoin
1429,2012/12/02,680861349null,20463771null,188021555null,,,1264259112798null,,,,,277972072null,613.53911.11null,343890944.04null,,,1317911771032643null,,,aircoin,aircoin
1430,2012/12/03,703412340null,21512638null,209621120null,,,2176353919004null,,,,,301451601null,100521.305null,343890944.04null,,,132408197982213null,,,aircoin,aircoin
1431,2012/12/04,1372401317null,32244778null,270741464null,,,323973019577null,,,,,424132008null,10018.513null,343890944.04null,,,137078247980103null,,,aircoin,aircoin
1432,2012/12/05,1347811925null,33622693null,295331375null,,,3774111217232null,,,,,444872934null,111816.944null,343890944.04null,,,140902796967260null,,,aircoin,aircoin
1433,2012/12/06,1306551129null,37026603null,289741275null,,,4330147319853null,,,,,410241686null,116520.81null,343890944.04null,,,139991029996087null,,,aircoin,aircoin
1434,2012/12/07,111535708.983null,32016965null,283292003null,,,2787038910216null,,,,,408952510null,867.0216.154null,343890930.34null,,,1410889471016729null,,,aircoin,aircoin
1435,2012/12/08,105632884.678null,330361630null,279562920null,,,1352481115717null,,,,,383153675null,407.6936.203null,343890926.472null,,,141769283998821null,,,aircoin,aircoin
1436,2012/12/09,1167311437null,319332258null,267283489null,,,1881327128102null,,,,,388984480null,586.8339.321null,343890930.377null,,,1412266441008475null,,,aircoin,aircoin
1437,2012/12/10,1194032079null,360781274null,241792010null,,,1386498024144null,,,,,359353068null,382.78815.015null,342256842.277null,,,1413389531017260null,,,aircoin,aircoin
1438,2012/12/11,1181561359null,36635623null,271821316null,,,217864818374null,,,,,370422206null,592.3628.769null,337018242.277null,,,1426292671026194null,,,aircoin,aircoin
1439,2012/12/12,130936995.159null,36606646null,294761316null,,,487296406961null,,,,,427151796null,13267.067null,337018242.277null,,,1443225321039934null,,,aircoin,aircoin
1440,2012/12/13,1508111229null,42384666null,327541349null,,,5254794015598null,,,,,461741873null,123615.52null,337018242.277null,,,1445263071028824null,,,aircoin,aircoin
1441,2012/12/14,1681351839null,38908846null,302731543null,,,399459827605null,,,,,416732179null,10246.311null,337018242.277null,,,1440819901019570null,,,aircoin,aircoin
1442,2012/12/15,124158842.98null,322491068null,258372128null,,,224098697761null,,,,,345982758null,692.4114.425null,337018228.647null,,,1429769481014425null,,,aircoin,aircoin
1443,2012/12/16,143156840.58null,353651376null,265632796null,,,2383975612455null,,,,,357463494null,671.9975.183null,337018225.581null,,,1414323421024508null,,,aircoin,aircoin
1444,2012/12/17,1317801053null,409061090null,314112180null,,,2386167112872null,,,,,409942887null,581.4257.44null,337018231.356null,,,1402016811011541null,,,aircoin,aircoin
1445,2012/12/18,1829551256null,49687686null,368501378null,,,3145859714967null,,,,,481381869null,631.54714.16null,337018243.097null,,,1402408171011934null,,,aircoin,aircoin
1446,2012/12/19,136866876.395null,44623592null,318401278null,,,1524746314123null,,,,,437581762null,340.61114.53null,337018243.097null,,,1421261151003231null,,,aircoin,aircoin
1447,2012/12/20,1550451234null,35816810null,276061483null,,,1266931214439null,,,,,395421978null,352.68912.124null,337018243.097null,,,1435323811006205null,,,aircoin,aircoin
1448,2012/12/21,1533971456null,44454820null,330231493null,,,2250017815896null,,,,,461272275null,504.71513.369null,337018243.097null,,,1431716251019998null,,,aircoin,aircoin
1449,2012/12/22,1394371047null,51105690null,413501451null,,,1879757716327null,,,,,551422183null,366.72514.347null,337018238.312null,,,1421110281028014null,,,aircoin,aircoin
1450,2012/12/23,134116847.92null,366161142null,272632356null,,,1160266810689null,,,,,399303042null,315.8225.387null,337018228.208null,,,1417014601017765null,,,aircoin,aircoin
1451,2012/12/24,135453695.597null,359791131null,265342284null,,,1421442915211null,,,,,400243095null,393.6327.793null,337018228.208null,,,1415730681021694null,,,aircoin,aircoin
1452,2012/12/25,100978819.99null,28619903null,224071810null,,,80537516593null,,,,,302862342null,280.1994.455null,337018235.735null,,,1417101651026600null,,,aircoin,aircoin
1453,2012/12/26,1175591225null,36432677null,227081468null,,,842820525832null,,,,,381082045null,230.36722.84null,318251740.01null,,,1420061461017622null,,,aircoin,aircoin
1454,2012/12/27,1312591626null,43631654null,257301327null,,,1089710522819null,,,,,365671873null,248.86621.878null,297963740.01null,,,1424136851015402null,,,aircoin,aircoin
1455,2012/12/28,126606934.986null,46936577null,311751295null,,,1440278914508null,,,,,424071661null,305.75914.378null,297963740.01null,,,1423395161002751null,,,aircoin,aircoin
1456,2012/12/29,125023792.83null,37966588null,268351337null,,,133220644940null,,,,,399961765null,349.5694.713null,297963738.22null,,,1426015751003024null,,,aircoin,aircoin
1457,2012/12/30,115023771.533null,45281775null,346891708null,,,1021371610467null,,,,,457792235null,224.7397.34null,297963730.545null,,,142448905982967null,,,aircoin,aircoin
1458,2012/12/31,88469823.519null,29906807null,253451773null,,,1837395344333null,,,,,347372280null,611.16130.365null,297963730.545null,,,142712337967324null,,,aircoin,aircoin
1459,2013/01/01,89033691.416null,31734635null,261741571null,,,199487687565null,,,,,378462213null,625.4325.869null,297963730.712null,,,142303807955805null,,,aircoin,aircoin
1460,2013/01/02,114077676.308null,39280590null,318091382null,,,256557644577null,,,,,431041826null,650.6174.21null,297963734.322null,,,140170026956746null,,,aircoin,aircoin
1461,2013/01/03,1080231167null,42147620null,381971413null,,,2296235812034null,,,,,512682113null,542.7311.051null,297963734.322null,,,140337362957811null,,,aircoin,aircoin
1462,2013/01/04,141811886.977null,48436573null,349901352null,,,307292046594null,,,,,473411867null,632.4316.238null,297963734.322null,,,140459939960872null,,,aircoin,aircoin
1463,2013/01/05,1182401637null,39455679null,380081349null,,,276204235478null,,,,,534171860null,697.5565.293null,297963734.322null,,,140021528979178null,,,aircoin,aircoin
1464,2013/01/06,1006081262null,328811006null,300211761null,,,1440280514237null,,,,,422112461null,436.1059.731null,297963729.364null,,,1395309761001207null,,,aircoin,aircoin
1465,2013/01/07,1054011070null,40120990null,367241944null,,,1959007611724null,,,,,540562598null,486.2517.136null,297963726.112null,,,1399987041000571null,,,aircoin,aircoin
1466,2013/01/08,1493041352null,38491861null,361791755null,,,2875081613169null,,,,,560222381null,744.3778.803null,311763726.112null,,,142655753992821null,,,aircoin,aircoin
1467,2013/01/09,1483371061null,43060952null,384431891null,,,2335409211944null,,,,,561612651null,540.7297.55null,324955026.973null,,,144786652987110null,,,aircoin,aircoin
