,transactions,sent_addresses,block_size,hashrate,difficulty,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,av_transaction_value,google_trends,median_transaction_value,active_addresses,top_100_percent,fee_reward,date,tweets,market_cap,full_name,coin
1364,,,,,,,,,,,,,,,,,2018/02/23,null,,vericoin,vericoin
1365,,,,,,,,,,,,,,,,,2018/02/24,null,,vericoin,vericoin
1366,,,,,,,,,,,,,,,,,2018/02/25,null,,vericoin,vericoin
1367,,,,,,,,,,,,,,,,,2018/02/26,null,,vericoin,vericoin
1368,,,,,,,,,,,,,,,,,2018/02/27,null,,vericoin,vericoin
1369,,,,,,,,,,,,,,,,,2018/02/28,null,,vericoin,vericoin
1370,,,,,,,,,,,,,,,,,2018/03/01,null,,vericoin,vericoin
1371,,,,,,,,,,,,,,,,,2018/03/02,null,,vericoin,vericoin
1372,,,,,,,,,,,,,,,,,2018/03/03,null,,vericoin,vericoin
1373,,,,,,,,,,,,,,,,,2018/03/04,null,,vericoin,vericoin
1374,,,,,,,,,,,,,,,,,2018/03/05,null,,vericoin,vericoin
1375,,,,,,,,,,,,,,,,,2018/03/06,null,,vericoin,vericoin
1376,,,,,,,,,,,,,,,,,2018/03/07,null,,vericoin,vericoin
1377,,,,,,,,,,,,,,,,,2018/03/08,null,,vericoin,vericoin
1378,,,,,,,,,,,,,,,,,2018/03/09,null,,vericoin,vericoin
1379,,,,,,,,,,,,,,,,,2018/03/10,null,,vericoin,vericoin
1380,,,,,,,,,,,,,,,,,2018/03/11,null,,vericoin,vericoin
1381,,,,,,,,,,,,,,,,,2018/03/12,null,,vericoin,vericoin
1382,,,,,,,,,,,,,,,,,2018/03/13,null,,vericoin,vericoin
1383,,,,,,,,,,,,,,,,,2018/03/14,null,,vericoin,vericoin
1384,,,,,,,,,,,,,,,,,2018/03/15,null,,vericoin,vericoin
1385,,,,,,,,,,,,,,,,,2018/03/16,null,,vericoin,vericoin
1386,,,,,,,,,,,,,,,,,2018/03/17,null,,vericoin,vericoin
1387,,,,,,,,,,,,,,,,,2018/03/18,null,,vericoin,vericoin
1388,,,,,,,,,,,,,,,,,2018/03/19,null,,vericoin,vericoin
1389,,,,,,,,,,,,,,,,,2018/03/20,null,,vericoin,vericoin
1390,,,,,,,,,,,,,,,,,2018/03/21,null,,vericoin,vericoin
1391,,,,,,,,,,,,,,,,,2018/03/22,null,,vericoin,vericoin
1392,,,,,,,,,,,,,,,,,2018/03/23,null,,vericoin,vericoin
1393,,,,,,,,,,,,,,,,,2018/03/24,null,,vericoin,vericoin
1394,,,,,,,,,,,,,,,,,2018/03/25,null,,vericoin,vericoin
1395,,,,,,,,,,,,,,,,,2018/03/26,null,,vericoin,vericoin
1396,,,,,,,,,,,,,,,,,2018/03/27,null,,vericoin,vericoin
1397,,,,,,,,,,,,,,,,,2018/03/28,null,,vericoin,vericoin
1398,,,,,,,,,,,,,,,,,2018/03/29,null,,vericoin,vericoin
1399,,,,,,,,,,,,,,,,,2018/03/30,null,,vericoin,vericoin
1400,,,,,,,,,,,,,,,,,2018/03/31,null,,vericoin,vericoin
1401,,,,,,,,,,,,,,,,,2018/04/01,null,,vericoin,vericoin
1402,,,,,,,,,,,,,,,,,2018/04/02,null,,vericoin,vericoin
1403,,,,,,,,,,,,,,,,,2018/04/03,null,,vericoin,vericoin
1404,,,,,,,,,,,,,,,,,2018/04/04,null,,vericoin,vericoin
1405,,,,,,,,,,,,,,,,,2018/04/05,null,,vericoin,vericoin
1406,,,,,,,,,,,,,,,,,2018/04/06,null,,vericoin,vericoin
1407,,,,,,,,,,,,,,,,,2018/04/07,10,,vericoin,vericoin
1408,,,,,,,,,,,,,,,,,2018/04/08,9,,vericoin,vericoin
1409,,,,,,,,,,,,,,,,,2018/04/09,8,,vericoin,vericoin
1410,,,,,,,,,,,,,,,,,2018/04/10,6,,vericoin,vericoin
1411,,,,,,,,,,,,,,,,,2018/04/11,7,,vericoin,vericoin
1412,,,,,,,,,,,,,,,,,2018/04/12,9,,vericoin,vericoin
1413,,,,,,,,,,,,,,,,,2018/04/13,39,,vericoin,vericoin
1414,,,,,,,,,,,,,,,,,2018/04/14,4,,vericoin,vericoin
1415,,,,,,,,,,,,,,,,,2018/04/15,10,,vericoin,vericoin
1416,,,,,,,,,,,,,,,,,2018/04/16,10,,vericoin,vericoin
1417,,,,,,,,,,,,,,,,,2018/04/17,2,,vericoin,vericoin
1418,,,,,,,,,,,,,,,,,2018/04/18,4,,vericoin,vericoin
1419,,,,,,,,,,,,,,,,,2018/04/19,10,,vericoin,vericoin
1420,,,,,,,,,,,,,,,,,2018/04/20,24,,vericoin,vericoin
1421,,,,,,,,,,,,,,,,,2018/04/21,38,,vericoin,vericoin
1422,,,,,,,,,,,,,,,,,2018/04/22,14,,vericoin,vericoin
1423,,,,,,,,,,,,,,,,,2018/04/23,7,,vericoin,vericoin
1424,,,,,,,,,,,,,,,,,2018/04/24,1,,vericoin,vericoin
1425,,,,,,,,,,,,,,,,,2018/04/25,1,,vericoin,vericoin
1426,,,,,,,,,,,,,,,,,2018/04/26,16,,vericoin,vericoin
1427,,,,,,,,,,,,,,,,,2018/04/27,8,,vericoin,vericoin
1428,,,,,,,,,,,,,,,,,2018/04/28,6,,vericoin,vericoin
1429,,,,,,,,,,,,,,,,,2018/04/29,6,,vericoin,vericoin
1430,,,,,,,,,,,,,,,,,2018/04/30,4,,vericoin,vericoin
1431,,,,,,,,,,,,,,,,,2018/05/01,1,,vericoin,vericoin
1432,,,,,,,,,,,,,,,,,2018/05/02,10,,vericoin,vericoin
1433,,,,,,,,,,,,,,,,,2018/05/03,null,,vericoin,vericoin
1434,,,,,,,,,,,,,,,,,2018/05/04,4,,vericoin,vericoin
1435,,,,,,,,,,,,,,,,,2018/05/05,4,,vericoin,vericoin
1436,,,,,,,,,,,,,,,,,2018/05/06,4,,vericoin,vericoin
1437,,,,,,,,,,,,,,,,,2018/05/07,4,,vericoin,vericoin
1438,,,,,,,,,,,,,,,,,2018/05/08,1,,vericoin,vericoin
1439,,,,,,,,,,,,,,,,,2018/05/09,20,,vericoin,vericoin
1440,,,,,,,,,,,,,,,,,2018/05/10,3,,vericoin,vericoin
1441,,,,,,,,,,,,,,,,,2018/05/11,9,,vericoin,vericoin
1442,,,,,,,,,,,,,,,,,2018/05/12,45,,vericoin,vericoin
1443,,,,,,,,,,,,,,,,,2018/05/13,13,,vericoin,vericoin
1444,,,,,,,,,,,,,,,,,2018/05/14,5,,vericoin,vericoin
1445,,,,,,,,,,,,,,,,,2018/05/15,1,,vericoin,vericoin
1446,,,,,,,,,,,,,,,,,2018/05/16,5,,vericoin,vericoin
1447,,,,,,,,,,,,,,,,,2018/05/17,2,,vericoin,vericoin
1448,,,,,,,,,,,,,,,,,2018/05/18,2,,vericoin,vericoin
1449,,,,,,,,,,,,,,,,,2018/05/19,3,,vericoin,vericoin
1450,,,,,,,,,,,,,,,,,2018/05/20,1,,vericoin,vericoin
1451,,,,,,,,,,,,,,,,,2018/05/21,1,,vericoin,vericoin
1452,,,,,,,,,,,,,,,,,2018/05/22,1,,vericoin,vericoin
1453,,,,,,,,,,,,,,,,,2018/05/23,4,,vericoin,vericoin
1454,,,,,,,,,,,,,,,,,2018/05/24,1,,vericoin,vericoin
1455,,,,,,,,,,,,,,,,,2018/05/25,1,,vericoin,vericoin
1456,,,,,,,,,,,,,,,,,2018/05/26,1,,vericoin,vericoin
1457,,,,,,,,,,,,,,,,,2018/05/27,1,,vericoin,vericoin
1458,,,,,,,,,,,,,,,,,2018/05/28,null,,vericoin,vericoin
1459,,,,,,,,,,,,,,,,,2018/05/29,2,,vericoin,vericoin
1460,,,,,,,,,,,,,,,,,2018/05/30,1,,vericoin,vericoin
1461,,,,,,,,,,,,,,,,,2018/05/31,null,,vericoin,vericoin
1462,,,,,,,,,,,,,,,,,2018/06/01,2,,vericoin,vericoin
1463,,,,,,,,,,,,,,,,,2018/06/02,null,,vericoin,vericoin
1464,,,,,,,,,,,,,,,,,2018/06/03,1,,vericoin,vericoin
1465,,,,,,,,,,,,,,,,,2018/06/04,7,,vericoin,vericoin
1466,,,,,,,,,,,,,,,,,2018/06/05,1,,vericoin,vericoin
1467,,,,,,,,,,,,,,,,,2018/06/06,7,,vericoin,vericoin
1468,,,,,,,,,,,,,,,,,2018/06/07,3,,vericoin,vericoin
1469,,,,,,,,,,,,,,,,,2018/06/08,1,,vericoin,vericoin
1470,,,,,,,,,,,,,,,,,2018/06/09,2,,vericoin,vericoin
1471,,,,,,,,,,,,,,,,,2018/06/10,4,,vericoin,vericoin
1472,,,,,,,,,,,,,,,,,2018/06/11,3,,vericoin,vericoin
1473,,,,,,,,,,,,,,,,,2018/06/12,1,,vericoin,vericoin
1474,,,,,,,,,,,,,,,,,2018/06/13,1,,vericoin,vericoin
1475,,,,,,,,,,,,,,,,,2018/06/14,3,,vericoin,vericoin
1476,,,,,,,,,,,,,,,,,2018/06/15,6,,vericoin,vericoin
1477,,,,,,,,,,,,,,,,,2018/06/16,2,,vericoin,vericoin
1478,,,,,,,,,,,,,,,,,2018/06/17,1,,vericoin,vericoin
1479,,,,,,,,,,,,,,,,,2018/06/18,6,,vericoin,vericoin
1480,,,,,,,,,,,,,,,,,2018/06/19,null,,vericoin,vericoin
1481,,,,,,,,,,,,,,,,,2018/06/20,1,,vericoin,vericoin
1482,,,,,,,,,,,,,,,,,2018/06/21,1,,vericoin,vericoin
1483,,,,,,,,,,,,,,,,,2018/06/22,2,,vericoin,vericoin
1484,,,,,,,,,,,,,,,,,2018/06/23,1,,vericoin,vericoin
1485,,,,,,,,,,,,,,,,,2018/06/24,4,,vericoin,vericoin
1486,,,,,,,,,,,,,,,,,2018/06/25,1,,vericoin,vericoin
1487,,,,,,,,,,,,,,,,,2018/06/26,1,,vericoin,vericoin
1488,,,,,,,,,,,,,,,,,2018/06/27,1,,vericoin,vericoin
1489,,,,,,,,,,,,,,,,,2018/06/28,4,,vericoin,vericoin
1490,,,,,,,,,,,,,,,,,2018/06/29,null,,vericoin,vericoin
1491,,,,,,,,,,,,,,,,,2018/06/30,1,,vericoin,vericoin
1492,,,,,,,,,,,,,,,,,2018/07/01,null,,vericoin,vericoin
1493,,,,,,,,,,,,,,,,,2018/07/02,2,,vericoin,vericoin
1494,,,,,,,,,,,,,,,,,2018/07/03,4,,vericoin,vericoin
1495,,,,,,,,,,,,,,,,,2018/07/04,4,,vericoin,vericoin
1496,,,,,,,,,,,,,,,,,2018/07/05,null,,vericoin,vericoin
1497,,,,,,,,,,,,,,,,,2018/07/06,null,,vericoin,vericoin
1498,,,,,,,,,,,,,,,,,2018/07/07,1,,vericoin,vericoin
1499,,,,,,,,,,,,,,,,,2018/07/08,1,,vericoin,vericoin
1500,,,,,,,,,,,,,,,,,2018/07/09,8,,vericoin,vericoin
1501,,,,,,,,,,,,,,,,,2018/07/10,1,,vericoin,vericoin
1502,,,,,,,,,,,,,,,,,2018/07/11,1,,vericoin,vericoin
1503,,,,,,,,,,,,,,,,,2018/07/12,null,,vericoin,vericoin
1504,,,,,,,,,,,,,,,,,2018/07/13,null,,vericoin,vericoin
1505,,,,,,,,,,,,,,,,,2018/07/14,1,,vericoin,vericoin
1506,,,,,,,,,,,,,,,,,2018/07/15,1,,vericoin,vericoin
1507,,,,,,,,,,,,,,,,,2018/07/16,1,,vericoin,vericoin
1508,,,,,,,,,,,,,,,,,2018/07/17,null,,vericoin,vericoin
1509,,,,,,,,,,,,,,,,,2018/07/18,null,,vericoin,vericoin
1510,,,,,,,,,,,,,,,,,2018/07/19,5,,vericoin,vericoin
1511,,,,,,,,,,,,,,,,,2018/07/20,3,,vericoin,vericoin
1512,,,,,,,,,,,,,,,,,2018/07/21,1,,vericoin,vericoin
1513,,,,,,,,,,,,,,,,,2018/07/22,1,,vericoin,vericoin
1514,,,,,,,,,,,,,,,,,2018/07/23,6,,vericoin,vericoin
1515,,,,,,,,,,,,,,,,,2018/07/24,4,,vericoin,vericoin
1516,,,,,,,,,,,,,,,,,2018/07/25,5,,vericoin,vericoin
1517,,,,,,,,,,,,,,,,,2018/07/26,9,,vericoin,vericoin
1518,,,,,,,,,,,,,,,,,2018/07/27,null,,vericoin,vericoin
1519,,,,,,,,,,,,,,,,,2018/07/28,1,,vericoin,vericoin
1520,,,,,,,,,,,,,,,,,2018/07/29,5,,vericoin,vericoin
1521,,,,,,,,,,,,,,,,,2018/07/30,2,,vericoin,vericoin
1522,,,,,,,,,,,,,,,,,2018/07/31,null,,vericoin,vericoin
1523,,,,,,,,,,,,,,,,,2018/08/01,1,,vericoin,vericoin
1524,,,,,,,,,,,,,,,,,2018/08/02,2,,vericoin,vericoin
1525,,,,,,,,,,,,,,,,,2018/08/03,2,,vericoin,vericoin
1526,,,,,,,,,,,,,,,,,2018/08/04,null,,vericoin,vericoin
1527,,,,,,,,,,,,,,,,,2018/08/05,null,,vericoin,vericoin
1528,,,,,,,,,,,,,,,,,2018/08/06,null,,vericoin,vericoin
1529,,,,,,,,,,,,,,,,,2018/08/07,null,,vericoin,vericoin
1530,,,,,,,,,,,,,,,,,2018/08/08,3,,vericoin,vericoin
1531,,,,,,,,,,,,,,,,,2018/08/09,2,,vericoin,vericoin
1532,,,,,,,,,,,,,,,,,2018/08/10,null,,vericoin,vericoin
1533,,,,,,,,,,,,,,,,,2018/08/11,1,,vericoin,vericoin
1534,,,,,,,,,,,,,,,,,2018/08/12,null,,vericoin,vericoin
1535,,,,,,,,,,,,,,,,,2018/08/13,3,,vericoin,vericoin
1536,,,,,,,,,,,,,,,,,2018/08/14,1,,vericoin,vericoin
1537,,,,,,,,,,,,,,,,,2018/08/15,null,,vericoin,vericoin
1538,,,,,,,,,,,,,,,,,2018/08/16,3,,vericoin,vericoin
1539,,,,,,,,,,,,,,,,,2018/08/17,2,,vericoin,vericoin
1540,,,,,,,,,,,,,,,,,2018/08/18,3,,vericoin,vericoin
1541,,,,,,,,,,,,,,,,,2018/08/19,2,,vericoin,vericoin
1542,,,,,,,,,,,,,,,,,2018/08/20,13,,vericoin,vericoin
1543,,,,,,,,,,,,,,,,,2018/08/21,null,,vericoin,vericoin
1544,,,,,,,,,,,,,,,,,2018/08/22,null,,vericoin,vericoin
1545,,,,,,,,,,,,,,,,,2018/08/23,null,,vericoin,vericoin
1546,,,,,,,,,,,,,,,,,2018/08/24,null,,vericoin,vericoin
1547,,,,,,,,,,,,,,,,,2018/08/25,1,,vericoin,vericoin
1548,,,,,,,,,,,,,,,,,2018/08/26,2,,vericoin,vericoin
1549,,,,,,,,,,,,,,,,,2018/08/27,null,,vericoin,vericoin
1550,,,,,,,,,,,,,,,,,2018/08/28,null,,vericoin,vericoin
1551,,,,,,,,,,,,,,,,,2018/08/29,null,,vericoin,vericoin
1552,,,,,,,,,,,,,,,,,2018/08/30,null,,vericoin,vericoin
1553,,,,,,,,,,,,,,,,,2018/08/31,2,,vericoin,vericoin
1554,,,,,,,,,,,,,,,,,2018/09/01,null,,vericoin,vericoin
1555,,,,,,,,,,,,,,,,,2018/09/02,null,,vericoin,vericoin
1556,,,,,,,,,,,,,,,,,2018/09/03,5,,vericoin,vericoin
1557,,,,,,,,,,,,,,,,,2018/09/04,1,,vericoin,vericoin
1558,,,,,,,,,,,,,,,,,2018/09/05,1,,vericoin,vericoin
1559,,,,,,,,,,,,,,,,,2018/09/06,null,,vericoin,vericoin
1560,,,,,,,,,,,,,,,,,2018/09/07,null,,vericoin,vericoin
1561,,,,,,,,,,,,,,,,,2018/09/08,null,,vericoin,vericoin
1562,,,,,,,,,,,,,,,,,2018/09/09,null,,vericoin,vericoin
1563,,,,,,,,,,,,,,,,,2018/09/10,12,,vericoin,vericoin
1564,,,,,,,,,,,,,,,,,2018/09/11,10,,vericoin,vericoin
1565,,,,,,,,,,,,,,,,,2018/09/12,null,,vericoin,vericoin
1566,,,,,,,,,,,,,,,,,2018/09/13,2,,vericoin,vericoin
1567,,,,,,,,,,,,,,,,,2018/09/14,null,,vericoin,vericoin
1568,,,,,,,,,,,,,,,,,2018/09/15,null,,vericoin,vericoin
1569,,,,,,,,,,,,,,,,,2018/09/16,1,,vericoin,vericoin
1570,,,,,,,,,,,,,,,,,2018/09/17,14,,vericoin,vericoin
1571,,,,,,,,,,,,,,,,,2018/09/18,27,,vericoin,vericoin
1572,,,,,,,,,,,,,,,,,2018/09/19,14,,vericoin,vericoin
1573,,,,,,,,,,,,,,,,,2018/09/20,9,,vericoin,vericoin
1574,,,,,,,,,,,,,,,,,2018/09/21,2,,vericoin,vericoin
1575,,,,,,,,,,,,,,,,,2018/09/22,3,,vericoin,vericoin
1576,,,,,,,,,,,,,,,,,2018/09/23,null,,vericoin,vericoin
1577,,,,,,,,,,,,,,,,,2018/09/24,1,,vericoin,vericoin
1578,,,,,,,,,,,,,,,,,2018/09/25,1,,vericoin,vericoin
1579,,,,,,,,,,,,,,,,,2018/09/26,null,,vericoin,vericoin
1580,,,,,,,,,,,,,,,,,2018/09/27,9,,vericoin,vericoin
1581,,,,,,,,,,,,,,,,,2018/09/28,16,,vericoin,vericoin
1582,,,,,,,,,,,,,,,,,2018/09/29,3,,vericoin,vericoin
1583,,,,,,,,,,,,,,,,,2018/09/30,1,,vericoin,vericoin
1584,,,,,,,,,,,,,,,,,2018/10/01,null,,vericoin,vericoin
1585,,,,,,,,,,,,,,,,,2018/10/02,3,,vericoin,vericoin
1586,,,,,,,,,,,,,,,,,2018/10/03,3,,vericoin,vericoin
1587,,,,,,,,,,,,,,,,,2018/10/04,2,,vericoin,vericoin
1588,,,,,,,,,,,,,,,,,2018/10/05,null,,vericoin,vericoin
1589,,,,,,,,,,,,,,,,,2018/10/06,1,,vericoin,vericoin
1590,,,,,,,,,,,,,,,,,2018/10/07,null,,vericoin,vericoin
1591,,,,,,,,,,,,,,,,,2018/10/08,null,,vericoin,vericoin
1592,,,,,,,,,,,,,,,,,2018/10/09,null,,vericoin,vericoin
1593,,,,,,,,,,,,,,,,,2018/10/10,null,,vericoin,vericoin
1594,,,,,,,,,,,,,,,,,2018/10/11,null,,vericoin,vericoin
1595,,,,,,,,,,,,,,,,,2018/10/12,null,,vericoin,vericoin
1596,,,,,,,,,,,,,,,,,2018/10/13,null,,vericoin,vericoin
1597,,,,,,,,,,,,,,,,,2018/10/14,null,,vericoin,vericoin
1598,,,,,,,,,,,,,,,,,2018/10/15,2,,vericoin,vericoin
1599,,,,,,,,,,,,,,,,,2018/10/16,null,,vericoin,vericoin
1600,,,,,,,,,,,,,,,,,2018/10/17,null,,vericoin,vericoin
1601,,,,,,,,,,,,,,,,,2018/10/18,null,,vericoin,vericoin
1602,,,,,,,,,,,,,,,,,2018/10/19,null,,vericoin,vericoin
1603,,,,,,,,,,,,,,,,,2018/10/20,null,,vericoin,vericoin
1604,,,,,,,,,,,,,,,,,2018/10/21,1,,vericoin,vericoin
1605,,,,,,,,,,,,,,,,,2018/10/22,null,,vericoin,vericoin
1606,,,,,,,,,,,,,,,,,2018/10/23,null,,vericoin,vericoin
1607,,,,,,,,,,,,,,,,,2018/10/24,1,,vericoin,vericoin
1608,,,,,,,,,,,,,,,,,2018/10/25,2,,vericoin,vericoin
1609,,,,,,,,,,,,,,,,,2018/10/26,1,,vericoin,vericoin
1610,,,,,,,,,,,,,,,,,2018/10/27,5,,vericoin,vericoin
1611,,,,,,,,,,,,,,,,,2018/10/28,5,,vericoin,vericoin
1612,,,,,,,,,,,,,,,,,2018/10/29,1,,vericoin,vericoin
1613,,,,,,,,,,,,,,,,,2018/10/30,4,,vericoin,vericoin
1614,,,,,,,,,,,,,,,,,2018/10/31,null,,vericoin,vericoin
1615,,,,,,,,,,,,,,,,,2018/11/01,2,,vericoin,vericoin
1616,,,,,,,,,,,,,,,,,2018/11/02,1,,vericoin,vericoin
1617,,,,,,,,,,,,,,,,,2018/11/03,2,,vericoin,vericoin
1618,,,,,,,,,,,,,,,,,2018/11/04,null,,vericoin,vericoin
1619,,,,,,,,,,,,,,,,,2018/11/05,null,,vericoin,vericoin
1620,,,,,,,,,,,,,,,,,2018/11/06,1,,vericoin,vericoin
1621,,,,,,,,,,,,,,,,,2018/11/07,null,,vericoin,vericoin
1622,,,,,,,,,,,,,,,,,2018/11/08,2,,vericoin,vericoin
1623,,,,,,,,,,,,,,,,,2018/11/09,2,,vericoin,vericoin
1624,,,,,,,,,,,,,,,,,2018/11/10,null,,vericoin,vericoin
1625,,,,,,,,,,,,,,,,,2018/11/11,null,,vericoin,vericoin
1626,,,,,,,,,,,,,,,,,2018/11/12,null,,vericoin,vericoin
1627,,,,,,,,,,,,,,,,,2018/11/13,6,,vericoin,vericoin
1628,,,,,,,,,,,,,,,,,2018/11/14,null,,vericoin,vericoin
1629,,,,,,,,,,,,,,,,,2018/11/15,3,,vericoin,vericoin
1630,,,,,,,,,,,,,,,,,2018/11/16,1,,vericoin,vericoin
1631,,,,,,,,,,,,,,,,,2018/11/17,1,,vericoin,vericoin
1632,,,,,,,,,,,,,,,,,2018/11/18,null,,vericoin,vericoin
1633,,,,,,,,,,,,,,,,,2018/11/19,null,,vericoin,vericoin
1634,,,,,,,,,,,,,,,,,2018/11/20,null,,vericoin,vericoin
1635,,,,,,,,,,,,,,,,,2018/11/21,null,,vericoin,vericoin
1636,,,,,,,,,,,,,,,,,2018/11/22,null,,vericoin,vericoin
1637,,,,,,,,,,,,,,,,,2018/11/23,2,,vericoin,vericoin
1638,,,,,,,,,,,,,,,,,2018/11/24,null,,vericoin,vericoin
1639,,,,,,,,,,,,,,,,,2018/11/25,null,,vericoin,vericoin
1640,,,,,,,,,,,,,,,,,2018/11/26,null,,vericoin,vericoin
1641,,,,,,,,,,,,,,,,,2018/11/27,null,,vericoin,vericoin
1642,,,,,,,,,,,,,,,,,2018/11/28,2,,vericoin,vericoin
1643,,,,,,,,,,,,,,,,,2018/11/29,null,,vericoin,vericoin
1644,,,,,,,,,,,,,,,,,2018/11/30,2,,vericoin,vericoin
1645,,,,,,,,,,,,,,,,,2018/12/01,1,,vericoin,vericoin
1646,,,,,,,,,,,,,,,,,2018/12/02,null,,vericoin,vericoin
1647,,,,,,,,,,,,,,,,,2018/12/03,1,,vericoin,vericoin
1648,,,,,,,,,,,,,,,,,2018/12/04,1,,vericoin,vericoin
1649,,,,,,,,,,,,,,,,,2018/12/05,1,,vericoin,vericoin
1650,,,,,,,,,,,,,,,,,2018/12/06,null,,vericoin,vericoin
1651,,,,,,,,,,,,,,,,,2018/12/07,null,,vericoin,vericoin
1652,,,,,,,,,,,,,,,,,2018/12/08,null,,vericoin,vericoin
1653,,,,,,,,,,,,,,,,,2018/12/09,1,,vericoin,vericoin
1654,,,,,,,,,,,,,,,,,2018/12/10,null,,vericoin,vericoin
1655,,,,,,,,,,,,,,,,,2018/12/11,null,,vericoin,vericoin
1656,,,,,,,,,,,,,,,,,2018/12/12,null,,vericoin,vericoin
1657,,,,,,,,,,,,,,,,,2018/12/13,null,,vericoin,vericoin
1658,,,,,,,,,,,,,,,,,2018/12/14,null,,vericoin,vericoin
1659,,,,,,,,,,,,,,,,,2018/12/15,null,,vericoin,vericoin
1660,,,,,,,,,,,,,,,,,2018/12/16,null,,vericoin,vericoin
1661,,,,,,,,,,,,,,,,,2018/12/17,null,,vericoin,vericoin
1662,,,,,,,,,,,,,,,,,2018/12/18,null,,vericoin,vericoin
1663,,,,,,,,,,,,,,,,,2018/12/19,null,,vericoin,vericoin
1664,,,,,,,,,,,,,,,,,2018/12/20,null,,vericoin,vericoin
1665,,,,,,,,,,,,,,,,,2018/12/21,null,,vericoin,vericoin
1666,,,,,,,,,,,,,,,,,2018/12/22,null,,vericoin,vericoin
1667,,,,,,,,,,,,,,,,,2018/12/23,null,,vericoin,vericoin
1668,,,,,,,,,,,,,,,,,2018/12/24,null,,vericoin,vericoin
1669,,,,,,,,,,,,,,,,,2018/12/25,null,,vericoin,vericoin
1670,,,,,,,,,,,,,,,,,2018/12/26,null,,vericoin,vericoin
1671,,,,,,,,,,,,,,,,,2018/12/27,null,,vericoin,vericoin
1672,,,,,,,,,,,,,,,,,2018/12/28,null,,vericoin,vericoin
1673,,,,,,,,,,,,,,,,,2018/12/29,null,,vericoin,vericoin
1674,,,,,,,,,,,,,,,,,2018/12/30,null,,vericoin,vericoin
1675,,,,,,,,,,,,,,,,,2018/12/31,null,,vericoin,vericoin
1676,,,,,,,,,,,,,,,,,2019/01/01,null,,vericoin,vericoin
1677,,,,,,,,,,,,,,,,,2019/01/02,null,,vericoin,vericoin
1678,,,,,,,,,,,,,,,,,2019/01/03,null,,vericoin,vericoin
1679,,,,,,,,,,,,,,,,,2019/01/04,null,,vericoin,vericoin
1680,,,,,,,,,,,,,,,,,2019/01/05,1,,vericoin,vericoin
1681,,,,,,,,,,,,,,,,,2019/01/06,1,,vericoin,vericoin
1682,,,,,,,,,,,,,,,,,2019/01/07,null,,vericoin,vericoin
1683,,,,,,,,,,,,,,,,,2019/01/08,null,,vericoin,vericoin
1684,,,,,,,,,,,,,,,,,2019/01/09,null,,vericoin,vericoin
1685,,,,,,,,,,,,,,,,,2019/01/10,null,,vericoin,vericoin
1686,,,,,,,,,,,,,,,,,2019/01/11,null,,vericoin,vericoin
1687,,,,,,,,,,,,,,,,,2019/01/12,null,,vericoin,vericoin
1688,,,,,,,,,,,,,,,,,2019/01/13,null,,vericoin,vericoin
1689,,,,,,,,,,,,,,,,,2019/01/14,null,,vericoin,vericoin
1690,,,,,,,,,,,,,,,,,2019/01/15,null,,vericoin,vericoin
1691,,,,,,,,,,,,,,,,,2019/01/16,null,,vericoin,vericoin
1692,,,,,,,,,,,,,,,,,2019/01/17,null,,vericoin,vericoin
1693,,,,,,,,,,,,,,,,,2019/01/18,null,,vericoin,vericoin
1694,,,,,,,,,,,,,,,,,2019/01/19,null,,vericoin,vericoin
1695,,,,,,,,,,,,,,,,,2019/01/20,null,,vericoin,vericoin
1696,,,,,,,,,,,,,,,,,2019/01/21,null,,vericoin,vericoin
1697,,,,,,,,,,,,,,,,,2019/01/22,null,,vericoin,vericoin
1698,,,,,,,,,,,,,,,,,2019/01/23,null,,vericoin,vericoin
1699,,,,,,,,,,,,,,,,,2019/01/24,null,,vericoin,vericoin
1700,,,,,,,,,,,,,,,,,2019/01/25,null,,vericoin,vericoin
1701,,,,,,,,,,,,,,,,,2019/01/26,null,,vericoin,vericoin
1702,,,,,,,,,,,,,,,,,2019/01/27,null,,vericoin,vericoin
1703,,,,,,,,,,,,,,,,,2019/01/28,null,,vericoin,vericoin
1704,,,,,,,,,,,,,,,,,2019/01/29,null,,vericoin,vericoin
1705,,,,,,,,,,,,,,,,,2019/01/30,null,,vericoin,vericoin
1706,,,,,,,,,,,,,,,,,2019/01/31,null,,vericoin,vericoin
1707,,,,,,,,,,,,,,,,,2019/02/01,null,,vericoin,vericoin
1708,,,,,,,,,,,,,,,,,2019/02/02,null,,vericoin,vericoin
1709,,,,,,,,,,,,,,,,,2019/02/03,null,,vericoin,vericoin
1710,,,,,,,,,,,,,,,,,2019/02/04,null,,vericoin,vericoin
1711,,,,,,,,,,,,,,,,,2019/02/05,null,,vericoin,vericoin
1712,,,,,,,,,,,,,,,,,2019/02/06,null,,vericoin,vericoin
1713,,,,,,,,,,,,,,,,,2019/02/07,null,,vericoin,vericoin
1714,,,,,,,,,,,,,,,,,2019/02/08,null,,vericoin,vericoin
1715,,,,,,,,,,,,,,,,,2019/02/09,null,,vericoin,vericoin
1716,,,,,,,,,,,,,,,,,2019/02/10,null,,vericoin,vericoin
1717,,,,,,,,,,,,,,,,,2019/02/11,null,,vericoin,vericoin
1718,,,,,,,,,,,,,,,,,2019/02/12,null,,vericoin,vericoin
