,date,transactions,block_size,active_addresses,difficulty,av_transaction_value,send_usd,sent_addresses,top_100_percent,av_transaction_size,confirmation_time,median_transaction_value,market_cap,median_transaction_size,mining_profitability,fee_reward,google_trends,tweets,hashrate,full_name,coin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3672,2019/01/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3673,2019/01/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3674,2019/01/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3675,2019/01/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3676,2019/01/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3677,2019/01/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3678,2019/01/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3679,2019/01/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3680,2019/01/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3681,2019/02/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3682,2019/02/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3683,2019/02/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3684,2019/02/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3685,2019/02/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3686,2019/02/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3687,2019/02/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3688,2019/02/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3689,2019/02/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3690,2019/02/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3691,2019/02/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3692,2019/02/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3693,2019/02/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3694,2019/02/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3695,2019/02/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3696,2019/02/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3697,2019/02/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3698,2019/02/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3699,2019/02/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3700,2019/02/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3701,2019/02/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3702,2019/02/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3703,2019/02/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3704,2019/02/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3705,2019/02/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3706,2019/02/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3707,2019/02/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3708,2019/02/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3709,2019/03/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3710,2019/03/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3711,2019/03/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3712,2019/03/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3713,2019/03/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3714,2019/03/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3715,2019/03/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3716,2019/03/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3717,2019/03/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3718,2019/03/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3719,2019/03/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3720,2019/03/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3721,2019/03/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3722,2019/03/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3723,2019/03/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3724,2019/03/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3725,2019/03/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3726,2019/03/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3727,2019/03/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3728,2019/03/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3729,2019/03/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3730,2019/03/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3731,2019/03/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3732,2019/03/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3733,2019/03/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3734,2019/03/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3735,2019/03/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3736,2019/03/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3737,2019/03/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3738,2019/03/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3739,2019/03/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3740,2019/04/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3741,2019/04/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3742,2019/04/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3743,2019/04/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3744,2019/04/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3745,2019/04/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3746,2019/04/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3747,2019/04/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3748,2019/04/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3749,2019/04/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3750,2019/04/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3751,2019/04/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3752,2019/04/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3753,2019/04/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3754,2019/04/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3755,2019/04/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3756,2019/04/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3757,2019/04/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3758,2019/04/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3759,2019/04/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3760,2019/04/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3761,2019/04/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3762,2019/04/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3763,2019/04/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3764,2019/04/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3765,2019/04/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3766,2019/04/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3767,2019/04/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3768,2019/04/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3769,2019/04/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3770,2019/05/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3771,2019/05/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3772,2019/05/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3773,2019/05/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3774,2019/05/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3775,2019/05/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3776,2019/05/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3777,2019/05/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3778,2019/05/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3779,2019/05/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3780,2019/05/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3781,2019/05/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3782,2019/05/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3783,2019/05/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3784,2019/05/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3785,2019/05/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3786,2019/05/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3787,2019/05/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3788,2019/05/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
3789,2019/05/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
