,date,block_size,transactions,market_cap,difficulty,median_transaction_value,active_addresses,confirmation_time,av_transaction_size,av_transaction_value,send_usd,median_transaction_size,fee_reward,top_100_percent,hashrate,mining_profitability,google_trends,sent_addresses,tweets,full_name,coin
340,2009/12/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
341,2009/12/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
342,2009/12/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
343,2009/12/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
344,2009/12/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
345,2009/12/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
346,2009/12/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
347,2009/12/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
348,2009/12/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
349,2009/12/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
350,2009/12/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
351,2009/12/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
352,2009/12/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
353,2009/12/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
354,2009/12/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
355,2009/12/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
356,2009/12/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
357,2009/12/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
358,2009/12/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
359,2009/12/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
360,2009/12/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
361,2009/12/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
362,2009/12/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
