,date,transactions,sent_addresses,block_size,median_transaction_value,confirmation_time,hashrate,market_cap,av_transaction_value,av_transaction_size,mining_profitability,active_addresses,fee_reward,send_usd,top_100_percent,difficulty,google_trends,median_transaction_size,tweets,full_name,coin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1443,2012/12/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1444,2012/12/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1445,2012/12/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1446,2012/12/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1447,2012/12/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1448,2012/12/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1449,2012/12/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1450,2012/12/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1451,2012/12/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1452,2012/12/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1453,2012/12/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1454,2012/12/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1455,2012/12/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1456,2012/12/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1457,2012/12/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1458,2012/12/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1459,2013/01/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1460,2013/01/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1461,2013/01/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1462,2013/01/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1463,2013/01/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1464,2013/01/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1465,2013/01/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1466,2013/01/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1467,2013/01/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1468,2013/01/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1469,2013/01/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1470,2013/01/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1471,2013/01/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1472,2013/01/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1473,2013/01/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1474,2013/01/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1475,2013/01/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1476,2013/01/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1477,2013/01/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1478,2013/01/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1479,2013/01/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1480,2013/01/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1481,2013/01/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1482,2013/01/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1483,2013/01/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1484,2013/01/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1485,2013/01/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1486,2013/01/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1487,2013/01/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1488,2013/01/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1489,2013/01/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1490,2013/02/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1491,2013/02/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1492,2013/02/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1493,2013/02/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1494,2013/02/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1495,2013/02/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1496,2013/02/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1497,2013/02/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1498,2013/02/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1499,2013/02/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1500,2013/02/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1501,2013/02/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1502,2013/02/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1503,2013/02/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1504,2013/02/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1505,2013/02/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1506,2013/02/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1507,2013/02/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1508,2013/02/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1509,2013/02/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1510,2013/02/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1511,2013/02/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1512,2013/02/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1513,2013/02/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1514,2013/02/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1515,2013/02/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1516,2013/02/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1517,2013/02/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1518,2013/03/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1519,2013/03/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1520,2013/03/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1521,2013/03/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1522,2013/03/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1523,2013/03/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1524,2013/03/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1525,2013/03/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1526,2013/03/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1527,2013/03/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1528,2013/03/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1529,2013/03/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1530,2013/03/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1531,2013/03/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1532,2013/03/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1533,2013/03/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1534,2013/03/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1535,2013/03/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1536,2013/03/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1537,2013/03/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1538,2013/03/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1539,2013/03/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1540,2013/03/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1541,2013/03/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1542,2013/03/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1543,2013/03/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1544,2013/03/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1545,2013/03/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1546,2013/03/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1547,2013/03/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1548,2013/03/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1549,2013/04/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1550,2013/04/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1551,2013/04/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1552,2013/04/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1553,2013/04/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1554,2013/04/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1555,2013/04/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1556,2013/04/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1557,2013/04/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1558,2013/04/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1559,2013/04/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1560,2013/04/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1561,2013/04/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1562,2013/04/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1563,2013/04/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1564,2013/04/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1565,2013/04/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1566,2013/04/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1567,2013/04/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1568,2013/04/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1569,2013/04/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1570,2013/04/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1571,2013/04/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1572,2013/04/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1573,2013/04/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1574,2013/04/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1575,2013/04/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1576,2013/04/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1577,2013/04/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1578,2013/04/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1579,2013/05/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1580,2013/05/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1581,2013/05/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1582,2013/05/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1583,2013/05/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1584,2013/05/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1585,2013/05/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1586,2013/05/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1587,2013/05/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1588,2013/05/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1589,2013/05/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1590,2013/05/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1591,2013/05/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1592,2013/05/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1593,2013/05/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1594,2013/05/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1595,2013/05/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1596,2013/05/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1597,2013/05/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1598,2013/05/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1599,2013/05/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1600,2013/05/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1601,2013/05/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1602,2013/05/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1603,2013/05/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1604,2013/05/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1605,2013/05/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1606,2013/05/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1607,2013/05/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1608,2013/05/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1609,2013/05/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1610,2013/06/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1611,2013/06/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1612,2013/06/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1613,2013/06/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1614,2013/06/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1615,2013/06/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1616,2013/06/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1617,2013/06/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1618,2013/06/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1619,2013/06/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1620,2013/06/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1621,2013/06/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1622,2013/06/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1623,2013/06/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1624,2013/06/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1625,2013/06/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1626,2013/06/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1627,2013/06/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1628,2013/06/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1629,2013/06/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1630,2013/06/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1631,2013/06/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1632,2013/06/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1633,2013/06/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1634,2013/06/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1635,2013/06/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1636,2013/06/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1637,2013/06/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1638,2013/06/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1639,2013/06/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1640,2013/07/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1641,2013/07/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1642,2013/07/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1643,2013/07/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1644,2013/07/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1645,2013/07/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1646,2013/07/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1647,2013/07/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1648,2013/07/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1649,2013/07/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1650,2013/07/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1651,2013/07/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1652,2013/07/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1653,2013/07/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1654,2013/07/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1655,2013/07/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1656,2013/07/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1657,2013/07/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1658,2013/07/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1659,2013/07/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1660,2013/07/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1661,2013/07/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1662,2013/07/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1663,2013/07/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1664,2013/07/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1665,2013/07/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1666,2013/07/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1667,2013/07/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1668,2013/07/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1669,2013/07/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1670,2013/07/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1671,2013/08/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1672,2013/08/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1673,2013/08/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1674,2013/08/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1675,2013/08/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1676,2013/08/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1677,2013/08/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1678,2013/08/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1679,2013/08/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1680,2013/08/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1681,2013/08/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1682,2013/08/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1683,2013/08/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1684,2013/08/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1685,2013/08/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1686,2013/08/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1687,2013/08/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1688,2013/08/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1689,2013/08/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1690,2013/08/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1691,2013/08/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1692,2013/08/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1693,2013/08/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1694,2013/08/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1695,2013/08/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1696,2013/08/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1697,2013/08/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1698,2013/08/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1699,2013/08/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1700,2013/08/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1701,2013/08/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1702,2013/09/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1703,2013/09/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1704,2013/09/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1705,2013/09/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1706,2013/09/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1707,2013/09/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1708,2013/09/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1709,2013/09/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1710,2013/09/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1711,2013/09/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1712,2013/09/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1713,2013/09/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1714,2013/09/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1715,2013/09/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1716,2013/09/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1717,2013/09/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1718,2013/09/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1719,2013/09/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1720,2013/09/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1721,2013/09/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1722,2013/09/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1723,2013/09/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1724,2013/09/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1725,2013/09/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1726,2013/09/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1727,2013/09/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1728,2013/09/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1729,2013/09/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1730,2013/09/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1731,2013/09/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1732,2013/10/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1733,2013/10/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1734,2013/10/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1735,2013/10/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1736,2013/10/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1737,2013/10/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1738,2013/10/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1739,2013/10/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1740,2013/10/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1741,2013/10/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1742,2013/10/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1743,2013/10/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1744,2013/10/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1745,2013/10/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1746,2013/10/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1747,2013/10/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1748,2013/10/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1749,2013/10/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1750,2013/10/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1751,2013/10/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1752,2013/10/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1753,2013/10/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1754,2013/10/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1755,2013/10/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1756,2013/10/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1757,2013/10/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1758,2013/10/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1759,2013/10/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1760,2013/10/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1761,2013/10/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1762,2013/10/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1763,2013/11/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1764,2013/11/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1765,2013/11/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1766,2013/11/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1767,2013/11/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1768,2013/11/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1769,2013/11/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1770,2013/11/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1771,2013/11/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1772,2013/11/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1773,2013/11/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1774,2013/11/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1775,2013/11/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1776,2013/11/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1777,2013/11/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1778,2013/11/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1779,2013/11/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1780,2013/11/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1781,2013/11/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1782,2013/11/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1783,2013/11/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1784,2013/11/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1785,2013/11/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1786,2013/11/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1787,2013/11/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1788,2013/11/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1789,2013/11/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1790,2013/11/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1791,2013/11/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1792,2013/11/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1793,2013/12/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1794,2013/12/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1795,2013/12/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1796,2013/12/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1797,2013/12/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1798,2013/12/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1799,2013/12/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1800,2013/12/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1801,2013/12/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1802,2013/12/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1803,2013/12/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1804,2013/12/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1805,2013/12/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
1806,2013/12/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
