,date,google_trends,mining_profitability,median_transaction_value,av_transaction_value,transactions,av_transaction_size,tweets,block_size,median_transaction_size,top_100_percent,difficulty,confirmation_time,send_usd,market_cap,sent_addresses,active_addresses,hashrate,fee_reward,full_name,coin
385,2011/01/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
386,2011/01/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
387,2011/01/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
388,2011/01/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
389,2011/01/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
390,2011/01/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
391,2011/01/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
392,2011/01/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
393,2011/01/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
394,2011/01/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
395,2011/01/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
396,2011/02/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
397,2011/02/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
398,2011/02/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
399,2011/02/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
400,2011/02/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
401,2011/02/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
402,2011/02/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
403,2011/02/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
404,2011/02/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
405,2011/02/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
406,2011/02/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
407,2011/02/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
408,2011/02/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
409,2011/02/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
410,2011/02/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
411,2011/02/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
412,2011/02/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
413,2011/02/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
414,2011/02/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
415,2011/02/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
416,2011/02/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
417,2011/02/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
418,2011/02/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
419,2011/02/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
420,2011/02/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
421,2011/02/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
422,2011/02/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
423,2011/02/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
424,2011/03/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
425,2011/03/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
426,2011/03/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
427,2011/03/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
428,2011/03/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
429,2011/03/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
430,2011/03/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
431,2011/03/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
432,2011/03/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
433,2011/03/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
434,2011/03/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
435,2011/03/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
436,2011/03/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
437,2011/03/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
438,2011/03/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
439,2011/03/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
440,2011/03/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
441,2011/03/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
442,2011/03/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
443,2011/03/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
444,2011/03/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
445,2011/03/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
446,2011/03/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
447,2011/03/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
448,2011/03/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
449,2011/03/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
450,2011/03/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
451,2011/03/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
452,2011/03/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
453,2011/03/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
454,2011/03/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
455,2011/04/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
456,2011/04/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
457,2011/04/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
458,2011/04/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
459,2011/04/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
460,2011/04/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
461,2011/04/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
462,2011/04/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
463,2011/04/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
464,2011/04/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
465,2011/04/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
466,2011/04/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
467,2011/04/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
468,2011/04/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
469,2011/04/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
470,2011/04/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
471,2011/04/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
472,2011/04/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
473,2011/04/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
474,2011/04/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
475,2011/04/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
476,2011/04/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
477,2011/04/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
478,2011/04/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
479,2011/04/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
480,2011/04/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
481,2011/04/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
482,2011/04/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
483,2011/04/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
484,2011/04/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
485,2011/05/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
486,2011/05/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
487,2011/05/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
488,2011/05/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
489,2011/05/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
490,2011/05/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
491,2011/05/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
492,2011/05/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
493,2011/05/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
494,2011/05/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
495,2011/05/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
496,2011/05/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
497,2011/05/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
498,2011/05/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
499,2011/05/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
500,2011/05/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
501,2011/05/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
502,2011/05/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
503,2011/05/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
504,2011/05/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
505,2011/05/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
506,2011/05/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
507,2011/05/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
508,2011/05/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
509,2011/05/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
510,2011/05/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
511,2011/05/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
512,2011/05/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
513,2011/05/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
514,2011/05/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
515,2011/05/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
516,2011/06/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
517,2011/06/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
518,2011/06/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
519,2011/06/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
520,2011/06/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
521,2011/06/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
522,2011/06/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
523,2011/06/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
524,2011/06/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
525,2011/06/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
526,2011/06/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
527,2011/06/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
528,2011/06/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
529,2011/06/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
530,2011/06/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
531,2011/06/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
532,2011/06/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
533,2011/06/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
534,2011/06/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
535,2011/06/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
536,2011/06/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
537,2011/06/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
538,2011/06/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
539,2011/06/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
540,2011/06/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
541,2011/06/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
542,2011/06/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
543,2011/06/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
544,2011/06/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
545,2011/06/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
546,2011/07/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
547,2011/07/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
548,2011/07/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
549,2011/07/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
550,2011/07/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
551,2011/07/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
552,2011/07/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
553,2011/07/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
554,2011/07/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
555,2011/07/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
556,2011/07/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
557,2011/07/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
558,2011/07/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
559,2011/07/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
560,2011/07/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
561,2011/07/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
562,2011/07/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
563,2011/07/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
564,2011/07/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
565,2011/07/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
566,2011/07/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
567,2011/07/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
568,2011/07/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
569,2011/07/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
570,2011/07/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
571,2011/07/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
572,2011/07/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
573,2011/07/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
574,2011/07/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
575,2011/07/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
576,2011/07/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
577,2011/08/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
578,2011/08/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
579,2011/08/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
580,2011/08/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
581,2011/08/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
582,2011/08/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
583,2011/08/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
584,2011/08/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
585,2011/08/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
586,2011/08/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
587,2011/08/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
588,2011/08/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
589,2011/08/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
590,2011/08/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
591,2011/08/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
592,2011/08/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
593,2011/08/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
594,2011/08/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
595,2011/08/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
596,2011/08/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
597,2011/08/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
598,2011/08/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
599,2011/08/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
600,2011/08/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
601,2011/08/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
602,2011/08/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
603,2011/08/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
604,2011/08/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
605,2011/08/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
606,2011/08/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
607,2011/08/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
608,2011/09/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
609,2011/09/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
610,2011/09/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
611,2011/09/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
612,2011/09/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
613,2011/09/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
614,2011/09/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
615,2011/09/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
616,2011/09/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
617,2011/09/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
618,2011/09/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
619,2011/09/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
620,2011/09/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
621,2011/09/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
622,2011/09/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
623,2011/09/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
624,2011/09/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
625,2011/09/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
626,2011/09/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
627,2011/09/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
628,2011/09/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
629,2011/09/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
630,2011/09/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
631,2011/09/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
632,2011/09/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
633,2011/09/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
634,2011/09/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
635,2011/09/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
636,2011/09/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
637,2011/09/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
638,2011/10/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
639,2011/10/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
640,2011/10/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
641,2011/10/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
642,2011/10/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
643,2011/10/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
644,2011/10/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
645,2011/10/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
646,2011/10/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
647,2011/10/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
648,2011/10/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
649,2011/10/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
650,2011/10/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
651,2011/10/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
652,2011/10/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
653,2011/10/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
654,2011/10/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
655,2011/10/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
656,2011/10/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
657,2011/10/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
658,2011/10/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
659,2011/10/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
660,2011/10/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
661,2011/10/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
662,2011/10/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
663,2011/10/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
664,2011/10/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
665,2011/10/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
666,2011/10/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
667,2011/10/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
668,2011/10/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
669,2011/11/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
670,2011/11/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
671,2011/11/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
672,2011/11/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
673,2011/11/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
674,2011/11/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
675,2011/11/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
676,2011/11/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
677,2011/11/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
678,2011/11/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
679,2011/11/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
680,2011/11/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
681,2011/11/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
682,2011/11/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
683,2011/11/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
684,2011/11/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
685,2011/11/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
686,2011/11/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
687,2011/11/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
688,2011/11/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
689,2011/11/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
690,2011/11/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
691,2011/11/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
692,2011/11/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
693,2011/11/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
694,2011/11/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
695,2011/11/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
696,2011/11/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
697,2011/11/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
698,2011/11/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
699,2011/12/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
700,2011/12/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
701,2011/12/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
702,2011/12/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
703,2011/12/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
704,2011/12/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
705,2011/12/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
706,2011/12/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
707,2011/12/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
708,2011/12/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
709,2011/12/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
710,2011/12/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
711,2011/12/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
712,2011/12/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
713,2011/12/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
714,2011/12/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
715,2011/12/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
716,2011/12/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
717,2011/12/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
718,2011/12/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
719,2011/12/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
720,2011/12/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
721,2011/12/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
722,2011/12/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
723,2011/12/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
724,2011/12/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
725,2011/12/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
726,2011/12/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
727,2011/12/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
728,2011/12/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
729,2011/12/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
730,2012/01/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
731,2012/01/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
732,2012/01/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
733,2012/01/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
734,2012/01/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
735,2012/01/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
736,2012/01/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
737,2012/01/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
738,2012/01/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
739,2012/01/10,null,,,,,,,,,,,,,,,,,,ethereum,eth
740,2012/01/11,null,,,,,,,,,,,,,,,,,,ethereum,eth
741,2012/01/12,null,,,,,,,,,,,,,,,,,,ethereum,eth
742,2012/01/13,null,,,,,,,,,,,,,,,,,,ethereum,eth
743,2012/01/14,null,,,,,,,,,,,,,,,,,,ethereum,eth
744,2012/01/15,null,,,,,,,,,,,,,,,,,,ethereum,eth
745,2012/01/16,null,,,,,,,,,,,,,,,,,,ethereum,eth
746,2012/01/17,null,,,,,,,,,,,,,,,,,,ethereum,eth
747,2012/01/18,null,,,,,,,,,,,,,,,,,,ethereum,eth
748,2012/01/19,null,,,,,,,,,,,,,,,,,,ethereum,eth
749,2012/01/20,null,,,,,,,,,,,,,,,,,,ethereum,eth
750,2012/01/21,null,,,,,,,,,,,,,,,,,,ethereum,eth
751,2012/01/22,null,,,,,,,,,,,,,,,,,,ethereum,eth
752,2012/01/23,null,,,,,,,,,,,,,,,,,,ethereum,eth
753,2012/01/24,null,,,,,,,,,,,,,,,,,,ethereum,eth
754,2012/01/25,null,,,,,,,,,,,,,,,,,,ethereum,eth
755,2012/01/26,null,,,,,,,,,,,,,,,,,,ethereum,eth
756,2012/01/27,null,,,,,,,,,,,,,,,,,,ethereum,eth
757,2012/01/28,null,,,,,,,,,,,,,,,,,,ethereum,eth
758,2012/01/29,null,,,,,,,,,,,,,,,,,,ethereum,eth
759,2012/01/30,null,,,,,,,,,,,,,,,,,,ethereum,eth
760,2012/01/31,null,,,,,,,,,,,,,,,,,,ethereum,eth
761,2012/02/01,null,,,,,,,,,,,,,,,,,,ethereum,eth
762,2012/02/02,null,,,,,,,,,,,,,,,,,,ethereum,eth
763,2012/02/03,null,,,,,,,,,,,,,,,,,,ethereum,eth
764,2012/02/04,null,,,,,,,,,,,,,,,,,,ethereum,eth
765,2012/02/05,null,,,,,,,,,,,,,,,,,,ethereum,eth
766,2012/02/06,null,,,,,,,,,,,,,,,,,,ethereum,eth
767,2012/02/07,null,,,,,,,,,,,,,,,,,,ethereum,eth
768,2012/02/08,null,,,,,,,,,,,,,,,,,,ethereum,eth
769,2012/02/09,null,,,,,,,,,,,,,,,,,,ethereum,eth
