,date,active_addresses,market_cap,difficulty,confirmation_time,fee_reward,transactions,av_transaction_value,google_trends,top_100_percent,hashrate,av_transaction_size,median_transaction_size,send_usd,median_transaction_value,block_size,tweets,sent_addresses,mining_profitability,full_name,coin
3659,2019/01/10,57251759494321102,66825238691212597172014269284777,561859584885361061682.6743626191911E+15,,,32718224429582839,135979450741.309,,,,,,4448831705230862596432063818,,7507431937119150,2094813766232,38192638140164827,,bitcoinscrypt,bitcoinscrypt
3660,2019/01/11,54842158586304112,63988750090197529824513290346230,561859584885361061682.6920326477162E+15,,,30822424297541838,142617980913.834,,,,,,4395542602193882573495150248,,7417841676518683,1931713975170,38198237805163141,,bitcoinscrypt,bitcoinscrypt
3661,2019/01/12,44819654508247315,63755093368192509478913213050775,561859584885361899922.6248005363007E+15,,,28136423895452707,103763878415.885,,,,,,291930309492667473188274158,,6802781685815918,1613812564277,32038836923122361,,bitcoinscrypt,bitcoinscrypt
3662,2019/01/13,41244454793265431,62927338644190164603612751594197,561859584885364916362.6081397059843E+15,,,27686021273481347,96884584450.796,,,,,,268227153697517338216989274,,6680401734515798,1604112674805,29312834015128361,,bitcoinscrypt,bitcoinscrypt
3663,2019/01/14,51296055558344327,62991722386186487877012734925808,586261453172664916362.6333413569056E+15,,,32653621552577239,103955808731.517,,,,,,3394228327125182700422260416,,7476361869018452,1901811516104,35474133732195302,,bitcoinscrypt,bitcoinscrypt
3664,2019/01/15,55131456948314794,63995177298191732437013293156187,588398843095564916362.7020839659161E+15,,,30214723446539896,167944081562.858,,,,,,507415808395674556303884607,,8062042152518074,1836310826858,36386035932172573,,bitcoinscrypt,bitcoinscrypt
3665,2019/01/16,58109457399286684,63400681290188339507812810233133,588398843095563408082.6210485027326E+15,,,30556922655507687,118424231640.375,,,,,,361852178495850239325110197,,8543161829618008,1879010096989,38946535201144089,,bitcoinscrypt,bitcoinscrypt
3666,2019/01/17,51468255068282094,63357469225186393806312732387849,588398843095562399682.580831091839E+15,,,29656823338517082,105503841508.913,,,,,,312883819389634225263149884,,8314911736217900,2154412535989,36872436349145169,,bitcoinscrypt,bitcoinscrypt
3667,2019/01/18,55425358915289440,63597039010187513386312709429550,588398843095562399682.5716633962926E+15,,,30582725533538899,105664274399.404,,,,,,3231291413109129197215238341,,7946451923517751,1912510795142,38730938279146986,,bitcoinscrypt,bitcoinscrypt
3668,2019/01/19,45497359115271191,64510142528192486597112907056668,588398843095562808522.6370704583209E+15,,,28205524162539125,82934831334.821,,,,,,2338985495116727471180510252,,7380451954617863,1692311395088,32173836969138168,,bitcoinscrypt,bitcoinscrypt
3669,2019/01/20,44605156098258927,63627886204191423463012680252218,588398843095564426422.6735663134357E+15,,,29396121108537705,83155393388.501,,,,,,2444347316113832453208898798,,6250121778917832,1728510694623,30347335015132806,,bitcoinscrypt,bitcoinscrypt
3670,2019/01/21,52301764570283223,62243536234185927010312258375064,588398843095564426422.8408440876222E+15,,,31505222322582751,175373915369.929,,,,,,552506484887389096215576503,,7349702091221357,185719784532,35363934632143304,,bitcoinscrypt,bitcoinscrypt
3671,2019/01/22,51986555627271341,62512548921187761131012313937737,588398843095564426422.8787522965062E+15,,,29591020999605558,140994994358.042,,,,,,4171892796104868135216814949,,7936861745022711,1860112074875,35878033338136438,,bitcoinscrypt,bitcoinscrypt
3672,2019/01/23,59323247338288696,62852453501191765144812384237653,588398843095564137762.7528345860568E+15,,,29334819718533819,144034425438.677,,,,,,422519446387260308234174015,,7599901648120710,1943411725182,37998129277147626,,bitcoinscrypt,bitcoinscrypt
3673,2019/01/24,56673953160281288,62569599523192284394712208840227,588398843095563996672.8051048493802E+15,,,30798420641520130,171785721533.736,,,,,,5290597583118082551277612283,,6921861757319842,1999410515977,37432233176145665,,bitcoinscrypt,bitcoinscrypt
3674,2019/01/25,52377865888287777,62656579186195968770812179989291,588398843095563996672.8125242151352E+15,,,30094723775504903,217454962454.022,,,,,,6544143203117962907229236871,,7605202236118310,1778711495519,38820336944146123,,bitcoinscrypt,bitcoinscrypt
3675,2019/01/26,51250156941260485,63018022520200370790912211758679,588398843095564724182.7491335570158E+15,,,28813522337464380,119336100324.336,,,,,,3438265948136251333150615082,,7182151910917422,163079735476,35518636507123843,,bitcoinscrypt,bitcoinscrypt
3676,2019/01/27,43018154128281358,62624884981197079424612028191465,588398843095566618292.7395007961806E+15,,,27651420614488814,94924073439.539,,,,,,262455572683963139214852582,,6788701525218274,1479410964601,30642934041140118,,bitcoinscrypt,bitcoinscrypt
3677,2019/01/28,54164859007321660,60806247894186915481011163094654,583665516880966618292.6052585046369E+15,,,30791722394568564,184855680610.195,,,,,,5691947440127208810346934778,,7701252011221577,1906911217092,38086335913162901,,bitcoinscrypt,bitcoinscrypt
3678,2019/01/29,53421960507294068,60083631409186321794311013742978,581466193589266618292.4437677123644E+15,,,32601622087566026,164684177424.608,,,,,,536881342792263484240339397,,7781811802922103,1924212176104,38133435290152733,,bitcoinscrypt,bitcoinscrypt
3679,2019/01/30,52851855384284285,60657442089189498313311228397878,581466193589269598552.4045365187422E+15,,,32184422290555347,241453811458.283,,,,,,777086252184951643254506346,,8295411751821568,1978513146534,36968435034139512,,bitcoinscrypt,bitcoinscrypt
3680,2019/01/31,57217655968282939,60570988690190853202111306893134,581466193589269752072.4657579398281E+15,,,35379022061517057,212994651492.284,,,,,,7535315366102595403254538770,,7836961927120803,2061616206358,38774535743142724,,bitcoinscrypt,bitcoinscrypt
3681,2019/02/01,59024364119268450,60501634950194745255011159547642,581466193589269752072.4080279669112E+15,,,33918324853498856,285575577417.927,,,,,,9686004103138615720208485254,,7840722166420373,1465812074182,40306237789137469,,bitcoinscrypt,bitcoinscrypt
3682,2019/02/02,49955655253238505,60582064029199066918811233463496,581466193589269718252.3589101706118E+15,,,32188822814450314,164113994290.808,,,,,,528247923991120883130954867,,7573961812217499,1572813094623,33804136011116852,,bitcoinscrypt,bitcoinscrypt
3683,2019/02/03,44739658938218617,60500054155203707934711328588417,581466193589269673392.3546100288006E+15,,,30003321527424378,79545648331.12,,,,,,2386470365121576682140520033,,7241601696816597,1520816415250,31251436823107546,,bitcoinscrypt,bitcoinscrypt
3684,2019/02/04,52479157992210708,60302185373203663711811219643173,581466193589269673392.3619027052487E+15,,,33514122157416394,215536304264.497,,,,,,7223419127139681398110134945,,7844631930616326,1865819295596,36559435705101681,,bitcoinscrypt,bitcoinscrypt
3685,2019/02/05,55950954552214209,60370276297205203249511190807567,581466193589269713932.3639988557562E+15,,,35392222150414815,269134581254.646,,,,,,9525234097101461422105630975,,8025651855316601,1979212614877,39625734769104858,,bitcoinscrypt,bitcoinscrypt
3686,2019/02/06,59821055969221771,59571675744197389515310834969940,581466193589271070872.3488397434334E+15,,,34943221415429065,356894202424.134,,,,,,1247087955089987636181981141,,8001371773217023,2067314344763,38577933983104705,,bitcoinscrypt,bitcoinscrypt
3687,2019/02/07,56221858061215655,59437674442199725979810959860323,581466193589271070872.3340707426532E+15,,,35287221709428676,252033639353.463,,,,,,889357628479007707151520894,,7131601800917432,1883415744724,38152235250105025,,bitcoinscrypt,bitcoinscrypt
3688,2019/02/08,57668870166239795,60998792673226107538511546701940,581466193589271070872.3717170265586E+15,,,33511731023471952,304726924502.839,,,,,,10211663202214794406237315982,,7292612718218982,2030430664644,41127845093123866,,bitcoinscrypt,bitcoinscrypt
3689,2019/02/09,49201966408218470,63979979513264530633512472263630,581466193589271313362.3700896799382E+15,,,31074229388417129,198509831330.47,,,,,,6168083064288925493137848828,,7053522427617138,1840021014551,33959543124107532,,bitcoinscrypt,bitcoinscrypt
3690,2019/02/10,42904661779201596,63901881186269066055312430167025,589400879504271506742.7996162340002E+15,,,29946924705381151,751814457451.07,,,,,,2251314713357170170171925857,,7053462190618598,1529417693650,3013313902698713,,bitcoinscrypt,bitcoinscrypt
3691,2019/02/11,54254465135231053,63768521747264737254912697795848,606151883102771506742.7904539714605E+15,,,31558024721429007,252739630539.502,,,,,,7975809082238061983231450282,,7841902049320700,1713715164699,36508938819117185,,bitcoinscrypt,bitcoinscrypt
3692,2019/02/12,74491259960238315,63316502244261852879312656630011,606151883102771794242.8454966654988E+15,,,27144524061438111,4224012397424.27,,,,,,11465845339298286470185877344,,8899582018120824,1853612744456,37993338829116886,,bitcoinscrypt,bitcoinscrypt
3693,2019/02/13,68368963988249619,63417379805257995069012856601894,606151883102773512352.8136831362485E+15,,,35249824334491354,3855010422450.5,,,,,,13588742270253613183221354747,,8576172001823368,1903713274972,43394840578123583,,bitcoinscrypt,bitcoinscrypt
3694,2019/02/14,53500960456248998,63145280953250726891512806228871,606151883102773512352.763885682502E+15,,,35434223170474782,2791011811429.105,,,,,,9889612553273670932203731260,,8600012004523305,2014612124997,38006637645126718,,bitcoinscrypt,bitcoinscrypt
3695,2019/02/15,50949560855256574,63158177392254606437112778848977,606151883102773512352.7585561016444E+15,,,29660224256468599,2611410876413.219,,,,,,7745408703263805853193633843,,8078732100522751,1797314764579,37834038713128615,,bitcoinscrypt,bitcoinscrypt
3696,2019/02/16,55047359764240103,63443243993262936079812881848219,606151883102774825292.7914927384984E+15,,,33198723423454309,783610189292.177,,,,,,2601337099238651954132738695,,7667571899721513,1450312384190,36150638266119855,,bitcoinscrypt,bitcoinscrypt
3697,2019/02/17,46220657467233796,63502617351262486734013241037190,606151883102775378602.7871839925336E+15,,,32730422042447945,75228414494.551,,,,,,2461920877185463034221531567,,6902731861422199,1501311544412,31254437239117429,,bitcoinscrypt,bitcoinscrypt
3698,2019/02/18,60458269636294114,66599922754277364947014833668075,606151883102775378602.800543669059E+15,,,34411926120512455,130767570829.957,,,,,,4499857866197717902425315427,,8094312520024106,2008814436086,40289841253153474,,bitcoinscrypt,bitcoinscrypt
3699,2019/02/19,58947363168288144,69033889855289716709215451256667,606151883102775894692.9313164439076E+15,,,34808625854533602,201009141765.61,,,,,,6996671026236319009408530999,,8126492126124581,2065712495261,42634540809144299,,bitcoinscrypt,bitcoinscrypt
3700,2019/02/20,61197065313265497,69183566555299915693115258934591,606151883102776979802.9343304326814E+15,,,31419025819530268,1720915006613.645,,,,,,5406756206384094460325396216,,8931952255724759,1978315224891,41535042075136466,,bitcoinscrypt,bitcoinscrypt
3701,2019/02/21,56841561801253127,69185476839299093711915301530563,606151883102776979802.935972745889E+15,,,29747624425544817,143439940574.776,,,,,,4266665219242789735313147504,,8951042108825217,1867311184536,39378640354127436,,bitcoinscrypt,bitcoinscrypt
3702,2019/02/22,65965563994259869,69472553572298305181215480944849,606151883102776979802.9099846144192E+15,,,34767725684530839,155507737586.789,,,,,,5406375461198720434311490693,,8133632179024969,1899014644460,43143941374132887,,bitcoinscrypt,bitcoinscrypt
3703,2019/02/23,48968659069246534,70322912604300353037015843342498,606151883102778571103.0196390188831E+15,,,32809624851476225,121598575485.644,,,,,,3989468565213093877231275630,,7572621816821843,1746714584337,35623740014127247,,bitcoinscrypt,bitcoinscrypt
3704,2019/02/24,47642262528266516,70574626833298296007616178828540,606408179046178763203.0109903740273E+15,,,32030924340540201,1194818989822.071,,,,,,3827206255462201678444083830,,8101982221024399,1904313534832,34125339610135170,,bitcoinscrypt,bitcoinscrypt
3705,2019/02/25,55041657358274024,67106834962273305266514564703216,607184604992178763202.966100005085E+15,,,33649124141573756,172259346900.977,,,,,,5795961103225619159516941224,,8440042261326690,1855712524930,39753439228131925,,bitcoinscrypt,bitcoinscrypt
3706,2019/02/26,62870355055275076,67128554508273544339514375446103,607184604992180591562.9782335085404E+15,,,36640722563553925,1795210616465.594,,,,,,6577633638239520428257904368,,8261411756826269,1833712575000,42258537760139462,,bitcoinscrypt,bitcoinscrypt
3707,2019/02/27,58032757839277796,67060993735272314961314349995692,607184604992182482122.9748091748328E+15,,,34441923361539516,155919239740.611,,,,,,5369997694215823062399571396,,8478771809025340,1798913304974,41645838059147111,,bitcoinscrypt,bitcoinscrypt
3708,2019/02/28,57745257305283440,67317019761277752442114374881783,607184604992182482122.9274525164528E+15,,,36767723633541458,1604411302596.155,,,,,,5899175700267099663322792970,,8642802005925117,176689965382,41983038178138333,,bitcoinscrypt,bitcoinscrypt
3709,2019/03/01,60314762789289369,67389264253285813757114340308779,607184604992182482122.0362745453474E+15,,,35426026147547622,1483910558463.047,,,,,,5256966741276059810253574536,,8058522183818943,1649811785025,43534341218157482,,bitcoinscrypt,bitcoinscrypt
3710,2019/03/02,54278957279270200,67200149656291298487214049823481,607184604992181048211.9232530322759E+15,,,33573223958526912,166667962377.302,,,,,,5595215823190752101198804948,,8893121893016459,1447511984409,38377838665141435,,bitcoinscrypt,bitcoinscrypt
3711,2019/03/03,45363552764248887,67084673685292989196713977075561,607184604992181007821.9090533996659E+15,,,35353720828492382,156124966459.125,,,,,,5519335000103429882226065034,,7925841585515337,1417610104186,33467034985129596,,bitcoinscrypt,bitcoinscrypt
3712,2019/03/04,57527964655297311,65808376199281200845013349949295,607184604992181007821.8872880612639E+15,,,30405123390620211,219155168514.251,,,,,,6663249901120884140318944356,,8085302013419803,1754511474843,40076638629150457,,bitcoinscrypt,bitcoinscrypt
3713,2019/03/05,61511765003301353,66525695404297874876213787122669,607184604992184083271.9024014432893E+15,,,28556726240598085,287179607512.924,,,,,,8200614938252079148306772136,,7340062036218740,1883815595141,42644141015158625,,bitcoinscrypt,bitcoinscrypt
3714,2019/03/06,63645065707299928,67771159769328374161814439511497,607184604992185756671.9116645139956E+15,,,27773526027578932,1985610818523.601,,,,,,5514783650281551014303129318,,8171302318617726,1802816634923,42005640688157212,,bitcoinscrypt,bitcoinscrypt
3715,2019/03/07,61647172097293740,68255106805343087349314496925519,607184604992185756671.9045253522974E+15,,,28238128190572685,1808511850513.061,,,,,,5106825253334062346293822111,,7275975952317116,1848818264484,42327441552155132,,bitcoinscrypt,bitcoinscrypt
3716,2019/03/08,61424562760297005,68473189354343002258014366743120,607184604992185926481.9294001176344E+15,,,28511827135562361,179329663585.921,,,,,,5112836991262215536329499343,,7221212108718800,1718314774431,43393741087153035,,bitcoinscrypt,bitcoinscrypt
3717,2019/03/09,54040761993293155,68820290333350026808514390938637,607184604992186496751.8831879583096E+15,,,23935425435555814,133806817449.761,,,,,,3202536403173386778249983574,,6422822098117549,1736613033751,37046239685156984,,bitcoinscrypt,bitcoinscrypt
3718,2019/03/10,44549253118248942,68833858335345589107214285945377,607121604448686496751.884251749839E+15,,,21274120997484038,121706764483.027,,,,,,2589082575142021893233803255,,5774451681615045,1584111293626,31666433818124973,,bitcoinscrypt,bitcoinscrypt
