,date,block_size,mining_profitability,difficulty,hashrate,active_addresses,median_transaction_size,av_transaction_size,google_trends,transactions,fee_reward,tweets,confirmation_time,sent_addresses,send_usd,av_transaction_value,market_cap,median_transaction_value,top_100_percent,full_name,coin
206,2013/11/08,1390,2.828,117.773,3493281723,3195,,,,1389,,,3.124,2074,80211,57.747,2357038,,58.305,feathercoin,ftc
207,2013/11/09,1690,4.607,113.156,3234206035,4709,,,,2890,,,2.13,3556,129721,44.886,2437158,,58.362,feathercoin,ftc
208,2013/11/10,1118,3.337,120.641,3509937546,3307,,,,1660,,,2.42,2307,77692,46.803,2192966,,58.286,feathercoin,ftc
209,2013/11/11,1265,2.614,132.922,4236782540,3360,,,,1697,,,2.576,2302,88797,52.326,2219745,,58.073,feathercoin,ftc
210,2013/11/12,1291,2.994,129.86,3528407510,3500,,,,1779,,,2.576,2440,78011,43.851,2124644,,57.831,feathercoin,ftc
211,2013/11/13,2071,2.102,125.099,3512556627,4661,,,,2673,,,2.549,3345,104895,39.243,1478604,,58.184,feathercoin,ftc
212,2013/11/14,1555,3.725,110.737,2675132577,3858,,,,1975,,,2.667,2599,83577,42.318,2092833,,58.013,feathercoin,ftc
213,2013/11/15,1986,3.099,107.905,3068758824,4566,,,,2761,,,2.712,3363,81010,29.341,2046205,,58.051,feathercoin,ftc
214,2013/11/16,1496,3.471,102.784,2846472900,4206,,,,2385,,,2.576,3073,80097,33.583,2025896,,58.14,feathercoin,ftc
215,2013/11/17,1813,3.205,104.672,3111573714,5020,,,,3101,,,2.368,3811,74170,23.918,1888884,,57.914,feathercoin,ftc
216,2013/11/18,4312,2.822,101.541,2619861743,5799,,,,3541,,,3.721,4295,130632,36.891,2208456,,58.168,feathercoin,ftc
217,2013/11/19,2687,5.487,80.328,1381590583,3650,,,,1814,,,3.956,2447,80743,44.511,2416306,,58.054,feathercoin,ftc
218,2013/11/20,1385,6.725,70.984,2005978938,4263,,,,2476,,,1.994,3112,94783,38.281,2174574,,58.145,feathercoin,ftc
219,2013/11/21,1763,5.641,81.476,2548102852,4262,,,,2143,,,2.424,2893,119023,55.54,2833698,,57.901,feathercoin,ftc
220,2013/11/22,2543,10.242,111.019,4647460702,6865,,,,3409,,,1.446,4306,544792,159.81,5624915,,57.269,feathercoin,ftc
221,2013/11/23,2643,2.928,158.916,6110388593,4524,,,,1970,,,3.861,2761,198698,100.862,5693530,,57.087,feathercoin,ftc
222,2013/11/24,1770,9.261,124.983,2644636022,4420,,,,2111,,,2.544,2868,231520,109.673,5159334,,56.975,feathercoin,ftc
223,2013/11/25,1472,7.337,131.999,4310477386,4882,,,,2257,,,2.236,3056,259325,114.898,5875475,,57.007,feathercoin,ftc
224,2013/11/26,2892,11.627,132.19,3468183441,7108,,,,3284,,,2.642,4474,2005372,610.649,8898696,,56.307,feathercoin,ftc
225,2013/11/27,2751,11.961,134.387,4070764272,7323,,,,3524,,,2.835,4623,1058239,300.295,11579451,,55.822,feathercoin,ftc
226,2013/11/28,3944,18.411,116.72,2271837277,6848,,,,3047,,,4.011,4032,1224972,402.025,14135290,,55.363,feathercoin,ftc
227,2013/11/29,2253,42.162,128.769,5039306085,11699,,,,6010,,,1.324,7458,2780917,462.715,23763109,,54.88,feathercoin,ftc
228,2013/11/30,3091,15.983,202.692,8547979919,9083,,,,4197,,,2.535,5500,2166088,516.104,29529945,,54.598,feathercoin,ftc
229,2013/12/01,3608,18.97,197.441,5223219828,9026,,,,4163,,,2.753,5412,1939980,466.005,23366734,,54.583,feathercoin,ftc
230,2013/12/02,3306,18.138,179.382,4777046854,9094,,,,4322,,,2.604,5655,1599630,370.113,19407711,,54.445,feathercoin,ftc
231,2013/12/03,2512,18.428,176.049,5068508979,8846,,,,4182,,,2.42,5611,1645678,393.514,19531690,,53.83,feathercoin,ftc
232,2013/12/04,3659,16.085,169.657,4520100546,9124,,,,4370,,,3.084,5730,1849914,423.321,19556515,,53.062,feathercoin,ftc
233,2013/12/05,2941,19.631,144.776,3644925983,9182,,,,4499,,,2.558,5882,1469275,326.578,16011457,,52.441,feathercoin,ftc
234,2013/12/06,2811,14.281,139.5,3943057678,8468,,,,4018,,,2.633,5313,785869,195.587,13028536,,52.228,feathercoin,ftc
235,2013/12/07,2688,11.072,135.779,3856300450,8920,,,,4348,,,2.396,5760,723858,166.481,9026594,,52.155,feathercoin,ftc
236,2013/12/08,2780,10.711,139.325,4069906012,8814,,,,4187,,,2.509,5566,817342,195.209,9697221,,51.862,feathercoin,ftc
237,2013/12/09,2491,15.279,150.093,4749721940,9883,,,,4892,,,2.087,6286,972780,198.851,13539793,,52.108,feathercoin,ftc
238,2013/12/10,2515,10.657,185.178,6329439853,8988,,,,4251,,,2.396,5659,754763,177.55,14432961,,51.938,feathercoin,ftc
239,2013/12/11,2790,10.407,179.429,4585764020,8177,,,,3760,,,2.957,4988,889784,236.645,12663933,,51.961,feathercoin,ftc
240,2013/12/12,2433,12.388,162.889,4521973163,8417,,,,4119,,,2.341,5379,681072,165.349,11898490,,51.833,feathercoin,ftc
241,2013/12/13,2645,10.813,168.772,5025223275,8671,,,,4338,,,2.376,5643,590329,136.083,11770875,,51.635,feathercoin,ftc
242,2013/12/14,2689,8.556,179.456,5408175041,8296,,,,3940,,,2.562,5303,506506,128.555,10865346,,51.545,feathercoin,ftc
243,2013/12/15,2529,9.683,173.181,4734334233,8449,,,,4058,,,2.558,5398,387773,95.558,10733942,,51.632,feathercoin,ftc
244,2013/12/16,2924,8.677,167.586,4688967211,8833,,,,4119,,,2.585,5532,378040,91.78,9657239,,51.685,feathercoin,ftc
245,2013/12/17,3178,7.334,168.506,5009236550,9199,,,,4289,,,2.368,5653,522131,121.737,8060809,,51.696,feathercoin,ftc
246,2013/12/18,3124,4.73,174.178,5018493629,9257,,,,4455,,,2.609,5874,389165,87.355,5735571,,51.656,feathercoin,ftc
247,2013/12/19,2804,6.244,168.394,4713430584,8658,,,,3782,,,2.496,5149,365813,96.725,6830403,,51.503,feathercoin,ftc
248,2013/12/20,2576,6.701,175.73,5357227056,8723,,,,4048,,,2.275,5319,462497,114.253,7634214,,51.06,feathercoin,ftc
249,2013/12/21,2238,5.171,189.847,5746643301,7147,,,,3267,,,2.466,4498,308252,94.353,6838859,,50.951,feathercoin,ftc
250,2013/12/22,2943,5.506,187.964,5296872888,8242,,,,3867,,,2.637,5074,321542,83.15,7093536,,50.906,feathercoin,ftc
251,2013/12/23,2460,5.943,181.023,4989431899,7409,,,,3451,,,2.628,4692,290410,84.152,7216093,,51.015,feathercoin,ftc
252,2013/12/24,2249,6.754,168.27,4448826975,7001,,,,3308,,,2.662,4448,328270,99.235,7423577,,51.017,feathercoin,ftc
253,2013/12/25,3943,7.28,162.173,4699955404,9260,,,,4179,,,2.323,5244,1762653,421.788,7511286,,53.724,feathercoin,ftc
254,2013/12/26,3387,6.799,172.532,5134494417,8217,,,,3615,,,2.702,4849,454709,125.784,9125963,,54.138,feathercoin,ftc
255,2013/12/27,2325,9.161,162.38,4440044769,7060,,,,3229,,,2.483,4313,371120,114.933,9419178,,54.278,feathercoin,ftc
256,2013/12/28,2196,8.875,161.12,4629560640,6928,,,,3305,,,2.376,4435,373867,113.122,9139050,,53.89,feathercoin,ftc
257,2013/12/29,2044,7.383,172.078,5310259975,7090,,,,3546,,,2.441,4633,334297,94.274,9048498,,53.708,feathercoin,ftc
258,2013/12/30,2181,7.891,172.788,4846055244,6485,,,,3119,,,2.613,4153,319325,102.381,9427449,,53.572,feathercoin,ftc
259,2013/12/31,1938,8.607,169.065,4840215488,6090,,,,2776,,,2.404,3763,348218,125.439,9414737,,53.33,feathercoin,ftc
260,2014/01/01,2030,7.504,175.132,5155255684,6068,,,,2820,,,2.637,3794,335679,119.035,9671755,,53.119,feathercoin,ftc
261,2014/01/02,2574,10.088,178.639,5451222808,8453,,,,3926,,,2.031,5106,1093883,278.625,11636565,,53.494,feathercoin,ftc
262,2014/01/03,2480,4.82,216.342,7180965129,7444,,,,3452,,,2.595,4530,583918,169.154,11771474,,53.458,feathercoin,ftc
263,2014/01/04,2362,13.337,208.233,5611834078,7272,,,,3288,,,2.513,4313,532522,161.959,11536820,,54.254,feathercoin,ftc
264,2014/01/05,2855,7.331,210.899,6316135618,7893,,,,3589,,,2.449,4603,734385,204.621,11734955,,54.935,feathercoin,ftc
265,2014/01/06,2589,6.356,214.569,6121882070,7392,,,,3418,,,2.682,4387,1585094,463.749,12267490,,55.857,feathercoin,ftc
266,2014/01/07,2215,8.491,200.054,5429525749,7408,,,,3784,,,2.376,4700,565477,149.439,11162635,,55.873,feathercoin,ftc
267,2014/01/08,1731,6.796,208.382,6309262342,6534,,,,2920,,,2.222,3811,198738,68.061,10249337,,55.461,feathercoin,ftc
268,2014/01/09,1945,5.079,227.316,7024089749,5955,,,,2721,,,2.647,3478,264976,97.382,10440664,,55.856,feathercoin,ftc
269,2014/01/10,1921,6.368,229.077,6527164858,5978,,,,2772,,,2.544,3640,199882,72.107,10391211,,55.782,feathercoin,ftc
270,2014/01/11,1932,6.506,229.274,6614740676,6056,,,,2895,,,2.544,3724,285780,98.715,10756453,,55.756,feathercoin,ftc
271,2014/01/12,1823,6.967,216.64,5863943370,5860,,,,2731,,,2.558,3579,274238,100.417,10143391,,55.5,feathercoin,ftc
272,2014/01/13,2044,6.642,212.682,5997604107,6263,,,,2866,,,2.428,3696,508371,177.38,9845184,,55.375,feathercoin,ftc
273,2014/01/14,1865,6.046,216.63,6255218160,5794,,,,2627,,,2.585,3521,368618,140.319,9961978,,55.26,feathercoin,ftc
274,2014/01/15,1851,5.852,216.51,6236885144,5763,,,,2583,,,2.712,3473,351793,136.195,10093922,,55.111,feathercoin,ftc
275,2014/01/16,1789,7.094,210.675,6002085741,6165,,,,2935,,,2.25,3733,422440,143.932,9494226,,54.977,feathercoin,ftc
276,2014/01/17,1824,5.63,209.512,5757278978,5605,,,,2685,,,2.722,3429,234403,87.301,9063589,,54.87,feathercoin,ftc
277,2014/01/18,1800,6.256,199.033,5556011798,5921,,,,2785,,,2.576,3524,285184,102.4,9188383,,54.756,feathercoin,ftc
278,2014/01/19,1407,6.49,201.264,5833131278,4837,,,,2115,,,2.353,2738,232962,110.148,9393328,,54.63,feathercoin,ftc
279,2014/01/20,2590,5.96,203.822,5785644217,6489,,,,3354,,,2.738,4068,4607211,1374,9360751,,54.501,feathercoin,ftc
280,2014/01/21,2338,6.053,188.839,4907345871,5733,,,,2706,,,3.019,3444,1044661,386.054,9173017,,54.367,feathercoin,ftc
281,2014/01/22,1690,8.359,170.226,4740981902,5569,,,,2840,,,2.246,3468,571880,201.366,9196051,,54.317,feathercoin,ftc
282,2014/01/23,1518,5.448,186.633,5686106300,3871,,,,1631,,,2.697,2122,292139,179.117,8597703,,54.313,feathercoin,ftc
283,2014/01/24,2163,6.493,163.808,3928945296,5379,,,,2747,,,3.025,3373,1234814,449.514,8045172,,54.285,feathercoin,ftc
284,2014/01/25,1788,9.764,146.463,4208712165,6032,,,,2773,,,2.04,3590,610041,219.993,9818770,,53.931,feathercoin,ftc
285,2014/01/26,2298,5.87,176.972,5871742202,5441,,,,2406,,,2.945,3100,608589,252.947,10235324,,53.742,feathercoin,ftc
286,2014/01/27,1661,8.733,161.289,4289904762,5345,,,,2481,,,2.376,3134,521685,210.272,8707325,,53.667,feathercoin,ftc
287,2014/01/28,2071,5.718,159.758,4361096446,4737,,,,2094,,,3.186,2705,485313,231.763,8402534,,53.339,feathercoin,ftc
288,2014/01/29,1899,10.017,132.063,3239692954,5515,,,,2794,,,2.531,3451,427943,153.165,8523844,,53.181,feathercoin,ftc
289,2014/01/30,1749,8.82,129.611,3754509698,5345,,,,2675,,,2.376,3297,367104,137.235,8381705,,53.078,feathercoin,ftc
290,2014/01/31,1444,6.935,155.914,5500880956,4519,,,,2178,,,2.115,2722,300525,137.982,8658445,,53.035,feathercoin,ftc
291,2014/02/01,1827,7.781,161.532,4278300881,5120,,,,2566,,,2.517,3118,430878,167.918,9197275,,52.906,feathercoin,ftc
292,2014/02/02,1476,6.701,169.979,5306745603,4317,,,,1974,,,2.404,2549,266844,135.179,9194071,,52.792,feathercoin,ftc
293,2014/02/03,1538,6.086,171.163,4720224190,4222,,,,1911,,,2.851,2434,333349,174.437,8709088,,52.741,feathercoin,ftc
294,2014/02/04,1668,8.007,149.718,3792777996,5108,,,,2284,,,2.581,2863,551349,241.396,8804524,,52.638,feathercoin,ftc
295,2014/02/05,1580,7.837,142.18,3964287454,4752,,,,2290,,,2.504,2844,435530,190.188,8353714,,52.812,feathercoin,ftc
296,2014/02/06,1700,8.108,138.422,3852450222,4946,,,,2510,,,2.334,3060,372939,148.581,7857469,,52.583,feathercoin,ftc
297,2014/02/07,1434,4.77,159.318,5229148129,4245,,,,1868,,,2.571,2342,295193,158.026,7156999,,52.421,feathercoin,ftc
298,2014/02/08,1475,4.893,158.483,4354987005,3800,,,,1815,,,2.829,2218,203570,112.16,7008645,,52.294,feathercoin,ftc
299,2014/02/09,1349,5.777,154.125,4019930412,4130,,,,2044,,,2.487,2446,276695,135.369,6789850,,52.176,feathercoin,ftc
300,2014/02/10,1738,6.571,158.244,4476787626,5165,,,,2406,,,2.022,2849,466348,193.827,8415008,,51.897,feathercoin,ftc
301,2014/02/11,4315,3.195,199.892,7285797156,5063,,,,2249,,,3.357,2579,526618,234.157,9265463,,51.787,feathercoin,ftc
302,2014/02/12,3251,6.162,178.781,2568096440,4429,,,,2153,,,4.721,2567,399504,185.557,8686272,,51.525,feathercoin,ftc
303,2014/02/13,1170,7.362,157.95,4196353825,4135,,,,2000,,,2.146,2365,305062,152.531,8244273,,51.576,feathercoin,ftc
304,2014/02/14,1637,4.676,172.892,5421473416,5333,,,,2741,,,2.474,3190,273615,99.823,7991556,,51.628,feathercoin,ftc
305,2014/02/15,1574,7.157,165.778,4182570744,5710,,,,2892,,,2.257,3443,253916,87.8,8562476,,51.562,feathercoin,ftc
306,2014/02/16,1698,4.581,173.596,5056745535,3997,,,,1914,,,3.158,2295,169392,88.501,8128392,,51.507,feathercoin,ftc
307,2014/02/17,1472,7.285,170.277,4837673443,5572,,,,2853,,,2.054,3308,195883,68.658,8307130,,51.475,feathercoin,ftc
308,2014/02/18,1792,4.171,199.273,6406960649,5305,,,,2690,,,2.707,3065,202786,75.385,8352753,,51.495,feathercoin,ftc
309,2014/02/19,1977,5.779,202.964,5985487747,6197,,,,3132,,,2.195,3515,223022,71.208,9030403,,51.482,feathercoin,ftc
310,2014/02/20,1645,4.801,219.307,6657920789,4571,,,,2216,,,2.42,2521,221260,99.847,8786799,,51.462,feathercoin,ftc
311,2014/02/21,1439,4.215,220.978,5980607813,3940,,,,1890,,,2.874,2215,127291,67.35,8349921,,51.39,feathercoin,ftc
312,2014/02/22,1572,5.631,202.097,5374746691,4152,,,,2010,,,2.437,2338,181455,90.276,8628694,,51.318,feathercoin,ftc
313,2014/02/23,1909,3.932,201.712,5308095866,3625,,,,1766,,,3.75,1974,124647,70.581,9205104,,51.358,feathercoin,ftc
314,2014/02/24,1128,6.355,202.069,5872582682,4740,,,,2163,,,1.93,2494,167309,77.351,8685903,,51.299,feathercoin,ftc
315,2014/02/25,1753,3.183,217.12,5287462840,3694,,,,1609,,,3.547,1925,184535,114.689,7379507,,51.35,feathercoin,ftc
316,2014/02/26,1439,4.537,209.78,5624314440,4798,,,,1878,,,2.613,2223,152705,81.312,7889318,,51.379,feathercoin,ftc
317,2014/02/27,1467,3.935,210.873,5283181445,3500,,,,1624,,,3.243,1876,111338,68.558,7885273,,51.367,feathercoin,ftc
318,2014/02/28,1625,5.118,206.351,5189508577,4305,,,,1895,,,2.457,2219,153612,81.062,7644872,,51.272,feathercoin,ftc
319,2014/03/01,1375,4.909,202.07,5394557480,4471,,,,1859,,,2.437,2147,134910,72.571,7682803,,51.343,feathercoin,ftc
320,2014/03/02,1373,3.566,213.869,6214596128,4630,,,,1672,,,2.88,1972,143982,86.113,7717061,,51.32,feathercoin,ftc
321,2014/03/03,1498,4.253,221.885,6641077614,4932,,,,1705,,,2.215,1983,126780,74.358,7604570,,51.206,feathercoin,ftc
322,2014/03/04,1948,4.56,220.774,4459098553,3816,,,,1662,,,3.333,1926,127075,76.459,8216174,,51.191,feathercoin,ftc
323,2014/03/05,1429,4.181,209.43,6258278370,5267,,,,1800,,,2.487,2132,117675,65.375,7887905,,51.135,feathercoin,ftc
324,2014/03/06,1119,5.514,205.104,4851786319,4536,,,,1579,,,2.368,1905,111286,70.479,7684315,,51.106,feathercoin,ftc
325,2014/03/07,1435,2.751,213.478,6500694755,4460,,,,1492,,,3.412,1780,88904,59.587,7447145,,51.068,feathercoin,ftc
326,2014/03/08,1298,4.324,205.398,4807207159,4510,,,,1759,,,2.851,2056,92110,52.365,7350940,,50.994,feathercoin,ftc
327,2014/03/09,1042,4.437,209.96,6427946841,3863,,,,1748,,,2.037,2028,117059,66.967,7287194,,51.043,feathercoin,ftc
328,2014/03/10,1535,2.842,238.552,7152185066,4864,,,,1739,,,2.829,2047,120247,69.147,7186367,,51.037,feathercoin,ftc
329,2014/03/11,1379,3.935,239.37,6736203862,5648,,,,1704,,,2.24,2105,128553,75.442,7481715,,50.834,feathercoin,ftc
330,2014/03/12,1512,2.745,251.54,7747914963,4687,,,,1593,,,2.921,1861,91954,57.724,7712437,,50.777,feathercoin,ftc
331,2014/03/13,1173,4.47,234.47,5570934353,4564,,,,1653,,,2.42,1949,100994,61.097,7582714,,50.732,feathercoin,ftc
332,2014/03/14,1738,1.759,260.264,7736568046,3433,,,,1348,,,4.417,1509,79284,58.816,7550011,,50.861,feathercoin,ftc
333,2014/03/15,1321,4.788,234.54,4733082044,4051,,,,1741,,,2.628,2045,109303,62.782,7538666,,50.824,feathercoin,ftc
334,2014/03/16,1268,3.702,237.466,6288455244,3933,,,,1531,,,2.487,1734,114257,74.63,7344746,,50.933,feathercoin,ftc
335,2014/03/17,1232,3.602,230.766,6197729609,4033,,,,1577,,,2.522,1751,85766,54.385,7107110,,50.853,feathercoin,ftc
336,2014/03/18,1796,2.418,227.524,5724630541,4317,,,,1483,,,3.902,1676,135716,91.514,6798017,,50.815,feathercoin,ftc
337,2014/03/19,1094,3.649,220.381,5683167529,3753,,,,1593,,,2.487,1783,93210,58.537,6584691,,50.905,feathercoin,ftc
338,2014/03/20,1115,3.15,230.403,6314946206,3845,,,,1451,,,2.449,1605,80786,55.7,6316732,,50.827,feathercoin,ftc
339,2014/03/21,1178,3.008,232.195,5674522930,4140,,,,1495,,,2.775,1635,88971,59.557,6066773,,50.756,feathercoin,ftc
340,2014/03/22,1180,2.636,228.234,6403830277,3898,,,,1489,,,2.657,1626,74900,50.515,5863412,,50.703,feathercoin,ftc
341,2014/03/23,1247,2.757,225.523,6291651203,3915,,,,1597,,,2.595,1675,65447,40.981,5922782,,50.657,feathercoin,ftc
342,2014/03/24,1441,3.092,228.776,6647473258,4655,,,,1871,,,2.222,1972,110371,59.188,6109924,,50.513,feathercoin,ftc
343,2014/03/25,1479,2.232,254.136,8093637702,4215,,,,1643,,,2.807,1793,100539,61.223,6740994,,50.506,feathercoin,ftc
344,2014/03/26,1327,3.33,234.046,5590437131,4467,,,,1758,,,2.642,2002,104975,59.713,6386531,,50.408,feathercoin,ftc
345,2014/03/27,1605,2.624,224.139,5840744678,4847,,,,1606,,,2.874,1748,60754,37.848,5673012,,50.41,feathercoin,ftc
346,2014/03/28,1311,2.462,219.702,5909851663,4662,,,,1628,,,2.707,1794,83048,51.21,5231761,,50.454,feathercoin,ftc
347,2014/03/29,1229,2.785,210.926,5995879581,5053,,,,1683,,,2.297,1918,90860,53.987,4931324,,50.663,feathercoin,ftc
348,2014/03/30,1143,2.197,216.326,6092464369,4146,,,,1438,,,2.637,1566,59987,41.785,4716784,,50.621,feathercoin,ftc
349,2014/03/31,1158,2.169,218.378,6224006759,4224,,,,1686,,,2.604,1792,58980,35.134,4824312,,50.617,feathercoin,ftc
350,2014/04/01,1333,2.263,223.373,6479189947,4191,,,,1503,,,2.522,1643,71873,48.767,5021428,,50.48,feathercoin,ftc
351,2014/04/02,1280,2.212,223.515,6345392403,4442,,,,1634,,,2.5,1719,134244,82.395,4527401,,50.271,feathercoin,ftc
352,2014/04/03,1274,1.782,234.156,6940866143,4664,,,,1580,,,2.504,1749,131545,83.313,4145054,,50.166,feathercoin,ftc
353,2014/04/04,1069,2.101,223.481,5433829424,4154,,,,1303,,,2.707,1480,56280,43.193,4164980,,50.101,feathercoin,ftc
354,2014/04/05,1033,1.892,229.874,7062526410,3658,,,,1568,,,2.33,1617,48560,30.969,4257906,,50.109,feathercoin,ftc
355,2014/04/06,1233,1.796,238.016,6570290674,3985,,,,1763,,,2.667,1818,77558,44.565,4314566,,50.013,feathercoin,ftc
356,2014/04/07,1156,1.692,236.419,6274088191,3905,,,,1506,,,2.846,1592,36206,24.041,3993574,,49.955,feathercoin,ftc
357,2014/04/08,1272,1.638,232.385,6243964815,4104,,,,1547,,,2.835,1601,58078,37.542,3980998,,49.899,feathercoin,ftc
358,2014/04/09,1533,1.601,216.322,5028962722,3915,,,,1403,,15,3.538,1540,52770,37.806,3877308,,49.97,feathercoin,ftc
359,2014/04/10,961.165,2.109,199.697,5284255423,4233,,,,1491,,51,2.198,1546,54900,37.008,3082203,,49.861,feathercoin,ftc
360,2014/04/11,1194,1.634,199.113,5318269419,3743,,,,1377,,45,2.712,1466,52381,38.04,3250341,,49.822,feathercoin,ftc
361,2014/04/12,1390,1.865,199.123,5417203069,4624,,,,1794,,36,2.416,1901,64745,37.137,3325768,,49.901,feathercoin,ftc
362,2014/04/13,1181,1.563,201.089,5413160858,3998,,,,1633,,35,2.722,1514,35747,21.91,3087823,,49.963,feathercoin,ftc
363,2014/04/14,1236,1.691,201.164,5595252151,4088,,,,1306,,56,2.667,1305,47053,36.309,3604749,,49.886,feathercoin,ftc
364,2014/04/15,1182,2.141,222.781,7470562678,4673,,,,1396,,35,2.011,1445,49906,35.799,4573424,,49.857,feathercoin,ftc
365,2014/04/16,2263,1.142,251.929,7212883049,4659,,,,1260,,30,4.364,1423,45501,36.112,4998968,,49.725,feathercoin,ftc
366,2014/04/17,1030,3.238,208.706,4384175529,3476,,,,1150,,35,2.453,1165,52801,46.051,4792950,,49.738,feathercoin,ftc
367,2014/04/18,1177,2.011,211.47,5455604750,3529,,,,1001,,26,2.975,999,39093,39.159,4489230,,49.702,feathercoin,ftc
368,2014/04/19,1220,2.24,195.847,5272933817,3587,,,,1296,,39,2.759,1237,896344,691.624,4497696,,49.684,feathercoin,ftc
369,2014/04/20,984.339,2.623,180.818,4937201376,3485,,,,1438,,39,2.504,1354,249312,173.405,4460055,,49.649,feathercoin,ftc
370,2014/04/21,1283,2.567,183.767,5378428373,4051,,,,1527,,39,2.47,1417,139694,91.483,5043473,,49.617,feathercoin,ftc
371,2014/04/22,1382,2.3,196.235,6001950137,4435,,,,1331,,55,2.496,1423,190116,142.846,4874382,,49.351,feathercoin,ftc
372,2014/04/23,1020,2.759,190.301,5178726604,3993,,,,1237,,49,2.297,1279,44141,35.751,4655856,,49.213,feathercoin,ftc
373,2014/04/24,1170,2.068,195.523,5225691489,3513,,,,948,,47,3,994,34931,36.847,4588304,,49.243,feathercoin,ftc
374,2014/04/25,632.194,3.216,67.111,3400405278,4837,,,,1662,,64,1.021,1778,52868,54.695,3809533,,49.338,feathercoin,ftc
375,2014/04/26,601.515,2.161,67.35,4493107686,3800,,,,1501,,41,1.079,1416,30749,27.867,3728780,,49.23,feathercoin,ftc
376,2014/04/27,726.413,1.964,72.156,4811896856,4231,,,,1939,,31,1.082,1827,36031,24.331,3617351,,49.188,feathercoin,ftc
377,2014/04/28,644.885,1.24,74.757,5009972932,3528,,,,1578,,74,1.088,1379,41326,36.188,3462036,,49.227,feathercoin,ftc
378,2014/04/29,712.533,1.106,78.308,5279162566,3666,,,,1997,,70,1.056,1793,33796,19.292,3597894,,49.226,feathercoin,ftc
379,2014/04/30,583.994,1.677,82.709,5609770075,3225,,,,1464,,72,1.071,1222,40562,33.968,3645006,,49.261,feathercoin,ftc
380,2014/05/01,646.682,1.718,82.374,5462592557,3317,,,,1501,,84,1.109,1273,47434,39.59,3713642,,49.37,feathercoin,ftc
381,2014/05/02,593.903,1.772,79.815,5282618215,3251,,,,1424,,58,1.079,1223,34126,32.358,3611141,,49.306,feathercoin,ftc
382,2014/05/03,603.226,1.41,90.895,6050010260,2987,,,,1350,,57,1.128,1193,24554,19.024,3431884,,49.274,feathercoin,ftc
383,2014/05/04,572.587,1.602,84.626,5552628969,3378,,,,1471,,58,1.061,1298,50225,49.419,3349419,,49.503,feathercoin,ftc
384,2014/05/05,633.918,1.473,87.503,5851029162,3331,,,,1510,,86,1.094,1275,34809,26.06,3471674,,49.428,feathercoin,ftc
385,2014/05/06,661.657,1.496,84.599,5639892597,3560,,,,1556,,81,1.077,1336,27140,18.087,3335815,,49.349,feathercoin,ftc
386,2014/05/07,615.509,1.975,65.99,4288330799,3581,,,,1630,,69,1.106,1556,33924,22.737,3444322,,49.365,feathercoin,ftc
387,2014/05/08,619.097,1.464,81.777,5553732154,3454,,,,1539,,77,1.079,1387,42101,33.812,3325297,,49.451,feathercoin,ftc
388,2014/05/09,658.413,1.488,78.577,5240885641,3770,,,,1427,,92,1.084,1278,41515,29.094,3272375,,49.784,feathercoin,ftc
389,2014/05/10,603.491,1.524,75.09,4996739627,3172,,,,1622,,68,1.092,1438,25340,15.694,3390704,,49.737,feathercoin,ftc
