,date,transactions,block_size,sent_addresses,av_transaction_size,median_transaction_size,median_transaction_value,av_transaction_value,top_100_percent,send_usd,active_addresses,confirmation_time,hashrate,difficulty,market_cap,mining_profitability,tweets,fee_reward,google_trends,full_name,coin
1389,2012/10/23,319011873null,1212301203null,275913104null,,,,949.8479.15null,,3042456424028null,414513912null,,,307232218.295null,119622325981651null,,,,,paycoin,paycoin
1390,2012/10/24,320321321null,948071058null,288552531null,,,,686.2828.6null,,2209415117664null,418593508null,,,307232218.295null,119216629988916null,,,,,paycoin,paycoin
1391,2012/10/25,26855987null,926901003null,269802043null,,,,606.90410.502null,,1638518516457null,395752904null,,,307232220.635null,115273725925085null,,,,,paycoin,paycoin
1392,2012/10/26,217621066null,656811731null,261991942null,,,,493.6932.99null,,1082514150409null,378072828null,,,307232223.04null,107733107870034null,,,,,paycoin,paycoin
1393,2012/10/27,161381029null,461461052null,206511927null,,,,105124.711null,,1714057238574null,297472622null,,,307232223.04null,104780520886807null,,,,,paycoin,paycoin
1394,2012/10/28,17799947null,52842961.505null,198771774null,,,,544.61814.324null,,978407020369null,276472331null,,,307232223.04null,107583217908187null,,,,,paycoin,paycoin
1395,2012/10/29,213421077null,723241355null,210242003null,,,,499.10916.786null,,1073083427327null,356933201null,,,307232221.255null,109415145900038null,,,,,paycoin,paycoin
1396,2012/10/30,306041128null,97035840.222null,259162170null,,,,145413.542null,,4470525523996null,344592814null,,,330435619.648null,110412084917340null,,,,,paycoin,paycoin
1397,2012/10/31,276111072null,92366963.409null,245282154null,,,,150457.971null,,41732965100232null,321742782null,,,330435619.648null,113596290935311null,,,,,paycoin,paycoin
1398,2012/11/01,235011100null,808901091null,222262154null,,,,120033.141null,,2836877757201null,317352845null,,,330435620.519null,111966954938642null,,,,,paycoin,paycoin
1399,2012/11/02,288471042null,92651838.762null,237492089null,,,,316.15815.944null,,916542326594null,331412716null,,,330435622.361null,108379509925575null,,,,,paycoin,paycoin
1400,2012/11/03,237531623null,749461189null,224922773null,,,,841.5812.434null,,2011291729072null,327183553null,,,330435622.361null,108828408920841null,,,,,paycoin,paycoin
1401,2012/11/04,241471170null,739321037null,213192235null,,,,988.34419.839null,,2402072136346null,306632993null,,,330435623.236null,110653471893730null,,,,,paycoin,paycoin
1402,2012/11/05,320241143null,964861430null,250942163null,,,,768.19825.537null,,2472369444102null,375813448null,,,330435625.443null,111243594862054null,,,,,paycoin,paycoin
1403,2012/11/06,31851931null,1087661193null,274981867null,,,,638.70521.957null,,2042962631245null,411492529null,,,330435625.443null,111742544890475null,,,,,paycoin,paycoin
1404,2012/11/07,363231058null,1063261390null,302181937null,,,,552.1957.42null,,2014406711530null,435052979null,,,330435625.443null,112802946882082null,,,,,paycoin,paycoin
1405,2012/11/08,32261855null,988421394null,258441679null,,,,445.5365.181null,,144420526741null,376722254null,,,330435624.318null,113018398878730null,,,,,paycoin,paycoin
1406,2012/11/09,25005873null,772101102null,253961747null,,,,373.5427.908null,,939720510684null,367302363null,,,330435622.803null,112589489872810null,,,,,paycoin,paycoin
1407,2012/11/10,269651032null,887501306null,221101889null,,,,172.7111.715null,,468198517384null,347302497null,,,330435622.803null,112464808867856null,,,,,paycoin,paycoin
1408,2012/11/11,234081001null,712601109null,210751947null,,,,192.2048.302null,,452735512387null,301592593null,,,330435622.803null,112821438850494null,,,,,paycoin,paycoin
1409,2012/11/12,23771994null,834711253null,220621908null,,,,218.89823.793null,,523232834452null,315532576null,,,332143522.337null,113364865822506null,,,,,paycoin,paycoin
1410,2012/11/13,269911137null,873611073null,238032226null,,,,342.91821.049null,,930370637825null,326873195null,,,336876718.483null,114014272816993null,,,,,paycoin,paycoin
1411,2012/11/14,297581037null,93186852.883null,268132088null,,,,474.4764.789null,,141873158045null,377642730null,,,336876718.483null,114043278836035null,,,,,paycoin,paycoin
1412,2012/11/15,374681096null,120487905.253null,332372229null,,,,782.9745.689null,,2944296310195null,463013538null,,,336876718.609null,115344541811312null,,,,,paycoin,paycoin
1413,2012/11/16,393011166null,1236911018null,342612125null,,,,10765.761null,,424276289817null,482982988null,,,336876721.234null,119403682766606null,,,,,paycoin,paycoin
1414,2012/11/17,32398938null,1190931077null,313221808null,,,,955.4837.054null,,3108950510016null,529113407null,,,336876721.234null,122541717734515null,,,,,paycoin,paycoin
1415,2012/11/18,33990770null,105856794.555null,311371626null,,,,706.1423.51null,,241048594399null,429362206null,,,336876721.234null,122116831743170null,,,,,paycoin,paycoin
1416,2012/11/19,36777828null,1138791068null,308181694null,,,,439.857.011null,,162405959093null,424082589null,,,336876721.234null,122328916746789null,,,,,paycoin,paycoin
1417,2012/11/20,36711918null,112396940.705null,317571839null,,,,497.4685.772null,,183356728376null,437562578null,,,336876718.404null,122209875714624null,,,,,paycoin,paycoin
1418,2012/11/21,38914989null,121577997.806null,307831956null,,,,276.0874.542null,,107855996931null,441242733null,,,336876718.339null,122529038741215null,,,,,paycoin,paycoin
1419,2012/11/22,307561243null,995091022null,294182193null,,,,561.3614.539null,,173460578148null,413772905null,,,336876718.339null,126284233761742null,,,,,paycoin,paycoin
1420,2012/11/23,32184946null,100111978.143null,233341892null,,,,432.4137.578null,,1398726811420null,352062599null,,,336876717.989null,129210145755507null,,,,,paycoin,paycoin
1421,2012/11/24,295671274null,903691227null,251032340null,,,,488.7424.883null,,145244389376null,371013031null,,,336876717.072null,129741515772933null,,,,,paycoin,paycoin
1422,2012/11/25,365901141null,118339968.311null,248692266null,,,,272.12312.138null,,999672022078null,362733237null,,,336876717.072null,130341018774678null,,,,,paycoin,paycoin
1423,2012/11/26,357411066null,1078701194null,285842155null,,,,388.1253.962null,,139328986831null,413362821null,,,340227417.57null,129561797768927null,,,,,paycoin,paycoin
1424,2012/11/27,27484952null,89049842.49null,268601969null,,,,629.75512.064null,,1740138018554null,385622770null,,,343890919.779null,128179611778691null,,,,,paycoin,paycoin
1425,2012/11/28,370841102null,99478929.717null,301252271null,,,,620.7248.151null,,2312568914712null,438512965null,,,343890919.779null,128806480827808null,,,,,paycoin,paycoin
1426,2012/11/29,372571702null,104785812.679null,281723253null,,,,399.79312.648null,,1496143734466null,419574114null,,,343890921.863null,130206257930551null,,,,,paycoin,paycoin
1427,2012/11/30,296331622null,106558836.298null,251733134null,,,,331.7598.649null,,987248922997null,371104037null,,,343890924.89null,1318667561020280null,,,,,paycoin,paycoin
1428,2012/12/01,333251414null,916801164null,238362706null,,,,234.2079.278null,,784404520244null,347313490null,,,343890930.026null,1320268841053179null,,,,,paycoin,paycoin
1429,2012/12/02,20463771null,680861349null,188021555null,,,,613.53911.11null,,1264259112798null,277972072null,,,343890944.04null,1317911771032643null,,,,,paycoin,paycoin
1430,2012/12/03,21512638null,703412340null,209621120null,,,,100521.305null,,2176353919004null,301451601null,,,343890944.04null,132408197982213null,,,,,paycoin,paycoin
1431,2012/12/04,32244778null,1372401317null,270741464null,,,,10018.513null,,323973019577null,424132008null,,,343890944.04null,137078247980103null,,,,,paycoin,paycoin
1432,2012/12/05,33622693null,1347811925null,295331375null,,,,111816.944null,,3774111217232null,444872934null,,,343890944.04null,140902796967260null,,,,,paycoin,paycoin
1433,2012/12/06,37026603null,1306551129null,289741275null,,,,116520.81null,,4330147319853null,410241686null,,,343890944.04null,139991029996087null,,,,,paycoin,paycoin
1434,2012/12/07,32016965null,111535708.983null,283292003null,,,,867.0216.154null,,2787038910216null,408952510null,,,343890930.34null,1410889471016729null,,,,,paycoin,paycoin
1435,2012/12/08,330361630null,105632884.678null,279562920null,,,,407.6936.203null,,1352481115717null,383153675null,,,343890926.472null,141769283998821null,,,,,paycoin,paycoin
1436,2012/12/09,319332258null,1167311437null,267283489null,,,,586.8339.321null,,1881327128102null,388984480null,,,343890930.377null,1412266441008475null,,,,,paycoin,paycoin
1437,2012/12/10,360781274null,1194032079null,241792010null,,,,382.78815.015null,,1386498024144null,359353068null,,,342256842.277null,1413389531017260null,,,,,paycoin,paycoin
1438,2012/12/11,36635623null,1181561359null,271821316null,,,,592.3628.769null,,217864818374null,370422206null,,,337018242.277null,1426292671026194null,,,,,paycoin,paycoin
1439,2012/12/12,36606646null,130936995.159null,294761316null,,,,13267.067null,,487296406961null,427151796null,,,337018242.277null,1443225321039934null,,,,,paycoin,paycoin
1440,2012/12/13,42384666null,1508111229null,327541349null,,,,123615.52null,,5254794015598null,461741873null,,,337018242.277null,1445263071028824null,,,,,paycoin,paycoin
1441,2012/12/14,38908846null,1681351839null,302731543null,,,,10246.311null,,399459827605null,416732179null,,,337018242.277null,1440819901019570null,,,,,paycoin,paycoin
1442,2012/12/15,322491068null,124158842.98null,258372128null,,,,692.4114.425null,,224098697761null,345982758null,,,337018228.647null,1429769481014425null,,,,,paycoin,paycoin
1443,2012/12/16,353651376null,143156840.58null,265632796null,,,,671.9975.183null,,2383975612455null,357463494null,,,337018225.581null,1414323421024508null,,,,,paycoin,paycoin
1444,2012/12/17,409061090null,1317801053null,314112180null,,,,581.4257.44null,,2386167112872null,409942887null,,,337018231.356null,1402016811011541null,,,,,paycoin,paycoin
1445,2012/12/18,49687686null,1829551256null,368501378null,,,,631.54714.16null,,3145859714967null,481381869null,,,337018243.097null,1402408171011934null,,,,,paycoin,paycoin
1446,2012/12/19,44623592null,136866876.395null,318401278null,,,,340.61114.53null,,1524746314123null,437581762null,,,337018243.097null,1421261151003231null,,,,,paycoin,paycoin
1447,2012/12/20,35816810null,1550451234null,276061483null,,,,352.68912.124null,,1266931214439null,395421978null,,,337018243.097null,1435323811006205null,,,,,paycoin,paycoin
1448,2012/12/21,44454820null,1533971456null,330231493null,,,,504.71513.369null,,2250017815896null,461272275null,,,337018243.097null,1431716251019998null,,,,,paycoin,paycoin
1449,2012/12/22,51105690null,1394371047null,413501451null,,,,366.72514.347null,,1879757716327null,551422183null,,,337018238.312null,1421110281028014null,,,,,paycoin,paycoin
1450,2012/12/23,366161142null,134116847.92null,272632356null,,,,315.8225.387null,,1160266810689null,399303042null,,,337018228.208null,1417014601017765null,,,,,paycoin,paycoin
1451,2012/12/24,359791131null,135453695.597null,265342284null,,,,393.6327.793null,,1421442915211null,400243095null,,,337018228.208null,1415730681021694null,,,,,paycoin,paycoin
1452,2012/12/25,28619903null,100978819.99null,224071810null,,,,280.1994.455null,,80537516593null,302862342null,,,337018235.735null,1417101651026600null,,,,,paycoin,paycoin
1453,2012/12/26,36432677null,1175591225null,227081468null,,,,230.36722.84null,,842820525832null,381082045null,,,318251740.01null,1420061461017622null,,,,,paycoin,paycoin
1454,2012/12/27,43631654null,1312591626null,257301327null,,,,248.86621.878null,,1089710522819null,365671873null,,,297963740.01null,1424136851015402null,,,,,paycoin,paycoin
1455,2012/12/28,46936577null,126606934.986null,311751295null,,,,305.75914.378null,,1440278914508null,424071661null,,,297963740.01null,1423395161002751null,,,,,paycoin,paycoin
1456,2012/12/29,37966588null,125023792.83null,268351337null,,,,349.5694.713null,,133220644940null,399961765null,,,297963738.22null,1426015751003024null,,,,,paycoin,paycoin
1457,2012/12/30,45281775null,115023771.533null,346891708null,,,,224.7397.34null,,1021371610467null,457792235null,,,297963730.545null,142448905982967null,,,,,paycoin,paycoin
1458,2012/12/31,29906807null,88469823.519null,253451773null,,,,611.16130.365null,,1837395344333null,347372280null,,,297963730.545null,142712337967324null,,,,,paycoin,paycoin
1459,2013/01/01,31734635null,89033691.416null,261741571null,,,,625.4325.869null,,199487687565null,378462213null,,,297963730.712null,142303807955805null,,,,,paycoin,paycoin
1460,2013/01/02,39280590null,114077676.308null,318091382null,,,,650.6174.21null,,256557644577null,431041826null,,,297963734.322null,140170026956746null,,,,,paycoin,paycoin
1461,2013/01/03,42147620null,1080231167null,381971413null,,,,542.7311.051null,,2296235812034null,512682113null,,,297963734.322null,140337362957811null,,,,,paycoin,paycoin
1462,2013/01/04,48436573null,141811886.977null,349901352null,,,,632.4316.238null,,307292046594null,473411867null,,,297963734.322null,140459939960872null,,,,,paycoin,paycoin
1463,2013/01/05,39455679null,1182401637null,380081349null,,,,697.5565.293null,,276204235478null,534171860null,,,297963734.322null,140021528979178null,,,,,paycoin,paycoin
1464,2013/01/06,328811006null,1006081262null,300211761null,,,,436.1059.731null,,1440280514237null,422112461null,,,297963729.364null,1395309761001207null,,,,,paycoin,paycoin
1465,2013/01/07,40120990null,1054011070null,367241944null,,,,486.2517.136null,,1959007611724null,540562598null,,,297963726.112null,1399987041000571null,,,,,paycoin,paycoin
1466,2013/01/08,38491861null,1493041352null,361791755null,,,,744.3778.803null,,2875081613169null,560222381null,,,311763726.112null,142655753992821null,,,,,paycoin,paycoin
1467,2013/01/09,43060952null,1483371061null,384431891null,,,,540.7297.55null,,2335409211944null,561612651null,,,324955026.973null,144786652987110null,,,,,paycoin,paycoin
1468,2013/01/10,523921047null,1636831169null,423491872null,,,,348.4766.979null,,1830858510706null,611852701null,,,324955029.161null,146417375978199null,,,,,paycoin,paycoin
1469,2013/01/11,52632974null,1871763452null,454011722null,,,,352.52312.109null,,1859522817135null,610542570null,,,324955029.161null,148986975960405null,,,,,paycoin,paycoin
1470,2013/01/12,45549824null,1630981293null,349441578null,,,,299.2177.599null,,136655299787null,507362156null,,,324955029.161null,148953308945872null,,,,,paycoin,paycoin
1471,2013/01/13,49308756null,1623671768null,387771544null,,,,248.5736.699null,,122897148180null,555032414null,,,324955028.942null,148367161911714null,,,,,paycoin,paycoin
1472,2013/01/14,444031248null,1271101071null,317572207null,,,,350.09415.384null,,1560017429799null,443122892null,,,324955023.803null,149053094869315null,,,,,paycoin,paycoin
1473,2013/01/15,44901979null,158297933.296null,423741929null,,,,648.2839.599null,,2918699415751null,576272633null,,,324955023.803null,148948001869376null,,,,,paycoin,paycoin
1474,2013/01/16,53498910null,1807381136null,435951833null,,,,590.8694.689null,,316876927344null,584232402null,,,324955023.862null,151465153865435null,,,,,paycoin,paycoin
1475,2013/01/17,47989774null,1999811319null,406711613null,,,,5646.972null,,271284008771null,589182201null,,,324955027.681null,158522475878185null,,,,,paycoin,paycoin
1476,2013/01/18,49018633null,1852021254null,408091377null,,,,514.4620.745null,,2528006822093null,570561968null,,,324955027.681null,163329523875540null,,,,,paycoin,paycoin
1477,2013/01/19,56016794null,1596413595null,352851459null,,,,419.1268.115null,,235423169397null,493571954null,,,324955027.681null,163338443838440null,,,,,paycoin,paycoin
1478,2013/01/20,412411166null,1405791352null,329111759null,,,,443.4487.628null,,1834590111892null,460872318null,,,324955027.681null,163781844803097null,,,,,paycoin,paycoin
1479,2013/01/21,40309704null,1395032118null,313101439null,,,,449.7366.707null,,181877707465null,459371982null,,,324955026.217null,169050748795014null,,,,,paycoin,paycoin
1480,2013/01/22,436081218null,1447851303null,361182216null,,,,555.3795.092null,,242989509375null,534832860null,,,324955019.804null,177855749773371null,,,,,paycoin,paycoin
1481,2013/01/23,465521360null,1743001503null,346462393null,,,,878.9554.575null,,410278789132null,473473270null,,,318715519.804null,181983495813451null,,,,,paycoin,paycoin
1482,2013/01/24,460651348null,1507921603null,378552278null,,,,591.0964.664null,,273210348881null,606982937null,,,296877519.804null,181128134871711null,,,,,paycoin,paycoin
