,date,block_size,sent_addresses,fee_reward,difficulty,median_transaction_value,google_trends,av_transaction_value,send_usd,top_100_percent,confirmation_time,median_transaction_size,mining_profitability,active_addresses,hashrate,market_cap,transactions,tweets,av_transaction_size,full_name,coin
311,2009/11/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
312,2009/11/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
313,2009/11/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
314,2009/11/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
315,2009/11/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
316,2009/11/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
317,2009/11/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
318,2009/11/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
319,2009/11/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
320,2009/11/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
321,2009/11/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
322,2009/11/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
323,2009/11/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
324,2009/11/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
325,2009/11/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
326,2009/11/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
327,2009/11/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
328,2009/11/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
329,2009/11/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
330,2009/11/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
331,2009/11/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
332,2009/12/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
333,2009/12/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
334,2009/12/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
335,2009/12/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
336,2009/12/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
337,2009/12/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
338,2009/12/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
339,2009/12/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
340,2009/12/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
341,2009/12/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
342,2009/12/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
343,2009/12/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
344,2009/12/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
345,2009/12/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
346,2009/12/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
347,2009/12/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
348,2009/12/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
349,2009/12/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
350,2009/12/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
351,2009/12/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
352,2009/12/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
353,2009/12/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
354,2009/12/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
355,2009/12/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
356,2009/12/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
357,2009/12/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
358,2009/12/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
359,2009/12/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
360,2009/12/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
361,2009/12/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
362,2009/12/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
363,2010/01/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
364,2010/01/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
365,2010/01/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
366,2010/01/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
367,2010/01/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
368,2010/01/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
