,date,market_cap,transactions,google_trends,send_usd,active_addresses,av_transaction_value,median_transaction_value,mining_profitability,av_transaction_size,difficulty,hashrate,block_size,sent_addresses,top_100_percent,fee_reward,confirmation_time,tweets,median_transaction_size,full_name,coin
213,2018/03/02,21676368197,18261,,346361702,44029,18967,636.499,,,358976969609,,63267,22964,,,10.07,2153,,bitcoin cash,bch
214,2018/03/03,21703805960,17814,,394797644,44657,22162,617.083,,,344909726099,,67532,23411,,,10.435,null,,bitcoin cash,bch
215,2018/03/04,21294530868,15001,,192135406,38599,12808,514.169,,,336204457062,,56813,21476,,,10.213,null,,bitcoin cash,bch
216,2018/03/05,21731804661,38489,,562241764,41575,14608,0.175,,,366485621240,,90233,22493,,,10.141,null,,bitcoin cash,bch
217,2018/03/06,20831727842,18850,,285940797,46151,15169,626.502,,,362135139998,,64595,24463,,,9.863,null,,bitcoin cash,bch
218,2018/03/07,19604828134,17901,,257159946,42701,14366,542.763,,,359331289361,,59511,23839,,,9.863,null,,bitcoin cash,bch
219,2018/03/08,18151974683,18593,,286527216,42909,15410,516.726,,,360227662414,,60967,24088,,,9.796,null,,bitcoin cash,bch
220,2018/03/09,16812752966,18891,,274297844,54006,14520,469.004,,,390174910705,,86136,22227,,,10.213,null,,bitcoin cash,bch
221,2018/03/10,17824205802,14639,,179659466,38957,12273,390.658,,,360585088803,,58591,19849,,,9.536,null,,bitcoin cash,bch
222,2018/03/11,17925427974,13530,,234766642,35934,17352,327.233,,,391536549344,,60080,18660,,,10,null,,bitcoin cash,bch
223,2018/03/12,18558852934,15893,,255612096,40838,16083,382.044,,,366582601661,,68764,21579,,,10.141,null,,bitcoin cash,bch
224,2018/03/13,17932940229,16918,,565616234,42486,33433,458.581,,,373666109138,,57920,23222,,,9.931,null,,bitcoin cash,bch
225,2018/03/14,17182793585,19661,,3348922956,43275,170333,548.24,,,375296567106,,70687,22743,,,10.435,null,,bitcoin cash,bch
226,2018/03/15,15662699050,17474,,699776110,43244,40047,514.718,,,361970139337,,61836,22398,,,10,null,,bitcoin cash,bch
227,2018/03/16,16335724157,18341,,936934600,43038,51084,500.611,,,368017509163,,63074,22113,,,9.931,null,,bitcoin cash,bch
228,2018/03/17,16576471481,16278,,361485074,41217,22207,422.965,,,385289655631,,57160,21352,,,9.536,null,,bitcoin cash,bch
229,2018/03/18,15316438298,14658,,736950765,36310,50276,405.599,,,393452362331,,51127,19080,,,9.931,null,,bitcoin cash,bch
230,2018/03/19,16200903987,15976,,629934544,47821,39430,449.361,,,382716780242,,76957,21198,,,9.73,null,,bitcoin cash,bch
231,2018/03/20,17195522237,19091,,537614986,44186,28161,318.825,,,394716776414,,73529,23535,,,10.435,null,,bitcoin cash,bch
232,2018/03/21,17843497613,18557,,565123400,51109,30453,384.644,,,413580430158,,76701,23903,,,10.36,null,,bitcoin cash,bch
233,2018/03/22,17440272554,17059,,531961659,43442,31184,481.67,,,389905942261,,68577,22753,,,10.286,null,,bitcoin cash,bch
234,2018/03/23,16902675132,14926,,300766576,37817,20151,491.443,,,381097097755,,49145,21260,,,9.536,null,,bitcoin cash,bch
235,2018/03/24,17267472645,14397,,201177889,39173,13974,300.262,,,384284939797,,53937,20014,,,10.213,null,,bitcoin cash,bch
236,2018/03/25,16702904683,13298,,166923987,36205,12553,294.345,,,379098806704,,49256,19189,,,10.141,null,,bitcoin cash,bch
237,2018/03/26,15958848188,15207,,293601294,38187,19307,371.499,,,382638611427,,60079,21167,,,10,null,,bitcoin cash,bch
238,2018/03/27,15363812762,18438,,347080093,41600,18824,436.314,,,385453110882,,56072,23301,,,9.29,null,,bitcoin cash,bch
239,2018/03/28,14931076443,78109,,527636530,40884,6755,0.0727,,,387200324469,,162135,25051,,,11.613,null,,bitcoin cash,bch
240,2018/03/29,13294095205,21654,,504184774,45994,23284,424.074,,,354845901983,,73666,26757,,,9.931,null,,bitcoin cash,bch
241,2018/03/30,12072923861,21062,,373084415,45327,17714,446.712,,,357631802525,,76253,26944,,,10.435,null,,bitcoin cash,bch
242,2018/03/31,12005228118,16902,,775572069,40148,45886,251.797,,,335414242170,,57260,24043,,,9.73,null,,bitcoin cash,bch
243,2018/04/01,11294011627,13651,,1113659562,38285,81581,305.84,,,338769779389,,52118,24302,,,9.412,null,,bitcoin cash,bch
244,2018/04/02,11360719496,16925,,386357552,44930,22828,168.668,,,343178081237,,67733,25491,,,10.992,null,,bitcoin cash,bch
245,2018/04/03,11858844036,22117,,892382473,87997,40348,505.381,,,320899887140,,110127,30304,,,9.6,null,,bitcoin cash,bch
246,2018/04/04,11453247642,20109,,904703331,45600,44990,215.065,,,326483917967,,65278,28374,,,9.796,null,,bitcoin cash,bch
247,2018/04/05,10903512665,16564,,284516028,40985,17177,239.012,,,358967364284,,62414,23790,,,10.992,null,,bitcoin cash,bch
248,2018/04/06,10571031678,16843,,231654325,45797,13754,186.958,,,329021067416,,60470,24273,,,9.863,null,,bitcoin cash,bch
249,2018/04/07,10869501300,12991,,187048936,39403,14398,88.03,,,324083031051,,52521,19697,,,9.474,1707,,bitcoin cash,bch
250,2018/04/08,11140909622,11220,,183077818,32087,16317,91.403,,,336559195732,,41233,14735,,,10.286,1863,,bitcoin cash,bch
251,2018/04/09,11134670137,11934,,163289679,37397,13683,208.674,,,341140549072,,98895,17851,,,9.931,1625,,bitcoin cash,bch
252,2018/04/10,10977659431,11522,,191413355,30139,16613,226.606,,,329219221663,,43465,17200,,,9.931,1812,,bitcoin cash,bch
253,2018/04/11,11185164997,11968,,204146228,34058,17058,246.988,,,343606472357,,43168,18273,,,9.6,1596,,bitcoin cash,bch
254,2018/04/12,11852232691,14686,,227941314,37109,15521,348.78,,,349971208830,,62511,19314,,,11.901,1708,,bitcoin cash,bch
255,2018/04/13,12865115821,15111,,319107601,39829,21118,377.047,,,334056918544,,49010,20461,,,9.412,2003,,bitcoin cash,bch
256,2018/04/14,12675816019,11368,,126675618,34229,11143,144.469,,,350917694857,,40083,17764,,,9.474,1526,,bitcoin cash,bch
257,2018/04/15,13106642547,14279,,136485420,40144,9558,77.882,,,376620293354,,50230,19044,,,10,1439,,bitcoin cash,bch
258,2018/04/16,13073599052,17182,,335770034,40208,19542,69.347,,,364627813343,,61017,19485,,,10.141,1803,,bitcoin cash,bch
259,2018/04/17,13196589311,16306,,220656357,36558,13532,119.294,,,359646755499,,55123,19931,,,10.07,1908,,bitcoin cash,bch
260,2018/04/18,14193355247,18182,,348956307,43720,19192,216.719,,,383109832343,,57617,23799,,,9.351,2671,,bitcoin cash,bch
261,2018/04/19,15764594582,19306,,585115530,43468,30307,183.048,,,421201344414,,61333,23264,,,9.412,2334,,bitcoin cash,bch
262,2018/04/20,17883392624,21846,,836222928,51232,38278,267.788,,,473234273304,,73979,26848,,,9.73,2062,,bitcoin cash,bch
263,2018/04/21,19062352430,18421,,354436628,42256,19241,297.792,,,471280109221,,56412,23996,,,9.29,1701,,bitcoin cash,bch
264,2018/04/22,20323531379,19243,,381808451,42863,19841,168.753,,,496401891187,,70533,24727,,,9.863,3324,,bitcoin cash,bch
265,2018/04/23,23365439575,27823,,1683697640,66754,60515,720.723,,,564400460558,,132780,35629,,,9.931,3479,,bitcoin cash,bch
266,2018/04/24,25607843576,28861,,1502795609,64750,52070,678.067,,,615590720194,,110559,36003,,,10.992,3179,,bitcoin cash,bch
267,2018/04/25,22595996741,26093,,734013817,59623,28131,360.331,,,514716073710,,83049,31282,,,9.412,2164,,bitcoin cash,bch
268,2018/04/26,22814661680,21587,,619140238,57060,28681,170.494,,,553726387299,,80767,25439,,,10,2045,,bitcoin cash,bch
269,2018/04/27,23783209787,19505,,929580045,45626,47659,250.534,,,567561689469,,64807,23888,,,9.73,1647,,bitcoin cash,bch
270,2018/04/28,23722226440,17959,,962643866,40171,53602,144.387,,,575566062835,,56391,21567,,,9.664,1335,,bitcoin cash,bch
271,2018/04/29,24433799287,18793,,841803673,42075,44793,98.144,,,591718756138,,65196,21545,,,10.36,1247,,bitcoin cash,bch
272,2018/04/30,23894781283,21532,,780586904,45523,36252,82.951,,,574220392358,,70457,22822,,,9.796,1408,,bitcoin cash,bch
273,2018/05/01,22189533606,18868,,667584776,42004,35382,131.444,,,564787152774,,63180,22697,,,9.931,1885,,bitcoin cash,bch
274,2018/05/02,24070841323,22533,,683230933,48781,30321,193.928,,,599363585876,,76810,26639,,,9.863,1923,,bitcoin cash,bch
275,2018/05/03,25559410901,25575,,1197667326,51838,46830,129.743,,,623880937931,,90003,28044,,,10.827,1805,,bitcoin cash,bch
276,2018/05/04,25584728071,22938,,824553650,48146,35947,99.456,,,598291889483,,72100,25340,,,9.931,6287,,bitcoin cash,bch
277,2018/05/05,28060315163,23115,,924376935,48358,39990,281.899,,,646120511765,,70623,27436,,,9.29,2465,,bitcoin cash,bch
278,2018/05/06,29685625831,20260,,1131416405,46647,55845,310.891,,,694995299833,,99227,24314,,,10.435,1953,,bitcoin cash,bch
279,2018/05/07,28006663055,19494,,1237719419,53402,63492,276.899,,,674274464004,,83269,24106,,,9.796,2003,,bitcoin cash,bch
280,2018/05/08,27633655502,19668,,1183101547,46913,60154,182.81,,,665855481974,,72407,24717,,,10.435,1789,,bitcoin cash,bch
281,2018/05/09,26928273737,18394,,867433359,45348,47158,248.356,,,665518974917,,61376,23301,,,9.796,1604,,bitcoin cash,bch
282,2018/05/10,27779759983,20798,,931360032,46585,44781,252.714,,,671586103871,,72913,24535,,,10.286,1824,,bitcoin cash,bch
283,2018/05/11,24498732055,19102,,978024465,46382,51200,238.585,,,650090785372,,64668,23786,,,9.931,1561,,bitcoin cash,bch
284,2018/05/12,23922575413,16556,,529469543,40032,32948,215.072,,,652920516868,,53550,20530,,,10,1362,,bitcoin cash,bch
285,2018/05/13,24869923153,15385,,568231633,33631,36934,117.549,,,674252581443,,51662,18953,,,10.141,1449,,bitcoin cash,bch
286,2018/05/14,24249259029,19064,,960761510,44655,50397,297.696,,,652285871717,,83821,22660,,,9.931,1388,,bitcoin cash,bch
287,2018/05/15,23887447799,20332,,1050130502,45537,51649,152.239,,,636606127001,,70432,22605,,,10.286,2700,,bitcoin cash,bch
288,2018/05/16,21762725583,20461,,689768167,45844,33711,110.527,,,619624054099,,63903,21593,,,9.73,2029,,bitcoin cash,bch
289,2018/05/17,21783143849,16498,,561782184,39934,34052,139.547,,,622074245401,,58968,18759,,,11.163,1536,,bitcoin cash,bch
290,2018/05/18,20382608136,15221,,637284206,38911,41869,195.594,,,567594368995,,48780,19327,,,9.664,1707,,bitcoin cash,bch
291,2018/05/19,20247062910,12495,,333414874,33935,26684,129.547,,,576527238304,,42140,16054,,,9.931,1369,,bitcoin cash,bch
292,2018/05/20,21349244550,14395,,459631570,34774,31930,97.213,,,596180788756,,48228,17109,,,9.73,1299,,bitcoin cash,bch
293,2018/05/21,21503189358,15508,,529225809,40863,34126,112.243,,,582751034932,,57172,18376,,,9.474,1654,,bitcoin cash,bch
294,2018/05/22,20265219025,15170,,474521433,41794,31280,131.749,,,615936790952,,67027,17980,,,11.429,2027,,bitcoin cash,bch
295,2018/05/23,18192649469,16111,,951751224,41294,59075,307.454,,,548958506177,,51761,19923,,,9.931,2140,,bitcoin cash,bch
296,2018/05/24,17533901385,15130,,519757888,37636,34353,266.605,,,548879713898,,47854,18142,,,9.664,1614,,bitcoin cash,bch
297,2018/05/25,17701166273,15209,,423619686,37445,27853,111.775,,,570580007678,,50992,17753,,,10.141,1369,,bitcoin cash,bch
298,2018/05/26,17592957569,11872,,293682485,31791,24737,129.04,,,576005208212,,40180,15543,,,9.796,1126,,bitcoin cash,bch
299,2018/05/27,17075162523,11560,,379661229,30383,32843,108.963,,,569269729673,,41550,15172,,,10.213,1224,,bitcoin cash,bch
300,2018/05/28,16131944480,14257,,570273350,35510,40000,175.068,,,539940047650,,44370,17645,,,9.73,1117,,bitcoin cash,bch
301,2018/05/29,16155589146,15350,,465413147,39275,30320,187.55,,,538412313977,,54702,18561,,,9.796,1398,,bitcoin cash,bch
302,2018/05/30,17039044660,15741,,493120374,41935,31327,202.972,,,563932549523,,56477,20263,,,10.286,1227,,bitcoin cash,bch
303,2018/05/31,17162230566,15869,,797296244,53466,50242,145.548,,,558538663260,,87258,19447,,,10.286,1138,,bitcoin cash,bch
304,2018/06/01,17034111244,14552,,408706598,37591,28086,111.426,,,554940822073,,52110,18178,,,10.07,1242,,bitcoin cash,bch
305,2018/06/02,17877286839,14000,,289505630,36223,20679,107.781,,,580063535162,,51224,17587,,,9.412,1129,,bitcoin cash,bch
306,2018/06/03,19461987737,13935,,565239602,37018,40563,148.765,,,612665030261,,48594,17498,,,9.73,1493,,bitcoin cash,bch
307,2018/06/04,19469094317,15324,,507444602,39892,33114,181.42,,,613650317028,,61418,19346,,,9.796,1854,,bitcoin cash,bch
308,2018/06/05,18890433264,16233,,349014733,37478,21500,88.11,,,640506925205,,51647,18654,,,9.412,1315,,bitcoin cash,bch
309,2018/06/06,19455828671,15798,,320256360,41393,20272,87.068,,,706979474867,,62050,18023,,,10.667,1158,,bitcoin cash,bch
310,2018/06/07,19654832199,15307,,299691291,36146,19579,93.511,,,713617244953,,53101,16889,,,10.435,1188,,bitcoin cash,bch
311,2018/06/08,19236500996,16067,,351584586,36402,21882,76.773,,,699335065132,,52628,17928,,,9.664,1213,,bitcoin cash,bch
312,2018/06/09,19214390741,12834,,208737756,31878,16264,56.624,,,676742896619,,49866,14859,,,9.863,1003,,bitcoin cash,bch
313,2018/06/10,17332783547,15242,,396872254,32599,26038,169.569,,,696559144327,,58649,17921,,,11.163,957,,bitcoin cash,bch
314,2018/06/11,16051800122,17091,,378499534,36523,22146,134.671,,,670122764316,,56929,18652,,,9.664,1065,,bitcoin cash,bch
315,2018/06/12,15847268105,16269,,731010778,39498,44933,103.571,,,656660224220,,54412,19854,,,9.6,932,,bitcoin cash,bch
316,2018/06/13,14623933087,14523,,366535140,34877,25238,140.059,,,656322734258,,49959,18131,,,10,1045,,bitcoin cash,bch
317,2018/06/14,14947678334,14325,,403220904,34301,28148,97.734,,,639647345083,,51686,17924,,,10.07,1084,,bitcoin cash,bch
318,2018/06/15,14936245755,12739,,357375100,33117,28054,99.107,,,668422178459,,47385,15870,,,10.511,1172,,bitcoin cash,bch
319,2018/06/16,14637392138,11207,,155289804,28105,13857,38.225,,,647844651795,,36950,13683,,,10.286,996,,bitcoin cash,bch
320,2018/06/17,14688051220,11092,,175397298,26702,15813,43.17,,,634835051902,,36570,13033,,,10,1125,,bitcoin cash,bch
321,2018/06/18,14676813941,13355,,266105533,33638,19926,71.783,,,628747530860,,98665,15835,,,9.664,1514,,bitcoin cash,bch
322,2018/06/19,15347867477,14102,,319218931,33973,22636,68.804,,,650821670213,,54147,16423,,,9.412,1208,,bitcoin cash,bch
323,2018/06/20,15171169695,14151,,276750754,33862,19557,80.877,,,639713998936,,51796,16676,,,10,1223,,bitcoin cash,bch
324,2018/06/21,15197751396,20775,,422010972,36944,20313,14.838,,,642591122559,,286060,18537,,,10.213,1217,,bitcoin cash,bch
325,2018/06/22,13809176843,14477,,311876642,33225,21543,108.748,,,664425608371,,62283,17234,,,11.52,1420,,bitcoin cash,bch
326,2018/06/23,13024204587,14122,,175317613,29943,12415,58.047,,,610687220733,,42052,15077,,,9.536,934,,bitcoin cash,bch
327,2018/06/24,12407848299,12984,,216370446,28964,16664,95.286,,,602948297555,,38879,14577,,,9.29,932,,bitcoin cash,bch
328,2018/06/25,12969140014,13187,,252638826,40314,19158,98.578,,,624900775523,,69599,15613,,,10.667,1107,,bitcoin cash,bch
329,2018/06/26,12702334405,13693,,343992332,31060,25122,89.699,,,638247489811,,46459,15989,,,10.213,1292,,bitcoin cash,bch
330,2018/06/27,12148413723,14345,,245414017,36057,17108,90.439,,,619678262461,,44288,15923,,,8.834,1208,,bitcoin cash,bch
331,2018/06/28,12034039003,13010,,157272491,31730,12089,88.81,,,732937322454,,54323,15865,,,12,1219,,bitcoin cash,bch
332,2018/06/29,11473615740,13754,,240123185,31304,17458,96.75,,,582641872519,,45691,16013,,,10.36,1058,,bitcoin cash,bch
333,2018/06/30,12816970255,17196,,218801754,34967,12724,48.037,,,598578095070,,50600,19856,,,10,1112,,bitcoin cash,bch
334,2018/07/01,12695994396,42258,,184363043,50537,4363,0.0267,,,641673569621,,72261,42500,,,8.889,1172,,bitcoin cash,bch
335,2018/07/02,13015503314,62609,,354090110,78616,5656,0.0259,,,694851490395,,119801,62156,,,10.511,1351,,bitcoin cash,bch
336,2018/07/03,13515121786,72761,,690430623,39971,9489,0.0308,,,646496821471,,137049,20553,,,9.931,1416,,bitcoin cash,bch
337,2018/07/04,13203377643,16833,,431192204,34870,25616,25.394,,,633386117481,,54539,16921,,,10.07,1134,,bitcoin cash,bch
338,2018/07/05,12948097524,49648,,363290275,34066,7317,0.0354,,,672741886848,,99962,17218,,,9.6,948,,bitcoin cash,bch
339,2018/07/06,12532785304,14837,,357214442,29123,24076,24.85,,,729946322977,,49972,14703,,,10.746,908,,bitcoin cash,bch
340,2018/07/07,12567644553,52584,,245696250,28237,4672,0.0325,,,700622603896,,98687,14353,,,9.796,1085,,bitcoin cash,bch
341,2018/07/08,13210411166,15447,,154315686,30119,9990,7.622,,,623130091853,,43857,13892,,,9.474,988,,bitcoin cash,bch
342,2018/07/09,12903497552,20197,,228824499,28908,11330,1.006,,,724037990049,,61095,14697,,,10.435,1139,,bitcoin cash,bch
343,2018/07/10,12248055697,15124,,192551665,31443,12732,36.542,,,729242161622,,49349,15174,,,10.286,1043,,bitcoin cash,bch
344,2018/07/11,12045603407,43587,,193829393,30487,4447,0.0329,,,666474414646,,95221,16161,,,10.141,1202,,bitcoin cash,bch
345,2018/07/12,11823479471,20483,,229873781,32788,11223,0.449,,,684574789622,,58426,13996,,,9.664,1356,,bitcoin cash,bch
346,2018/07/13,12048290498,15252,,203912152,33046,13370,19.198,,,728104052050,,83738,13606,,,9.6,1219,,bitcoin cash,bch
347,2018/07/14,12013098506,14120,,80721043,29897,5717,9.743,,,742007090781,,40032,14809,,,9.796,949,,bitcoin cash,bch
348,2018/07/15,12357927068,13733,,103408785,25659,7530,14.329,,,700937072720,,43252,12857,,,10.909,1069,,bitcoin cash,bch
349,2018/07/16,13119097506,39399,,244486411,35270,6205,0.0438,,,729061006530,,91181,16913,,,9.863,1496,,bitcoin cash,bch
350,2018/07/17,13974922780,51396,,247986379,36895,4825,0.0403,,,664866424293,,131266,17935,,,10.992,1537,,bitcoin cash,bch
351,2018/07/18,14810856794,33677,,506659241,41337,15045,0.0539,,,620750537234,,94242,19472,,,9.863,1142,,bitcoin cash,bch
352,2018/07/19,14129901549,100695,,220601211,43450,2191,0.0379,,,620391455343,,252265,17111,,,10.511,1111,,bitcoin cash,bch
353,2018/07/20,13671403972,98845,,310493536,45650,3141,0.0373,,,623380159587,,220846,18046,,,9.412,1080,,bitcoin cash,bch
354,2018/07/21,13411856644,94877,,204747733,29966,2158,0.0404,,,638716260370,,203406,16755,,,10.588,1064,,bitcoin cash,bch
355,2018/07/22,13737426198,26923,,162671439,27640,6042,0.0797,,,557655620456,,74521,14122,,,10.36,1045,,bitcoin cash,bch
356,2018/07/23,13895268943,21305,,327405342,32734,15368,2.604,,,531835701156,,64960,15407,,,10.588,1274,,bitcoin cash,bch
357,2018/07/24,14418945612,30590,,389827016,36918,12744,0.257,,,525644129573,,76016,18725,,,9.536,1177,,bitcoin cash,bch
358,2018/07/25,14584867871,21890,,294713800,34425,13463,5.468,,,557349563592,,62716,17866,,,9.931,1164,,bitcoin cash,bch
359,2018/07/26,14399234571,15800,,218298716,32135,13816,58.419,,,517525649905,,51624,17662,,,9.863,1062,,bitcoin cash,bch
360,2018/07/27,13912142734,16400,,227882686,31373,13895,30.026,,,524037715419,,55683,16829,,,10.827,1062,,bitcoin cash,bch
361,2018/07/28,14097908795,14207,,230957152,36684,16257,15.432,,,520414091963,,47549,13991,,,9.474,1023,,bitcoin cash,bch
362,2018/07/29,14235868368,37976,,222592060,30042,5861,0.041,,,565725713609,,79966,13574,,,9.73,949,,bitcoin cash,bch
363,2018/07/30,14064045454,16210,,199506135,34191,12308,114.158,,,601519158431,,50542,17214,,,9.412,1091,,bitcoin cash,bch
364,2018/07/31,13590793878,19074,,212838384,36906,11159,56.296,,,592898056350,,60859,18294,,,10.435,1196,,bitcoin cash,bch
365,2018/08/01,13075799622,687613,,201943096,43668,294.329,0.0304,,,593303104544,,1194705,24060,,,10.36,1926,,bitcoin cash,bch
366,2018/08/02,12940044999,58780,,268124018,33124,4561,0.0353,,,583755431075,,133746,16881,,,10.827,1852,,bitcoin cash,bch
367,2018/08/03,12365132390,19013,,174611067,31433,9184,19.818,,,568176490357,,53858,15819,,,9.931,1286,,bitcoin cash,bch
368,2018/08/04,12310570468,14284,,180037463,26038,12604,81.714,,,590824207752,,39930,13509,,,9.29,1150,,bitcoin cash,bch
369,2018/08/05,12070369848,12927,,102670266,26492,7942,33.787,,,596881879683,,39307,12841,,,10.07,991,,bitcoin cash,bch
370,2018/08/06,12069658256,17215,,167607972,30996,9736,41.405,,,587617726579,,47585,15105,,,9.29,1251,,bitcoin cash,bch
371,2018/08/07,12023638882,18475,,177963639,32598,9633,23.955,,,596144208745,,73436,16684,,,10.992,964,,bitcoin cash,bch
372,2018/08/08,10564660185,16542,,276528238,42160,16717,67.7,,,562251721606,,71040,18068,,,10.213,1102,,bitcoin cash,bch
373,2018/08/09,10197848580,17161,,234474652,31422,13663,33.786,,,589744960447,,55183,16504,,,10.435,1071,,bitcoin cash,bch
374,2018/08/10,10271749474,15028,,127496861,null,8484,60.272,,,542960057525,,42288,15845,,,9.536,885,,bitcoin cash,bch
375,2018/08/11,9647130697,18505,,105475464,null,5700,3.539,,,585918445172,,48219,13211,,,10.07,1136,,bitcoin cash,bch
376,2018/08/12,9896187622,15331,,87148991,null,5684,5.873,,,575942073799,,51073,12303,,,10.435,897,,bitcoin cash,bch
377,2018/08/13,9744437891,14280,,210893792,30191,14768,56.251,,,572985798624,,46077,15267,,,9.29,1063,,bitcoin cash,bch
378,2018/08/14,8503230027,26864,,172395576,88939,6417,0.0514,,,519666376215,,139289,16901,,,10.588,943,,bitcoin cash,bch
379,2018/08/15,8977432829,20366,,199373279,31608,9790,5.724,,,559252499428,,59370,16265,,,10.435,1152,,bitcoin cash,bch
380,2018/08/16,9001751056,19736,,110986495,28898,5624,3.972,,,520647675515,,48247,14856,,,9.536,945,,bitcoin cash,bch
381,2018/08/17,9437905552,20550,,145504001,33350,7080,2.037,,,541802428948,,61315,15176,,,9.664,999,,bitcoin cash,bch
382,2018/08/18,9905311132,66701,,99630753,26935,1494,0.0255,,,594365542406,,123307,13783,,,10,994,,bitcoin cash,bch
383,2018/08/19,9706260677,128532,,74285266,29045,577.952,0.0196,,,604365330907,,228379,17225,,,10.667,896,,bitcoin cash,bch
384,2018/08/20,9559880220,43166,,173355852,18950,4016,0.0275,,,548618595474,,94943,14360,,,10.511,1199,,bitcoin cash,bch
385,2018/08/21,9134071301,27521,,180608515,27178,6563,0.0304,,,526094439572,,57041,13950,,,9.231,1309,,bitcoin cash,bch
386,2018/08/22,9353762997,21346,,130013978,29842,6091,2.166,,,578628223829,,55908,15847,,,10.213,1033,,bitcoin cash,bch
387,2018/08/23,9037240138,33625,,107853798,29854,3208,0.03,,,540837073255,,78461,15649,,,10.213,882,,bitcoin cash,bch
388,2018/08/24,9175844468,19820,,122251934,32579,6168,1.007,,,520720225111,,53467,14057,,,9.73,1025,,bitcoin cash,bch
389,2018/08/25,9257533940,28156,,76751082,25419,2726,0.0308,,,548572513940,,68676,13100,,,10.435,899,,bitcoin cash,bch
390,2018/08/26,9059376742,20265,,117630929,26203,5805,0.425,,,535282679191,,55903,13301,,,10.746,830,,bitcoin cash,bch
391,2018/08/27,9162574534,22443,,109146522,50092,4863,0.999,,,524346936006,,90438,18975,,,9.474,912,,bitcoin cash,bch
392,2018/08/28,9572303100,22908,,139622099,39150,6095,14.238,,,536428738461,,85544,18504,,,10.07,1140,,bitcoin cash,bch
393,2018/08/29,9679348347,26021,,152774146,49656,5871,5.6,,,536226200149,,91384,19302,,,10.36,1073,,bitcoin cash,bch
394,2018/08/30,9347615333,60724,,119556508,31655,1969,0.024,,,516148944309,,120063,15443,,,10,1096,,bitcoin cash,bch
395,2018/08/31,9352477910,534090,,156677164,36368,293.353,0.0212,,,508569529478,,861048,21673,,,9.796,1122,,bitcoin cash,bch
396,2018/09/01,10065148769,2103739,,156561112,48034,75.128,0.0228,,,540614379984,,3030779,35230,,,9,1660,,bitcoin cash,bch
397,2018/09/02,11032094367,1370438,,164991946,68574,120.394,0.0236,,,560882358787,,2148960,36799,,,9.863,1431,,bitcoin cash,bch
398,2018/09/03,10936964479,448407,,141367957,30884,315.267,0.0247,,,586063036390,,1046587,16201,,,10.213,1178,,bitcoin cash,bch
399,2018/09/04,10948761249,1526043,,191179744,62412,125.278,0.022,,,576499187043,,2578806,16629,,,10.827,1499,,bitcoin cash,bch
400,2018/09/05,10108033257,1511603,,255980344,33529,169.344,0.0216,,,612552867707,,2350588,17230,,,8.727,1264,,bitcoin cash,bch
401,2018/09/06,8774823203,663949,,164221341,42817,247.34,0.0187,,,634049922465,,1652405,17611,,,13.846,1545,,bitcoin cash,bch
402,2018/09/07,8816673663,40446,,238223709,29588,5981,0.0279,,,564713030420,,161897,15876,,,9,1237,,bitcoin cash,bch
403,2018/09/08,8554043915,21803,,114785401,27208,5265,24.697,,,555691086625,,54375,15328,,,10.511,810,,bitcoin cash,bch
404,2018/09/09,8303562911,51924,,79907179,28215,1539,0.0238,,,540602647523,,98216,15449,,,9.863,854,,bitcoin cash,bch
405,2018/09/10,8242253584,57771,,155630757,33427,2694,0.0249,,,521213963840,,116114,19391,,,9.664,965,,bitcoin cash,bch
406,2018/09/11,7946974300,114119,,179654542,48719,1574,0.0216,,,524322180167,,235655,28716,,,10.286,1049,,bitcoin cash,bch
407,2018/09/12,7368482331,20374,,264767401,34964,12995,10.506,,,560582312958,,58206,17406,,,10.141,1171,,bitcoin cash,bch
408,2018/09/13,7757688897,14728,,228371497,42080,15506,76.094,,,521099145645,,53307,16381,,,10,1017,,bitcoin cash,bch
409,2018/09/14,7926116078,18964,,365482113,31148,19272,11.479,,,496835569820,,58387,16678,,,10.667,952,,bitcoin cash,bch
410,2018/09/15,7849722233,26091,,101439647,40163,3888,4.977,,,484358520036,,68145,22178,,,9.863,722,,bitcoin cash,bch
411,2018/09/16,7657760857,19656,,135725237,31566,6905,11.564,,,484507247048,,51076,16869,,,9.412,1005,,bitcoin cash,bch
412,2018/09/17,7611684948,14430,,221072901,32632,15320,63.805,,,486232305785,,49875,15045,,,10.909,1201,,bitcoin cash,bch
413,2018/09/18,7416473961,21791,,156410149,32315,7178,3.189,,,486249654615,,60235,17121,,,10,1061,,bitcoin cash,bch
414,2018/09/19,7477726335,25602,,265029809,37688,10352,0.832,,,483524425786,,72334,17148,,,9.863,794,,bitcoin cash,bch
415,2018/09/20,7489636263,43898,,212062856,30159,4831,0.0226,,,504153654348,,94161,16850,,,9.863,934,,bitcoin cash,bch
416,2018/09/21,8304330638,22381,,359048956,38555,16043,15.002,,,511309665580,,67372,20182,,,9.796,961,,bitcoin cash,bch
417,2018/09/22,8392437902,24974,,161918685,29947,6483,0.0316,,,507623652743,,64236,15216,,,10,896,,bitcoin cash,bch
418,2018/09/23,8488700322,16739,,84068161,25800,5022,9.722,,,520273160558,,43660,14446,,,9.73,909,,bitcoin cash,bch
419,2018/09/24,8225467693,20099,,167746465,28463,8346,3.75,,,505139844375,,58881,17057,,,10.36,909,,bitcoin cash,bch
