,date,market_cap,difficulty,active_addresses,sent_addresses,av_transaction_size,transactions,median_transaction_size,confirmation_time,top_100_percent,av_transaction_value,median_transaction_value,fee_reward,send_usd,google_trends,tweets,block_size,mining_profitability,hashrate,full_name,coin
324,2011/06/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
325,2011/06/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
326,2011/06/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
327,2011/06/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
328,2011/06/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
329,2011/06/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
330,2011/06/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
331,2011/06/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
332,2011/06/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
333,2011/06/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
334,2011/06/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
335,2011/06/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
336,2011/06/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
337,2011/06/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
338,2011/06/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
339,2011/06/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
340,2011/06/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
341,2011/06/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
342,2011/06/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
343,2011/06/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
344,2011/06/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
345,2011/06/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
346,2011/06/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
347,2011/06/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
348,2011/06/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
349,2011/07/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
350,2011/07/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
351,2011/07/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
352,2011/07/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
353,2011/07/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
354,2011/07/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
355,2011/07/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
356,2011/07/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
357,2011/07/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
358,2011/07/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
359,2011/07/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
360,2011/07/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
361,2011/07/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
362,2011/07/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
363,2011/07/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
364,2011/07/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
365,2011/07/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
366,2011/07/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
367,2011/07/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
368,2011/07/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
369,2011/07/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
370,2011/07/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
371,2011/07/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
372,2011/07/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
373,2011/07/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
374,2011/07/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
375,2011/07/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
376,2011/07/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
377,2011/07/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
378,2011/07/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
379,2011/07/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
380,2011/08/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
381,2011/08/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
382,2011/08/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
383,2011/08/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
384,2011/08/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
385,2011/08/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
386,2011/08/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
387,2011/08/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
388,2011/08/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
389,2011/08/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
390,2011/08/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
391,2011/08/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
392,2011/08/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
393,2011/08/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
394,2011/08/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
395,2011/08/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
396,2011/08/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
397,2011/08/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
398,2011/08/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
399,2011/08/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
400,2011/08/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
401,2011/08/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
402,2011/08/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
403,2011/08/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
404,2011/08/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
405,2011/08/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
406,2011/08/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
407,2011/08/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
408,2011/08/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
409,2011/08/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
410,2011/08/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
411,2011/09/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
412,2011/09/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
413,2011/09/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
414,2011/09/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
415,2011/09/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
416,2011/09/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
417,2011/09/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
418,2011/09/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
419,2011/09/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
420,2011/09/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
421,2011/09/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
422,2011/09/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
423,2011/09/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
424,2011/09/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
425,2011/09/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
426,2011/09/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
427,2011/09/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
428,2011/09/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
429,2011/09/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
430,2011/09/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
431,2011/09/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
432,2011/09/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
433,2011/09/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
434,2011/09/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
435,2011/09/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
436,2011/09/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
437,2011/09/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
438,2011/09/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
439,2011/09/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
440,2011/09/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
441,2011/10/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
442,2011/10/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
443,2011/10/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
444,2011/10/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
445,2011/10/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
446,2011/10/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
447,2011/10/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
448,2011/10/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
449,2011/10/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
450,2011/10/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
451,2011/10/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
452,2011/10/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
453,2011/10/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
454,2011/10/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
455,2011/10/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
456,2011/10/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
457,2011/10/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
458,2011/10/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
459,2011/10/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
460,2011/10/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
461,2011/10/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
462,2011/10/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
463,2011/10/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
464,2011/10/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
465,2011/10/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
466,2011/10/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
467,2011/10/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
468,2011/10/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
469,2011/10/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
470,2011/10/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
471,2011/10/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
472,2011/11/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
473,2011/11/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
474,2011/11/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
475,2011/11/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
476,2011/11/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
477,2011/11/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
478,2011/11/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
479,2011/11/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
480,2011/11/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
481,2011/11/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
482,2011/11/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
483,2011/11/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
484,2011/11/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
485,2011/11/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
486,2011/11/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
487,2011/11/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
488,2011/11/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
489,2011/11/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
490,2011/11/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
491,2011/11/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
492,2011/11/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
493,2011/11/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
494,2011/11/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
495,2011/11/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
496,2011/11/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
497,2011/11/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
498,2011/11/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
499,2011/11/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
500,2011/11/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
501,2011/11/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
502,2011/12/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
503,2011/12/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
504,2011/12/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
505,2011/12/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
506,2011/12/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
507,2011/12/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
508,2011/12/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
509,2011/12/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
510,2011/12/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
511,2011/12/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
512,2011/12/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
513,2011/12/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
514,2011/12/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
515,2011/12/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
516,2011/12/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
517,2011/12/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
518,2011/12/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
519,2011/12/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
520,2011/12/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
521,2011/12/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
522,2011/12/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
523,2011/12/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
524,2011/12/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
525,2011/12/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
526,2011/12/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
527,2011/12/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
528,2011/12/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
529,2011/12/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
530,2011/12/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
531,2011/12/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
532,2011/12/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
533,2012/01/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
534,2012/01/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
535,2012/01/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
536,2012/01/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
537,2012/01/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
538,2012/01/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
539,2012/01/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
540,2012/01/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
541,2012/01/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
542,2012/01/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
543,2012/01/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
544,2012/01/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
545,2012/01/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
546,2012/01/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
547,2012/01/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
548,2012/01/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
549,2012/01/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
550,2012/01/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
551,2012/01/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
552,2012/01/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
553,2012/01/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
554,2012/01/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
555,2012/01/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
556,2012/01/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
557,2012/01/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
558,2012/01/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
559,2012/01/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
560,2012/01/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
561,2012/01/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
562,2012/01/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
563,2012/01/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
564,2012/02/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
565,2012/02/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
566,2012/02/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
567,2012/02/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
568,2012/02/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
569,2012/02/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
570,2012/02/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
571,2012/02/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
572,2012/02/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
573,2012/02/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
574,2012/02/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
575,2012/02/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
576,2012/02/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
577,2012/02/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
578,2012/02/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
579,2012/02/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
580,2012/02/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
581,2012/02/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
582,2012/02/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
583,2012/02/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
584,2012/02/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
585,2012/02/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
586,2012/02/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
587,2012/02/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
588,2012/02/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
589,2012/02/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
590,2012/02/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
591,2012/02/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
592,2012/02/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
593,2012/03/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
594,2012/03/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
595,2012/03/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
596,2012/03/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
597,2012/03/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
598,2012/03/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
599,2012/03/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
600,2012/03/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
601,2012/03/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
602,2012/03/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
603,2012/03/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
604,2012/03/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
605,2012/03/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
606,2012/03/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
607,2012/03/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
608,2012/03/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
609,2012/03/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
610,2012/03/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
611,2012/03/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
612,2012/03/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
613,2012/03/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
614,2012/03/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
615,2012/03/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
616,2012/03/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
617,2012/03/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
618,2012/03/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
619,2012/03/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
620,2012/03/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
621,2012/03/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
622,2012/03/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
623,2012/03/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
624,2012/04/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
625,2012/04/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
626,2012/04/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
627,2012/04/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
628,2012/04/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
629,2012/04/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
630,2012/04/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
631,2012/04/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
632,2012/04/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
633,2012/04/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
634,2012/04/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
635,2012/04/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
636,2012/04/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
637,2012/04/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
638,2012/04/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
639,2012/04/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
640,2012/04/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
641,2012/04/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
642,2012/04/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
643,2012/04/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
644,2012/04/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
645,2012/04/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
646,2012/04/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
647,2012/04/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
648,2012/04/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
649,2012/04/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
650,2012/04/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
651,2012/04/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
652,2012/04/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
653,2012/04/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
654,2012/05/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
655,2012/05/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
656,2012/05/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
657,2012/05/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
658,2012/05/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
659,2012/05/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
660,2012/05/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
661,2012/05/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
