,google_trends,date,difficulty,top_100_percent,block_size,transactions,mining_profitability,av_transaction_size,market_cap,sent_addresses,send_usd,hashrate,av_transaction_value,median_transaction_size,confirmation_time,median_transaction_value,fee_reward,tweets,active_addresses,full_name,coin
202,,2014/08/09,4380,57.383,1387,954,26.224,,25400129,1307,318038,120225797182,333.373,,2.609,22.363,0.0725,331,2437,dash,dash
203,,2014/08/10,4560,57.351,1294,989,24.344,,25286387,1447,10788619,125141908043,15069,,2.657,22.249,0.0751,1118,2426,dash,dash
204,,2014/08/11,4228,56.85,2123,1035,26.197,,23880484,1561,2233518,115688249109,2158,,2.609,19.925,0.0951,179,2769,dash,dash
205,,2014/08/12,3999,56.731,1447,980,25.395,,22653138,1529,106271,109469050994,113.539,,2.647,18.217,0.0603,196,2515,dash,dash
206,,2014/08/13,4019,56.687,3885,1468,24.611,,21633491,5868,1394893,110369254792,950.212,,2.604,19.001,0.142,254,4708,dash,dash
207,,2014/08/14,4492,56.616,6119,1892,19.92,,19325974,11249,1365781,123850592809,722.112,,2.604,19.091,0.238,3747,12653,dash,dash
208,,2014/08/15,4059,56.418,5851,1771,18.688,,16838814,7594,2022626,111140427574,1158,,2.657,16.628,0.689,162,8917,dash,dash
209,,2014/08/16,4391,56.843,4169,1419,15.35,,13898323,4567,1674962,120867694005,1183,,2.604,12.187,1.18,156,7350,dash,dash
210,,2014/08/17,4010,57.304,3959,1522,13.896,,11894296,4284,995208,109877111206,662.446,,2.623,10.423,2.253,148,6712,dash,dash
211,,2014/08/18,3481,55.952,4203,1800,11.757,,7317225,3662,2000966,95344279067,1142,,2.618,8.28,3.523,178,8180,dash,dash
212,,2014/08/19,3362,58.225,2919,1585,13.18,,12027440,3663,2628794,92276232129,1662,,2.618,11.848,0.312,234,5196,dash,dash
213,,2014/08/20,3877,58.01,2213,1470,18.454,,16197143,2106,2051637,106830563336,1397,,2.637,14.168,0.154,213,3582,dash,dash
214,,2014/08/21,3554,57.722,1858,1296,21.2,,15958954,2118,5814952,97445112637,4745,,2.604,13.948,0.136,140,3298,dash,dash
215,,2014/08/22,3468,57.086,2499,1320,18.785,,14211089,2080,8105665,95318408027,6142,,2.628,13.535,0.365,125,3620,dash,dash
216,,2014/08/23,3530,56.886,2901,1235,18.184,,14043941,3767,606848,97024536010,491.412,,2.618,13.792,0.131,119,4309,dash,dash
217,,2014/08/24,3646,56.845,2319,1041,17.372,,13826292,2100,790485,100186601184,759.352,,2.576,12.147,0.111,126,3458,dash,dash
218,,2014/08/25,3648,56.817,1876,1014,16.412,,12667424,1412,330818,100251391052,326.25,,2.652,11.044,0.101,148,2615,dash,dash
219,,2014/08/26,3828,56.889,1365,987,14.501,,11995038,1464,746091,105319013495,755.918,,2.613,10.452,0.103,123,2539,dash,dash
220,,2014/08/27,3273,56.694,1839,1063,15.813,,10390523,1545,830720,89554681788,781.486,,2.628,9.491,0.12,123,2746,dash,dash
221,,2014/08/28,3032,56.398,2061,1051,17.179,,10889501,1572,1767667,83266898827,1682,,2.613,9.477,0.108,125,2556,dash,dash
222,,2014/08/29,3147,56.19,1518,985,17.31,,11402488,1526,646776,86560261435,656.789,,2.618,9.917,0.1,121,2691,dash,dash
223,,2014/08/30,2961,55.912,1678,1095,18.252,,10998780,1562,280816,81331407616,256.527,,2.633,9.559,0.089,115,2700,dash,dash
224,,2014/08/31,2914,55.928,2266,1065,18.519,,10964357,1554,158236,80055751415,148.749,,2.637,9.523,0.114,122,2739,dash,dash
225,,2014/09/01,2838,55.946,1847,1106,19.485,,10475534,1579,123661,77796212241,111.809,,2.599,8.641,0.0901,125,2731,dash,dash
226,,2014/09/02,2838,55.996,1569,1078,18.951,,10633840,1605,196620,78019476471,182.421,,2.618,9.089,0.0785,209,2715,dash,dash
227,,2014/09/03,2907,55.609,1507,1222,19.323,,11836671,1984,610908,79930440296,499.976,,2.599,10.259,0.102,169,3003,dash,dash
228,,2014/09/04,3174,55.458,2068,1286,19.039,,13736043,1790,449932,87448624128,349.873,,2.623,11.897,0.107,175,3361,dash,dash
229,,2014/09/05,3244,55.316,1729,1129,18.338,,13074998,1600,447472,89291988109,396.344,,2.633,11.318,0.0961,143,2884,dash,dash
230,,2014/09/06,3183,55.028,1531,1104,19.75,,13771786,1363,3004863,87457702483,2722,,2.59,11.916,0.0835,249,2608,dash,dash
231,,2014/09/07,3477,54.978,1430,866,17.103,,13640605,1170,141383,95645701348,163.26,,2.633,11.792,0.0705,240,2406,dash,dash
232,,2014/09/08,3205,54.917,1320,881,18.422,,12809088,1295,154424,88007409175,175.302,,2.599,11.067,0.0741,144,2431,dash,dash
233,,2014/09/09,3170,54.905,1306,871,18.672,,13010091,1314,111483,87086220489,127.995,,2.628,11.234,0.0756,72,2250,dash,dash
234,,2014/09/10,3035,54.829,1511,959,21.193,,13169140,1482,102516,83283337467,107.203,,2.642,11.364,0.0785,120,2454,dash,dash
235,,2014/09/11,2939,54.759,1430,954,21.34,,12779642,1445,164879,80510711730,172.874,,2.623,10.98,0.0686,203,2381,dash,dash
236,,2014/09/12,2782,54.726,2069,977,23.504,,12613311,1423,122417,76410801821,125.341,,2.595,10.87,0.0793,160,2400,dash,dash
237,,2014/09/13,3004,54.661,1450,933,21.379,,13017929,1477,158126,82704520376,169.481,,2.623,11.211,0.0722,159,2403,dash,dash
238,,2014/09/14,3030,54.602,1437,877,21.077,,12817796,1298,111628,83242914449,127.339,,2.618,11.031,0.0568,143,2240,dash,dash
239,,2014/09/15,3627,54.581,2862,1037,17.148,,14440836,1649,429645,99994909045,414.315,,2.628,13.776,0.167,277,2814,dash,dash
240,,2014/09/16,3826,54.674,2018,843,16.863,,15129078,1472,237127,105286541914,281.29,,2.585,13.003,0.122,191,2497,dash,dash
241,,2014/09/17,3687,54.357,2814,1436,19.385,,16349694,3080,2015279,101171839017,1404,,2.652,15.825,0.188,290,4861,dash,dash
242,,2014/09/18,3891,54.202,2571,1398,19.243,,17061813,2990,2007226,107074017514,1436,,2.609,16.477,0.18,368,4128,dash,dash
243,,2014/09/19,3708,54.425,2635,1535,19.95,,16177590,3073,1153593,101753397363,755.545,,2.623,10.276,0.178,375,4438,dash,dash
244,,2014/09/20,3908,55.788,1829,949,17.245,,14979531,1442,852144,107475774345,897.939,,2.618,14.449,0.109,244,2683,dash,dash
245,,2014/09/21,3569,55.895,1300,834,17.74,,13511809,1308,214013,97914937474,256.643,,2.618,13.026,0.0789,296,2579,dash,dash
246,,2014/09/22,3210,55.206,2251,1189,20.608,,14344016,2103,3613524,88061148467,3213,,2.599,13.822,0.112,359,3552,dash,dash
247,,2014/09/23,3518,54.985,3472,1273,19.106,,14990923,2871,695846,96872631599,546.88,,2.633,14.451,0.199,371,4653,dash,dash
248,,2014/09/24,3390,55.021,2766,1168,20.971,,15522956,2589,508084,93030415505,435.003,,2.604,14.937,0.171,420,3487,dash,dash
249,,2014/09/25,3144,54.966,2066,1143,21.951,,13826005,2161,539207,86144804557,473.128,,2.623,13.296,0.141,251,3769,dash,dash
250,,2014/09/26,3081,54.872,1888,1085,20.984,,13204378,1782,431620,84538008406,397.806,,2.647,11.28,0.114,230,3064,dash,dash
251,,2014/09/27,2847,54.746,1628,940,23.601,,13015022,1524,321431,78061924369,341.948,,2.599,11.111,0.0843,205,2634,dash,dash
252,,2014/09/28,3160,55.306,1638,1121,19.467,,13650126,1867,6643364,87056101872,5926,,2.604,13.101,0.112,241,2971,dash,dash
253,,2014/09/29,3523,53.943,1698,990,17.149,,13199563,1465,243753,96837317010,246.215,,2.633,12.661,0.0918,416,2620,dash,dash
254,,2014/09/30,3528,54.06,2112,1086,16.37,,12920556,1685,384563,96896821831,354.109,,2.647,11.009,0.111,291,2834,dash,dash
255,,2014/10/01,2931,54.285,1649,1048,20.471,,11919680,1781,344565,80046324487,328.809,,2.609,11.419,0.137,341,3116,dash,dash
256,,2014/10/02,2832,55.398,1175,923,20.288,,11414123,1884,813253,77787919672,881.098,,2.613,9.713,0.0531,215,2491,dash,dash
257,,2014/10/03,2685,55.448,1667,1015,21.952,,10965681,2047,119459,73622275700,119.12,,2.633,9.331,0.0588,180,3014,dash,dash
258,,2014/10/04,2642,55.426,1515,956,22.021,,10469778,1910,125662,72486212263,131.445,,2.652,8.899,0.109,191,2547,dash,dash
259,,2014/10/05,2301,55.255,1491,991,27.644,,10217319,2091,494793,62938880656,501.26,,2.595,8.676,0.0438,119,2961,dash,dash
260,,2014/10/06,2311,55.095,2148,1185,27.09,,10508656,2323,1365651,63476013639,1154,,2.657,8.918,0.059,555,3156,dash,dash
261,,2014/10/07,2219,55.694,2258,1401,29.839,,9990757,2706,3756938,60812003818,2686,,2.604,9.011,0.0614,485,3594,dash,dash
262,,2014/10/08,2461,55.028,2970,1922,23.962,,10503780,3155,2122295,67732267899,1113,,2.623,8.167,0.0933,311,3762,dash,dash
263,,2014/10/09,2508,54.426,2181,1380,25.366,,10883467,2596,8904592,68800856713,6453,,2.599,9.215,0.0553,204,3430,dash,dash
264,,2014/10/10,2588,54.088,1926,1322,23.3,,10723954,2590,11414916,71173394442,8635,,2.599,9.981,0.07,304,3331,dash,dash
265,,2014/10/11,2645,54.498,2791,1164,20.31,,9947698,2295,20259706,72749807591,17405,,2.633,8.408,0.0977,299,2926,dash,dash
266,,2014/10/12,2469,54.237,2256,1108,23.085,,9947347,2088,10829134,67712802610,9774,,2.618,10.082,0.0537,305,2718,dash,dash
267,,2014/10/13,2703,54.104,2124,1201,20.363,,10624974,2500,29881907,74447351963,24882,,2.618,11.23,0.0626,211,3476,dash,dash
268,,2014/10/14,2333,54.252,2598,1389,27.91,,10263501,2603,16869885,63805117974,12146,,2.637,12.116,0.0602,250,3422,dash,dash
269,,2014/10/15,2379,54.292,2728,1238,24.819,,9934685,2468,714641,65241298627,579.104,,2.613,10.64,0.228,210,3418,dash,dash
270,,2014/10/16,2444,53.436,2084,1669,24.141,,10475232,3095,103197293,67178162277,61832,,2.618,22.065,0.061,1413,3698,dash,dash
271,,2014/10/17,2455,52.839,2654,1354,24.014,,10613051,3443,12678447,67466772060,9364,,2.633,11.048,0.154,178,4194,dash,dash
272,,2014/10/18,2253,51.255,1954,1195,28.86,,10634132,2313,22527789,61884947296,19655,,2.613,11.527,0.0864,205,3371,dash,dash
273,,2014/10/19,2334,50.312,1640,1257,30.25,,10751196,2549,82259785,64237724725,65765,,2.599,12.643,12.954,157,3341,dash,dash
274,,2014/10/20,2447,49.633,2745,1295,24.366,,10116329,3000,15384747,67264766526,11883,,2.628,11.885,0.13,206,4410,dash,dash
275,,2014/10/21,2292,47.802,2494,1665,27.167,,9986078,3495,13696328,62789626078,8229,,2.609,14.654,0.117,303,4320,dash,dash
276,,2014/10/22,2188,46.134,2384,1423,28.307,,9764493,3446,5864638,59985172734,4121,,2.647,11.456,0.118,256,4457,dash,dash
277,,2014/10/23,2399,46.142,2462,1273,23.681,,9908610,2810,3003046,66158832264,2360,,2.585,8.392,0.183,239,3518,dash,dash
278,,2014/10/24,2488,45.749,2588,1222,27.369,,9654295,3851,963959,68475426350,788.837,,2.623,9.7,0.355,182,4782,dash,dash
279,,2014/10/25,2430,45.704,2570,1129,28.154,,9267106,2558,437059,66738176484,387.122,,2.604,8.84,0.167,195,3805,dash,dash
280,,2014/10/26,2414,45.784,2239,1160,27.931,,9254795,2453,310170,66222173572,267.409,,2.652,7.73,0.205,198,3512,dash,dash
281,,2014/10/27,2080,45.832,1532,1090,37.632,,9154969,2359,449075,56873039605,412.028,,2.618,8.537,0.0765,216,3201,dash,dash
282,,2014/10/28,2149,45.436,1664,1040,34.057,,8961137,2020,322725,59014795854,311.698,,2.642,8.874,0.087,218,3009,dash,dash
283,,2014/10/29,2386,45.184,2429,1305,26.12,,8102604,2303,361302,65641823755,314.052,,2.613,9.476,0.0928,253,3392,dash,dash
284,,2014/10/30,2265,45.239,1493,1127,27.848,,8168503,2067,182222,62157545903,161.688,,2.623,7.709,0.08,247,3057,dash,dash
285,,2014/10/31,2504,45.463,2183,1106,23.614,,8544849,3032,346687,69022484125,313.46,,2.618,9.15,0.174,238,4487,dash,dash
286,,2014/11/01,2672,45.352,2288,1081,19.771,,8027551,2263,156419,73637454585,144.73,,2.609,7.504,0.127,316,3096,dash,dash
287,,2014/11/02,2770,45.187,1762,1011,18.5,,8184292,2353,155250,76352611391,153.656,,2.609,7.645,0.172,229,3553,dash,dash
288,,2014/11/03,2788,45.167,1631,958,17.824,,7842744,2129,156141,76617929834,164.745,,2.628,7.321,0.108,302,3079,dash,dash
289,,2014/11/04,2874,45.592,1335,867,16.464,,7818195,1682,211663,79108752848,244.133,,2.618,7.296,0.0566,337,2405,dash,dash
290,,2014/11/05,2558,45.442,1839,1064,21.816,,8249615,2165,305006,70077707766,286.659,,2.652,8.544,0.162,304,3393,dash,dash
291,,2014/11/06,2355,45.443,1992,1139,26.818,,9453904,2136,436721,64699089418,383.444,,2.59,10.094,0.11,274,2996,dash,dash
292,,2014/11/07,2637,45.477,3654,1565,27.016,,11169522,3304,766121,72726912922,490.007,,2.623,13.864,0.223,696,4971,dash,dash
293,,2014/11/08,2954,45.683,4768,1440,23.495,,12450846,3689,1017658,81307345326,719.572,,2.581,13.424,0.359,508,9270,dash,dash
294,,2014/11/09,3655,45.599,2388,1417,19.668,,14031307,3071,760758,100912967481,541.657,,2.623,13.042,0.328,574,4562,dash,dash
295,,2014/11/10,4186,44.985,2273,1507,16.946,,12968612,2884,466625,114988386623,314.791,,2.637,10.743,0.341,315,4286,dash,dash
296,,2014/11/11,3900,45.045,1718,1071,16.322,,11956216,1851,155221,106782013041,146.828,,2.623,9.251,0.101,197,3145,dash,dash
297,,2014/11/12,3562,44.973,1831,1181,18.994,,12226834,2038,306341,97594476206,259.391,,2.599,9.455,0.126,209,3484,dash,dash
298,,2014/11/13,3724,45.038,2263,1196,17.836,,12366481,1805,136190,102270637192,113.871,,2.642,9.557,0.108,155,3012,dash,dash
299,,2014/11/14,3519,44.985,1720,1231,17.574,,11636898,1942,521719,96457674601,423.817,,2.609,8.988,0.0766,127,3283,dash,dash
300,,2014/11/15,3845,44.783,1883,1187,15.499,,12000031,1716,416271,105682291417,350.694,,2.633,9.263,0.0743,140,2634,dash,dash
301,,2014/11/16,3939,44.778,1701,1190,16.659,,12915677,2000,359392,108164348770,302.042,,2.637,9.964,0.137,116,3427,dash,dash
302,,2014/11/17,3711,44.522,3016,1498,18.093,,12165084,3787,1649194,101860542873,1103,,2.599,9.38,0.524,189,5421,dash,dash
303,,2014/11/18,3842,44.02,1789,1202,15.56,,11517560,2216,531169,105553487962,444.091,,2.637,8.875,0.214,131,3770,dash,dash
304,,2014/11/19,3869,43.729,1790,1155,15.978,,11372171,2602,744270,106213156176,644.39,,2.59,8.758,0.156,186,3731,dash,dash
305,,2014/11/20,3774,43.243,2611,1371,15.55,,11229834,4407,1660813,103352748537,1213,,2.647,8.647,0.147,185,5920,dash,dash
306,,2014/11/21,3564,42.917,2248,1276,15.9,,10705627,4150,1370610,97661762787,1077,,2.628,8.24,0.101,276,5683,dash,dash
307,,2014/11/22,3557,42.988,1865,1159,16.405,,11003443,3197,191658,97639916302,165.378,,2.595,8.465,0.0771,196,4476,dash,dash
308,,2014/11/23,3728,42.533,1509,1015,15.296,,10978037,1907,1470633,102432954374,1449,,2.633,8.435,0.0621,217,3151,dash,dash
309,,2014/11/24,3559,41.763,1558,1152,16.769,,11255520,1999,3578564,97669651632,3106,,2.618,8.648,0.0806,545,3574,dash,dash
310,,2014/11/25,3351,41.096,1956,1419,22.821,,11553956,3529,2800581,91795550628,1977,,2.642,10.829,0.181,237,4556,dash,dash
311,,2014/11/26,3573,41.056,2503,1714,20.753,,11596294,3942,344818,98004980027,201.53,,2.623,8.336,0.202,272,5065,dash,dash
312,,2014/11/27,3449,40.321,2814,1642,21.458,,11262842,3142,3357843,94576271558,2046,,2.604,8.062,0.136,317,4259,dash,dash
313,,2014/11/28,2943,40.287,2144,1363,27.654,,11329925,2707,119028,80439710905,87.328,,2.618,8.181,0.13,232,4226,dash,dash
314,,2014/11/29,3438,38.207,1911,1513,21.747,,11722460,2785,10047438,94648223721,6641,,2.652,10.875,0.266,216,4083,dash,dash
315,,2014/11/30,3254,38.197,2106,1805,24.303,,11525390,3259,130776,89136727556,72.455,,2.623,9.214,0.248,199,4424,dash,dash
316,,2014/12/01,3132,38.232,1809,1342,25.367,,11513202,2748,121972,85939604036,90.988,,2.613,8.218,0.244,246,4022,dash,dash
317,,2014/12/02,3234,38.26,2274,1301,24.495,,11823430,2487,349590,88864141274,268.793,,2.599,8.435,0.147,274,4061,dash,dash
318,,2014/12/03,3314,37.918,2005,1631,23.325,,11805890,2738,6329649,90689657497,3881,,2.667,9.613,0.19,247,3891,dash,dash
319,,2014/12/04,3638,36.665,1895,1238,20.375,,11434986,2406,5795147,99736046901,4681,,2.618,8.173,0.128,208,3752,dash,dash
320,,2014/12/05,3211,36.338,1988,1159,23.464,,11286200,3093,305806,87873383731,263.864,,2.595,8.036,0.103,193,4226,dash,dash
321,,2014/12/06,3478,35.208,3043,1985,20.915,,11292861,5547,4121907,95489022342,2077,,2.642,5.809,0.132,125,7607,dash,dash
322,,2014/12/07,3305,35.259,3772,3237,22.799,,11450364,5803,315290,90555431117,97.41,,2.613,5.028,0.198,224,7136,dash,dash
323,,2014/12/08,3525,35.19,3795,2778,20.155,,11151140,6638,297423,96905913505,107.411,,2.618,4.855,0.297,301,8986,dash,dash
324,,2014/12/09,3608,35.186,3409,3041,19.065,,10861714,5870,354185,99071385878,116.471,,2.609,5.419,0.167,319,7690,dash,dash
325,,2014/12/10,3287,35.13,2595,2133,21.529,,10900574,3469,327477,90078868307,153.529,,2.628,6.631,0.158,339,4743,dash,dash
326,,2014/12/11,3406,35.054,2733,2236,21.008,,11082122,4512,379541,93550696609,171.149,,2.623,4.13,0.142,182,5608,dash,dash
327,,2014/12/12,3416,34.999,2915,2772,20.756,,10950968,4411,280342,93510975096,101.853,,2.637,3.326,0.194,242,6325,dash,dash
328,,2014/12/13,3474,34.942,2351,2153,19.956,,10793354,3699,232407,95285116846,107.979,,2.623,4.362,0.164,136,4453,dash,dash
329,,2014/12/14,3198,34.925,2050,1366,22.455,,10729384,2948,136034,87446418103,100.038,,2.642,7.598,0.118,256,4542,dash,dash
330,,2014/12/15,3305,34.834,2020,983,21.547,,10284517,2401,185689,90707314160,188.949,,2.599,8.165,0.0987,326,4103,dash,dash
331,,2014/12/16,3288,34.855,2577,2416,19.988,,9724375,3507,170538,89975774746,70.869,,2.652,3.191,0.141,262,4668,dash,dash
332,,2014/12/17,3422,34.974,2599,2359,18.12,,9360959,3509,156690,93803159916,66.44,,2.623,2.682,0.146,227,5081,dash,dash
333,,2014/12/18,3095,35.213,2491,2633,19.846,,8976938,3388,188390,84657473658,72.294,,2.623,2.014,0.132,217,5073,dash,dash
334,,2014/12/19,3105,35.411,2760,3032,19.861,,9304441,3599,206023,85183997007,68.294,,2.609,2.756,0.197,216,4986,dash,dash
335,,2014/12/20,2799,35.384,2989,2964,24.836,,9749240,3477,188664,76669438739,63.652,,2.637,2.955,0.2,231,4606,dash,dash
336,,2014/12/21,3047,35.845,2521,2777,21.914,,9254082,3564,431799,83693123033,155.491,,2.633,9.371,0.132,169,4700,dash,dash
337,,2014/12/22,2943,36.055,1764,1360,23.036,,9339647,2326,403082,80328525010,296.409,,2.613,6.392,0.0809,259,3329,dash,dash
338,,2014/12/23,3064,36.255,1698,1330,20.549,,9039109,2295,142089,84055851291,106.833,,2.647,4.396,0.063,298,3480,dash,dash
339,,2014/12/24,3082,36.239,1510,1250,20.584,,9328596,2233,544900,84461485266,436.108,,2.581,6.368,0.0947,128,3853,dash,dash
340,,2014/12/25,2954,36.228,1692,1000,21.232,,8646681,2203,189253,80835505045,190.011,,2.652,6.081,0.0796,114,3425,dash,dash
341,,2014/12/26,3002,36.084,1527,1064,24.38,,9677647,2097,189262,82408510996,181.022,,2.609,6.804,0.0841,144,3467,dash,dash
342,,2014/12/27,3315,36.173,2165,1088,21.62,,9780366,2267,112297,90922818144,103.214,,2.628,6.379,0.0726,137,4410,dash,dash
343,,2014/12/28,3156,36.138,2180,1058,23.71,,9676094,2345,140354,86339283037,132.66,,2.642,6.31,0.0931,141,4267,dash,dash
344,,2014/12/29,3142,36.137,1950,1709,23.769,,9546273,2609,150742,86150991864,88.218,,2.618,6.219,0.0845,240,3629,dash,dash
345,,2014/12/30,3227,36.174,2708,2906,22.447,,9403470,3547,168710,88428259871,58.541,,2.652,7.536,0.127,236,4377,dash,dash
346,,2014/12/31,3000,36.191,3921,4766,25.542,,9536732,4725,291991,81862474364,62.078,,2.595,5.816,0.183,209,5441,dash,dash
347,,2015/01/01,3152,36.19,1974,1513,23.302,,9681613,2352,67741,86594711266,46.053,,2.628,6.298,0.0686,156,3224,dash,dash
348,,2015/01/02,3065,36.17,2500,2299,24.996,,9528620,3212,108629,83831173885,47.466,,2.613,7.622,0.104,265,4421,dash,dash
349,,2015/01/03,3088,36.128,1863,1259,22.748,,9074970,2461,111238,84690664869,88.761,,2.637,7.62,0.0748,null,3534,dash,dash
350,,2015/01/04,3292,36.19,2153,2193,18.929,,8427121,2984,209407,90481558770,97.656,,2.628,10.095,0.0973,87,3763,dash,dash
351,,2015/01/05,3133,35.694,1814,1302,19.992,,8191554,2747,803392,85894773955,617.157,,2.647,5.316,0.0708,215,3717,dash,dash
352,,2015/01/06,3107,35.652,1885,1534,20.742,,8326220,2870,256420,85168509671,169.003,,2.599,7.601,0.0687,218,3799,dash,dash
353,,2015/01/07,3030,35.626,2473,2334,22.608,,8631759,3459,171559,83043985491,73.52,,2.609,6.882,0.102,222,4778,dash,dash
354,,2015/01/08,2968,35.611,1873,1526,22.472,,8612700,2921,215031,81433441361,141.065,,2.623,6.498,0.0756,1187,3605,dash,dash
355,,2015/01/09,3339,35.638,2662,1953,19.273,,8543893,3058,253905,91815744872,130.085,,2.652,3.574,0.106,461,4698,dash,dash
356,,2015/01/10,2789,35.745,3058,2632,25.679,,8355809,3826,283856,76157600837,107.95,,2.642,5.037,0.113,290,5262,dash,dash
357,,2015/01/11,2709,34.548,2276,1976,26.987,,8188084,3490,2869413,74264037853,1452,,2.59,5.294,0.146,256,5292,dash,dash
358,,2015/01/12,2878,32.826,2287,1421,23.137,,8139241,3427,226805,78866700381,159.823,,2.633,5.057,0.112,465,4998,dash,dash
359,,2015/01/13,2951,32.863,1876,1283,20.329,,7180914,3354,157005,80868512207,126.747,,2.623,6.282,0.0724,249,4557,dash,dash
360,,2015/01/14,2940,33.006,1908,1325,15.875,,5856004,3293,80043,80688831162,60.418,,2.628,3.78,0.208,225,4872,dash,dash
361,,2015/01/15,3269,33.026,2345,1464,14.422,,6257282,4707,144271,89933109368,98.587,,2.623,4.841,0.172,232,5530,dash,dash
362,,2015/01/16,3264,33.037,3118,1391,15.308,,6380418,5704,334271,89465414094,242.618,,2.609,6.958,0.498,230,7989,dash,dash
363,,2015/01/17,3226,32.806,2837,1469,14.316,,6144378,5236,336523,88472986862,235.535,,2.623,7.815,0.298,205,6514,dash,dash
364,,2015/01/18,3180,32.787,3997,1714,14.765,,6375468,7701,237621,87183992548,191.723,,2.637,12.685,0.268,271,9399,dash,dash
365,,2015/01/19,3137,32.684,3432,1706,15.788,,6698352,6006,529121,86057958306,485.326,,2.623,3.986,0.271,295,8991,dash,dash
366,,2015/01/20,3171,32.771,5031,2260,16.16,,6960235,9682,281211,87001525719,125.089,,2.613,5.558,0.409,348,12648,dash,dash
367,,2015/01/21,3211,32.629,5598,2049,18.092,,7597262,11114,272912,87813697098,136.437,,2.633,7.679,0.181,361,12768,dash,dash
368,,2015/01/22,3059,32.672,2691,1317,22.269,,8152802,5165,257862,83538922001,198.732,,2.623,6.186,0.294,237,7790,dash,dash
369,,2015/01/23,3730,32.619,3708,1720,15.356,,7800937,8647,191849,102600560590,111.559,,2.618,10.272,0.113,301,10072,dash,dash
370,,2015/01/24,3638,32.556,5720,2166,16.193,,8271374,12878,304055,99593823564,140.376,,2.628,9.475,0.267,166,15931,dash,dash
