,date,sent_addresses,transactions,confirmation_time,block_size,av_transaction_size,market_cap,median_transaction_size,mining_profitability,hashrate,send_usd,top_100_percent,median_transaction_value,google_trends,av_transaction_value,fee_reward,difficulty,tweets,active_addresses,full_name,coin
3251,2017/12/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3252,2017/12/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3253,2017/12/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3254,2017/12/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3255,2017/12/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3256,2017/12/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3257,2017/12/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3258,2017/12/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3259,2017/12/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3260,2017/12/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3261,2017/12/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3262,2017/12/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3263,2017/12/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3264,2017/12/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3265,2017/12/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3266,2017/12/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3267,2017/12/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3268,2017/12/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3269,2017/12/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3270,2017/12/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3271,2017/12/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3272,2017/12/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3273,2017/12/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3274,2017/12/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3275,2017/12/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3276,2017/12/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3277,2017/12/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3278,2017/12/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3279,2018/01/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3280,2018/01/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3281,2018/01/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3282,2018/01/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3283,2018/01/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3284,2018/01/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3285,2018/01/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3286,2018/01/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3287,2018/01/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3288,2018/01/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3289,2018/01/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3290,2018/01/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3291,2018/01/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3292,2018/01/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3293,2018/01/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3294,2018/01/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3295,2018/01/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3296,2018/01/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3297,2018/01/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3298,2018/01/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3299,2018/01/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3300,2018/01/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3301,2018/01/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3302,2018/01/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3303,2018/01/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3304,2018/01/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3305,2018/01/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3306,2018/01/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3307,2018/01/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3308,2018/01/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3309,2018/01/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3310,2018/02/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3311,2018/02/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3312,2018/02/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3313,2018/02/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3314,2018/02/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3315,2018/02/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3316,2018/02/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3317,2018/02/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3318,2018/02/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3319,2018/02/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3320,2018/02/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3321,2018/02/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3322,2018/02/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3323,2018/02/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3324,2018/02/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3325,2018/02/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3326,2018/02/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3327,2018/02/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3328,2018/02/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3329,2018/02/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3330,2018/02/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3331,2018/02/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3332,2018/02/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3333,2018/02/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3334,2018/02/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3335,2018/02/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3336,2018/02/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3337,2018/02/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3338,2018/03/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3339,2018/03/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3340,2018/03/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3341,2018/03/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3342,2018/03/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3343,2018/03/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3344,2018/03/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3345,2018/03/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3346,2018/03/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3347,2018/03/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3348,2018/03/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3349,2018/03/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3350,2018/03/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3351,2018/03/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3352,2018/03/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3353,2018/03/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3354,2018/03/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3355,2018/03/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3356,2018/03/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3357,2018/03/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3358,2018/03/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3359,2018/03/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3360,2018/03/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3361,2018/03/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3362,2018/03/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3363,2018/03/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3364,2018/03/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3365,2018/03/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3366,2018/03/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3367,2018/03/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3368,2018/03/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3369,2018/04/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3370,2018/04/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3371,2018/04/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3372,2018/04/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3373,2018/04/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3374,2018/04/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3375,2018/04/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3376,2018/04/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3377,2018/04/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3378,2018/04/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3379,2018/04/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3380,2018/04/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3381,2018/04/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3382,2018/04/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3383,2018/04/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3384,2018/04/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3385,2018/04/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3386,2018/04/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3387,2018/04/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3388,2018/04/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3389,2018/04/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3390,2018/04/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3391,2018/04/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3392,2018/04/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3393,2018/04/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3394,2018/04/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3395,2018/04/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3396,2018/04/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3397,2018/04/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3398,2018/04/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3399,2018/05/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3400,2018/05/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3401,2018/05/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3402,2018/05/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3403,2018/05/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3404,2018/05/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3405,2018/05/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3406,2018/05/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3407,2018/05/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3408,2018/05/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3409,2018/05/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3410,2018/05/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3411,2018/05/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3412,2018/05/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3413,2018/05/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3414,2018/05/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3415,2018/05/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3416,2018/05/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3417,2018/05/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3418,2018/05/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3419,2018/05/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3420,2018/05/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3421,2018/05/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3422,2018/05/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3423,2018/05/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3424,2018/05/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3425,2018/05/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3426,2018/05/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3427,2018/05/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3428,2018/05/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3429,2018/05/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3430,2018/06/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3431,2018/06/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3432,2018/06/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3433,2018/06/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3434,2018/06/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3435,2018/06/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3436,2018/06/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3437,2018/06/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3438,2018/06/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3439,2018/06/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3440,2018/06/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3441,2018/06/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3442,2018/06/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3443,2018/06/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3444,2018/06/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3445,2018/06/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3446,2018/06/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3447,2018/06/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3448,2018/06/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3449,2018/06/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3450,2018/06/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3451,2018/06/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3452,2018/06/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3453,2018/06/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3454,2018/06/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3455,2018/06/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3456,2018/06/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3457,2018/06/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3458,2018/06/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3459,2018/06/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3460,2018/07/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3461,2018/07/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3462,2018/07/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3463,2018/07/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3464,2018/07/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3465,2018/07/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3466,2018/07/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3467,2018/07/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3468,2018/07/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3469,2018/07/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3470,2018/07/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3471,2018/07/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3472,2018/07/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3473,2018/07/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3474,2018/07/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3475,2018/07/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3476,2018/07/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3477,2018/07/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3478,2018/07/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3479,2018/07/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3480,2018/07/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3481,2018/07/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3482,2018/07/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3483,2018/07/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3484,2018/07/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3485,2018/07/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3486,2018/07/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3487,2018/07/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3488,2018/07/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3489,2018/07/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3490,2018/07/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3491,2018/08/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3492,2018/08/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3493,2018/08/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3494,2018/08/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3495,2018/08/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3496,2018/08/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3497,2018/08/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3498,2018/08/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3499,2018/08/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3500,2018/08/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3501,2018/08/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3502,2018/08/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3503,2018/08/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3504,2018/08/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3505,2018/08/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3506,2018/08/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3507,2018/08/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3508,2018/08/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3509,2018/08/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3510,2018/08/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3511,2018/08/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3512,2018/08/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3513,2018/08/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3514,2018/08/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3515,2018/08/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3516,2018/08/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3517,2018/08/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3518,2018/08/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3519,2018/08/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3520,2018/08/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3521,2018/08/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3522,2018/09/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3523,2018/09/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3524,2018/09/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3525,2018/09/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3526,2018/09/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3527,2018/09/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3528,2018/09/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3529,2018/09/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3530,2018/09/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3531,2018/09/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3532,2018/09/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3533,2018/09/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3534,2018/09/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3535,2018/09/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3536,2018/09/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3537,2018/09/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3538,2018/09/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3539,2018/09/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3540,2018/09/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3541,2018/09/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3542,2018/09/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3543,2018/09/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3544,2018/09/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3545,2018/09/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3546,2018/09/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3547,2018/09/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3548,2018/09/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3549,2018/09/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3550,2018/09/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3551,2018/09/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3552,2018/10/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3553,2018/10/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3554,2018/10/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3555,2018/10/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3556,2018/10/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3557,2018/10/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3558,2018/10/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3559,2018/10/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3560,2018/10/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3561,2018/10/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3562,2018/10/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3563,2018/10/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3564,2018/10/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3565,2018/10/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3566,2018/10/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3567,2018/10/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3568,2018/10/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3569,2018/10/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3570,2018/10/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3571,2018/10/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3572,2018/10/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3573,2018/10/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3574,2018/10/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3575,2018/10/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3576,2018/10/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3577,2018/10/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3578,2018/10/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3579,2018/10/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3580,2018/10/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3581,2018/10/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3582,2018/10/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3583,2018/11/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3584,2018/11/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3585,2018/11/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3586,2018/11/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3587,2018/11/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3588,2018/11/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3589,2018/11/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3590,2018/11/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3591,2018/11/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3592,2018/11/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3593,2018/11/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3594,2018/11/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3595,2018/11/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3596,2018/11/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3597,2018/11/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3598,2018/11/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3599,2018/11/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3600,2018/11/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3601,2018/11/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3602,2018/11/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3603,2018/11/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3604,2018/11/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3605,2018/11/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3606,2018/11/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3607,2018/11/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3608,2018/11/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3609,2018/11/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3610,2018/11/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3611,2018/11/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3612,2018/11/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3613,2018/12/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3614,2018/12/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
3615,2018/12/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
