,date,sent_addresses,send_usd,difficulty,top_100_percent,block_size,median_transaction_value,av_transaction_size,median_transaction_size,confirmation_time,market_cap,hashrate,transactions,fee_reward,mining_profitability,active_addresses,google_trends,av_transaction_value,tweets,full_name,coin
3321,2018/02/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3322,2018/02/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3323,2018/02/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3324,2018/02/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3325,2018/02/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3326,2018/02/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3327,2018/02/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3328,2018/02/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3329,2018/02/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3330,2018/02/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3331,2018/02/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3332,2018/02/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3333,2018/02/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3334,2018/02/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3335,2018/02/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3336,2018/02/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3337,2018/02/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3338,2018/03/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3339,2018/03/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3340,2018/03/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3341,2018/03/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3342,2018/03/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3343,2018/03/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3344,2018/03/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3345,2018/03/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3346,2018/03/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3347,2018/03/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3348,2018/03/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3349,2018/03/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3350,2018/03/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3351,2018/03/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3352,2018/03/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3353,2018/03/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3354,2018/03/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3355,2018/03/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3356,2018/03/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3357,2018/03/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3358,2018/03/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3359,2018/03/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3360,2018/03/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3361,2018/03/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3362,2018/03/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3363,2018/03/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3364,2018/03/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3365,2018/03/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3366,2018/03/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3367,2018/03/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3368,2018/03/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3369,2018/04/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3370,2018/04/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3371,2018/04/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3372,2018/04/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3373,2018/04/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3374,2018/04/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3375,2018/04/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3376,2018/04/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3377,2018/04/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3378,2018/04/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3379,2018/04/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3380,2018/04/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3381,2018/04/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3382,2018/04/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3383,2018/04/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3384,2018/04/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3385,2018/04/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3386,2018/04/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3387,2018/04/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3388,2018/04/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3389,2018/04/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3390,2018/04/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3391,2018/04/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3392,2018/04/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3393,2018/04/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3394,2018/04/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3395,2018/04/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3396,2018/04/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3397,2018/04/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3398,2018/04/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3399,2018/05/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3400,2018/05/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3401,2018/05/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3402,2018/05/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3403,2018/05/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3404,2018/05/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3405,2018/05/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3406,2018/05/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3407,2018/05/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3408,2018/05/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3409,2018/05/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3410,2018/05/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3411,2018/05/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3412,2018/05/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3413,2018/05/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3414,2018/05/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3415,2018/05/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3416,2018/05/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3417,2018/05/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3418,2018/05/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3419,2018/05/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3420,2018/05/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3421,2018/05/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3422,2018/05/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3423,2018/05/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3424,2018/05/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3425,2018/05/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3426,2018/05/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3427,2018/05/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3428,2018/05/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3429,2018/05/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3430,2018/06/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3431,2018/06/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3432,2018/06/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3433,2018/06/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3434,2018/06/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3435,2018/06/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3436,2018/06/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3437,2018/06/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3438,2018/06/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3439,2018/06/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3440,2018/06/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3441,2018/06/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3442,2018/06/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3443,2018/06/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3444,2018/06/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3445,2018/06/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3446,2018/06/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3447,2018/06/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3448,2018/06/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3449,2018/06/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3450,2018/06/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3451,2018/06/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3452,2018/06/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3453,2018/06/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3454,2018/06/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3455,2018/06/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3456,2018/06/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3457,2018/06/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3458,2018/06/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3459,2018/06/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3460,2018/07/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3461,2018/07/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3462,2018/07/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3463,2018/07/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3464,2018/07/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3465,2018/07/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3466,2018/07/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3467,2018/07/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3468,2018/07/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3469,2018/07/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3470,2018/07/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3471,2018/07/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3472,2018/07/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3473,2018/07/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3474,2018/07/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3475,2018/07/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3476,2018/07/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3477,2018/07/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3478,2018/07/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3479,2018/07/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3480,2018/07/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3481,2018/07/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3482,2018/07/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3483,2018/07/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3484,2018/07/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3485,2018/07/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3486,2018/07/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3487,2018/07/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3488,2018/07/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3489,2018/07/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3490,2018/07/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3491,2018/08/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3492,2018/08/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3493,2018/08/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3494,2018/08/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3495,2018/08/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3496,2018/08/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3497,2018/08/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3498,2018/08/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3499,2018/08/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3500,2018/08/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3501,2018/08/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3502,2018/08/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3503,2018/08/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3504,2018/08/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3505,2018/08/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3506,2018/08/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3507,2018/08/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3508,2018/08/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3509,2018/08/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3510,2018/08/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3511,2018/08/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3512,2018/08/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3513,2018/08/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3514,2018/08/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3515,2018/08/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3516,2018/08/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3517,2018/08/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3518,2018/08/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3519,2018/08/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3520,2018/08/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3521,2018/08/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3522,2018/09/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3523,2018/09/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3524,2018/09/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3525,2018/09/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3526,2018/09/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3527,2018/09/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3528,2018/09/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3529,2018/09/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3530,2018/09/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3531,2018/09/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3532,2018/09/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3533,2018/09/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3534,2018/09/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3535,2018/09/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3536,2018/09/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3537,2018/09/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3538,2018/09/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3539,2018/09/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3540,2018/09/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3541,2018/09/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3542,2018/09/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3543,2018/09/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3544,2018/09/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3545,2018/09/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3546,2018/09/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3547,2018/09/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3548,2018/09/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3549,2018/09/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3550,2018/09/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3551,2018/09/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3552,2018/10/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3553,2018/10/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3554,2018/10/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3555,2018/10/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3556,2018/10/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3557,2018/10/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3558,2018/10/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3559,2018/10/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3560,2018/10/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3561,2018/10/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3562,2018/10/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3563,2018/10/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3564,2018/10/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3565,2018/10/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3566,2018/10/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3567,2018/10/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3568,2018/10/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3569,2018/10/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3570,2018/10/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3571,2018/10/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3572,2018/10/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3573,2018/10/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3574,2018/10/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3575,2018/10/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3576,2018/10/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3577,2018/10/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3578,2018/10/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3579,2018/10/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3580,2018/10/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3581,2018/10/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3582,2018/10/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3583,2018/11/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3584,2018/11/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3585,2018/11/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3586,2018/11/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3587,2018/11/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3588,2018/11/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3589,2018/11/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3590,2018/11/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3591,2018/11/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3592,2018/11/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3593,2018/11/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3594,2018/11/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3595,2018/11/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3596,2018/11/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3597,2018/11/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3598,2018/11/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3599,2018/11/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3600,2018/11/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3601,2018/11/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3602,2018/11/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3603,2018/11/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3604,2018/11/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3605,2018/11/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3606,2018/11/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3607,2018/11/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3608,2018/11/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3609,2018/11/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3610,2018/11/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3611,2018/11/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3612,2018/11/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3613,2018/12/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3614,2018/12/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3615,2018/12/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3616,2018/12/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3617,2018/12/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3618,2018/12/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3619,2018/12/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3620,2018/12/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3621,2018/12/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3622,2018/12/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3623,2018/12/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3624,2018/12/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3625,2018/12/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3626,2018/12/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3627,2018/12/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3628,2018/12/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3629,2018/12/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3630,2018/12/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3631,2018/12/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3632,2018/12/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3633,2018/12/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3634,2018/12/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3635,2018/12/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3636,2018/12/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3637,2018/12/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3638,2018/12/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3639,2018/12/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3640,2018/12/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3641,2018/12/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3642,2018/12/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3643,2018/12/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3644,2019/01/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3645,2019/01/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3646,2019/01/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3647,2019/01/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3648,2019/01/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3649,2019/01/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3650,2019/01/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3651,2019/01/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3652,2019/01/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3653,2019/01/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3654,2019/01/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3655,2019/01/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3656,2019/01/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3657,2019/01/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3658,2019/01/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3659,2019/01/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3660,2019/01/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3661,2019/01/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3662,2019/01/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3663,2019/01/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3664,2019/01/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3665,2019/01/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3666,2019/01/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
3667,2019/01/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
