,transactions,fee_reward,sent_addresses,block_size,hashrate,median_transaction_size,av_transaction_value,date,tweets,top_100_percent,mining_profitability,difficulty,send_usd,av_transaction_size,google_trends,confirmation_time,median_transaction_value,active_addresses,market_cap,full_name,coin
1418,,,,,,,,2018/06/08,21,,,,,,,,,,,viacoin,viacoin
1419,,,,,,,,2018/06/09,47,,,,,,,,,,,viacoin,viacoin
1420,,,,,,,,2018/06/10,31,,,,,,,,,,,viacoin,viacoin
1421,,,,,,,,2018/06/11,10,,,,,,,,,,,viacoin,viacoin
1422,,,,,,,,2018/06/12,29,,,,,,,,,,,viacoin,viacoin
1423,,,,,,,,2018/06/13,10,,,,,,,,,,,viacoin,viacoin
1424,,,,,,,,2018/06/14,10,,,,,,,,,,,viacoin,viacoin
1425,,,,,,,,2018/06/15,21,,,,,,,,,,,viacoin,viacoin
1426,,,,,,,,2018/06/16,41,,,,,,,,,,,viacoin,viacoin
1427,,,,,,,,2018/06/17,23,,,,,,,,,,,viacoin,viacoin
1428,,,,,,,,2018/06/18,30,,,,,,,,,,,viacoin,viacoin
1429,,,,,,,,2018/06/19,11,,,,,,,,,,,viacoin,viacoin
1430,,,,,,,,2018/06/20,10,,,,,,,,,,,viacoin,viacoin
1431,,,,,,,,2018/06/21,22,,,,,,,,,,,viacoin,viacoin
1432,,,,,,,,2018/06/22,46,,,,,,,,,,,viacoin,viacoin
1433,,,,,,,,2018/06/23,15,,,,,,,,,,,viacoin,viacoin
1434,,,,,,,,2018/06/24,17,,,,,,,,,,,viacoin,viacoin
1435,,,,,,,,2018/06/25,20,,,,,,,,,,,viacoin,viacoin
1436,,,,,,,,2018/06/26,20,,,,,,,,,,,viacoin,viacoin
1437,,,,,,,,2018/06/27,17,,,,,,,,,,,viacoin,viacoin
1438,,,,,,,,2018/06/28,17,,,,,,,,,,,viacoin,viacoin
1439,,,,,,,,2018/06/29,13,,,,,,,,,,,viacoin,viacoin
1440,,,,,,,,2018/06/30,61,,,,,,,,,,,viacoin,viacoin
1441,,,,,,,,2018/07/01,32,,,,,,,,,,,viacoin,viacoin
1442,,,,,,,,2018/07/02,24,,,,,,,,,,,viacoin,viacoin
1443,,,,,,,,2018/07/03,48,,,,,,,,,,,viacoin,viacoin
1444,,,,,,,,2018/07/04,46,,,,,,,,,,,viacoin,viacoin
1445,,,,,,,,2018/07/05,10,,,,,,,,,,,viacoin,viacoin
1446,,,,,,,,2018/07/06,4,,,,,,,,,,,viacoin,viacoin
1447,,,,,,,,2018/07/07,13,,,,,,,,,,,viacoin,viacoin
1448,,,,,,,,2018/07/08,10,,,,,,,,,,,viacoin,viacoin
1449,,,,,,,,2018/07/09,19,,,,,,,,,,,viacoin,viacoin
1450,,,,,,,,2018/07/10,16,,,,,,,,,,,viacoin,viacoin
1451,,,,,,,,2018/07/11,27,,,,,,,,,,,viacoin,viacoin
1452,,,,,,,,2018/07/12,13,,,,,,,,,,,viacoin,viacoin
1453,,,,,,,,2018/07/13,35,,,,,,,,,,,viacoin,viacoin
1454,,,,,,,,2018/07/14,56,,,,,,,,,,,viacoin,viacoin
1455,,,,,,,,2018/07/15,22,,,,,,,,,,,viacoin,viacoin
1456,,,,,,,,2018/07/16,24,,,,,,,,,,,viacoin,viacoin
1457,,,,,,,,2018/07/17,116,,,,,,,,,,,viacoin,viacoin
1458,,,,,,,,2018/07/18,59,,,,,,,,,,,viacoin,viacoin
1459,,,,,,,,2018/07/19,70,,,,,,,,,,,viacoin,viacoin
1460,,,,,,,,2018/07/20,50,,,,,,,,,,,viacoin,viacoin
1461,,,,,,,,2018/07/21,38,,,,,,,,,,,viacoin,viacoin
1462,,,,,,,,2018/07/22,32,,,,,,,,,,,viacoin,viacoin
1463,,,,,,,,2018/07/23,64,,,,,,,,,,,viacoin,viacoin
1464,,,,,,,,2018/07/24,51,,,,,,,,,,,viacoin,viacoin
1465,,,,,,,,2018/07/25,53,,,,,,,,,,,viacoin,viacoin
1466,,,,,,,,2018/07/26,33,,,,,,,,,,,viacoin,viacoin
1467,,,,,,,,2018/07/27,84,,,,,,,,,,,viacoin,viacoin
1468,,,,,,,,2018/07/28,123,,,,,,,,,,,viacoin,viacoin
1469,,,,,,,,2018/07/29,85,,,,,,,,,,,viacoin,viacoin
1470,,,,,,,,2018/07/30,108,,,,,,,,,,,viacoin,viacoin
1471,,,,,,,,2018/07/31,42,,,,,,,,,,,viacoin,viacoin
1472,,,,,,,,2018/08/01,20,,,,,,,,,,,viacoin,viacoin
1473,,,,,,,,2018/08/02,48,,,,,,,,,,,viacoin,viacoin
1474,,,,,,,,2018/08/03,68,,,,,,,,,,,viacoin,viacoin
1475,,,,,,,,2018/08/04,17,,,,,,,,,,,viacoin,viacoin
1476,,,,,,,,2018/08/05,16,,,,,,,,,,,viacoin,viacoin
1477,,,,,,,,2018/08/06,18,,,,,,,,,,,viacoin,viacoin
1478,,,,,,,,2018/08/07,16,,,,,,,,,,,viacoin,viacoin
1479,,,,,,,,2018/08/08,31,,,,,,,,,,,viacoin,viacoin
1480,,,,,,,,2018/08/09,18,,,,,,,,,,,viacoin,viacoin
1481,,,,,,,,2018/08/10,30,,,,,,,,,,,viacoin,viacoin
1482,,,,,,,,2018/08/11,16,,,,,,,,,,,viacoin,viacoin
1483,,,,,,,,2018/08/12,19,,,,,,,,,,,viacoin,viacoin
1484,,,,,,,,2018/08/13,23,,,,,,,,,,,viacoin,viacoin
1485,,,,,,,,2018/08/14,30,,,,,,,,,,,viacoin,viacoin
1486,,,,,,,,2018/08/15,22,,,,,,,,,,,viacoin,viacoin
1487,,,,,,,,2018/08/16,34,,,,,,,,,,,viacoin,viacoin
1488,,,,,,,,2018/08/17,41,,,,,,,,,,,viacoin,viacoin
1489,,,,,,,,2018/08/18,26,,,,,,,,,,,viacoin,viacoin
1490,,,,,,,,2018/08/19,5,,,,,,,,,,,viacoin,viacoin
1491,,,,,,,,2018/08/20,26,,,,,,,,,,,viacoin,viacoin
1492,,,,,,,,2018/08/21,51,,,,,,,,,,,viacoin,viacoin
1493,,,,,,,,2018/08/22,43,,,,,,,,,,,viacoin,viacoin
1494,,,,,,,,2018/08/23,32,,,,,,,,,,,viacoin,viacoin
1495,,,,,,,,2018/08/24,37,,,,,,,,,,,viacoin,viacoin
1496,,,,,,,,2018/08/25,35,,,,,,,,,,,viacoin,viacoin
1497,,,,,,,,2018/08/26,25,,,,,,,,,,,viacoin,viacoin
1498,,,,,,,,2018/08/27,67,,,,,,,,,,,viacoin,viacoin
1499,,,,,,,,2018/08/28,62,,,,,,,,,,,viacoin,viacoin
1500,,,,,,,,2018/08/29,96,,,,,,,,,,,viacoin,viacoin
1501,,,,,,,,2018/08/30,37,,,,,,,,,,,viacoin,viacoin
1502,,,,,,,,2018/08/31,39,,,,,,,,,,,viacoin,viacoin
1503,,,,,,,,2018/09/01,25,,,,,,,,,,,viacoin,viacoin
1504,,,,,,,,2018/09/02,34,,,,,,,,,,,viacoin,viacoin
1505,,,,,,,,2018/09/03,7,,,,,,,,,,,viacoin,viacoin
1506,,,,,,,,2018/09/04,10,,,,,,,,,,,viacoin,viacoin
1507,,,,,,,,2018/09/05,18,,,,,,,,,,,viacoin,viacoin
1508,,,,,,,,2018/09/06,14,,,,,,,,,,,viacoin,viacoin
1509,,,,,,,,2018/09/07,2,,,,,,,,,,,viacoin,viacoin
1510,,,,,,,,2018/09/08,4,,,,,,,,,,,viacoin,viacoin
1511,,,,,,,,2018/09/09,7,,,,,,,,,,,viacoin,viacoin
1512,,,,,,,,2018/09/10,31,,,,,,,,,,,viacoin,viacoin
1513,,,,,,,,2018/09/11,12,,,,,,,,,,,viacoin,viacoin
1514,,,,,,,,2018/09/12,49,,,,,,,,,,,viacoin,viacoin
1515,,,,,,,,2018/09/13,16,,,,,,,,,,,viacoin,viacoin
1516,,,,,,,,2018/09/14,13,,,,,,,,,,,viacoin,viacoin
1517,,,,,,,,2018/09/15,16,,,,,,,,,,,viacoin,viacoin
1518,,,,,,,,2018/09/16,7,,,,,,,,,,,viacoin,viacoin
1519,,,,,,,,2018/09/17,9,,,,,,,,,,,viacoin,viacoin
1520,,,,,,,,2018/09/18,1,,,,,,,,,,,viacoin,viacoin
1521,,,,,,,,2018/09/19,20,,,,,,,,,,,viacoin,viacoin
1522,,,,,,,,2018/09/20,9,,,,,,,,,,,viacoin,viacoin
1523,,,,,,,,2018/09/21,2,,,,,,,,,,,viacoin,viacoin
1524,,,,,,,,2018/09/22,4,,,,,,,,,,,viacoin,viacoin
1525,,,,,,,,2018/09/23,30,,,,,,,,,,,viacoin,viacoin
1526,,,,,,,,2018/09/24,16,,,,,,,,,,,viacoin,viacoin
1527,,,,,,,,2018/09/25,13,,,,,,,,,,,viacoin,viacoin
1528,,,,,,,,2018/09/26,18,,,,,,,,,,,viacoin,viacoin
1529,,,,,,,,2018/09/27,12,,,,,,,,,,,viacoin,viacoin
1530,,,,,,,,2018/09/28,19,,,,,,,,,,,viacoin,viacoin
1531,,,,,,,,2018/09/29,20,,,,,,,,,,,viacoin,viacoin
1532,,,,,,,,2018/09/30,73,,,,,,,,,,,viacoin,viacoin
1533,,,,,,,,2018/10/01,52,,,,,,,,,,,viacoin,viacoin
1534,,,,,,,,2018/10/02,44,,,,,,,,,,,viacoin,viacoin
1535,,,,,,,,2018/10/03,31,,,,,,,,,,,viacoin,viacoin
1536,,,,,,,,2018/10/04,28,,,,,,,,,,,viacoin,viacoin
1537,,,,,,,,2018/10/05,9,,,,,,,,,,,viacoin,viacoin
1538,,,,,,,,2018/10/06,2,,,,,,,,,,,viacoin,viacoin
1539,,,,,,,,2018/10/07,null,,,,,,,,,,,viacoin,viacoin
1540,,,,,,,,2018/10/08,3,,,,,,,,,,,viacoin,viacoin
1541,,,,,,,,2018/10/09,13,,,,,,,,,,,viacoin,viacoin
1542,,,,,,,,2018/10/10,9,,,,,,,,,,,viacoin,viacoin
1543,,,,,,,,2018/10/11,4,,,,,,,,,,,viacoin,viacoin
1544,,,,,,,,2018/10/12,6,,,,,,,,,,,viacoin,viacoin
1545,,,,,,,,2018/10/13,3,,,,,,,,,,,viacoin,viacoin
1546,,,,,,,,2018/10/14,5,,,,,,,,,,,viacoin,viacoin
1547,,,,,,,,2018/10/15,4,,,,,,,,,,,viacoin,viacoin
1548,,,,,,,,2018/10/16,5,,,,,,,,,,,viacoin,viacoin
1549,,,,,,,,2018/10/17,4,,,,,,,,,,,viacoin,viacoin
1550,,,,,,,,2018/10/18,11,,,,,,,,,,,viacoin,viacoin
1551,,,,,,,,2018/10/19,6,,,,,,,,,,,viacoin,viacoin
1552,,,,,,,,2018/10/20,12,,,,,,,,,,,viacoin,viacoin
1553,,,,,,,,2018/10/21,8,,,,,,,,,,,viacoin,viacoin
1554,,,,,,,,2018/10/22,2,,,,,,,,,,,viacoin,viacoin
1555,,,,,,,,2018/10/23,16,,,,,,,,,,,viacoin,viacoin
1556,,,,,,,,2018/10/24,10,,,,,,,,,,,viacoin,viacoin
1557,,,,,,,,2018/10/25,9,,,,,,,,,,,viacoin,viacoin
1558,,,,,,,,2018/10/26,28,,,,,,,,,,,viacoin,viacoin
1559,,,,,,,,2018/10/27,22,,,,,,,,,,,viacoin,viacoin
1560,,,,,,,,2018/10/28,32,,,,,,,,,,,viacoin,viacoin
1561,,,,,,,,2018/10/29,6,,,,,,,,,,,viacoin,viacoin
1562,,,,,,,,2018/10/30,6,,,,,,,,,,,viacoin,viacoin
1563,,,,,,,,2018/10/31,16,,,,,,,,,,,viacoin,viacoin
1564,,,,,,,,2018/11/01,7,,,,,,,,,,,viacoin,viacoin
1565,,,,,,,,2018/11/02,null,,,,,,,,,,,viacoin,viacoin
1566,,,,,,,,2018/11/03,6,,,,,,,,,,,viacoin,viacoin
1567,,,,,,,,2018/11/04,7,,,,,,,,,,,viacoin,viacoin
1568,,,,,,,,2018/11/05,1,,,,,,,,,,,viacoin,viacoin
1569,,,,,,,,2018/11/06,9,,,,,,,,,,,viacoin,viacoin
1570,,,,,,,,2018/11/07,4,,,,,,,,,,,viacoin,viacoin
1571,,,,,,,,2018/11/08,3,,,,,,,,,,,viacoin,viacoin
1572,,,,,,,,2018/11/09,8,,,,,,,,,,,viacoin,viacoin
1573,,,,,,,,2018/11/10,null,,,,,,,,,,,viacoin,viacoin
1574,,,,,,,,2018/11/11,null,,,,,,,,,,,viacoin,viacoin
1575,,,,,,,,2018/11/12,9,,,,,,,,,,,viacoin,viacoin
1576,,,,,,,,2018/11/13,2,,,,,,,,,,,viacoin,viacoin
1577,,,,,,,,2018/11/14,13,,,,,,,,,,,viacoin,viacoin
1578,,,,,,,,2018/11/15,3,,,,,,,,,,,viacoin,viacoin
1579,,,,,,,,2018/11/16,3,,,,,,,,,,,viacoin,viacoin
1580,,,,,,,,2018/11/17,2,,,,,,,,,,,viacoin,viacoin
1581,,,,,,,,2018/11/18,3,,,,,,,,,,,viacoin,viacoin
1582,,,,,,,,2018/11/19,5,,,,,,,,,,,viacoin,viacoin
1583,,,,,,,,2018/11/20,2,,,,,,,,,,,viacoin,viacoin
1584,,,,,,,,2018/11/21,null,,,,,,,,,,,viacoin,viacoin
1585,,,,,,,,2018/11/22,32,,,,,,,,,,,viacoin,viacoin
1586,,,,,,,,2018/11/23,null,,,,,,,,,,,viacoin,viacoin
1587,,,,,,,,2018/11/24,6,,,,,,,,,,,viacoin,viacoin
1588,,,,,,,,2018/11/25,1,,,,,,,,,,,viacoin,viacoin
1589,,,,,,,,2018/11/26,4,,,,,,,,,,,viacoin,viacoin
1590,,,,,,,,2018/11/27,2,,,,,,,,,,,viacoin,viacoin
1591,,,,,,,,2018/11/28,3,,,,,,,,,,,viacoin,viacoin
1592,,,,,,,,2018/11/29,1,,,,,,,,,,,viacoin,viacoin
1593,,,,,,,,2018/11/30,4,,,,,,,,,,,viacoin,viacoin
1594,,,,,,,,2018/12/01,null,,,,,,,,,,,viacoin,viacoin
1595,,,,,,,,2018/12/02,1,,,,,,,,,,,viacoin,viacoin
1596,,,,,,,,2018/12/03,2,,,,,,,,,,,viacoin,viacoin
1597,,,,,,,,2018/12/04,1,,,,,,,,,,,viacoin,viacoin
1598,,,,,,,,2018/12/05,1,,,,,,,,,,,viacoin,viacoin
1599,,,,,,,,2018/12/06,null,,,,,,,,,,,viacoin,viacoin
1600,,,,,,,,2018/12/07,2,,,,,,,,,,,viacoin,viacoin
1601,,,,,,,,2018/12/08,2,,,,,,,,,,,viacoin,viacoin
1602,,,,,,,,2018/12/09,null,,,,,,,,,,,viacoin,viacoin
1603,,,,,,,,2018/12/10,1,,,,,,,,,,,viacoin,viacoin
1604,,,,,,,,2018/12/11,null,,,,,,,,,,,viacoin,viacoin
1605,,,,,,,,2018/12/12,null,,,,,,,,,,,viacoin,viacoin
1606,,,,,,,,2018/12/13,null,,,,,,,,,,,viacoin,viacoin
1607,,,,,,,,2018/12/14,4,,,,,,,,,,,viacoin,viacoin
1608,,,,,,,,2018/12/15,5,,,,,,,,,,,viacoin,viacoin
1609,,,,,,,,2018/12/16,3,,,,,,,,,,,viacoin,viacoin
1610,,,,,,,,2018/12/17,3,,,,,,,,,,,viacoin,viacoin
1611,,,,,,,,2018/12/18,null,,,,,,,,,,,viacoin,viacoin
1612,,,,,,,,2018/12/19,5,,,,,,,,,,,viacoin,viacoin
1613,,,,,,,,2018/12/20,9,,,,,,,,,,,viacoin,viacoin
1614,,,,,,,,2018/12/21,46,,,,,,,,,,,viacoin,viacoin
1615,,,,,,,,2018/12/22,40,,,,,,,,,,,viacoin,viacoin
1616,,,,,,,,2018/12/23,6,,,,,,,,,,,viacoin,viacoin
1617,,,,,,,,2018/12/24,5,,,,,,,,,,,viacoin,viacoin
1618,,,,,,,,2018/12/25,4,,,,,,,,,,,viacoin,viacoin
1619,,,,,,,,2018/12/26,null,,,,,,,,,,,viacoin,viacoin
1620,,,,,,,,2018/12/27,8,,,,,,,,,,,viacoin,viacoin
1621,,,,,,,,2018/12/28,5,,,,,,,,,,,viacoin,viacoin
1622,,,,,,,,2018/12/29,null,,,,,,,,,,,viacoin,viacoin
1623,,,,,,,,2018/12/30,21,,,,,,,,,,,viacoin,viacoin
1624,,,,,,,,2018/12/31,3,,,,,,,,,,,viacoin,viacoin
1625,,,,,,,,2019/01/01,1,,,,,,,,,,,viacoin,viacoin
1626,,,,,,,,2019/01/02,1,,,,,,,,,,,viacoin,viacoin
1627,,,,,,,,2019/01/03,3,,,,,,,,,,,viacoin,viacoin
1628,,,,,,,,2019/01/04,3,,,,,,,,,,,viacoin,viacoin
1629,,,,,,,,2019/01/05,12,,,,,,,,,,,viacoin,viacoin
1630,,,,,,,,2019/01/06,1,,,,,,,,,,,viacoin,viacoin
1631,,,,,,,,2019/01/07,13,,,,,,,,,,,viacoin,viacoin
1632,,,,,,,,2019/01/08,13,,,,,,,,,,,viacoin,viacoin
1633,,,,,,,,2019/01/09,5,,,,,,,,,,,viacoin,viacoin
1634,,,,,,,,2019/01/10,7,,,,,,,,,,,viacoin,viacoin
1635,,,,,,,,2019/01/11,46,,,,,,,,,,,viacoin,viacoin
1636,,,,,,,,2019/01/12,1,,,,,,,,,,,viacoin,viacoin
1637,,,,,,,,2019/01/13,3,,,,,,,,,,,viacoin,viacoin
1638,,,,,,,,2019/01/14,1,,,,,,,,,,,viacoin,viacoin
1639,,,,,,,,2019/01/15,1,,,,,,,,,,,viacoin,viacoin
1640,,,,,,,,2019/01/16,4,,,,,,,,,,,viacoin,viacoin
1641,,,,,,,,2019/01/17,5,,,,,,,,,,,viacoin,viacoin
1642,,,,,,,,2019/01/18,2,,,,,,,,,,,viacoin,viacoin
1643,,,,,,,,2019/01/19,4,,,,,,,,,,,viacoin,viacoin
1644,,,,,,,,2019/01/20,5,,,,,,,,,,,viacoin,viacoin
1645,,,,,,,,2019/01/21,null,,,,,,,,,,,viacoin,viacoin
1646,,,,,,,,2019/01/22,3,,,,,,,,,,,viacoin,viacoin
1647,,,,,,,,2019/01/23,2,,,,,,,,,,,viacoin,viacoin
1648,,,,,,,,2019/01/24,2,,,,,,,,,,,viacoin,viacoin
1649,,,,,,,,2019/01/25,6,,,,,,,,,,,viacoin,viacoin
1650,,,,,,,,2019/01/26,9,,,,,,,,,,,viacoin,viacoin
1651,,,,,,,,2019/01/27,1,,,,,,,,,,,viacoin,viacoin
1652,,,,,,,,2019/01/28,2,,,,,,,,,,,viacoin,viacoin
1653,,,,,,,,2019/01/29,8,,,,,,,,,,,viacoin,viacoin
1654,,,,,,,,2019/01/30,10,,,,,,,,,,,viacoin,viacoin
1655,,,,,,,,2019/01/31,4,,,,,,,,,,,viacoin,viacoin
1656,,,,,,,,2019/02/01,1,,,,,,,,,,,viacoin,viacoin
1657,,,,,,,,2019/02/02,4,,,,,,,,,,,viacoin,viacoin
1658,,,,,,,,2019/02/03,9,,,,,,,,,,,viacoin,viacoin
1659,,,,,,,,2019/02/04,1,,,,,,,,,,,viacoin,viacoin
1660,,,,,,,,2019/02/05,6,,,,,,,,,,,viacoin,viacoin
1661,,,,,,,,2019/02/06,4,,,,,,,,,,,viacoin,viacoin
1662,,,,,,,,2019/02/07,1,,,,,,,,,,,viacoin,viacoin
1663,,,,,,,,2019/02/08,1,,,,,,,,,,,viacoin,viacoin
1664,,,,,,,,2019/02/09,18,,,,,,,,,,,viacoin,viacoin
1665,,,,,,,,2019/02/10,14,,,,,,,,,,,viacoin,viacoin
1666,,,,,,,,2019/02/11,11,,,,,,,,,,,viacoin,viacoin
1667,,,,,,,,2019/02/12,9,,,,,,,,,,,viacoin,viacoin
1668,,,,,,,,2019/02/13,7,,,,,,,,,,,viacoin,viacoin
1669,,,,,,,,2019/02/14,9,,,,,,,,,,,viacoin,viacoin
1670,,,,,,,,2019/02/15,12,,,,,,,,,,,viacoin,viacoin
1671,,,,,,,,2019/02/16,10,,,,,,,,,,,viacoin,viacoin
1672,,,,,,,,2019/02/17,11,,,,,,,,,,,viacoin,viacoin
1673,,,,,,,,2019/02/18,11,,,,,,,,,,,viacoin,viacoin
1674,,,,,,,,2019/02/19,6,,,,,,,,,,,viacoin,viacoin
1675,,,,,,,,2019/02/20,5,,,,,,,,,,,viacoin,viacoin
1676,,,,,,,,2019/02/21,21,,,,,,,,,,,viacoin,viacoin
1677,,,,,,,,2019/02/22,12,,,,,,,,,,,viacoin,viacoin
1678,,,,,,,,2019/02/23,5,,,,,,,,,,,viacoin,viacoin
1679,,,,,,,,2019/02/24,8,,,,,,,,,,,viacoin,viacoin
1680,,,,,,,,2019/02/25,16,,,,,,,,,,,viacoin,viacoin
1681,,,,,,,,2019/02/26,26,,,,,,,,,,,viacoin,viacoin
1682,,,,,,,,2019/02/27,16,,,,,,,,,,,viacoin,viacoin
1683,,,,,,,,2019/02/28,14,,,,,,,,,,,viacoin,viacoin
1684,,,,,,,,2019/03/01,17,,,,,,,,,,,viacoin,viacoin
1685,,,,,,,,2019/03/02,18,,,,,,,,,,,viacoin,viacoin
1686,,,,,,,,2019/03/03,11,,,,,,,,,,,viacoin,viacoin
1687,,,,,,,,2019/03/04,13,,,,,,,,,,,viacoin,viacoin
1688,,,,,,,,2019/03/05,8,,,,,,,,,,,viacoin,viacoin
1689,,,,,,,,2019/03/06,10,,,,,,,,,,,viacoin,viacoin
1690,,,,,,,,2019/03/07,14,,,,,,,,,,,viacoin,viacoin
1691,,,,,,,,2019/03/08,9,,,,,,,,,,,viacoin,viacoin
1692,,,,,,,,2019/03/09,7,,,,,,,,,,,viacoin,viacoin
1693,,,,,,,,2019/03/10,11,,,,,,,,,,,viacoin,viacoin
1694,,,,,,,,2019/03/11,59,,,,,,,,,,,viacoin,viacoin
1695,,,,,,,,2019/03/12,110,,,,,,,,,,,viacoin,viacoin
1696,,,,,,,,2019/03/13,46,,,,,,,,,,,viacoin,viacoin
1697,,,,,,,,2019/03/14,17,,,,,,,,,,,viacoin,viacoin
1698,,,,,,,,2019/03/15,26,,,,,,,,,,,viacoin,viacoin
1699,,,,,,,,2019/03/16,61,,,,,,,,,,,viacoin,viacoin
1700,,,,,,,,2019/03/17,29,,,,,,,,,,,viacoin,viacoin
1701,,,,,,,,2019/03/18,21,,,,,,,,,,,viacoin,viacoin
1702,,,,,,,,2019/03/19,10,,,,,,,,,,,viacoin,viacoin
1703,,,,,,,,2019/03/20,10,,,,,,,,,,,viacoin,viacoin
1704,,,,,,,,2019/03/21,14,,,,,,,,,,,viacoin,viacoin
1705,,,,,,,,2019/03/22,33,,,,,,,,,,,viacoin,viacoin
1706,,,,,,,,2019/03/23,17,,,,,,,,,,,viacoin,viacoin
1707,,,,,,,,2019/03/24,35,,,,,,,,,,,viacoin,viacoin
1708,,,,,,,,2019/03/25,24,,,,,,,,,,,viacoin,viacoin
1709,,,,,,,,2019/03/26,19,,,,,,,,,,,viacoin,viacoin
1710,,,,,,,,2019/03/27,19,,,,,,,,,,,viacoin,viacoin
1711,,,,,,,,2019/03/28,18,,,,,,,,,,,viacoin,viacoin
1712,,,,,,,,2019/03/29,16,,,,,,,,,,,viacoin,viacoin
1713,,,,,,,,2019/03/30,55,,,,,,,,,,,viacoin,viacoin
1714,,,,,,,,2019/03/31,22,,,,,,,,,,,viacoin,viacoin
1715,,,,,,,,2019/04/01,20,,,,,,,,,,,viacoin,viacoin
1716,,,,,,,,2019/04/02,19,,,,,,,,,,,viacoin,viacoin
1717,,,,,,,,2019/04/03,13,,,,,,,,,,,viacoin,viacoin
1718,,,,,,,,2019/04/04,13,,,,,,,,,,,viacoin,viacoin
1719,,,,,,,,2019/04/05,21,,,,,,,,,,,viacoin,viacoin
1720,,,,,,,,2019/04/06,22,,,,,,,,,,,viacoin,viacoin
1721,,,,,,,,2019/04/07,12,,,,,,,,,,,viacoin,viacoin
1722,,,,,,,,2019/04/08,22,,,,,,,,,,,viacoin,viacoin
1723,,,,,,,,2019/04/09,13,,,,,,,,,,,viacoin,viacoin
1724,,,,,,,,2019/04/10,17,,,,,,,,,,,viacoin,viacoin
1725,,,,,,,,2019/04/11,16,,,,,,,,,,,viacoin,viacoin
1726,,,,,,,,2019/04/12,15,,,,,,,,,,,viacoin,viacoin
1727,,,,,,,,2019/04/13,14,,,,,,,,,,,viacoin,viacoin
1728,,,,,,,,2019/04/14,15,,,,,,,,,,,viacoin,viacoin
1729,,,,,,,,2019/04/15,10,,,,,,,,,,,viacoin,viacoin
1730,,,,,,,,2019/04/16,15,,,,,,,,,,,viacoin,viacoin
1731,,,,,,,,2019/04/17,25,,,,,,,,,,,viacoin,viacoin
1732,,,,,,,,2019/04/18,11,,,,,,,,,,,viacoin,viacoin
1733,,,,,,,,2019/04/19,10,,,,,,,,,,,viacoin,viacoin
1734,,,,,,,,2019/04/20,16,,,,,,,,,,,viacoin,viacoin
1735,,,,,,,,2019/04/21,11,,,,,,,,,,,viacoin,viacoin
1736,,,,,,,,2019/04/22,12,,,,,,,,,,,viacoin,viacoin
1737,,,,,,,,2019/04/23,15,,,,,,,,,,,viacoin,viacoin
1738,,,,,,,,2019/04/24,19,,,,,,,,,,,viacoin,viacoin
1739,,,,,,,,2019/04/25,18,,,,,,,,,,,viacoin,viacoin
1740,,,,,,,,2019/04/26,18,,,,,,,,,,,viacoin,viacoin
1741,,,,,,,,2019/04/27,18,,,,,,,,,,,viacoin,viacoin
1742,,,,,,,,2019/04/28,37,,,,,,,,,,,viacoin,viacoin
1743,,,,,,,,2019/04/29,24,,,,,,,,,,,viacoin,viacoin
1744,,,,,,,,2019/04/30,23,,,,,,,,,,,viacoin,viacoin
1745,,,,,,,,2019/05/01,34,,,,,,,,,,,viacoin,viacoin
1746,,,,,,,,2019/05/02,55,,,,,,,,,,,viacoin,viacoin
1747,,,,,,,,2019/05/03,15,,,,,,,,,,,viacoin,viacoin
1748,,,,,,,,2019/05/04,13,,,,,,,,,,,viacoin,viacoin
1749,,,,,,,,2019/05/05,14,,,,,,,,,,,viacoin,viacoin
1750,,,,,,,,2019/05/06,28,,,,,,,,,,,viacoin,viacoin
1751,,,,,,,,2019/05/07,23,,,,,,,,,,,viacoin,viacoin
1752,,,,,,,,2019/05/08,13,,,,,,,,,,,viacoin,viacoin
1753,,,,,,,,2019/05/09,33,,,,,,,,,,,viacoin,viacoin
1754,,,,,,,,2019/05/10,26,,,,,,,,,,,viacoin,viacoin
1755,,,,,,,,2019/05/11,26,,,,,,,,,,,viacoin,viacoin
1756,,,,,,,,2019/05/12,25,,,,,,,,,,,viacoin,viacoin
1757,,,,,,,,2019/05/13,27,,,,,,,,,,,viacoin,viacoin
1758,,,,,,,,2019/05/14,36,,,,,,,,,,,viacoin,viacoin
1759,,,,,,,,2019/05/15,17,,,,,,,,,,,viacoin,viacoin
1760,,,,,,,,2019/05/16,37,,,,,,,,,,,viacoin,viacoin
1761,,,,,,,,2019/05/17,18,,,,,,,,,,,viacoin,viacoin
1762,,,,,,,,2019/05/18,17,,,,,,,,,,,viacoin,viacoin
1763,,,,,,,,2019/05/19,26,,,,,,,,,,,viacoin,viacoin
1764,,,,,,,,2019/05/20,14,,,,,,,,,,,viacoin,viacoin
1765,,,,,,,,2019/05/21,34,,,,,,,,,,,viacoin,viacoin
1766,,,,,,,,2019/05/22,26,,,,,,,,,,,viacoin,viacoin
1767,,,,,,,,2019/05/23,23,,,,,,,,,,,viacoin,viacoin
1768,,,,,,,,2019/05/24,22,,,,,,,,,,,viacoin,viacoin
1769,,,,,,,,2019/05/25,23,,,,,,,,,,,viacoin,viacoin
1770,,,,,,,,2019/05/26,28,,,,,,,,,,,viacoin,viacoin
1771,,,,,,,,2019/05/27,24,,,,,,,,,,,viacoin,viacoin
1772,,,,,,,,2019/05/28,18,,,,,,,,,,,viacoin,viacoin
