,transactions,difficulty,sent_addresses,hashrate,av_transaction_size,mining_profitability,send_usd,median_transaction_size,confirmation_time,av_transaction_value,median_transaction_value,active_addresses,fee_reward,top_100_percent,date,tweets,block_size,google_trends,market_cap,full_name,coin
1356,,,,,,,,,,,,,,,2017/12/25,20,,,,einsteinium,einsteinium
1357,,,,,,,,,,,,,,,2017/12/26,40,,,,einsteinium,einsteinium
1358,,,,,,,,,,,,,,,2017/12/27,15,,,,einsteinium,einsteinium
1359,,,,,,,,,,,,,,,2017/12/28,15,,,,einsteinium,einsteinium
1360,,,,,,,,,,,,,,,2017/12/29,48,,,,einsteinium,einsteinium
1361,,,,,,,,,,,,,,,2017/12/30,18,,,,einsteinium,einsteinium
1362,,,,,,,,,,,,,,,2017/12/31,15,,,,einsteinium,einsteinium
1363,,,,,,,,,,,,,,,2018/01/01,27,,,,einsteinium,einsteinium
1364,,,,,,,,,,,,,,,2018/01/02,10,,,,einsteinium,einsteinium
1365,,,,,,,,,,,,,,,2018/01/03,29,,,,einsteinium,einsteinium
1366,,,,,,,,,,,,,,,2018/01/04,22,,,,einsteinium,einsteinium
1367,,,,,,,,,,,,,,,2018/01/05,21,,,,einsteinium,einsteinium
1368,,,,,,,,,,,,,,,2018/01/06,20,,,,einsteinium,einsteinium
1369,,,,,,,,,,,,,,,2018/01/07,14,,,,einsteinium,einsteinium
1370,,,,,,,,,,,,,,,2018/01/08,10,,,,einsteinium,einsteinium
1371,,,,,,,,,,,,,,,2018/01/09,29,,,,einsteinium,einsteinium
1372,,,,,,,,,,,,,,,2018/01/10,14,,,,einsteinium,einsteinium
1373,,,,,,,,,,,,,,,2018/01/11,21,,,,einsteinium,einsteinium
1374,,,,,,,,,,,,,,,2018/01/12,37,,,,einsteinium,einsteinium
1375,,,,,,,,,,,,,,,2018/01/13,36,,,,einsteinium,einsteinium
1376,,,,,,,,,,,,,,,2018/01/14,18,,,,einsteinium,einsteinium
1377,,,,,,,,,,,,,,,2018/01/15,15,,,,einsteinium,einsteinium
1378,,,,,,,,,,,,,,,2018/01/16,16,,,,einsteinium,einsteinium
1379,,,,,,,,,,,,,,,2018/01/17,18,,,,einsteinium,einsteinium
1380,,,,,,,,,,,,,,,2018/01/18,11,,,,einsteinium,einsteinium
1381,,,,,,,,,,,,,,,2018/01/19,23,,,,einsteinium,einsteinium
1382,,,,,,,,,,,,,,,2018/01/20,13,,,,einsteinium,einsteinium
1383,,,,,,,,,,,,,,,2018/01/21,13,,,,einsteinium,einsteinium
1384,,,,,,,,,,,,,,,2018/01/22,11,,,,einsteinium,einsteinium
1385,,,,,,,,,,,,,,,2018/01/23,12,,,,einsteinium,einsteinium
1386,,,,,,,,,,,,,,,2018/01/24,11,,,,einsteinium,einsteinium
1387,,,,,,,,,,,,,,,2018/01/25,29,,,,einsteinium,einsteinium
1388,,,,,,,,,,,,,,,2018/01/26,4,,,,einsteinium,einsteinium
1389,,,,,,,,,,,,,,,2018/01/27,5,,,,einsteinium,einsteinium
1390,,,,,,,,,,,,,,,2018/01/28,2,,,,einsteinium,einsteinium
1391,,,,,,,,,,,,,,,2018/01/29,6,,,,einsteinium,einsteinium
1392,,,,,,,,,,,,,,,2018/01/30,1,,,,einsteinium,einsteinium
1393,,,,,,,,,,,,,,,2018/01/31,null,,,,einsteinium,einsteinium
1394,,,,,,,,,,,,,,,2018/02/01,null,,,,einsteinium,einsteinium
1395,,,,,,,,,,,,,,,2018/02/02,null,,,,einsteinium,einsteinium
1396,,,,,,,,,,,,,,,2018/02/03,null,,,,einsteinium,einsteinium
1397,,,,,,,,,,,,,,,2018/02/04,null,,,,einsteinium,einsteinium
1398,,,,,,,,,,,,,,,2018/02/05,null,,,,einsteinium,einsteinium
1399,,,,,,,,,,,,,,,2018/02/06,null,,,,einsteinium,einsteinium
1400,,,,,,,,,,,,,,,2018/02/07,null,,,,einsteinium,einsteinium
1401,,,,,,,,,,,,,,,2018/02/08,8,,,,einsteinium,einsteinium
1402,,,,,,,,,,,,,,,2018/02/09,3,,,,einsteinium,einsteinium
1403,,,,,,,,,,,,,,,2018/02/10,10,,,,einsteinium,einsteinium
1404,,,,,,,,,,,,,,,2018/02/11,21,,,,einsteinium,einsteinium
1405,,,,,,,,,,,,,,,2018/02/12,3,,,,einsteinium,einsteinium
1406,,,,,,,,,,,,,,,2018/02/13,4,,,,einsteinium,einsteinium
1407,,,,,,,,,,,,,,,2018/02/14,4,,,,einsteinium,einsteinium
1408,,,,,,,,,,,,,,,2018/02/15,1,,,,einsteinium,einsteinium
1409,,,,,,,,,,,,,,,2018/02/16,14,,,,einsteinium,einsteinium
1410,,,,,,,,,,,,,,,2018/02/17,null,,,,einsteinium,einsteinium
1411,,,,,,,,,,,,,,,2018/02/18,null,,,,einsteinium,einsteinium
1412,,,,,,,,,,,,,,,2018/02/19,null,,,,einsteinium,einsteinium
1413,,,,,,,,,,,,,,,2018/02/20,null,,,,einsteinium,einsteinium
1414,,,,,,,,,,,,,,,2018/02/21,null,,,,einsteinium,einsteinium
1415,,,,,,,,,,,,,,,2018/02/22,null,,,,einsteinium,einsteinium
1416,,,,,,,,,,,,,,,2018/02/23,null,,,,einsteinium,einsteinium
1417,,,,,,,,,,,,,,,2018/02/24,null,,,,einsteinium,einsteinium
1418,,,,,,,,,,,,,,,2018/02/25,null,,,,einsteinium,einsteinium
1419,,,,,,,,,,,,,,,2018/02/26,null,,,,einsteinium,einsteinium
1420,,,,,,,,,,,,,,,2018/02/27,null,,,,einsteinium,einsteinium
1421,,,,,,,,,,,,,,,2018/02/28,null,,,,einsteinium,einsteinium
1422,,,,,,,,,,,,,,,2018/03/01,null,,,,einsteinium,einsteinium
1423,,,,,,,,,,,,,,,2018/03/02,null,,,,einsteinium,einsteinium
1424,,,,,,,,,,,,,,,2018/03/03,null,,,,einsteinium,einsteinium
1425,,,,,,,,,,,,,,,2018/03/04,null,,,,einsteinium,einsteinium
1426,,,,,,,,,,,,,,,2018/03/05,null,,,,einsteinium,einsteinium
1427,,,,,,,,,,,,,,,2018/03/06,null,,,,einsteinium,einsteinium
1428,,,,,,,,,,,,,,,2018/03/07,null,,,,einsteinium,einsteinium
1429,,,,,,,,,,,,,,,2018/03/08,null,,,,einsteinium,einsteinium
1430,,,,,,,,,,,,,,,2018/03/09,null,,,,einsteinium,einsteinium
1431,,,,,,,,,,,,,,,2018/03/10,null,,,,einsteinium,einsteinium
1432,,,,,,,,,,,,,,,2018/03/11,null,,,,einsteinium,einsteinium
1433,,,,,,,,,,,,,,,2018/03/12,null,,,,einsteinium,einsteinium
1434,,,,,,,,,,,,,,,2018/03/13,null,,,,einsteinium,einsteinium
1435,,,,,,,,,,,,,,,2018/03/14,null,,,,einsteinium,einsteinium
1436,,,,,,,,,,,,,,,2018/03/15,null,,,,einsteinium,einsteinium
1437,,,,,,,,,,,,,,,2018/03/16,null,,,,einsteinium,einsteinium
1438,,,,,,,,,,,,,,,2018/03/17,null,,,,einsteinium,einsteinium
1439,,,,,,,,,,,,,,,2018/03/18,null,,,,einsteinium,einsteinium
1440,,,,,,,,,,,,,,,2018/03/19,null,,,,einsteinium,einsteinium
1441,,,,,,,,,,,,,,,2018/03/20,null,,,,einsteinium,einsteinium
1442,,,,,,,,,,,,,,,2018/03/21,null,,,,einsteinium,einsteinium
1443,,,,,,,,,,,,,,,2018/03/22,null,,,,einsteinium,einsteinium
1444,,,,,,,,,,,,,,,2018/03/23,null,,,,einsteinium,einsteinium
1445,,,,,,,,,,,,,,,2018/03/24,null,,,,einsteinium,einsteinium
1446,,,,,,,,,,,,,,,2018/03/25,null,,,,einsteinium,einsteinium
1447,,,,,,,,,,,,,,,2018/03/26,null,,,,einsteinium,einsteinium
1448,,,,,,,,,,,,,,,2018/03/27,null,,,,einsteinium,einsteinium
1449,,,,,,,,,,,,,,,2018/03/28,null,,,,einsteinium,einsteinium
1450,,,,,,,,,,,,,,,2018/03/29,null,,,,einsteinium,einsteinium
1451,,,,,,,,,,,,,,,2018/03/30,null,,,,einsteinium,einsteinium
1452,,,,,,,,,,,,,,,2018/03/31,null,,,,einsteinium,einsteinium
1453,,,,,,,,,,,,,,,2018/04/01,null,,,,einsteinium,einsteinium
1454,,,,,,,,,,,,,,,2018/04/02,null,,,,einsteinium,einsteinium
1455,,,,,,,,,,,,,,,2018/04/03,null,,,,einsteinium,einsteinium
1456,,,,,,,,,,,,,,,2018/04/04,null,,,,einsteinium,einsteinium
1457,,,,,,,,,,,,,,,2018/04/05,null,,,,einsteinium,einsteinium
1458,,,,,,,,,,,,,,,2018/04/06,null,,,,einsteinium,einsteinium
1459,,,,,,,,,,,,,,,2018/04/07,null,,,,einsteinium,einsteinium
1460,,,,,,,,,,,,,,,2018/04/08,1,,,,einsteinium,einsteinium
1461,,,,,,,,,,,,,,,2018/04/09,5,,,,einsteinium,einsteinium
1462,,,,,,,,,,,,,,,2018/04/10,1,,,,einsteinium,einsteinium
1463,,,,,,,,,,,,,,,2018/04/11,2,,,,einsteinium,einsteinium
1464,,,,,,,,,,,,,,,2018/04/12,2,,,,einsteinium,einsteinium
1465,,,,,,,,,,,,,,,2018/04/13,130,,,,einsteinium,einsteinium
1466,,,,,,,,,,,,,,,2018/04/14,204,,,,einsteinium,einsteinium
1467,,,,,,,,,,,,,,,2018/04/15,32,,,,einsteinium,einsteinium
1468,,,,,,,,,,,,,,,2018/04/16,19,,,,einsteinium,einsteinium
1469,,,,,,,,,,,,,,,2018/04/17,16,,,,einsteinium,einsteinium
1470,,,,,,,,,,,,,,,2018/04/18,29,,,,einsteinium,einsteinium
1471,,,,,,,,,,,,,,,2018/04/19,10,,,,einsteinium,einsteinium
1472,,,,,,,,,,,,,,,2018/04/20,12,,,,einsteinium,einsteinium
1473,,,,,,,,,,,,,,,2018/04/21,5,,,,einsteinium,einsteinium
1474,,,,,,,,,,,,,,,2018/04/22,null,,,,einsteinium,einsteinium
1475,,,,,,,,,,,,,,,2018/04/23,2,,,,einsteinium,einsteinium
1476,,,,,,,,,,,,,,,2018/04/24,9,,,,einsteinium,einsteinium
1477,,,,,,,,,,,,,,,2018/04/25,3,,,,einsteinium,einsteinium
1478,,,,,,,,,,,,,,,2018/04/26,2,,,,einsteinium,einsteinium
1479,,,,,,,,,,,,,,,2018/04/27,5,,,,einsteinium,einsteinium
1480,,,,,,,,,,,,,,,2018/04/28,null,,,,einsteinium,einsteinium
1481,,,,,,,,,,,,,,,2018/04/29,null,,,,einsteinium,einsteinium
1482,,,,,,,,,,,,,,,2018/04/30,null,,,,einsteinium,einsteinium
1483,,,,,,,,,,,,,,,2018/05/01,null,,,,einsteinium,einsteinium
1484,,,,,,,,,,,,,,,2018/05/02,4,,,,einsteinium,einsteinium
1485,,,,,,,,,,,,,,,2018/05/03,null,,,,einsteinium,einsteinium
1486,,,,,,,,,,,,,,,2018/05/04,1,,,,einsteinium,einsteinium
1487,,,,,,,,,,,,,,,2018/05/05,null,,,,einsteinium,einsteinium
1488,,,,,,,,,,,,,,,2018/05/06,null,,,,einsteinium,einsteinium
1489,,,,,,,,,,,,,,,2018/05/07,3,,,,einsteinium,einsteinium
1490,,,,,,,,,,,,,,,2018/05/08,21,,,,einsteinium,einsteinium
1491,,,,,,,,,,,,,,,2018/05/09,3,,,,einsteinium,einsteinium
1492,,,,,,,,,,,,,,,2018/05/10,3,,,,einsteinium,einsteinium
1493,,,,,,,,,,,,,,,2018/05/11,2,,,,einsteinium,einsteinium
1494,,,,,,,,,,,,,,,2018/05/12,1,,,,einsteinium,einsteinium
1495,,,,,,,,,,,,,,,2018/05/13,1,,,,einsteinium,einsteinium
1496,,,,,,,,,,,,,,,2018/05/14,5,,,,einsteinium,einsteinium
1497,,,,,,,,,,,,,,,2018/05/15,18,,,,einsteinium,einsteinium
1498,,,,,,,,,,,,,,,2018/05/16,4,,,,einsteinium,einsteinium
1499,,,,,,,,,,,,,,,2018/05/17,1,,,,einsteinium,einsteinium
1500,,,,,,,,,,,,,,,2018/05/18,3,,,,einsteinium,einsteinium
1501,,,,,,,,,,,,,,,2018/05/19,5,,,,einsteinium,einsteinium
1502,,,,,,,,,,,,,,,2018/05/20,1,,,,einsteinium,einsteinium
1503,,,,,,,,,,,,,,,2018/05/21,null,,,,einsteinium,einsteinium
1504,,,,,,,,,,,,,,,2018/05/22,null,,,,einsteinium,einsteinium
1505,,,,,,,,,,,,,,,2018/05/23,1,,,,einsteinium,einsteinium
1506,,,,,,,,,,,,,,,2018/05/24,3,,,,einsteinium,einsteinium
1507,,,,,,,,,,,,,,,2018/05/25,1,,,,einsteinium,einsteinium
1508,,,,,,,,,,,,,,,2018/05/26,1,,,,einsteinium,einsteinium
1509,,,,,,,,,,,,,,,2018/05/27,null,,,,einsteinium,einsteinium
1510,,,,,,,,,,,,,,,2018/05/28,1,,,,einsteinium,einsteinium
1511,,,,,,,,,,,,,,,2018/05/29,2,,,,einsteinium,einsteinium
1512,,,,,,,,,,,,,,,2018/05/30,1,,,,einsteinium,einsteinium
1513,,,,,,,,,,,,,,,2018/05/31,null,,,,einsteinium,einsteinium
1514,,,,,,,,,,,,,,,2018/06/01,1,,,,einsteinium,einsteinium
1515,,,,,,,,,,,,,,,2018/06/02,null,,,,einsteinium,einsteinium
1516,,,,,,,,,,,,,,,2018/06/03,20,,,,einsteinium,einsteinium
1517,,,,,,,,,,,,,,,2018/06/04,3,,,,einsteinium,einsteinium
1518,,,,,,,,,,,,,,,2018/06/05,1,,,,einsteinium,einsteinium
1519,,,,,,,,,,,,,,,2018/06/06,1,,,,einsteinium,einsteinium
1520,,,,,,,,,,,,,,,2018/06/07,4,,,,einsteinium,einsteinium
1521,,,,,,,,,,,,,,,2018/06/08,6,,,,einsteinium,einsteinium
1522,,,,,,,,,,,,,,,2018/06/09,1,,,,einsteinium,einsteinium
1523,,,,,,,,,,,,,,,2018/06/10,4,,,,einsteinium,einsteinium
1524,,,,,,,,,,,,,,,2018/06/11,4,,,,einsteinium,einsteinium
1525,,,,,,,,,,,,,,,2018/06/12,1,,,,einsteinium,einsteinium
1526,,,,,,,,,,,,,,,2018/06/13,null,,,,einsteinium,einsteinium
1527,,,,,,,,,,,,,,,2018/06/14,2,,,,einsteinium,einsteinium
1528,,,,,,,,,,,,,,,2018/06/15,1,,,,einsteinium,einsteinium
1529,,,,,,,,,,,,,,,2018/06/16,null,,,,einsteinium,einsteinium
1530,,,,,,,,,,,,,,,2018/06/17,null,,,,einsteinium,einsteinium
1531,,,,,,,,,,,,,,,2018/06/18,null,,,,einsteinium,einsteinium
1532,,,,,,,,,,,,,,,2018/06/19,5,,,,einsteinium,einsteinium
1533,,,,,,,,,,,,,,,2018/06/20,1,,,,einsteinium,einsteinium
1534,,,,,,,,,,,,,,,2018/06/21,null,,,,einsteinium,einsteinium
1535,,,,,,,,,,,,,,,2018/06/22,null,,,,einsteinium,einsteinium
1536,,,,,,,,,,,,,,,2018/06/23,2,,,,einsteinium,einsteinium
1537,,,,,,,,,,,,,,,2018/06/24,null,,,,einsteinium,einsteinium
1538,,,,,,,,,,,,,,,2018/06/25,3,,,,einsteinium,einsteinium
1539,,,,,,,,,,,,,,,2018/06/26,1,,,,einsteinium,einsteinium
1540,,,,,,,,,,,,,,,2018/06/27,2,,,,einsteinium,einsteinium
1541,,,,,,,,,,,,,,,2018/06/28,4,,,,einsteinium,einsteinium
1542,,,,,,,,,,,,,,,2018/06/29,3,,,,einsteinium,einsteinium
1543,,,,,,,,,,,,,,,2018/06/30,2,,,,einsteinium,einsteinium
1544,,,,,,,,,,,,,,,2018/07/01,3,,,,einsteinium,einsteinium
1545,,,,,,,,,,,,,,,2018/07/02,1,,,,einsteinium,einsteinium
1546,,,,,,,,,,,,,,,2018/07/03,1,,,,einsteinium,einsteinium
1547,,,,,,,,,,,,,,,2018/07/04,3,,,,einsteinium,einsteinium
1548,,,,,,,,,,,,,,,2018/07/05,null,,,,einsteinium,einsteinium
1549,,,,,,,,,,,,,,,2018/07/06,7,,,,einsteinium,einsteinium
1550,,,,,,,,,,,,,,,2018/07/07,5,,,,einsteinium,einsteinium
1551,,,,,,,,,,,,,,,2018/07/08,2,,,,einsteinium,einsteinium
1552,,,,,,,,,,,,,,,2018/07/09,1,,,,einsteinium,einsteinium
1553,,,,,,,,,,,,,,,2018/07/10,2,,,,einsteinium,einsteinium
1554,,,,,,,,,,,,,,,2018/07/11,null,,,,einsteinium,einsteinium
1555,,,,,,,,,,,,,,,2018/07/12,null,,,,einsteinium,einsteinium
1556,,,,,,,,,,,,,,,2018/07/13,null,,,,einsteinium,einsteinium
1557,,,,,,,,,,,,,,,2018/07/14,1,,,,einsteinium,einsteinium
1558,,,,,,,,,,,,,,,2018/07/15,null,,,,einsteinium,einsteinium
1559,,,,,,,,,,,,,,,2018/07/16,1,,,,einsteinium,einsteinium
1560,,,,,,,,,,,,,,,2018/07/17,4,,,,einsteinium,einsteinium
1561,,,,,,,,,,,,,,,2018/07/18,3,,,,einsteinium,einsteinium
1562,,,,,,,,,,,,,,,2018/07/19,1,,,,einsteinium,einsteinium
1563,,,,,,,,,,,,,,,2018/07/20,2,,,,einsteinium,einsteinium
1564,,,,,,,,,,,,,,,2018/07/21,3,,,,einsteinium,einsteinium
1565,,,,,,,,,,,,,,,2018/07/22,1,,,,einsteinium,einsteinium
1566,,,,,,,,,,,,,,,2018/07/23,2,,,,einsteinium,einsteinium
1567,,,,,,,,,,,,,,,2018/07/24,7,,,,einsteinium,einsteinium
1568,,,,,,,,,,,,,,,2018/07/25,2,,,,einsteinium,einsteinium
1569,,,,,,,,,,,,,,,2018/07/26,null,,,,einsteinium,einsteinium
1570,,,,,,,,,,,,,,,2018/07/27,7,,,,einsteinium,einsteinium
1571,,,,,,,,,,,,,,,2018/07/28,1,,,,einsteinium,einsteinium
1572,,,,,,,,,,,,,,,2018/07/29,2,,,,einsteinium,einsteinium
1573,,,,,,,,,,,,,,,2018/07/30,null,,,,einsteinium,einsteinium
1574,,,,,,,,,,,,,,,2018/07/31,1,,,,einsteinium,einsteinium
1575,,,,,,,,,,,,,,,2018/08/01,2,,,,einsteinium,einsteinium
1576,,,,,,,,,,,,,,,2018/08/02,null,,,,einsteinium,einsteinium
1577,,,,,,,,,,,,,,,2018/08/03,2,,,,einsteinium,einsteinium
1578,,,,,,,,,,,,,,,2018/08/04,1,,,,einsteinium,einsteinium
1579,,,,,,,,,,,,,,,2018/08/05,2,,,,einsteinium,einsteinium
1580,,,,,,,,,,,,,,,2018/08/06,null,,,,einsteinium,einsteinium
1581,,,,,,,,,,,,,,,2018/08/07,null,,,,einsteinium,einsteinium
1582,,,,,,,,,,,,,,,2018/08/08,null,,,,einsteinium,einsteinium
1583,,,,,,,,,,,,,,,2018/08/09,null,,,,einsteinium,einsteinium
1584,,,,,,,,,,,,,,,2018/08/10,2,,,,einsteinium,einsteinium
1585,,,,,,,,,,,,,,,2018/08/11,3,,,,einsteinium,einsteinium
1586,,,,,,,,,,,,,,,2018/08/12,null,,,,einsteinium,einsteinium
1587,,,,,,,,,,,,,,,2018/08/13,2,,,,einsteinium,einsteinium
1588,,,,,,,,,,,,,,,2018/08/14,2,,,,einsteinium,einsteinium
1589,,,,,,,,,,,,,,,2018/08/15,1,,,,einsteinium,einsteinium
1590,,,,,,,,,,,,,,,2018/08/16,null,,,,einsteinium,einsteinium
1591,,,,,,,,,,,,,,,2018/08/17,3,,,,einsteinium,einsteinium
1592,,,,,,,,,,,,,,,2018/08/18,1,,,,einsteinium,einsteinium
1593,,,,,,,,,,,,,,,2018/08/19,1,,,,einsteinium,einsteinium
1594,,,,,,,,,,,,,,,2018/08/20,1,,,,einsteinium,einsteinium
1595,,,,,,,,,,,,,,,2018/08/21,6,,,,einsteinium,einsteinium
1596,,,,,,,,,,,,,,,2018/08/22,1,,,,einsteinium,einsteinium
1597,,,,,,,,,,,,,,,2018/08/23,1,,,,einsteinium,einsteinium
1598,,,,,,,,,,,,,,,2018/08/24,null,,,,einsteinium,einsteinium
1599,,,,,,,,,,,,,,,2018/08/25,1,,,,einsteinium,einsteinium
1600,,,,,,,,,,,,,,,2018/08/26,8,,,,einsteinium,einsteinium
1601,,,,,,,,,,,,,,,2018/08/27,null,,,,einsteinium,einsteinium
1602,,,,,,,,,,,,,,,2018/08/28,2,,,,einsteinium,einsteinium
1603,,,,,,,,,,,,,,,2018/08/29,2,,,,einsteinium,einsteinium
1604,,,,,,,,,,,,,,,2018/08/30,null,,,,einsteinium,einsteinium
1605,,,,,,,,,,,,,,,2018/08/31,1,,,,einsteinium,einsteinium
1606,,,,,,,,,,,,,,,2018/09/01,2,,,,einsteinium,einsteinium
1607,,,,,,,,,,,,,,,2018/09/02,1,,,,einsteinium,einsteinium
1608,,,,,,,,,,,,,,,2018/09/03,null,,,,einsteinium,einsteinium
1609,,,,,,,,,,,,,,,2018/09/04,1,,,,einsteinium,einsteinium
1610,,,,,,,,,,,,,,,2018/09/05,1,,,,einsteinium,einsteinium
1611,,,,,,,,,,,,,,,2018/09/06,2,,,,einsteinium,einsteinium
1612,,,,,,,,,,,,,,,2018/09/07,null,,,,einsteinium,einsteinium
1613,,,,,,,,,,,,,,,2018/09/08,null,,,,einsteinium,einsteinium
1614,,,,,,,,,,,,,,,2018/09/09,null,,,,einsteinium,einsteinium
1615,,,,,,,,,,,,,,,2018/09/10,null,,,,einsteinium,einsteinium
1616,,,,,,,,,,,,,,,2018/09/11,2,,,,einsteinium,einsteinium
1617,,,,,,,,,,,,,,,2018/09/12,5,,,,einsteinium,einsteinium
1618,,,,,,,,,,,,,,,2018/09/13,null,,,,einsteinium,einsteinium
1619,,,,,,,,,,,,,,,2018/09/14,null,,,,einsteinium,einsteinium
1620,,,,,,,,,,,,,,,2018/09/15,2,,,,einsteinium,einsteinium
1621,,,,,,,,,,,,,,,2018/09/16,3,,,,einsteinium,einsteinium
1622,,,,,,,,,,,,,,,2018/09/17,4,,,,einsteinium,einsteinium
1623,,,,,,,,,,,,,,,2018/09/18,8,,,,einsteinium,einsteinium
1624,,,,,,,,,,,,,,,2018/09/19,3,,,,einsteinium,einsteinium
1625,,,,,,,,,,,,,,,2018/09/20,6,,,,einsteinium,einsteinium
1626,,,,,,,,,,,,,,,2018/09/21,2,,,,einsteinium,einsteinium
1627,,,,,,,,,,,,,,,2018/09/22,null,,,,einsteinium,einsteinium
1628,,,,,,,,,,,,,,,2018/09/23,2,,,,einsteinium,einsteinium
1629,,,,,,,,,,,,,,,2018/09/24,null,,,,einsteinium,einsteinium
1630,,,,,,,,,,,,,,,2018/09/25,1,,,,einsteinium,einsteinium
1631,,,,,,,,,,,,,,,2018/09/26,2,,,,einsteinium,einsteinium
1632,,,,,,,,,,,,,,,2018/09/27,1,,,,einsteinium,einsteinium
1633,,,,,,,,,,,,,,,2018/09/28,3,,,,einsteinium,einsteinium
1634,,,,,,,,,,,,,,,2018/09/29,1,,,,einsteinium,einsteinium
1635,,,,,,,,,,,,,,,2018/09/30,1,,,,einsteinium,einsteinium
1636,,,,,,,,,,,,,,,2018/10/01,1,,,,einsteinium,einsteinium
1637,,,,,,,,,,,,,,,2018/10/02,3,,,,einsteinium,einsteinium
1638,,,,,,,,,,,,,,,2018/10/03,1,,,,einsteinium,einsteinium
1639,,,,,,,,,,,,,,,2018/10/04,null,,,,einsteinium,einsteinium
1640,,,,,,,,,,,,,,,2018/10/05,null,,,,einsteinium,einsteinium
1641,,,,,,,,,,,,,,,2018/10/06,1,,,,einsteinium,einsteinium
1642,,,,,,,,,,,,,,,2018/10/07,2,,,,einsteinium,einsteinium
1643,,,,,,,,,,,,,,,2018/10/08,19,,,,einsteinium,einsteinium
1644,,,,,,,,,,,,,,,2018/10/09,18,,,,einsteinium,einsteinium
1645,,,,,,,,,,,,,,,2018/10/10,7,,,,einsteinium,einsteinium
1646,,,,,,,,,,,,,,,2018/10/11,14,,,,einsteinium,einsteinium
1647,,,,,,,,,,,,,,,2018/10/12,1,,,,einsteinium,einsteinium
1648,,,,,,,,,,,,,,,2018/10/13,null,,,,einsteinium,einsteinium
1649,,,,,,,,,,,,,,,2018/10/14,10,,,,einsteinium,einsteinium
1650,,,,,,,,,,,,,,,2018/10/15,3,,,,einsteinium,einsteinium
1651,,,,,,,,,,,,,,,2018/10/16,1,,,,einsteinium,einsteinium
1652,,,,,,,,,,,,,,,2018/10/17,1,,,,einsteinium,einsteinium
1653,,,,,,,,,,,,,,,2018/10/18,1,,,,einsteinium,einsteinium
1654,,,,,,,,,,,,,,,2018/10/19,1,,,,einsteinium,einsteinium
1655,,,,,,,,,,,,,,,2018/10/20,1,,,,einsteinium,einsteinium
1656,,,,,,,,,,,,,,,2018/10/21,null,,,,einsteinium,einsteinium
1657,,,,,,,,,,,,,,,2018/10/22,1,,,,einsteinium,einsteinium
1658,,,,,,,,,,,,,,,2018/10/23,1,,,,einsteinium,einsteinium
1659,,,,,,,,,,,,,,,2018/10/24,2,,,,einsteinium,einsteinium
1660,,,,,,,,,,,,,,,2018/10/25,3,,,,einsteinium,einsteinium
1661,,,,,,,,,,,,,,,2018/10/26,2,,,,einsteinium,einsteinium
1662,,,,,,,,,,,,,,,2018/10/27,3,,,,einsteinium,einsteinium
1663,,,,,,,,,,,,,,,2018/10/28,1,,,,einsteinium,einsteinium
1664,,,,,,,,,,,,,,,2018/10/29,2,,,,einsteinium,einsteinium
1665,,,,,,,,,,,,,,,2018/10/30,1,,,,einsteinium,einsteinium
1666,,,,,,,,,,,,,,,2018/10/31,null,,,,einsteinium,einsteinium
1667,,,,,,,,,,,,,,,2018/11/01,3,,,,einsteinium,einsteinium
1668,,,,,,,,,,,,,,,2018/11/02,4,,,,einsteinium,einsteinium
1669,,,,,,,,,,,,,,,2018/11/03,1,,,,einsteinium,einsteinium
1670,,,,,,,,,,,,,,,2018/11/04,4,,,,einsteinium,einsteinium
1671,,,,,,,,,,,,,,,2018/11/05,5,,,,einsteinium,einsteinium
1672,,,,,,,,,,,,,,,2018/11/06,1,,,,einsteinium,einsteinium
1673,,,,,,,,,,,,,,,2018/11/07,null,,,,einsteinium,einsteinium
1674,,,,,,,,,,,,,,,2018/11/08,6,,,,einsteinium,einsteinium
1675,,,,,,,,,,,,,,,2018/11/09,null,,,,einsteinium,einsteinium
1676,,,,,,,,,,,,,,,2018/11/10,null,,,,einsteinium,einsteinium
1677,,,,,,,,,,,,,,,2018/11/11,5,,,,einsteinium,einsteinium
1678,,,,,,,,,,,,,,,2018/11/12,1,,,,einsteinium,einsteinium
1679,,,,,,,,,,,,,,,2018/11/13,4,,,,einsteinium,einsteinium
1680,,,,,,,,,,,,,,,2018/11/14,2,,,,einsteinium,einsteinium
1681,,,,,,,,,,,,,,,2018/11/15,1,,,,einsteinium,einsteinium
1682,,,,,,,,,,,,,,,2018/11/16,null,,,,einsteinium,einsteinium
1683,,,,,,,,,,,,,,,2018/11/17,1,,,,einsteinium,einsteinium
1684,,,,,,,,,,,,,,,2018/11/18,null,,,,einsteinium,einsteinium
1685,,,,,,,,,,,,,,,2018/11/19,1,,,,einsteinium,einsteinium
1686,,,,,,,,,,,,,,,2018/11/20,5,,,,einsteinium,einsteinium
1687,,,,,,,,,,,,,,,2018/11/21,1,,,,einsteinium,einsteinium
1688,,,,,,,,,,,,,,,2018/11/22,1,,,,einsteinium,einsteinium
1689,,,,,,,,,,,,,,,2018/11/23,2,,,,einsteinium,einsteinium
1690,,,,,,,,,,,,,,,2018/11/24,1,,,,einsteinium,einsteinium
1691,,,,,,,,,,,,,,,2018/11/25,null,,,,einsteinium,einsteinium
1692,,,,,,,,,,,,,,,2018/11/26,null,,,,einsteinium,einsteinium
1693,,,,,,,,,,,,,,,2018/11/27,2,,,,einsteinium,einsteinium
