,date,block_size,sent_addresses,difficulty,median_transaction_size,median_transaction_value,transactions,mining_profitability,confirmation_time,top_100_percent,hashrate,av_transaction_value,market_cap,av_transaction_size,google_trends,active_addresses,send_usd,fee_reward,tweets,full_name,coin
2948,2017/01/29,86240949721523,33810452487392,392963262344991141.106772292114E+14,,,241460238242509,,,,,52093187213.998,14756965572190080895922660656,,,5661271263721303,125775709475923799096845,,207892421466,socialcoin,socialcoin
2949,2017/01/30,95502944451579,35688864718414,392963262344991141.109653613824E+14,,,247264376745369,,,,,546938828160.632,14761332072192939764924763578,,,545227980522720,13372754071461262887287725,,271703091479,socialcoin,socialcoin
2950,2017/01/31,95946340221539,42672767168260,392963262344987181.1273665584762E+14,,,307538332043649,,,,,545711444309.278,15115565716200910983933965946,,,5697311045222257,16782155563798946013499660,,237113941472,socialcoin,socialcoin
2951,2017/02/01,96220742001607,47319854748375,392963262344987111.1155652919217E+14,,,350368264144541,,,,,57436002302.842,15624956141200153299939886606,,,6752441021122955,20123012721575769513488867,,226003011673,socialcoin,socialcoin
2952,2017/02/02,91387452211578,36419260648833,392963262344987111.1388956967048E+14,,,259402249143709,,,,,70533160298.939,15949416372199760037940003113,,,5838921157123244,1829443427786770213066322,,235473113207,socialcoin,socialcoin
2953,2017/02/03,97073641651568,45122662428164,3929632623441009421.1232107156907E+14,,,323414269342778,,,,,76006113411.022,16271270696199136735949823548,,,606928901422550,24580462001645916017582696,,266943672049,socialcoin,socialcoin
2954,2017/02/04,95207352171560,399400134418986,3935717478561023991.1266498285916E+14,,,284634303245410,,,,,75635487436.906,16349937403197197490993179802,,,5921081937123919,21459255681663730619839905,,271123661494,socialcoin,socialcoin
2955,2017/02/05,95786268161614,39857062059134,4221705668841023991.1816252160951E+14,,,291942384946542,,,,,62612766178.978,16396973092196059208990296334,,,5712321462424468,1827815638106450918329992,,235303711482,socialcoin,socialcoin
2956,2017/02/06,97911847151606,33908667369152,4221705668841023991.1923355391749E+14,,,229902279747306,,,,,74224358325.586,16408701572195847380993402122,,,5568201086323745,17064250921218901715402165,,290267841659,socialcoin,socialcoin
2957,2017/02/07,94559843501827,44141362538813,422170566884968931.1940817405368E+14,,,325117342951866,,,,,65022799279.469,167445588431963145831007013693,,,6290621135023652,2113920193958608914494964,,301388671910,socialcoin,socialcoin
2958,2017/02/08,96104647601764,40690992439030,422170566884961281.2024044207809E+14,,,308170437651089,,,,,66663620264.543,169304170431960804731003344092,,,5947091234424246,20542354591583057213515250,,264453381987,socialcoin,socialcoin
2959,2017/02/09,95594758461630,45165669058973,422170566884961281.211126295995E+14,,,346375403047873,,,,,94045076309.709,16454887273190829192983422528,,,6418331117224215,32574185642038599514826718,,278863041837,socialcoin,socialcoin
2960,2017/02/10,96746242371735,404053647410069,422170566884971781.2442088194501E+14,,,301642323152222,,,,,88488790346.311,15709348933186024056976211603,,,5742351073525248,26688668122832208418085067,,260962872241,socialcoin,socialcoin
2961,2017/02/11,96357841141594,362813106958362,422170566884986741.2472919935136E+14,,,262547235646560,,,,,54126488226.223,161949144851892186771002242023,,,546267935522583,14209549871528587010532944,,267592651893,socialcoin,socialcoin
2962,2017/02/12,87237651551571,32538274289018,422170566884986741.2645968806787E+14,,,237604248745319,,,,,40181261301.96,161433972371872635661003451108,,,4766011554823638,953167116313306813684505,,272112891637,socialcoin,socialcoin
2963,2017/02/13,91037941821823,395619598411165,422170566884986741.2752269874344E+14,,,288127232355990,,,,,54861589242.606,16060221962186271741997917241,,,557770971127472,1580541928369193013583525,,246213791735,socialcoin,socialcoin
2964,2017/02/14,88465036151914,420532516711010,422170566884942201.2997624297687E+14,,,314915253658298,,,,,61231660733.817,161907245801871589161089428726,,,591792977427776,1928076132420863242780048,,275684672320,socialcoin,socialcoin
2965,2017/02/15,94000539471818,397096574510848,422170566884927621.2959121207436E+14,,,294647334755320,,,,,59711233970.113,162506632381901012931137124660,,,564627930328087,1759433734387542953666663,,269453473673,socialcoin,socialcoin
2966,2017/02/16,97386533921661,39030650769865,422170566884927621.2999383899871E+14,,,283052216149674,,,,,108241619611.275,165240481851926237571130841274,,,556662879126624,3053259624349784130364498,,2435729118078,socialcoin,socialcoin
2967,2017/02/17,96899277851661,43101758659838,422170566884935221.3327788090209E+14,,,319616273149406,,,,,8159878.488665.733,168499816751926640521131574894,,,605463938926234,2607719966239911632891219,,263552624287,socialcoin,socialcoin
2968,2017/02/18,96189644771773,3947041163010723,432892501851951841.3501438178409E+14,,,285992230249398,,,,,4620677.749613.109,170641215921920592741131471654,,,611856911927343,1316727294155934430286364,,213442873759,socialcoin,socialcoin
2969,2017/02/19,93079965811635,35646668339117,440779902287951841.3721854347786E+14,,,251587320448227,,,,,5913879.96619.206,169568665911877692441133941664,,,5169611720025300,1487658169281939129862443,,199462292984,socialcoin,socialcoin
2970,2017/02/20,95124640361696,399042633210281,440779902287951841.3708728283847E+14,,,282580273850152,,,,,58071345621.493,170038314561876166361132106050,,,5697951088527193,1640880518368220931169105,,261132323469,socialcoin,socialcoin
2971,2017/02/21,94958548871989,39503070429856,440779902287989071.4024376578706E+14,,,278952257358434,,,,,68771963815.459,176908623031895217861119698579,,,5884491059826746,1918241118504661947650514,,251872503470,socialcoin,socialcoin
2972,2017/02/22,97707755801790,39507578329709,440779902287990111.4052798590321E+14,,,282056263550372,,,,,101083778676.205,180108569171921797181126333765,,,5573071136726314,2838328408995433234061796,,267512462934,socialcoin,socialcoin
2973,2017/02/23,96062937441667,44421754509504,440779902287990111.3977121694973E+14,,,325763262047601,,,,,116881130696.245,184218369931935225881136513960,,,599019915025819,3807524558296158233141947,,279292962862,socialcoin,socialcoin
2974,2017/02/24,97109649121778,467359891310657,440779902287975331.4024420459593E+14,,,343642312554081,,,,,657551291233,190452170931948187061161656051,,,6678901255929119,22593700661594222566698955,,372863353159,socialcoin,socialcoin
2975,2017/02/25,96624949791761,4288311646610034,440779902287923021.4292179559439E+14,,,326354245353245,,,,,43891912797.653,188099175561940795181188000033,,,6105321078227288,1432210903468978042471044,,240053062565,socialcoin,socialcoin
2976,2017/02/26,92166860711713,357804961010191,440779902287923021.4740311778642E+14,,,265025294251716,,,,,492619391021,187507780501935018501225067508,,,5922322004627367,1305481900570373452817042,,273262502853,socialcoin,socialcoin
2977,2017/02/27,94506638761819,390640768611217,440779902287923021.5076313553536E+14,,,284411301952642,,,,,780727052543,191079667401923603671308690615,,,5567941152229497,22204477498165388133883632,,247033743660,socialcoin,socialcoin
2978,2017/02/28,96815136481935,432265589013620,440779902287986831.5453129815878E+14,,,325261263160277,,,,,714522242943,192485043791910518481400401547,,,604428959334232,23239281045852080177380110,,235014424700,socialcoin,socialcoin
2979,2017/03/01,97906345862235,421059847814269,440779902287990251.526096458407E+14,,,315739257359774,,,,,949535703135,194602019611916243141419867188,,,5906931199934972,29978059739185397187417489,,252483013865,socialcoin,socialcoin
2980,2017/03/02,95552952302209,446163878621546,440779902287990251.5275043775672E+14,,,329271320370779,,,,,1029440424424,200128641631949795861615428927,,,6101531327943645,338937654612945513313141135,,282772623593,socialcoin,socialcoin
2981,2017/03/03,98520751562084,453959895616118,445545600359987571.6021826250382E+14,,,337159288264294,,,,,1716133795054,205472301772025151241763363060,,,6414101264938455,57860701819737160324944285,,318482352841,socialcoin,socialcoin
2982,2017/03/04,98582159531860,3804131584214069,460769358091983871.5869620266152E+14,,,265648253358756,,,,,951315183528,205638068492008473111735144561,,,529068991234785,25065744783844077207275781,,245352274207,socialcoin,socialcoin
2983,2017/03/05,98321857701821,390183590813730,460769358091983871.6395707061567E+14,,,280592253357031,,,,,5534877.5853025,204143853321985431081685073972,,,6122201498733275,15526612992222922172499655,,225072932265,socialcoin,socialcoin
2984,2017/03/06,96545040101808,418081587513793,460769358091983871.6636475687147E+14,,,287589249957020,,,,,847112135234,206073033872006198351743993441,,,5630921029235162,24362948163031201298434780,,294763043238,socialcoin,socialcoin
2985,2017/03/07,97477935801963,453269560912556,460769358091928361.6593278617002E+14,,,327749245862589,,,,,8012995.413167,202617089552014454761711605536,,,651489975932277,26259828332446717198233562,,312142632307,socialcoin,socialcoin
2986,2017/03/08,97934453731800,4139861041912871,460769358091898721.7054835345905E+14,,,296966254355386,,,,,1015632273640,193688799691957480981604418753,,,6268131476932874,30159776778205976201586452,,284631992416,socialcoin,socialcoin
2987,2017/03/09,99171549542403,422613914514958,460769358091898721.7389350162098E+14,,,303484246464266,,,,,2206025443995,190257474621946462291546828645,,,6228751315136933,66950070846269021256766593,,293622172981,socialcoin,socialcoin
2988,2017/03/10,99173838072190,431769591316030,460769358091898011.7294602090521E+14,,,308326251065126,,,,,1072011203768,194640882791939407351627857239,,,649333948936304,33051140922802505245421903,,369522274173,socialcoin,socialcoin
2989,2017/03/11,99749356492014,4005261683814851,460769358091884821.7515096485488E+14,,,280532301264803,,,,,686613994856,189127542441911808681772954473,,,6038742384037458,19261374184212973314715562,,301933493670,socialcoin,socialcoin
2990,2017/03/12,96006453792043,323614668216979,460769358091884821.7774490136197E+14,,,220955288066646,,,,,648716208068,193480172841926587861998717292,,,5073371585240651,14333347194666914537729726,,262261944090,socialcoin,socialcoin
2991,2017/03/13,98278960082452,398069676323209,460769358091884821.8023456388608E+14,,,272934314681718,,,,,940027856260,199053374612039524082436265992,,,5821641334953372,25656504068716980511549233,,274143205321,socialcoin,socialcoin
2992,2017/03/14,96236640782433,436205737319439,460769358091879871.7984486867651E+14,,,310239265677155,,,,,1078657352900,200702857802107761702548797159,,,6691991168746078,334621724415231756223714057,,271103504659,socialcoin,socialcoin
2993,2017/03/15,98390143512456,413491786520112,460769358091875141.841318379096E+14,,,292292288681205,,,,,970241032924,202140722432105510472712726644,,,6205971256548251,283571957711839372237423226,,255603024888,socialcoin,socialcoin
2994,2017/03/16,98817744263071,465178741029444,460769358091875141.8585448249922E+14,,,3268813653109950,,,,,12352678611586,197411707302172794903621466082,,,410410924268136,4037753494245545421273831696,,264123575545,socialcoin,socialcoin
2995,2017/03/17,99546657332880,416777789528826,469886043904887081.9281018159665E+14,,,2920423483106635,,,,,1208765266931,183335174452117578774127140370,,,6621211470766865,352983190322364609739132398,,286123834902,socialcoin,socialcoin
2996,2017/03/18,94196370372513,3862151797223897,475705205062937851.9760056382007E+14,,,263373417089920,,,,,10342171310231,168410615412047904003511292652,,,6476931536355112,26987247397143381919974698,,259643785211,socialcoin,socialcoin
2997,2017/03/19,88897369442396,382307767120170,475705205062937851.9086706270212E+14,,,269171368984599,,,,,2394010512433,164311078862005194463548886106,,,6178582014048212,64294836583870530205846216,,268593643449,socialcoin,socialcoin
2998,2017/03/20,97730456462316,395003657720419,475705205062937851.9940845594815E+14,,,276897314680264,,,,,1236022933568,168402910122004076783904993701,,,2506341160049384,34224389777206355286377325,,304804045631,socialcoin,socialcoin
2999,2017/03/21,98192138302507,421186681720609,475705205062910701.996309544215E+14,,,287913314884298,,,,,2344319226691,176537353912036611683863749601,,,6172551144449690,67494842636050128564047998,,296593405091,socialcoin,socialcoin
3000,2017/03/22,98201444302368,447372651018964,475705205062890252.0163247816642E+14,,,316434340878821,,,,,1758520725988,172265962621994637993716411000,,,6761361154846546,55645382527061267471945098,,325072962852,socialcoin,socialcoin
3001,2017/03/23,96500646422513,418503668318984,475705205062890252.1087937931599E+14,,,287723344482434,,,,,8622988.3385867,169217637312010819303754638988,,,5980061399246273,24807714853403837483660024,,399693813089,socialcoin,socialcoin
3002,2017/03/24,86985557922557,422235987523576,475705205062902052.1099964675984E+14,,,289345381887775,,,,,1335930328386,161834953612054175684156261320,,,6452061505254703,386535729511576744736046387,,302792933773,socialcoin,socialcoin
3003,2017/03/25,93984262162428,3797551984521673,475705205062943752.1120475217651E+14,,,242842364984394,,,,,1292618457254,151643528532055054094555794660,,,5587081344750818,31389462606730712612159009,,297282953030,socialcoin,socialcoin
3004,2017/03/26,67471270982375,350315720718709,475705205062943752.2117491228208E+14,,,219338393779534,,,,,776910946098,158003106592056055734548752396,,,5331652078545445,17040494814306584485004118,,239852232745,socialcoin,socialcoin
3005,2017/03/27,90086749812896,361901728221781,475705205062943752.316571967916E+14,,,232159329494549,,,,,1009317925884,162787947532076421064554362221,,,5132151116350455,23430871005903218556294095,,252163033655,socialcoin,socialcoin
3006,2017/03/28,98560148062543,437168711220434,475705205062914622.2954864983616E+14,,,293846364184348,,,,,8287849.5686509,169580779682111146424496866419,,,6883701113348795,24351778843093278548980935,,264622436384,socialcoin,socialcoin
3007,2017/03/29,97308748252744,420144810320753,475705205062891062.3297994481262E+14,,,283793451193064,,,,,660613907453,168065964712134507804714072171,,,5997671157650398,18748052926269619693586381,,245932685187,socialcoin,socialcoin
