,date,mining_profitability,block_size,difficulty,top_100_percent,active_addresses,send_usd,market_cap,fee_reward,median_transaction_value,tweets,transactions,median_transaction_size,confirmation_time,av_transaction_size,hashrate,sent_addresses,av_transaction_value,google_trends,full_name,coin
363,2013/07/11,2865,5187,881.952,49.26,11298,4083512,49461117,,76.62,,4835,,2.513,,25671909165,7281,767.817,,litecoin,ltc
364,2013/07/12,2739,5744,923.145,49.208,10487,3681621,49828376,,76.733,,4328,,2.667,,25479590263,6590,774.697,,litecoin,ltc
365,2013/07/13,2798,4832,923.145,49.159,9771,3169819,50720273,,100.575,,3749,,2.672,,25254445138,5941,740.932,,litecoin,ltc
366,2013/07/14,2975,4170,923.145,48.856,9218,11816984,51508825,,118.667,,3397,,2.637,,24401801499,5472,2997,,litecoin,ltc
367,2013/07/15,3235,4393,902.13,48.8,10678,3933249,52728164,,98.314,,4369,,2.246,,26951034960,6714,787.076,,litecoin,ltc
368,2013/07/16,3109,4940,883.756,48.753,11205,3923107,54178070,,96.888,,4634,,2.3,,28077375732,7060,772.481,,litecoin,ltc
369,2013/07/17,3166,3829,883.756,48.7,10952,4100812,54984212,,111.939,,4298,,2.3,,27922451442,6680,833.442,,litecoin,ltc
370,2013/07/18,3003,4572,905.112,48.678,10389,3665027,53727569,,109.787,,3881,,2.424,,27273051076,6158,821.533,,litecoin,ltc
371,2013/07/19,2588,4045,957.507,48.666,10019,3830447,52434644,,103.876,,3883,,2.722,,27457500012,6150,868.188,,litecoin,ltc
372,2013/07/20,3024,4241,957.507,49.449,9842,4629358,52824752,,81.464,,4147,,2.604,,24734394984,6260,985.691,,litecoin,ltc
373,2013/07/21,2655,3775,957.507,49.314,9401,3203807,52879694,,96.753,,3546,,2.802,,26155452879,5727,789.299,,litecoin,ltc
374,2013/07/22,3013,5110,923.007,49.17,9712,3250367,52869415,,93.787,,3723,,2.642,,24414414966,5762,762.594,,litecoin,ltc
375,2013/07/23,3223,3532,894.198,49.119,10040,3291695,52942759,,92.783,,3888,,2.357,,25563120406,6080,742.565,,litecoin,ltc
376,2013/07/24,2949,4036,894.198,49.056,9666,3640954,53218447,,105.924,,3590,,2.38,,27763637079,5705,868.896,,litecoin,ltc
377,2013/07/25,2860,3873,895.835,49.038,9863,3398626,53461563,,100.28,,3693,,2.613,,26128805990,5905,800.807,,litecoin,ltc
378,2013/07/26,3261,3157,912.986,48.987,8993,3362877,53358116,,107.029,,3461,,2.334,,25581710249,5549,831.985,,litecoin,ltc
379,2013/07/27,2700,3158,912.986,49.012,8748,2721454,53035741,,90.724,,3438,,2.687,,26638521354,5586,697.485,,litecoin,ltc
380,2013/07/28,3018,3093,912.986,48.826,8328,4113048,52907519,,105.518,,3171,,2.576,,24763779557,5084,1103,,litecoin,ltc
381,2013/07/29,2934,4616,902.116,48.791,9541,2991940,53064595,,97.513,,3750,,2.633,,24977116588,5828,696.348,,litecoin,ltc
382,2013/07/30,2949,4379,892.553,48.846,9380,3998474,52672734,,108.243,,3641,,2.585,,25083910591,5696,969.284,,litecoin,ltc
383,2013/07/31,2843,5090,892.553,48.835,9544,3391377,52396125,,104.672,,3817,,2.897,,23075145026,5788,786.133,,litecoin,ltc
384,2013/08/01,2979,4307,892.553,48.662,9213,3272367,52552212,,94.366,,3552,,2.764,,23105836701,5423,803.429,,litecoin,ltc
