,date,difficulty,google_trends,send_usd,av_transaction_size,block_size,median_transaction_value,tweets,av_transaction_value,median_transaction_size,fee_reward,top_100_percent,transactions,confirmation_time,sent_addresses,hashrate,market_cap,active_addresses,mining_profitability,full_name,coin
207,2014/08/04,109.111,,25788,,2837,3.066,86,12.193,,,55.541,2115,,2487,3227691207,938457,3762,1290,vertcoin,vtc
208,2014/08/05,110.989,,202590,,3092,2.376,68,101.194,,,55.489,2002,,2330,3258254414,852142,3702,1187,vertcoin,vtc
209,2014/08/06,116.397,,23632,,3716,2.29,61,12.25,,,55.395,1930,,2217,3530788953,926291,3515,1115,vertcoin,vtc
210,2014/08/07,119.463,,26427,,2226,2.72,71,13.168,,,55.356,2007,,2298,3507767101,940296,3678,1134,vertcoin,vtc
211,2014/08/08,114.853,,18907,,2553,2.634,77,11.168,,,55.222,1693,,1984,3108151633,941914,3305,1215,vertcoin,vtc
212,2014/08/09,111.222,,25335,,2265,3.173,62,14.281,,,55.053,1774,,2049,3108946677,1060545,3319,1352,vertcoin,vtc
213,2014/08/10,107.465,,56043,,2571,2.476,74,31.609,,,55.167,1773,,2077,3036364215,1072883,3229,1473,vertcoin,vtc
214,2014/08/11,106.767,,25069,,3066,2.549,99,13.178,,,54.526,1905,,2201,2982127214,919972,3549,1254,vertcoin,vtc
215,2014/08/12,102.967,,18492,,2656,2.22,90,10.471,,,54.51,1766,,2080,2831152125,848049,3413,1245,vertcoin,vtc
216,2014/08/13,104.672,,30367,,2640,1.789,74,16.033,,,54.664,1894,,2194,3088073962,783471,3432,1112,vertcoin,vtc
217,2014/08/14,104.945,,26999,,2469,1.63,85,14.263,,,54.745,1893,,2154,3041144666,771489,3470,929.49,vertcoin,vtc
218,2014/08/15,95.594,,15788,,2187,1.896,82,8.055,,,54.639,1960,,2246,2510712325,871405,3404,1309,vertcoin,vtc
219,2014/08/16,98.574,,36468,,2129,1.907,62,19.638,,,54.883,1857,,2111,2949315938,943605,3339,1293,vertcoin,vtc
220,2014/08/17,100.159,,51980,,3642,1.475,75,26.863,,,53.998,1935,,2304,2921161322,738423,3566,1053,vertcoin,vtc
221,2014/08/18,98.337,,11850,,2796,2.051,67,7.133,,,54.042,1663,,1954,2788632494,637904,3228,1022,vertcoin,vtc
222,2014/08/19,98.749,,46833,,3751,2.994,56,27.646,,,53.98,1694,,2024,2856634659,673490,3070,996.147,vertcoin,vtc
223,2014/08/20,102.24,,16563,,2955,2.019,61,8.323,,,53.836,1990,,2342,3101553419,729094,3522,924.609,vertcoin,vtc
224,2014/08/21,96.182,,18073,,1866,2.177,83,9.959,,,53.726,1834,,2196,2511220094,835138,3302,1224,vertcoin,vtc
225,2014/08/22,97.249,,112216,,2710,2.169,90,53.335,,,54.279,2104,,2460,2859114965,875828,3658,1289,vertcoin,vtc
226,2014/08/23,98.621,,92098,,2320,2.066,88,49.999,,,54.171,1842,,2268,2879806034,882187,3414,1327,vertcoin,vtc
227,2014/08/24,101.868,,33904,,2564,1.867,92,16.793,,,54.909,2019,,2408,3069235086,843354,3410,1117,vertcoin,vtc
228,2014/08/25,105.569,,20070,,3128,1.719,77,10.773,,,55.168,1863,,2306,3110910672,852602,3366,1102,vertcoin,vtc
229,2014/08/26,103.811,,32607,,2596,1.814,77,18.288,,,55.575,1783,,2188,2918206799,865625,3254,1149,vertcoin,vtc
230,2014/08/27,104.455,,27319,,2406,1.562,78,14.547,,,55.706,1878,,2362,3028192071,889356,3417,1167,vertcoin,vtc
231,2014/08/28,103.874,,17280,,2884,2.103,66,9.908,,,55.464,1744,,2156,2946779226,882681,3172,1160,vertcoin,vtc
232,2014/08/29,102.313,,14674,,2144,1.236,83,9.789,,,55.324,1499,,1940,2825947064,882864,2800,1144,vertcoin,vtc
233,2014/08/30,100.56,,110327,,3089,2.052,null,63.02,,,55.148,1751,,2199,2841135919,839660,3449,1200,vertcoin,vtc
234,2014/08/31,99.344,,31824,,3507,1.683,73,18.343,,,55.67,1735,,2126,2833239840,825206,3248,1172,vertcoin,vtc
235,2014/09/01,99.1,,29658,,4167,1.751,91,18.653,,,55.574,1590,,2003,2838606318,808182,3101,1107,vertcoin,vtc
236,2014/09/02,98.824,,38161,,3099,2.232,74,21.744,,,55.611,1755,,2169,2823685144,828591,3222,1126,vertcoin,vtc
237,2014/09/03,99.177,,26521,,2454,2.291,59,17.244,,,55.255,1538,,1901,2887147924,825775,2973,1118,vertcoin,vtc
238,2014/09/04,99.205,,34103,,3375,2.554,81,20.179,,,55.495,1690,,2036,2857679659,847481,3132,1131,vertcoin,vtc
239,2014/09/05,98.725,,15996,,1790,2.491,59,9.393,,,55.429,1703,,1934,2750598252,839627,3097,1085,vertcoin,vtc
240,2014/09/06,94.956,,39370,,1843,2.843,49,24.169,,,55.135,1651,,1888,2590191247,837029,2975,1236,vertcoin,vtc
241,2014/09/07,96.777,,12539,,1676,3.153,85,7.987,,,54.925,1570,,1789,2835476382,848221,2898,1101,vertcoin,vtc
242,2014/09/08,94.735,,11188,,1995,3.849,66,7.023,,,54.767,1593,,1777,2674434978,798033,2924,1132,vertcoin,vtc
243,2014/09/09,95.9,,13010,,1653,3.599,42,8.051,,,54.762,1616,,1772,2820344893,776111,2896,1081,vertcoin,vtc
244,2014/09/10,97.774,,21793,,2739,3.472,35,12.782,,,54.66,1705,,1918,2910116829,778319,3053,1051,vertcoin,vtc
245,2014/09/11,98.313,,20119,,3075,3.306,57,11.919,,,54.569,1688,,1826,2847934162,771426,2920,988.167,vertcoin,vtc
246,2014/09/12,96.232,,18222,,1909,3.047,76,11.425,,,54.536,1595,,1762,2676623936,743439,2941,1052,vertcoin,vtc
247,2014/09/13,97.39,,15293,,2346,3.02,69,9.79,,,54.377,1562,,1719,2835127206,771030,2929,980.396,vertcoin,vtc
248,2014/09/14,93.747,,56612,,2283,2.969,61,36.406,,,54.396,1555,,1732,2562485681,786512,2870,1100,vertcoin,vtc
249,2014/09/15,94.104,,20513,,2919,2.862,69,11.708,,,54.2,1752,,1954,2732947758,798900,3135,1126,vertcoin,vtc
250,2014/09/16,94.773,,12766,,2043,2.578,64,8.278,,,54.135,1544,,1711,2758043442,759971,2861,997.953,vertcoin,vtc
251,2014/09/17,93.607,,11887,,2887,2.434,67,7.059,,,54.154,1684,,1864,2613736475,763484,2971,1031,vertcoin,vtc
252,2014/09/18,92.6,,23334,,1990,2.137,59,13.832,,,54.238,1687,,1872,2624207340,715640,2929,1027,vertcoin,vtc
253,2014/09/19,92.453,,32302,,1965,1.828,82,19.745,,,54.671,1636,,1869,2646475798,651081,2964,868.461,vertcoin,vtc
254,2014/09/20,89.654,,16878,,1636,1.735,66,11.237,,,54.866,1502,,1708,2440687047,661983,2768,956.783,vertcoin,vtc
255,2014/09/21,85.647,,8704,,1883,1.54,69,5.576,,,54.802,1561,,1787,2385310281,626256,2834,979.91,vertcoin,vtc
256,2014/09/22,86.447,,13696,,2456,1.438,27,8.057,,,54.698,1700,,1935,2524552952,627303,2764,966.973,vertcoin,vtc
257,2014/09/23,85.944,,8924,,3137,1.639,56,5.259,,,54.624,1697,,1882,2423414624,648785,2958,921.513,vertcoin,vtc
258,2014/09/24,86.523,,9748,,3718,1.43,60,5.951,,,54.504,1638,,1876,2549632189,639694,3005,966.993,vertcoin,vtc
259,2014/09/25,91.102,,11095,,3678,1.434,65,6.593,,,54.755,1683,,1859,2750116380,583073,3048,798.148,vertcoin,vtc
260,2014/09/26,87.816,,31295,,3991,1.327,80,20.739,,,54.513,1509,,1734,2464115740,539023,2721,807.695,vertcoin,vtc
261,2014/09/27,86.424,,100609,,2337,1.57,88,60.462,,,54.736,1664,,1818,2385664911,509796,2837,700.505,vertcoin,vtc
262,2014/09/28,79.638,,21398,,3058,1.143,82,11.994,,,54.869,1784,,1991,2167429417,480803,3068,827.825,vertcoin,vtc
263,2014/09/29,83.87,,8652,,2227,1.206,77,4.662,,,54.843,1856,,2046,2528583052,499052,3184,673.011,vertcoin,vtc
264,2014/09/30,80.885,,10782,,2710,1.112,74,6.472,,,54.984,1666,,1888,2234507373,499385,2891,769.345,vertcoin,vtc
265,2014/10/01,78.999,,9520,,1711,1.143,61,6.067,,,54.924,1569,,1766,2208113521,492672,2814,749.038,vertcoin,vtc
266,2014/10/02,78.644,,6794,,1563,0.957,64,4.158,,,54.741,1634,,2122,2278958874,458973,2773,752.806,vertcoin,vtc
267,2014/10/03,80.166,,14631,,1415,1.076,66,9.266,,,54.769,1579,,2053,2382572508,429698,2634,664.4,vertcoin,vtc
268,2014/10/04,80.93,,69931,,1581,1.429,59,43.516,,,55.119,1609,,2073,2348327915,380626,2778,564.787,vertcoin,vtc
269,2014/10/05,80.659,,23880,,1768,1.161,79,15.589,,,55.284,1532,,1979,2292220543,335924,2677,535.013,vertcoin,vtc
270,2014/10/06,79.1,,6686,,1854,1.33,74,3.602,,,55.267,1856,,2376,2198870338,360895,3091,514.25,vertcoin,vtc
271,2014/10/07,71.755,,6492,,2746,1.242,59,3.871,,,55.179,1677,,2132,1932320682,344509,2834,611.212,vertcoin,vtc
272,2014/10/08,69.662,,309226,,4934,2.059,72,116.26,,,57.457,2660,,3117,1964520840,360616,4818,602.323,vertcoin,vtc
273,2014/10/09,69.379,,13093,,2043,1.4,88,7.446,,,57.427,1761,,2237,1990072605,428176,3066,670.198,vertcoin,vtc
274,2014/10/10,70.166,,14998,,1785,1.422,94,8.151,,,57.1,1840,,2306,2071195393,460401,3046,815.851,vertcoin,vtc
275,2014/10/11,72.285,,17833,,1943,1.594,79,9.567,,,56.716,1867,,2283,2135422121,537721,2799,789.268,vertcoin,vtc
276,2014/10/12,71.701,,11214,,2040,1.526,73,6.265,,,56.421,1790,,2248,2056805572,544439,3009,851.969,vertcoin,vtc
277,2014/10/13,70.036,,10808,,2425,1.469,57,6.515,,,56.063,1659,,2150,1898040429,555352,2785,921.951,vertcoin,vtc
278,2014/10/14,66.8,,9748,,3791,1.409,61,5.697,,,55.835,1711,,2110,1872233434,561990,2765,961.974,vertcoin,vtc
279,2014/10/15,64.48,,13522,,1658,1.505,79,8.363,,,55.518,1617,,2063,1763378610,573089,2721,1033,vertcoin,vtc
280,2014/10/16,64.528,,18543,,1923,1.402,627,9.729,,,55.009,1906,,2454,1883233470,574154,2999,1097,vertcoin,vtc
281,2014/10/17,65.929,,29510,,3376,1.74,34,16.413,,,54.537,1798,,2289,1975285181,625898,2818,1022,vertcoin,vtc
282,2014/10/18,66.043,,15796,,1802,1.497,40,9.063,,,54.361,1746,,2153,1873605666,646671,2739,1103,vertcoin,vtc
283,2014/10/19,65.659,,12961,,1546,1.706,59,7.261,,,54.215,1785,,2200,1886039559,658897,2990,1155,vertcoin,vtc
284,2014/10/20,65.815,,12353,,2811,1.542,83,7.031,,,54.132,1757,,2188,1881724701,652779,2960,1133,vertcoin,vtc
285,2014/10/21,66.224,,18386,,1370,1.554,58,10.99,,,54.179,1673,,2113,1931498478,659597,2776,1175,vertcoin,vtc
286,2014/10/22,67.658,,56218,,1631,1.824,67,34.961,,,54.382,1608,,2046,2041407900,656238,2780,1047,vertcoin,vtc
287,2014/10/23,66.624,,13741,,1552,1.496,80,9.173,,,54.513,1498,,1912,1845232585,638930,2497,1088,vertcoin,vtc
288,2014/10/24,65.109,,33778,,1839,1.447,41,21.583,,,54.552,1565,,2008,1795356152,571981,2640,1056,vertcoin,vtc
289,2014/10/25,65.06,,9422,,1295,1.113,71,6.122,,,54.619,1539,,1961,1866951588,513983,2701,910.617,vertcoin,vtc
290,2014/10/26,65.904,,13227,,1336,1.25,63,8.945,,,54.713,1483,,1856,1928507871,541695,2491,891.54,vertcoin,vtc
291,2014/10/27,65.268,,6703,,1373,1.277,79,4.523,,,54.72,1482,,1864,1862292351,564190,2483,971.831,vertcoin,vtc
292,2014/10/28,62.964,,10622,,2051,1.386,90,6.761,,,54.585,1571,,1906,1694711311,567877,2586,1018,vertcoin,vtc
293,2014/10/29,62.553,,7989,,2101,1.16,80,5.291,,,54.738,1515,,1896,1781032894,562438,2545,991.843,vertcoin,vtc
294,2014/10/30,61.649,,7671,,1526,1.357,61,4.786,,,54.742,1603,,1960,1763582175,549629,2679,962.503,vertcoin,vtc
295,2014/10/31,60.51,,19494,,1754,1.258,88,12.685,,,55.179,1537,,1910,1714700372,528848,2790,1024,vertcoin,vtc
296,2014/11/01,60.34,,6373,,1487,0.884,61,3.936,,,55.003,1619,,2014,1701004010,504403,2716,907.687,vertcoin,vtc
297,2014/11/02,60.354,,8041,,1715,1.039,66,4.716,,,54.97,1705,,2076,1716489133,484987,2818,888.215,vertcoin,vtc
298,2014/11/03,59.926,,7098,,1984,1.026,54,4.143,,,55.161,1713,,2077,1698403301,483654,2592,901.554,vertcoin,vtc
299,2014/11/04,61.702,,8603,,1440,1.062,52,4.984,,,55.026,1726,,2073,1872959125,503595,2723,875.525,vertcoin,vtc
300,2014/11/05,64.779,,6821,,1642,1.102,47,4.213,,,55.149,1619,,1948,1927953352,534961,2672,849.756,vertcoin,vtc
301,2014/11/06,65.419,,8046,,1601,1.126,53,4.93,,,55.251,1632,,1974,1892037474,523779,2485,845.681,vertcoin,vtc
302,2014/11/07,63.32,,30035,,4610,1.232,81,19.167,,,56.104,1567,,1941,1758847040,548890,2916,961.22,vertcoin,vtc
303,2014/11/08,63.546,,7072,,1819,1.033,55,4.595,,,55.642,1539,,1887,1822867830,531136,2615,880.934,vertcoin,vtc
304,2014/11/09,62.314,,9302,,1323,1.026,49,6.496,,,55.62,1432,,1781,1751319348,538145,2495,968.492,vertcoin,vtc
305,2014/11/10,62.935,,11093,,3977,1.125,47,7.44,,,55.904,1491,,1812,1821569306,550489,2622,907.892,vertcoin,vtc
306,2014/11/11,62.252,,8781,,1394,1.228,55,5.796,,,55.911,1515,,1826,1766682182,506222,2613,905.915,vertcoin,vtc
307,2014/11/12,61.086,,12883,,1988,1.238,62,7.775,,,55.956,1657,,1910,1682817831,515622,2718,888.279,vertcoin,vtc
308,2014/11/13,61.06,,14574,,1885,1.415,70,6.963,,,56.242,2093,,2407,1770596990,637923,2739,1147,vertcoin,vtc
309,2014/11/14,64.092,,27058,,3849,1.369,77,12.829,,,57.095,2112,,2320,1944525273,638331,3191,983.671,vertcoin,vtc
310,2014/11/15,64.524,,30388,,1601,1.333,56,18.251,,,56.617,1665,,1909,1859031251,603237,2662,982.305,vertcoin,vtc
311,2014/11/16,63.168,,47611,,1519,1.435,53,28.51,,,56.082,1670,,1903,1793225885,545314,2484,950.149,vertcoin,vtc
312,2014/11/17,63.636,,9935,,1645,1.607,77,6.506,,,56.021,1527,,1690,1829362887,547795,2575,885.437,vertcoin,vtc
313,2014/11/18,62.352,,7720,,1364,1.33,72,5.099,,,55.857,1514,,1872,1724030039,510596,2634,851.059,vertcoin,vtc
314,2014/11/19,61.67,,14127,,1672,1.462,70,8.797,,,55.692,1607,,1952,1725593617,503641,2756,899.044,vertcoin,vtc
315,2014/11/20,61.103,,12686,,1276,1.561,86,8.055,,,56.16,1575,,1915,1749518844,516079,2678,818.206,vertcoin,vtc
316,2014/11/21,60.474,,23183,,1777,1.448,75,14.71,,,55.688,1576,,1905,1720503816,493094,2567,912.679,vertcoin,vtc
317,2014/11/22,61.729,,5977,,1222,1.295,69,4.376,,,55.628,1366,,1675,1854758208,477853,2342,764.956,vertcoin,vtc
318,2014/11/23,62.051,,7999,,1344,1.273,72,5.698,,,55.638,1404,,1697,1805658093,470111,2374,774.938,vertcoin,vtc
319,2014/11/24,62.126,,4601,,1805,1.036,89,3.033,,,55.469,1517,,1834,1783702068,487204,2555,779.549,vertcoin,vtc
320,2014/11/25,61.49,,10126,,1409,1.119,86,7.591,,,55.617,1334,,1624,1736607520,517871,2448,869.009,vertcoin,vtc
321,2014/11/26,61.614,,13442,,1678,1.197,76,9.473,,,56.034,1419,,1702,1759364628,506392,2533,824.123,vertcoin,vtc
322,2014/11/27,61.869,,14345,,1494,1.134,84,9.839,,,56.11,1458,,1765,1801136285,506840,2553,842.561,vertcoin,vtc
323,2014/11/28,62.203,,6533,,1469,0.953,66,4.223,,,56.084,1547,,1834,1795071086,482892,2609,783.729,vertcoin,vtc
324,2014/11/29,58.331,,15051,,1609,0.891,71,10.636,,,55.064,1415,,1717,1528312114,495759,2466,841.336,vertcoin,vtc
325,2014/11/30,56.96,,5523,,2056,1.132,61,3.567,,,55.117,1552,,1845,1647267944,515564,2576,946.996,vertcoin,vtc
326,2014/12/01,59.835,,8194,,1416,1.078,60,6.128,,,55.028,1337,,1599,1779273462,496976,2335,802.257,vertcoin,vtc
327,2014/12/02,59.635,,10259,,1230,1.07,43,7.532,,,55.323,1362,,1629,1724344137,499158,2425,844.86,vertcoin,vtc
328,2014/12/03,58.182,,5323,,2110,1.108,58,3.601,,,55.372,1478,,1752,1635712280,479858,2532,848.16,vertcoin,vtc
329,2014/12/04,59.167,,20141,,2351,1.379,74,11.866,,,56.032,1699,,1947,1748063268,600181,2808,903.397,vertcoin,vtc
330,2014/12/05,115.485,,60495,,3026,1.608,88,39.308,,,57.213,1539,,1761,3740423312,627542,3047,595.106,vertcoin,vtc
331,2014/12/06,296.529,,8269,,1382,1.203,74,7.617,,,55.717,1092,,1172,10019213973,532664,2066,143.868,vertcoin,vtc
332,2014/12/07,220.927,,4777,,1041,1.125,52,4.29,,,55.569,1114,,1268,5849935447,522355,1888,265.013,vertcoin,vtc
333,2014/12/08,249.069,,8018,,1092,1.113,71,7.165,,,55.165,1119,,1265,7670218934,504494,1931,202.338,vertcoin,vtc
334,2014/12/09,250.76,,6483,,1169,1.054,70,5.826,,,55.364,1114,,1223,7191612841,484156,1989,169.426,vertcoin,vtc
335,2014/12/10,239.927,,5812,,1961,1.263,52,5.621,,,55.347,1034,,1158,6740468358,509359,1825,223.023,vertcoin,vtc
336,2014/12/11,289.213,,14618,,1394,1.156,86,10.772,,,55.178,1357,,1416,9101066636,495562,2127,167.126,vertcoin,vtc
337,2014/12/12,286.973,,8382,,1369,1.054,73,6.787,,,56.155,1247,,1312,8274793913,488881,2170,173.069,vertcoin,vtc
338,2014/12/13,73.696,,9293,,830.88,1.235,73,9.947,,,55.707,1084,,1124,2677778280,472989,1386,809.992,vertcoin,vtc
339,2014/12/14,107.598,,6242,,1324,1.313,80,3.882,,,55.4,1608,,1608,4057033256,448281,2257,363.437,vertcoin,vtc
340,2014/12/15,120.52,,5315,,1543,1.247,64,4.72,,,55.222,1126,,1165,3592270777,436238,1661,336.876,vertcoin,vtc
341,2014/12/16,120.97,,6593,,1320,1.123,72,5.15,,,55.106,1280,,1344,3508651970,396153,1759,351.714,vertcoin,vtc
342,2014/12/17,123.316,,4844,,1606,0.868,63,4.536,,,55.176,1068,,1114,3638225244,316777,1673,240.4,vertcoin,vtc
343,2014/12/18,109.401,,2753,,1253,0.836,71,2.713,,,55.072,1015,,1066,2855247762,287936,1589,275.004,vertcoin,vtc
344,2014/12/19,108.704,,2049,,1223,0.713,60,1.774,,,54.969,1155,,1255,3171623303,289758,1775,254.093,vertcoin,vtc
345,2014/12/20,111.161,,2101,,1013,0.847,44,2.62,,,54.863,802,,899,3236607695,292193,1246,242.674,vertcoin,vtc
346,2014/12/21,107.382,,4485,,1467,0.926,75,4.296,,,54.797,1044,,1083,3001457213,258966,1955,256.251,vertcoin,vtc
347,2014/12/22,109.892,,3147,,1016,0.836,60,3.369,,,54.647,934,,1002,3289354846,238927,1514,207.907,vertcoin,vtc
348,2014/12/23,108.673,,3010,,2162,0.82,56,3.739,,,54.574,805,,854,3007273234,238731,1379,189.643,vertcoin,vtc
349,2014/12/24,104.282,,2661,,1064,0.796,50,2.908,,,54.35,915,,992,2918011874,235816,1488,232.26,vertcoin,vtc
350,2014/12/25,106.34,,2210,,1473,0.841,50,2.525,,,54.305,876,,941,3079456251,253295,1384,200.106,vertcoin,vtc
351,2014/12/26,102.656,,2756,,923.048,0.87,44,3.186,,,54.313,865,,977,2878972360,255694,1355,232.324,vertcoin,vtc
352,2014/12/27,107.725,,3853,,1215,0.83,60,4.305,,,54.188,895,,967,3281370914,248552,1475,212.75,vertcoin,vtc
353,2014/12/28,113.316,,2657,,995.991,0.679,87,2.625,,,54.098,1012,,1122,3371681882,243817,1728,196.22,vertcoin,vtc
354,2014/12/29,108.619,,3986,,1638,0.543,80,3.413,,,54.247,1168,,1280,3034698503,250174,1731,207.685,vertcoin,vtc
355,2014/12/30,110.191,,10150,,1985,0.537,79,8.334,,,54.246,1218,,1352,3201428063,247651,1873,220.475,vertcoin,vtc
356,2014/12/31,108.404,,11019,,1208,0.525,80,9.025,,,54.775,1221,,1351,3008516452,211811,2065,189.086,vertcoin,vtc
357,2015/01/01,105.227,,2435,,1133,0.452,56,2.106,,,54.705,1156,,1287,2897499044,212017,1796,157.402,vertcoin,vtc
358,2015/01/02,100.347,,3455,,1422,0.491,41,2.991,,,54.653,1155,,1270,2761021642,216942,1798,158.205,vertcoin,vtc
359,2015/01/03,98.165,,3002,,1363,0.37,null,2.774,,,54.429,1082,,1186,2786121553,191642,1774,189.998,vertcoin,vtc
360,2015/01/04,102.583,,2503,,1740,0.371,19,2.128,,,54.35,1176,,1284,3088773955,171761,1847,159.781,vertcoin,vtc
361,2015/01/05,102.744,,2423,,1845,0.32,33,2.037,,,54.201,1190,,1307,3011286091,167882,1892,145.068,vertcoin,vtc
362,2015/01/06,101.539,,3243,,1841,0.328,27,2.732,,,54.093,1187,,1307,2843183624,173072,1932,146.715,vertcoin,vtc
363,2015/01/07,101.855,,2558,,1212,0.328,19,2.201,,,53.922,1163,,1317,2970630614,175001,1829,164.578,vertcoin,vtc
364,2015/01/08,101.263,,3733,,1473,0.341,23,3.083,,,53.958,1211,,1371,2886086577,178575,2063,154.04,vertcoin,vtc
365,2015/01/09,98.443,,2326,,1660,0.347,31,1.857,,,53.939,1253,,1396,2670723068,177510,2017,168.962,vertcoin,vtc
366,2015/01/10,99.419,,1855,,1197,0.32,59,1.66,,,53.943,1118,,1258,2909674165,164957,1752,155.942,vertcoin,vtc
367,2015/01/11,98.574,,2435,,1537,0.348,66,2.099,,,53.906,1160,,1303,2808220264,157582,2024,145.762,vertcoin,vtc
368,2015/01/12,97.208,,2488,,1253,0.307,72,2.274,,,54.016,1094,,1248,2748926150,155956,1859,143.23,vertcoin,vtc
369,2015/01/13,96.322,,1968,,1424,0.275,65,1.75,,,53.998,1129,,1249,2681019567,124673,1827,122.248,vertcoin,vtc
370,2015/01/14,97.075,,1980,,1707,0.227,60,1.758,,,53.851,1132,,1276,2901203693,109396,1790,100.176,vertcoin,vtc
371,2015/01/15,96.16,,2229,,1346,0.213,47,2.049,,,54.1,1088,,1215,2659159774,124264,1788,111.249,vertcoin,vtc
372,2015/01/16,91.34,,1468,,1543,0.248,40,1.294,,,54.071,1136,,1269,2523852713,117970,1871,126.147,vertcoin,vtc
373,2015/01/17,91.124,,1369,,1087,0.194,48,1.318,,,54.214,1041,,1168,2624076500,114517,1708,110.888,vertcoin,vtc
374,2015/01/18,90.855,,964.156,,1257,0.189,40,0.868,,,54.094,1111,,1227,2629379076,115087,1760,116.024,vertcoin,vtc
375,2015/01/19,93.586,,880.574,,1641,0.191,51,0.826,,,54.008,1066,,1175,2794556361,113997,1691,100.667,vertcoin,vtc
376,2015/01/20,90.862,,1257,,1081,0.215,53,1.141,,,53.876,1103,,1242,2517139645,115245,1732,109.537,vertcoin,vtc
377,2015/01/21,90.937,,1034,,1283,0.191,62,0.94,,,53.775,1103,,1236,2623103251,120729,1747,117.975,vertcoin,vtc
378,2015/01/22,91.32,,1485,,1461,0.311,68,1.369,,,53.819,1088,,1205,2618439661,128063,1642,121.059,vertcoin,vtc
379,2015/01/23,90.428,,1595,,1163,0.211,58,1.426,,,53.701,1122,,1237,2508082377,117325,1645,113.737,vertcoin,vtc
380,2015/01/24,86.352,,1122,,1163,0.233,55,1.035,,,53.609,1094,,1221,2375411179,123510,1622,123.994,vertcoin,vtc
381,2015/01/25,86.676,,1136,,1151,0.246,63,1.014,,,53.66,1131,,1253,2519663644,129110,1687,134.778,vertcoin,vtc
382,2015/01/26,87.941,,1415,,1532,0.191,59,1.141,,,53.519,1240,,1376,2579780247,133458,1883,136.088,vertcoin,vtc
383,2015/01/27,86.544,,826.043,,1590,0.42,33,0.934,,,53.512,886,,936,2393573123,127110,1375,121.644,vertcoin,vtc
384,2015/01/28,86.98,,1240,,1401,0.344,43,1.51,,,53.654,821,,918,2525633544,120148,1348,135.037,vertcoin,vtc
385,2015/01/29,95.078,,1034,,1091,0.411,45,1.497,,,53.676,692,,803,2891996311,119097,1219,96.917,vertcoin,vtc
386,2015/01/30,88.047,,1380,,1628,0.351,63,1.78,,,53.603,776,,875,2434461530,131092,1326,128.769,vertcoin,vtc
387,2015/01/31,90.533,,1045,,1613,0.0476,47,0.702,,,53.584,1494,,1676,2648567971,133278,2181,112.56,vertcoin,vtc
388,2015/02/01,86.844,,2989,,2732,0.526,66,3.677,,,53.394,823,,903,2379951905,143376,1358,139.749,vertcoin,vtc
389,2015/02/02,88.021,,2430,,1325,0.5,61,3.125,,,53.504,778,,853,2587044111,139617,1300,142.509,vertcoin,vtc
390,2015/02/03,90.05,,5701,,1104,0.553,56,7.237,,,53.491,788,,879,2670459211,163349,1624,142.519,vertcoin,vtc
391,2015/02/04,96.73,,5708,,1642,0.519,70,4.648,,,53.407,1238,,1348,2844246405,218594,1900,188.615,vertcoin,vtc
392,2015/02/05,103.21,,108438,,1504,0.526,69,89.397,,,54.922,1213,,1299,3135793624,199188,1723,150.448,vertcoin,vtc
393,2015/02/06,93.049,,1572,,1098,0.244,65,1.66,,,54.854,949,,1043,2486952167,163839,1575,156.58,vertcoin,vtc
394,2015/02/07,86.574,,1151,,1121,0.208,57,1.197,,,54.722,972,,1083,2380594063,167184,1626,159.029,vertcoin,vtc
395,2015/02/08,85.307,,2279,,1329,0.295,54,2.033,,,54.961,1121,,1224,2463621889,164570,1779,173.114,vertcoin,vtc
396,2015/02/09,85.426,,2523,,1569,0.288,60,2.558,,,54.82,989,,1100,2457644359,173393,1605,164.241,vertcoin,vtc
397,2015/02/10,84.567,,1996,,1615,0.276,62,1.889,,,54.691,1058,,1168,2360437910,175639,1677,172.052,vertcoin,vtc
398,2015/02/11,84.636,,1416,,1445,0.261,58,1.382,,,54.613,1026,,1144,2437706361,167998,1568,171.368,vertcoin,vtc
399,2015/02/12,84.024,,1374,,1112,0.257,55,1.318,,,54.579,1062,,1161,2354583107,166996,1677,163.961,vertcoin,vtc
400,2015/02/13,84.084,,1165,,1047,0.318,58,1.074,,,54.517,1086,,1194,2432405791,168015,1624,172.288,vertcoin,vtc
